File Name,Precursor Mz,Area,Retention Time,Start Time,End Time,Molecule,Analyte Concentration,Calculated Concentration
CA_aminoacids.mzML,466.3163,0,6.15,6.15,6.34,GCA,,#N/A
CA_DCA_LCA_aminoacids.mzML,466.3163,1529178,6.21,6.15,6.34,GCA,,#N/A
CDCA_aminoacids.mzML,466.3163,0,6.15,6.15,6.34,GCA,,#N/A
DCA_aminoacids.mzML,466.3163,0,6.15,6.15,6.34,GCA,,#N/A
DCA_aminoacids_2.mzML,466.3163,58937,6.28,6.15,6.34,GCA,,#N/A
GCA_std.mzML,466.3163,453522,6.15,6.15,6.34,GCA,,#N/A
GCDCA_std.mzML,466.3163,4194,6.15,6.15,6.34,GCA,,#N/A
GDCA_std.mzML,466.3163,0,6.15,6.15,6.34,GCA,,#N/A
GLCA_std.mzML,466.3163,0,6.15,6.15,6.34,GCA,,#N/A
GUDCA_std.mzML,466.3163,0,6.15,6.15,6.34,GCA,,#N/A
P6_A1_TLCA_Dny_BSH1_48h.mzML,466.3163,0,6.15,6.15,6.34,GCA,,#N/A
P6_A2_TDCA_Dny_BSH1_48h.mzML,466.3163,0,6.15,6.15,6.34,GCA,,#N/A
P6_A3_TCDCA_Dny_BSH1_48h.mzML,466.3163,0,6.15,6.15,6.34,GCA,,#N/A
P6_A4_TUDCA_Dny_BSH1_48h.mzML,466.3163,0,6.15,6.15,6.34,GCA,,#N/A
P6_A5_TCA_Dny_BSH1_48h.mzML,466.3163,353929,6.29,6.15,6.34,GCA,,#N/A
P6_A6_GLCA_Dny_BSH1_48h.mzML,466.3163,0,6.15,6.15,6.34,GCA,,#N/A
P6_A7_GDCA_Dny_BSH1_48h.mzML,466.3163,0,6.15,6.15,6.34,GCA,,#N/A
P6_A8_GCDCA_Dny_BSH1_48h.mzML,466.3163,12001,6.34,6.15,6.34,GCA,,#N/A
P6_A9_GUDCA_Dny_BSH1_48h.mzML,466.3163,0,6.15,6.15,6.34,GCA,,#N/A
P6_A10_GCA_Dny_BSH1_48h.mzML,466.3163,277694,6.34,6.15,6.34,GCA,,#N/A
P6_A11_BHI_50MeOH.mzML,466.3163,0,6.15,6.15,6.34,GCA,,#N/A
P6_A12_BHI_50DMSO_25MeOH.mzML,466.3163,0,6.15,6.15,6.34,GCA,,#N/A
P6_B1_TLCA_Dny_BSH2_48h.mzML,466.3163,108295,6.29,6.15,6.34,GCA,,#N/A
P6_B2_TDCA_Dny_BSH2_48h.mzML,466.3163,104980,6.26,6.15,6.34,GCA,,#N/A
P6_B3_TCDCA_Dny_BSH2_48h.mzML,466.3163,115168,6.3,6.15,6.34,GCA,,#N/A
P6_B4_TUDCA_Dny_BSH2_48h.mzML,466.3163,115481,6.29,6.15,6.34,GCA,,#N/A
P6_B5_TCA_Dny_BSH2_48h.mzML,466.3163,106474,6.28,6.15,6.34,GCA,,#N/A
P6_B6_GLCA_Dny_BSH2_48h.mzML,466.3163,96385,6.28,6.15,6.34,GCA,,#N/A
P6_B7_GDCA_Dny_BSH2_48h.mzML,466.3163,163233,6.31,6.15,6.34,GCA,,#N/A
P6_B8_GCDCA_Dny_BSH2_48h.mzML,466.3163,168279,6.33,6.15,6.34,GCA,,#N/A
P6_B9_GUDCA_Dny_BSH2_48h.mzML,466.3163,49343,6.34,6.15,6.34,GCA,,#N/A
P6_B10_GCA_Dny_BSH2_48h.mzML,466.3163,527944480,6.34,6.15,6.34,GCA,,#N/A
P6_B11_BHI_50MeOH.mzML,466.3163,52865,6.34,6.15,6.34,GCA,,#N/A
P6_B12_BHI_50DMSO_25MeOH.mzML,466.3163,96729,6.32,6.15,6.34,GCA,,#N/A
P6_C1_TLCA_Lgasseri_BSH_48h.mzML,466.3163,92044,6.31,6.15,6.34,GCA,,#N/A
P6_C2_TDCA_Lgasseri_BSH_48h.mzML,466.3163,96479,6.28,6.15,6.34,GCA,,#N/A
P6_C3_TCDCA_Lgasseri_BSH_48h.mzML,466.3163,104587,6.25,6.15,6.34,GCA,,#N/A
P6_C4_TUDCA_Lgasseri_BSH_48h.mzML,466.3163,90338,6.25,6.15,6.34,GCA,,#N/A
P6_C5_TCA_Lgasseri_BSH_48h.mzML,466.3163,114954,6.27,6.15,6.34,GCA,,#N/A
P6_C6_GLCA_Lgasseri_BSH_48h.mzML,466.3163,91788,6.3,6.15,6.34,GCA,,#N/A
P6_C7_GDCA_Lgasseri_BSH_48h.mzML,466.3163,193551,6.26,6.15,6.34,GCA,,#N/A
P6_C8_GCDCA_Lgasseri_BSH_48h.mzML,466.3163,487593,6.28,6.15,6.34,GCA,,#N/A
P6_C9_GUDCA_Lgasseri_BSH_48h.mzML,466.3163,132722,6.29,6.15,6.34,GCA,,#N/A
P6_C10_GCA_Lgasseri_BSH_48h.mzML,466.3163,886080896,6.34,6.15,6.34,GCA,,#N/A
P6_C11_BHI_50MeOH.mzML,466.3163,119980,6.33,6.15,6.34,GCA,,#N/A
P6_C12_BHI_50DMSO_25MeOH.mzML,466.3163,133160,6.34,6.15,6.34,GCA,,#N/A
P6_D1_TLCA_LCAG-95_BSH1208_48h.mzML,466.3163,17426,6.33,6.15,6.34,GCA,,#N/A
P6_D2_TDCA_LCAG-95_BSH1208_48h.mzML,466.3163,14351,6.31,6.15,6.34,GCA,,#N/A
P6_D3_TCDCA_LCAG-95_BSH1208_48h.mzML,466.3163,23194,6.29,6.15,6.34,GCA,,#N/A
P6_D4_TUDCA_LCAG-95_BSH1208_48h.mzML,466.3163,28994,6.29,6.15,6.34,GCA,,#N/A
P6_D5_TCA_LCAG-95_BSH1208_48h.mzML,466.3163,409602,6.27,6.15,6.34,GCA,,#N/A
P6_D6_GLCA_LCAG-95_BSH1208_48h.mzML,466.3163,574708,6.25,6.15,6.34,GCA,,#N/A
P6_D7_GDCA_LCAG-95_BSH1208_48h.mzML,466.3163,63852,6.27,6.15,6.34,GCA,,#N/A
P6_D8_GCDCA_LCAG-95_BSH1208_48h.mzML,466.3163,122999,6.29,6.15,6.34,GCA,,#N/A
P6_D9_GUDCA_LCAG-95_BSH1208_48h.mzML,466.3163,33287,6.28,6.15,6.34,GCA,,#N/A
P6_D10_GCA_LCAG-95_BSH1208_48h.mzML,466.3163,267231600,6.27,6.15,6.34,GCA,,#N/A
P6_D11_BHI_50MeOH.mzML,466.3163,91591,6.3,6.15,6.34,GCA,,#N/A
P6_D12_BHI_50DMSO_25MeOH.mzML,466.3163,57080,6.31,6.15,6.34,GCA,,#N/A
P6_E1_TLCA_Ep_BSH101_48h.mzML,466.3163,75310,6.32,6.15,6.34,GCA,,#N/A
P6_E2_TDCA_Ep_BSH101_48h.mzML,466.3163,101541,6.31,6.15,6.34,GCA,,#N/A
P6_E3_TCDCA_Ep_BSH101_48h.mzML,466.3163,76009,6.32,6.15,6.34,GCA,,#N/A
P6_E4_TUDCA_Ep_BSH101_48h.mzML,466.3163,101460,6.3,6.15,6.34,GCA,,#N/A
P6_E5_TCA_Ep_BSH101_48h.mzML,466.3163,113569,6.28,6.15,6.34,GCA,,#N/A
P6_E6_GLCA_Ep_BSH101_48h.mzML,466.3163,99486,6.23,6.15,6.34,GCA,,#N/A
P6_E7_GDCA_Ep_BSH101_48h.mzML,466.3163,200160,6.23,6.15,6.34,GCA,,#N/A
P6_E8_GCDCA_Ep_BSH101_48h.mzML,466.3163,516826,6.27,6.15,6.34,GCA,,#N/A
P6_E9_GUDCA_Ep_BSH101_48h.mzML,466.3163,143871,6.26,6.15,6.34,GCA,,#N/A
P6_E10_GCA_Ep_BSH101_48h.mzML,466.3163,1556881664,6.25,6.15,6.34,GCA,,#N/A
P6_E11_BHI_50MeOH.mzML,466.3163,170997,6.32,6.15,6.34,GCA,,#N/A
P6_E12_BHI_50DMSO_25MeOH.mzML,466.3163,244520,6.33,6.15,6.34,GCA,,#N/A
P6_F1_TLCA_AZ-52_48h.mzML,466.3163,108912,6.26,6.15,6.34,GCA,,#N/A
P6_F2_TDCA_AZ-52_48h.mzML,466.3163,98126,6.26,6.15,6.34,GCA,,#N/A
P6_F3_TCDCA_AZ-52_48h.mzML,466.3163,98235,6.32,6.15,6.34,GCA,,#N/A
P6_F4_TUDCA_AZ-52_48h.mzML,466.3163,100592,6.3,6.15,6.34,GCA,,#N/A
P6_F5_TCA_AZ-52_48h.mzML,466.3163,158709,6.29,6.15,6.34,GCA,,#N/A
P6_F6_GLCA_AZ-52_48h.mzML,466.3163,102680,6.33,6.15,6.34,GCA,,#N/A
P6_F7_GDCA_AZ-52_48h.mzML,466.3163,194667,6.31,6.15,6.34,GCA,,#N/A
P6_F8_GCDCA_AZ-52_48h.mzML,466.3163,402035,6.31,6.15,6.34,GCA,,#N/A
P6_F9_GUDCA_AZ-52_48h.mzML,466.3163,129634,6.3,6.15,6.34,GCA,,#N/A
P6_F10_GCA_AZ-52_48h.mzML,466.3163,899525376,6.3,6.15,6.34,GCA,,#N/A
P6_F11_BHI_50MeOH.mzML,466.3163,149284,6.24,6.15,6.34,GCA,,#N/A
P6_F12_BHI_50DMSO_25MeOH.mzML,466.3163,126345,6.26,6.15,6.34,GCA,,#N/A
P6_G1_TLCA_EcAZ-1-cat_48h.mzML,466.3163,116220,6.25,6.15,6.34,GCA,,#N/A
P6_G2_TDCA_EcAZ-1-cat_48h.mzML,466.3163,108835,6.24,6.15,6.34,GCA,,#N/A
P6_G3_TCDCA_EcAZ-1-cat_48h.mzML,466.3163,122012,6.27,6.15,6.34,GCA,,#N/A
P6_G4_TUDCA_EcAZ-1-cat_48h.mzML,466.3163,115037,6.26,6.15,6.34,GCA,,#N/A
P6_G5_TCA_EcAZ-1-cat_48h.mzML,466.3163,111371,6.27,6.15,6.34,GCA,,#N/A
P6_G6_GLCA_EcAZ-1-cat_48h.mzML,466.3163,104173,6.29,6.15,6.34,GCA,,#N/A
P6_G7_GDCA_EcAZ-1-cat_48h.mzML,466.3163,224040,6.25,6.15,6.34,GCA,,#N/A
P6_G8_GCDCA_EcAZ-1-cat_48h.mzML,466.3163,473717,6.28,6.15,6.34,GCA,,#N/A
P6_G9_GUDCA_EcAZ-1-cat_48h.mzML,466.3163,994915,6.27,6.15,6.34,GCA,,#N/A
P6_G10_GCA_EcAZ-1-cat_48h.mzML,466.3163,949709568,6.29,6.15,6.34,GCA,,#N/A
P6_G11_BHI_50MeOH.mzML,466.3163,148328,6.29,6.15,6.34,GCA,,#N/A
P6_G12_BHI_50DMSO_25MeOH.mzML,466.3163,125290,6.27,6.15,6.34,GCA,,#N/A
P6_H1_TLCA_ctrl_48h.mzML,466.3163,97728,6.33,6.15,6.34,GCA,,#N/A
P6_H2_TDCA_ctrl_48h.mzML,466.3163,122540,6.31,6.15,6.34,GCA,,#N/A
P6_H3_TCDCA_ctrl_48h.mzML,466.3163,108507,6.29,6.15,6.34,GCA,,#N/A
P6_H4_TUDCA_ctrl_48h.mzML,466.3163,121655,6.27,6.15,6.34,GCA,,#N/A
P6_H5_TCA_ctrl_48h.mzML,466.3163,110616,6.25,6.15,6.34,GCA,,#N/A
P6_H6_GLCA_ctrl_48h.mzML,466.3163,97128,6.23,6.15,6.34,GCA,,#N/A
P6_H7_GDCA_ctrl_48h.mzML,466.3163,219797,6.24,6.15,6.34,GCA,,#N/A
P6_H8_GCDCA_ctrl_48h.mzML,466.3163,535794,6.24,6.15,6.34,GCA,,#N/A
P6_H9_GUDCA_ctrl_48h.mzML,466.3163,524197,6.26,6.15,6.34,GCA,,#N/A
P6_H10_GCA_ctrl_48h.mzML,466.3163,466728512,6.24,6.15,6.34,GCA,,#N/A
P6_H11_BHI_50MeOH.mzML,466.3163,142467,6.31,6.15,6.34,GCA,,#N/A
P6_H12_BHI_50DMSO_25MeOH.mzML,466.3163,129190,6.31,6.15,6.34,GCA,,#N/A
P9_A1_TLCA_Dny_BSH1_48h.mzML,466.3163,0,6.15,6.15,6.34,GCA,,#N/A
P9_A2_TDCA_Dny_BSH1_48h.mzML,466.3163,0,6.15,6.15,6.34,GCA,,#N/A
P9_A3_TCDCA_Dny_BSH1_48h.mzML,466.3163,0,6.15,6.15,6.34,GCA,,#N/A
P9_A4_TUDCA_Dny_BSH1_48h.mzML,466.3163,0,6.15,6.15,6.34,GCA,,#N/A
P9_A5_TCA_Dny_BSH1_48h.mzML,466.3163,86324,6.15,6.15,6.34,GCA,,#N/A
P9_A6_GLCA_Dny_BSH1_48h.mzML,466.3163,0,6.15,6.15,6.34,GCA,,#N/A
P9_A7_GDCA_Dny_BSH1_48h.mzML,466.3163,0,6.15,6.15,6.34,GCA,,#N/A
P9_A8_GCDCA_Dny_BSH1_48h.mzML,466.3163,39832,6.23,6.15,6.34,GCA,,#N/A
P9_A9_GUDCA_Dny_BSH1_48h.mzML,466.3163,0,6.15,6.15,6.34,GCA,,#N/A
P9_A10_GCA_Dny_BSH1_48h.mzML,466.3163,179803,6.15,6.15,6.34,GCA,,#N/A
P9_A11_BHI_50MeOH.mzML,466.3163,733,6.15,6.15,6.34,GCA,,#N/A
P9_A12_BHI_50DMSO_25MeOH.mzML,466.3163,0,6.15,6.15,6.34,GCA,,#N/A
P9_B1_TLCA_Dny_BSH2_48h.mzML,466.3163,26390,6.15,6.15,6.34,GCA,,#N/A
P9_B2_TDCA_Dny_BSH2_48h.mzML,466.3163,33680,6.15,6.15,6.34,GCA,,#N/A
P9_B3_TCDCA_Dny_BSH2_48h.mzML,466.3163,22924,6.15,6.15,6.34,GCA,,#N/A
P9_B4_TUDCA_Dny_BSH2_48h.mzML,466.3163,18300,6.16,6.15,6.34,GCA,,#N/A
P9_B5_TCA_Dny_BSH2_48h.mzML,466.3163,40221,6.17,6.15,6.34,GCA,,#N/A
P9_B6_GLCA_Dny_BSH2_48h.mzML,466.3163,24339,6.15,6.15,6.34,GCA,,#N/A
P9_B7_GDCA_Dny_BSH2_48h.mzML,466.3163,54341,6.16,6.15,6.34,GCA,,#N/A
P9_B8_GCDCA_Dny_BSH2_48h.mzML,466.3163,278334,6.17,6.15,6.34,GCA,,#N/A
P9_B9_GUDCA_Dny_BSH2_48h.mzML,466.3163,44101,6.15,6.15,6.34,GCA,,#N/A
P9_B10_GCA_Dny_BSH2_48h.mzML,466.3163,318757088,6.17,6.15,6.34,GCA,,#N/A
P9_B11_BHI_50MeOH.mzML,466.3163,13928,6.16,6.15,6.34,GCA,,#N/A
P9_B12_BHI_50DMSO_25MeOH.mzML,466.3163,15461,6.15,6.15,6.34,GCA,,#N/A
P9_C1_TLCA_Lgasseri_BSH_48h.mzML,466.3163,84146,6.18,6.15,6.34,GCA,,#N/A
P9_C2_TDCA_Lgasseri_BSH_48h.mzML,466.3163,48469,6.15,6.15,6.34,GCA,,#N/A
P9_C3_TCDCA_Lgasseri_BSH_48h.mzML,466.3163,37043,6.15,6.15,6.34,GCA,,#N/A
P9_C4_TUDCA_Lgasseri_BSH_48h.mzML,466.3163,62849,6.17,6.15,6.34,GCA,,#N/A
P9_C5_TCA_Lgasseri_BSH_48h.mzML,466.3163,51913,6.16,6.15,6.34,GCA,,#N/A
P9_C6_GLCA_Lgasseri_BSH_48h.mzML,466.3163,36289,6.15,6.15,6.34,GCA,,#N/A
P9_C7_GDCA_Lgasseri_BSH_48h.mzML,466.3163,118906,6.18,6.15,6.34,GCA,,#N/A
P9_C8_GCDCA_Lgasseri_BSH_48h.mzML,466.3163,517308,6.26,6.15,6.34,GCA,,#N/A
P9_C9_GUDCA_Lgasseri_BSH_48h.mzML,466.3163,195230,6.16,6.15,6.34,GCA,,#N/A
P9_C10_GCA_Lgasseri_BSH_48h.mzML,466.3163,554033408,6.18,6.15,6.34,GCA,,#N/A
P9_C11_BHI_50MeOH.mzML,466.3163,125639,6.19,6.15,6.34,GCA,,#N/A
P9_C12_BHI_50DMSO_25MeOH.mzML,466.3163,73211,6.2,6.15,6.34,GCA,,#N/A
P9_D1_TLCA_LCAG-95_BSH1208_48h.mzML,466.3163,216265,6.19,6.15,6.34,GCA,,#N/A
P9_D2_TDCA_LCAG-95_BSH1208_48h.mzML,466.3163,6516,6.16,6.15,6.34,GCA,,#N/A
P9_D3_TCDCA_LCAG-95_BSH1208_48h.mzML,466.3163,11102,6.18,6.15,6.34,GCA,,#N/A
P9_D4_TUDCA_LCAG-95_BSH1208_48h.mzML,466.3163,13383,6.2,6.15,6.34,GCA,,#N/A
P9_D5_TCA_LCAG-95_BSH1208_48h.mzML,466.3163,310501,6.18,6.15,6.34,GCA,,#N/A
P9_D6_GLCA_LCAG-95_BSH1208_48h.mzML,466.3163,2041,6.2,6.15,6.34,GCA,,#N/A
P9_D7_GDCA_LCAG-95_BSH1208_48h.mzML,466.3163,21368,6.15,6.15,6.34,GCA,,#N/A
P9_D8_GCDCA_LCAG-95_BSH1208_48h.mzML,466.3163,219424,6.26,6.15,6.34,GCA,,#N/A
P9_D9_GUDCA_LCAG-95_BSH1208_48h.mzML,466.3163,195955,6.19,6.15,6.34,GCA,,#N/A
P9_D10_GCA_LCAG-95_BSH1208_48h.mzML,466.3163,280237568,6.2,6.15,6.34,GCA,,#N/A
P9_D11_BHI_50MeOH.mzML,466.3163,32040,6.17,6.15,6.34,GCA,,#N/A
P9_D12_BHI_50DMSO_25MeOH.mzML,466.3163,38237,6.17,6.15,6.34,GCA,,#N/A
P9_E1_TLCA_Ep_BSH101_48h.mzML,466.3163,82077,6.19,6.15,6.34,GCA,,#N/A
P9_E2_TDCA_Ep_BSH101_48h.mzML,466.3163,82937,6.2,6.15,6.34,GCA,,#N/A
P9_E3_TCDCA_Ep_BSH101_48h.mzML,466.3163,61647,6.21,6.15,6.34,GCA,,#N/A
P9_E4_TUDCA_Ep_BSH101_48h.mzML,466.3163,69574,6.19,6.15,6.34,GCA,,#N/A
P9_E5_TCA_Ep_BSH101_48h.mzML,466.3163,78831,6.19,6.15,6.34,GCA,,#N/A
P9_E6_GLCA_Ep_BSH101_48h.mzML,466.3163,69837,6.19,6.15,6.34,GCA,,#N/A
P9_E7_GDCA_Ep_BSH101_48h.mzML,466.3163,151529,6.22,6.15,6.34,GCA,,#N/A
P9_E8_GCDCA_Ep_BSH101_48h.mzML,466.3163,451598,6.29,6.15,6.34,GCA,,#N/A
P9_E9_GUDCA_Ep_BSH101_48h.mzML,466.3163,100038,6.22,6.15,6.34,GCA,,#N/A
P9_E10_GCA_Ep_BSH101_48h.mzML,466.3163,902793408,6.23,6.15,6.34,GCA,,#N/A
P9_E11_BHI_50MeOH.mzML,466.3163,106367,6.2,6.15,6.34,GCA,,#N/A
P9_E12_BHI_50DMSO_25MeOH.mzML,466.3163,79033,6.17,6.15,6.34,GCA,,#N/A
P9_F1_TLCA_AZ-52_48h.mzML,466.3163,89791,6.23,6.15,6.34,GCA,,#N/A
P9_F2_TDCA_AZ-52_48h.mzML,466.3163,81572,6.21,6.15,6.34,GCA,,#N/A
P9_F3_TCDCA_AZ-52_48h.mzML,466.3163,53375,6.22,6.15,6.34,GCA,,#N/A
P9_F4_TUDCA_AZ-52_48h.mzML,466.3163,80149,6.18,6.15,6.34,GCA,,#N/A
P9_F5_TCA_AZ-52_48h.mzML,466.3163,125023,6.22,6.15,6.34,GCA,,#N/A
P9_F6_GLCA_AZ-52_48h.mzML,466.3163,81856,6.22,6.15,6.34,GCA,,#N/A
P9_F7_GDCA_AZ-52_48h.mzML,466.3163,162161,6.21,6.15,6.34,GCA,,#N/A
P9_F8_GCDCA_AZ-52_48h.mzML,466.3163,562731,6.24,6.15,6.34,GCA,,#N/A
P9_F9_GUDCA_AZ-52_48h.mzML,466.3163,127756,6.23,6.15,6.34,GCA,,#N/A
P9_F10_GCA_AZ-52_48h.mzML,466.3163,926072576,6.25,6.15,6.34,GCA,,#N/A
P9_F11_BHI_50MeOH.mzML,466.3163,92602,6.21,6.15,6.34,GCA,,#N/A
P9_F12_BHI_50DMSO_25MeOH.mzML,466.3163,94046,6.21,6.15,6.34,GCA,,#N/A
P9_G1_TLCA_EcAZ-1-cat_48h.mzML,466.3163,83551,6.25,6.15,6.34,GCA,,#N/A
P9_G2_TDCA_EcAZ-1-cat_48h.mzML,466.3163,90228,6.25,6.15,6.34,GCA,,#N/A
P9_G3_TCDCA_EcAZ-1-cat_48h.mzML,466.3163,83386,6.23,6.15,6.34,GCA,,#N/A
P9_G4_TUDCA_EcAZ-1-cat_48h.mzML,466.3163,92697,6.24,6.15,6.34,GCA,,#N/A
P9_G5_TCA_EcAZ-1-cat_48h.mzML,466.3163,84849,6.24,6.15,6.34,GCA,,#N/A
P9_G6_GLCA_EcAZ-1-cat_48h.mzML,466.3163,94764,6.26,6.15,6.34,GCA,,#N/A
P9_G7_GDCA_EcAZ-1-cat_48h.mzML,466.3163,186062,6.25,6.15,6.34,GCA,,#N/A
P9_G8_GCDCA_EcAZ-1-cat_48h.mzML,466.3163,596749,6.27,6.15,6.34,GCA,,#N/A
P9_G9_GUDCA_EcAZ-1-cat_48h.mzML,466.3163,89620,6.24,6.15,6.34,GCA,,#N/A
P9_G10_GCA_EcAZ-1-cat_48h.mzML,466.3163,1039981824,6.25,6.15,6.34,GCA,,#N/A
P9_G11_BHI_50MeOH.mzML,466.3163,123327,6.24,6.15,6.34,GCA,,#N/A
P9_G12_BHI_50DMSO_25MeOH.mzML,466.3163,100009,6.23,6.15,6.34,GCA,,#N/A
P9_H1_TLCA_ctrl_48h.mzML,466.3163,115990,6.25,6.15,6.34,GCA,,#N/A
P9_H2_TDCA_ctrl_48h.mzML,466.3163,112364,6.26,6.15,6.34,GCA,,#N/A
P9_H3_TCDCA_ctrl_48h.mzML,466.3163,90603,6.26,6.15,6.34,GCA,,#N/A
P9_H4_TUDCA_ctrl_48h.mzML,466.3163,98586,6.24,6.15,6.34,GCA,,#N/A
P9_H5_TCA_ctrl_48h.mzML,466.3163,108890,6.25,6.15,6.34,GCA,,#N/A
P9_H6_GLCA_ctrl_48h.mzML,466.3163,114879,6.25,6.15,6.34,GCA,,#N/A
P9_H7_GDCA_ctrl_48h.mzML,466.3163,139071,6.23,6.15,6.34,GCA,,#N/A
P9_H8_GCDCA_ctrl_48h.mzML,466.3163,668173,6.21,6.15,6.34,GCA,,#N/A
P9_H9_GUDCA_ctrl_48h.mzML,466.3163,180408,6.23,6.15,6.34,GCA,,#N/A
P9_H10_GCA_ctrl_48h.mzML,466.3163,875000768,6.24,6.15,6.34,GCA,,#N/A
P9_H11_BHI_50MeOH.mzML,466.3163,145992,6.23,6.15,6.34,GCA,,#N/A
P9_H12_BHI_50DMSO_25MeOH.mzML,466.3163,141820,6.25,6.15,6.34,GCA,,#N/A
TCA_std.mzML,466.3163,0,6.15,6.15,6.34,GCA,,#N/A
TCDCA_std.mzML,466.3163,0,6.15,6.15,6.34,GCA,,#N/A
TDCA_std.mzML,466.3163,0,6.15,6.15,6.34,GCA,,#N/A
TLCA_std.mzML,466.3163,0,6.15,6.15,6.34,GCA,,#N/A
TUDCA_std.mzML,466.3163,0,6.15,6.15,6.34,GCA,,#N/A
UDCA_aminoacids.mzML,466.3163,0,6.15,6.15,6.34,GCA,,#N/A
CA_aminoacids.mzML,450.3214,0,8.35,8.35,8.49,GCDCA,,#N/A
CA_DCA_LCA_aminoacids.mzML,450.3214,1230557,8.36,8.35,8.49,GCDCA,,#N/A
CDCA_aminoacids.mzML,450.3214,0,8.35,8.35,8.49,GCDCA,,#N/A
DCA_aminoacids.mzML,450.3214,0,8.35,8.35,8.49,GCDCA,,#N/A
DCA_aminoacids_2.mzML,450.3214,102101512,8.35,8.35,8.49,GCDCA,,#N/A
GCA_std.mzML,450.3214,46136,8.36,8.35,8.49,GCDCA,,#N/A
GCDCA_std.mzML,450.3214,436685,8.47,8.35,8.49,GCDCA,,#N/A
GDCA_std.mzML,450.3214,14257834,8.35,8.35,8.49,GCDCA,,#N/A
GLCA_std.mzML,450.3214,3772,8.47,8.35,8.49,GCDCA,,#N/A
GUDCA_std.mzML,450.3214,5999,8.4,8.35,8.49,GCDCA,,#N/A
P6_A1_TLCA_Dny_BSH1_48h.mzML,450.3214,0,8.35,8.35,8.49,GCDCA,,#N/A
P6_A2_TDCA_Dny_BSH1_48h.mzML,450.3214,10853,8.46,8.35,8.49,GCDCA,,#N/A
P6_A3_TCDCA_Dny_BSH1_48h.mzML,450.3214,101841,8.45,8.35,8.49,GCDCA,,#N/A
P6_A4_TUDCA_Dny_BSH1_48h.mzML,450.3214,0,8.35,8.35,8.49,GCDCA,,#N/A
P6_A5_TCA_Dny_BSH1_48h.mzML,450.3214,0,8.35,8.35,8.49,GCDCA,,#N/A
P6_A6_GLCA_Dny_BSH1_48h.mzML,450.3214,113400,8.46,8.35,8.49,GCDCA,,#N/A
P6_A7_GDCA_Dny_BSH1_48h.mzML,450.3214,11594,8.48,8.35,8.49,GCDCA,,#N/A
P6_A8_GCDCA_Dny_BSH1_48h.mzML,450.3214,301714,8.45,8.35,8.49,GCDCA,,#N/A
P6_A9_GUDCA_Dny_BSH1_48h.mzML,450.3214,12674,8.45,8.35,8.49,GCDCA,,#N/A
P6_A10_GCA_Dny_BSH1_48h.mzML,450.3214,0,8.35,8.35,8.49,GCDCA,,#N/A
P6_A11_BHI_50MeOH.mzML,450.3214,15290,8.44,8.35,8.49,GCDCA,,#N/A
P6_A12_BHI_50DMSO_25MeOH.mzML,450.3214,17317,8.45,8.35,8.49,GCDCA,,#N/A
P6_B1_TLCA_Dny_BSH2_48h.mzML,450.3214,15693,8.44,8.35,8.49,GCDCA,,#N/A
P6_B2_TDCA_Dny_BSH2_48h.mzML,450.3214,20725,8.44,8.35,8.49,GCDCA,,#N/A
P6_B3_TCDCA_Dny_BSH2_48h.mzML,450.3214,22525,8.45,8.35,8.49,GCDCA,,#N/A
P6_B4_TUDCA_Dny_BSH2_48h.mzML,450.3214,0,8.35,8.35,8.49,GCDCA,,#N/A
P6_B5_TCA_Dny_BSH2_48h.mzML,450.3214,0,8.35,8.35,8.49,GCDCA,,#N/A
P6_B6_GLCA_Dny_BSH2_48h.mzML,450.3214,246034,8.48,8.35,8.49,GCDCA,,#N/A
P6_B7_GDCA_Dny_BSH2_48h.mzML,450.3214,10173,8.46,8.35,8.49,GCDCA,,#N/A
P6_B8_GCDCA_Dny_BSH2_48h.mzML,450.3214,586693376,8.46,8.35,8.49,GCDCA,,#N/A
P6_B9_GUDCA_Dny_BSH2_48h.mzML,450.3214,4880799,8.45,8.35,8.49,GCDCA,,#N/A
P6_B10_GCA_Dny_BSH2_48h.mzML,450.3214,41951,8.45,8.35,8.49,GCDCA,,#N/A
P6_B11_BHI_50MeOH.mzML,450.3214,13186,8.45,8.35,8.49,GCDCA,,#N/A
P6_B12_BHI_50DMSO_25MeOH.mzML,450.3214,0,8.35,8.35,8.49,GCDCA,,#N/A
P6_C1_TLCA_Lgasseri_BSH_48h.mzML,450.3214,0,8.35,8.35,8.49,GCDCA,,#N/A
P6_C2_TDCA_Lgasseri_BSH_48h.mzML,450.3214,5527,8.45,8.35,8.49,GCDCA,,#N/A
P6_C3_TCDCA_Lgasseri_BSH_48h.mzML,450.3214,35576,8.44,8.35,8.49,GCDCA,,#N/A
P6_C4_TUDCA_Lgasseri_BSH_48h.mzML,450.3214,0,8.35,8.35,8.49,GCDCA,,#N/A
P6_C5_TCA_Lgasseri_BSH_48h.mzML,450.3214,12330,8.45,8.35,8.49,GCDCA,,#N/A
P6_C6_GLCA_Lgasseri_BSH_48h.mzML,450.3214,206826,8.48,8.35,8.49,GCDCA,,#N/A
P6_C7_GDCA_Lgasseri_BSH_48h.mzML,450.3214,23945,8.48,8.35,8.49,GCDCA,,#N/A
P6_C8_GCDCA_Lgasseri_BSH_48h.mzML,450.3214,421437344,8.44,8.35,8.49,GCDCA,,#N/A
P6_C9_GUDCA_Lgasseri_BSH_48h.mzML,450.3214,3069574,8.44,8.35,8.49,GCDCA,,#N/A
