File Name,Precursor Mz,Area,Retention Time,Start Time,End Time,Molecule,Analyte Concentration,Calculated Concentration
P7_C5_TCA_Lgasseri_BSH_0h.mzML,466.3163,111534,6.19,6.06,6.36,GCA,,#N/A
P7_C6_GLCA_Lgasseri_BSH_0h.mzML,466.3163,107113,6.22,6.06,6.36,GCA,,#N/A
P7_C7_GDCA_Lgasseri_BSH_0h.mzML,466.3163,186234,6.19,6.06,6.36,GCA,,#N/A
P7_C8_GCDCA_Lgasseri_BSH_0h.mzML,466.3163,458571,6.2,6.06,6.36,GCA,,#N/A
P7_C9_GUDCA_Lgasseri_BSH_0h.mzML,466.3163,231855,6.2,6.06,6.36,GCA,,#N/A
P7_C10_GCA_Lgasseri_BSH_0h.mzML,466.3163,439435008,6.22,6.06,6.36,GCA,,#N/A
P7_C11_BHI_50MeOH.mzML,466.3163,313757,6.19,6.06,6.36,GCA,,#N/A
P7_C12_BHI_50DMSO_25MeOH.mzML,466.3163,158812,6.22,6.06,6.36,GCA,,#N/A
P7_D1_TLCA_LCAG-95_BSH1208_0h.mzML,466.3163,79465,6.21,6.06,6.36,GCA,,#N/A
P7_D2_TDCA_LCAG-95_BSH1208_0h.mzML,466.3163,91007,6.23,6.06,6.36,GCA,,#N/A
P7_D3_TCDCA_LCAG-95_BSH1208_0h.mzML,466.3163,96163,6.2,6.06,6.36,GCA,,#N/A
P7_D4_TUDCA_LCAG-95_BSH1208_0h.mzML,466.3163,100141,6.21,6.06,6.36,GCA,,#N/A
P7_D5_TCA_LCAG-95_BSH1208_0h.mzML,466.3163,138488,6.2,6.06,6.36,GCA,,#N/A
P7_D6_GLCA_LCAG-95_BSH1208_0h.mzML,466.3163,260380,6.19,6.06,6.36,GCA,,#N/A
P7_D7_GDCA_LCAG-95_BSH1208_0h.mzML,466.3163,167990,6.19,6.06,6.36,GCA,,#N/A
P7_D8_GCDCA_LCAG-95_BSH1208_0h.mzML,466.3163,629764,6.19,6.06,6.36,GCA,,#N/A
P7_D9_GUDCA_LCAG-95_BSH1208_0h.mzML,466.3163,236371,6.18,6.06,6.36,GCA,,#N/A
P7_D10_GCA_LCAG-95_BSH1208_0h.mzML,466.3163,729627200,6.21,6.06,6.36,GCA,,#N/A
P7_D11_BHI_50MeOH.mzML,466.3163,143887,6.22,6.06,6.36,GCA,,#N/A
P7_D12_BHI_50DMSO_25MeOH.mzML,466.3163,112722,6.21,6.06,6.36,GCA,,#N/A
P7_E1_TLCA_Ep_BSH101_0h.mzML,466.3163,105287,6.19,6.06,6.36,GCA,,#N/A
P7_E2_TDCA_Ep_BSH101_0h.mzML,466.3163,112813,6.2,6.06,6.36,GCA,,#N/A
P7_E3_TCDCA_Ep_BSH101_0h.mzML,466.3163,110625,6.18,6.06,6.36,GCA,,#N/A
P7_E4_TUDCA_Ep_BSH101_0h.mzML,466.3163,108268,6.19,6.06,6.36,GCA,,#N/A
P7_E5_TCA_Ep_BSH101_0h.mzML,466.3163,110898,6.18,6.06,6.36,GCA,,#N/A
P7_E6_GLCA_Ep_BSH101_0h.mzML,466.3163,103765,6.2,6.06,6.36,GCA,,#N/A
P7_E7_GDCA_Ep_BSH101_0h.mzML,466.3163,191559,6.19,6.06,6.36,GCA,,#N/A
P7_E8_GCDCA_Ep_BSH101_0h.mzML,466.3163,607925,6.2,6.06,6.36,GCA,,#N/A
P7_E9_GUDCA_Ep_BSH101_0h.mzML,466.3163,244771,6.19,6.06,6.36,GCA,,#N/A
P7_E10_GCA_Ep_BSH101_0h.mzML,466.3163,401314016,6.21,6.06,6.36,GCA,,#N/A
P7_E11_BHI_50MeOH.mzML,466.3163,402751,6.21,6.06,6.36,GCA,,#N/A
P7_E12_BHI_50DMSO_25MeOH.mzML,466.3163,113175,6.18,6.06,6.36,GCA,,#N/A
P7_F1_TLCA_AZ-52_0h.mzML,466.3163,104326,6.2,6.06,6.36,GCA,,#N/A
P7_F2_TDCA_AZ-52_0h.mzML,466.3163,105080,6.22,6.06,6.36,GCA,,#N/A
P7_F3_TCDCA_AZ-52_0h.mzML,466.3163,108468,6.19,6.06,6.36,GCA,,#N/A
P7_F4_TUDCA_AZ-52_0h.mzML,466.3163,108325,6.19,6.06,6.36,GCA,,#N/A
P7_F5_TCA_AZ-52_0h.mzML,466.3163,108934,6.21,6.06,6.36,GCA,,#N/A
P7_F6_GLCA_AZ-52_0h.mzML,466.3163,110257,6.18,6.06,6.36,GCA,,#N/A
P7_F7_GDCA_AZ-52_0h.mzML,466.3163,187941,6.21,6.06,6.36,GCA,,#N/A
P7_F8_GCDCA_AZ-52_0h.mzML,466.3163,678726,6.2,6.06,6.36,GCA,,#N/A
P7_F9_GUDCA_AZ-52_0h.mzML,466.3163,113896,6.2,6.06,6.36,GCA,,#N/A
P7_F10_GCA_AZ-52_0h.mzML,466.3163,443555040,6.22,6.06,6.36,GCA,,#N/A
P7_F11_BHI_50MeOH.mzML,466.3163,216968,6.2,6.06,6.36,GCA,,#N/A
P7_F12_BHI_50DMSO_25MeOH.mzML,466.3163,114999,6.22,6.06,6.36,GCA,,#N/A
P7_G1_TLCA_EcAZ-1-cat_0h.mzML,466.3163,105392,6.2,6.06,6.36,GCA,,#N/A
P7_G2_TDCA_EcAZ-1-cat_0h.mzML,466.3163,105930,6.21,6.06,6.36,GCA,,#N/A
P7_G3_TCDCA_EcAZ-1-cat_0h.mzML,466.3163,112999,6.18,6.06,6.36,GCA,,#N/A
P7_G4_TUDCA_EcAZ-1-cat_0h.mzML,466.3163,110739,6.19,6.06,6.36,GCA,,#N/A
P7_G5_TCA_EcAZ-1-cat_0h.mzML,466.3163,119953,6.19,6.06,6.36,GCA,,#N/A
P7_G6_GLCA_EcAZ-1-cat_0h.mzML,466.3163,104849,6.18,6.06,6.36,GCA,,#N/A
P7_G7_GDCA_EcAZ-1-cat_0h.mzML,466.3163,134474,6.19,6.06,6.36,GCA,,#N/A
P7_G8_GCDCA_EcAZ-1-cat_0h.mzML,466.3163,615181,6.2,6.06,6.36,GCA,,#N/A
P7_G9_GUDCA_EcAZ-1-cat_0h.mzML,466.3163,445296,6.2,6.06,6.36,GCA,,#N/A
P7_G10_GCA_EcAZ-1-cat_0h.mzML,466.3163,437311776,6.19,6.06,6.36,GCA,,#N/A
P7_G11_BHI_50MeOH.mzML,466.3163,195902,6.19,6.06,6.36,GCA,,#N/A
P7_G12_BHI_50DMSO_25MeOH.mzML,466.3163,96209,6.18,6.06,6.36,GCA,,#N/A
P7_H1_TLCA_ctrl_0h.mzML,466.3163,99342,6.21,6.06,6.36,GCA,,#N/A
P7_H2_TDCA_ctrl_0h.mzML,466.3163,106536,6.18,6.06,6.36,GCA,,#N/A
P7_H3_TCDCA_ctrl_0h.mzML,466.3163,95163,6.19,6.06,6.36,GCA,,#N/A
P7_H4_TUDCA_ctrl_0h.mzML,466.3163,100097,6.18,6.06,6.36,GCA,,#N/A
P7_H5_TCA_ctrl_0h.mzML,466.3163,114709,6.19,6.06,6.36,GCA,,#N/A
P7_H6_GLCA_ctrl_0h.mzML,466.3163,209761,6.2,6.06,6.36,GCA,,#N/A
P7_H7_GDCA_ctrl_0h.mzML,466.3163,180454,6.2,6.06,6.36,GCA,,#N/A
P7_H8_GCDCA_ctrl_0h.mzML,466.3163,794920,6.17,6.06,6.36,GCA,,#N/A
P7_H9_GUDCA_ctrl_0h.mzML,466.3163,147403,6.17,6.06,6.36,GCA,,#N/A
P7_H10_GCA_ctrl_0h.mzML,466.3163,786435264,6.19,6.06,6.36,GCA,,#N/A
P7_H11_BHI_50MeOH.mzML,466.3163,123917,6.2,6.06,6.36,GCA,,#N/A
P7_H12_BHI_50DMSO_25MeOH.mzML,466.3163,115957,6.18,6.06,6.36,GCA,,#N/A
TCA_std.mzML,466.3163,0,6.06,6.06,6.36,GCA,,#N/A
TCDCA_std.mzML,466.3163,0,6.06,6.06,6.36,GCA,,#N/A
TDCA_std.mzML,466.3163,0,6.06,6.06,6.36,GCA,,#N/A
TLCA_std.mzML,466.3163,0,6.06,6.06,6.36,GCA,,#N/A
TUDCA_std.mzML,466.3163,0,6.06,6.06,6.36,GCA,,#N/A
UDCA_aminoacids.mzML,466.3163,0,6.06,6.06,6.36,GCA,,#N/A
CA_aminoacids.mzML,450.3214,8659,8.28,8.28,8.56,GCDCA,,#N/A
CA_DCA_LCA_aminoacids.mzML,450.3214,7488137,8.28,8.28,8.56,GCDCA,,#N/A
CDCA_aminoacids.mzML,450.3214,0,8.28,8.28,8.56,GCDCA,,#N/A
DCA_aminoacids.mzML,450.3214,4809820,8.28,8.28,8.56,GCDCA,,#N/A
DCA_aminoacids_2.mzML,450.3214,1218794880,8.28,8.28,8.56,GCDCA,,#N/A
GCA_std.mzML,450.3214,430652,8.28,8.28,8.56,GCDCA,,#N/A
GCDCA_std.mzML,450.3214,46313,8.53,8.28,8.56,GCDCA,,#N/A
GDCA_std.mzML,450.3214,319328064,8.28,8.28,8.56,GCDCA,,#N/A
GLCA_std.mzML,450.3214,15605,8.28,8.28,8.56,GCDCA,,#N/A
GUDCA_std.mzML,450.3214,75096,8.29,8.28,8.56,GCDCA,,#N/A
P4_A1_TLCA_Dny_BSH1_0h.mzML,450.3214,64550,8.49,8.28,8.56,GCDCA,,#N/A
P4_A2_TDCA_Dny_BSH1_0h.mzML,450.3214,3052782,8.48,8.28,8.56,GCDCA,,#N/A
P4_A3_TCDCA_Dny_BSH1_0h.mzML,450.3214,931085,8.36,8.28,8.56,GCDCA,,#N/A
P4_A4_TUDCA_Dny_BSH1_0h.mzML,450.3214,82060,8.55,8.28,8.56,GCDCA,,#N/A
P4_A5_TCA_Dny_BSH1_0h.mzML,450.3214,72037,8.49,8.28,8.56,GCDCA,,#N/A
P4_A6_GLCA_Dny_BSH1_0h.mzML,450.3214,601049,8.56,8.28,8.56,GCDCA,,#N/A
P4_A7_GDCA_Dny_BSH1_0h.mzML,450.3214,556753728,8.48,8.28,8.56,GCDCA,,#N/A
P4_A8_GCDCA_Dny_BSH1_0h.mzML,450.3214,599039424,8.34,8.28,8.56,GCDCA,,#N/A
P4_A9_GUDCA_Dny_BSH1_0h.mzML,450.3214,806017,8.36,8.28,8.56,GCDCA,,#N/A
P4_A10_GCA_Dny_BSH1_0h.mzML,450.3214,278061,8.49,8.28,8.56,GCDCA,,#N/A
P4_A11_BHI_50MeOH.mzML,450.3214,34796,8.49,8.28,8.56,GCDCA,,#N/A
P4_A12_BHI_50DMSO_25MeOH.mzML,450.3214,123143,8.48,8.28,8.56,GCDCA,,#N/A
P4_B1_TLCA_Dny_BSH2_0h.mzML,450.3214,116183,8.48,8.28,8.56,GCDCA,,#N/A
P4_B2_TDCA_Dny_BSH2_0h.mzML,450.3214,144124,8.48,8.28,8.56,GCDCA,,#N/A
P4_B3_TCDCA_Dny_BSH2_0h.mzML,450.3214,312960,8.56,8.28,8.56,GCDCA,,#N/A
P4_B4_TUDCA_Dny_BSH2_0h.mzML,450.3214,100776,8.56,8.28,8.56,GCDCA,,#N/A
P4_B5_TCA_Dny_BSH2_0h.mzML,450.3214,123316,8.49,8.28,8.56,GCDCA,,#N/A
P4_B6_GLCA_Dny_BSH2_0h.mzML,450.3214,1083361,8.56,8.28,8.56,GCDCA,,#N/A
P4_B7_GDCA_Dny_BSH2_0h.mzML,450.3214,2145811200,8.48,8.28,8.56,GCDCA,,#N/A
P4_B8_GCDCA_Dny_BSH2_0h.mzML,450.3214,1016139328,8.37,8.28,8.56,GCDCA,,#N/A
P4_B9_GUDCA_Dny_BSH2_0h.mzML,450.3214,6037994,8.36,8.28,8.56,GCDCA,,#N/A
P4_B10_GCA_Dny_BSH2_0h.mzML,450.3214,387100,8.48,8.28,8.56,GCDCA,,#N/A
P4_B11_BHI_50MeOH.mzML,450.3214,124154,8.48,8.28,8.56,GCDCA,,#N/A
P4_B12_BHI_50DMSO_25MeOH.mzML,450.3214,161026,8.5,8.28,8.56,GCDCA,,#N/A
P4_C1_TLCA_Lgasseri_BSH_0h.mzML,450.3214,179571,8.5,8.28,8.56,GCDCA,,#N/A
P4_C2_TDCA_Lgasseri_BSH_0h.mzML,450.3214,156974,8.5,8.28,8.56,GCDCA,,#N/A
P4_C3_TCDCA_Lgasseri_BSH_0h.mzML,450.3214,162206,8.49,8.28,8.56,GCDCA,,#N/A
P4_C4_TUDCA_Lgasseri_BSH_0h.mzML,450.3214,117424,8.48,8.28,8.56,GCDCA,,#N/A
P4_C5_TCA_Lgasseri_BSH_0h.mzML,450.3214,183142,8.5,8.28,8.56,GCDCA,,#N/A
P4_C6_GLCA_Lgasseri_BSH_0h.mzML,450.3214,826535,8.48,8.28,8.56,GCDCA,,#N/A
P4_C7_GDCA_Lgasseri_BSH_0h.mzML,450.3214,1372400000,8.49,8.28,8.56,GCDCA,,#N/A
