CycID	PhaseShift	PhaseShiftHeight	PeakIndex	PeakSPD	Period	p	N	Nindependent	Nyquist	BH.Q
PF08328.14	12.7289029682158	8.26236065069066	72	0.709077793659394	20	0.999961389861557	18	15	0.45	1
PF00809.25	9.23318383368415	106.30828084514	72	0.370944564086631	20	0.999999976627891	18	15	0.45	1
PF02607.20	8.87239342172048	30.6736521417929	72	1.91651152189636	20	0.908098124357885	18	15	0.45	1
PF02310.22	11.9876026295678	131.085171668573	72	2.03220144693076	20	0.878396389223644	18	15	0.45	1
PF02965.20	1.53194609271701	9.19704972286327	41	2.57988927156984	21.5696202531646	0.69337076794541	18	15	0.45	1
PF03473.20	8.38333645142031	14.5136591739759	36	4.56159175143384	21.8461538461538	0.145727741473447	18	15	0.45	1
PF08411.13	8.79907673675255	0.302895762602934	72	2.41779297267178	20	0.753435140414479	18	15	0.45	1
PF00484.22	8.96940350187187	26.5259831726655	39	1.69703259031475	21.6793893129771	0.951968608221824	18	15	0.45	1
PF04962.15	10.5032555248118	71.6634622483653	72	0.13424855693188	20	0.999999999999969	18	15	0.45	1
PF01008.20	8.83263411673456	19.6954031708324	72	1.63053942875152	20	0.961957651049857	18	15	0.45	1
PF00221.22	5.49154401292645	27.0598940932854	52	3.10443448975783	20.9852216748768	0.497571164486044	18	15	0.45	1
PF04471.15	5.71043567078906	69.5584639517536	72	2.58278456031536	20	0.692278616033093	18	15	0.45	1
PF16697.8	8.82179651234667	10.3230769585654	1	1.85832714099199	24	0.921358505093845	18	15	0.45	1
PF01794.22	8.22526008743106	4.65469740213204	72	2.40465397531427	20	0.75817772602486	18	15	0.45	1
PF03544.17	3.25744667649995	150.274597975462	1	4.08687931104712	24	0.224317461926439	18	15	0.45	1
PF20172.1	4.80437709411356	0.0629491906400956	56	1.5384944597003	20.780487804878	0.97336210406222	18	15	0.45	1
PF14300.9	5.57187756701746	25.651730933056	71	3.09134412012585	20.0470588235294	0.502213890047623	18	15	0.45	1
PF05598.14	5.47146238422612	1515.29676424687	27	3.06497448611066	22.3622047244094	0.511627526491553	18	15	0.45	1
PF04343.16	5.01259110628521	11.0242377117215	51	1.84655328766376	21.037037037037	0.923900317076718	18	15	0.45	1
PF07866.14	11.5206700434277	19.2273107494233	63	0.335395140107992	20.431654676259	0.999999993371663	18	15	0.45	1
PF14237.9	12.7732666513978	80.1918344462246	1	0.585658902534688	24	0.999994989348065	18	15	0.45	1
PF01223.26	12.8484790519296	5.7243127183417	43	1.29366897276661	21.4609571788413	0.991839966982777	18	15	0.45	1
PF13490.9	5.66000813550641	155.271560187143	56	3.78423074768813	20.780487804878	0.291658127917311	18	15	0.45	1
PF00487.27	6.23872443458827	3.26194034167292	72	4.30915793717571	20	0.18375522742909	18	15	0.45	1
PF01292.23	8.66210037171519	5.12179662470381	72	3.53274428101275	20	0.35911308728954	18	15	0.45	1
PF13202.9	9.02271624943361	14.3180499306699	72	4.12877522336828	20	0.216124180370125	18	15	0.45	1
PF02698.20	8.21669634064803	72.4783452394	70	1.69623722785433	20.0943396226415	0.952097047578389	18	15	0.45	1
PF01128.22	10.1566526604783	59.2445550721144	62	2.42143204720081	20.4807692307692	0.752117466598987	18	15	0.45	1
PF01142.21	8.64989615286381	1.18934733697432	72	2.87152567762162	20	0.582792753108689	18	15	0.45	1
PF12867.10	8.02608815708621	2.61607598228366	58	2.38561803329607	20.6796116504854	0.765005582950988	18	15	0.45	1
PF03781.19	6.36263300725734	23.6072205448175	64	2.91921223861269	20.3827751196172	0.564958187241326	18	15	0.45	1
PF03109.19	2.43717671005254	2.8173131847841	72	0.25241506429193	20	0.999999999831405	18	15	0.45	1
PF20169.1	6.57330965156364	0.633834556963705	36	2.82487636096462	21.8461538461538	0.600371524322384	18	15	0.45	1
PF16338.8	6.43390253434608	33.7934278836156	72	1.06780731307505	20	0.998197289221053	18	15	0.45	1
PF07691.15	12.6925191297967	36.7970247216486	72	3.1512770265281	20	0.481130931230086	18	15	0.45	1
PF17137.7	5.46643170221916	71.4120499930638	72	2.05148878358553	20	0.873034261746704	18	15	0.45	1
PF00083.27	10.1944179266912	41.9718613082643	72	3.19078638389956	20	0.467485571755635	18	15	0.45	1
PF02649.17	8.88704451233643	2.80865843955287	72	4.20672498151231	20	0.201569007230985	18	15	0.45	1
PF02569.18	5.31135768368365	28.2935927314899	50	2.04616922949148	21.0891089108911	0.874524385897016	18	15	0.45	1
PF02261.19	5.70032940160077	35.5821645851815	62	2.50555082121309	20.4807692307692	0.721220448252949	18	15	0.45	1
PF18559.4	6.57882252249999	0.115758970768302	69	1.33777002997025	20.1418439716312	0.989599681406224	18	15	0.45	1
PF00150.21	20.9999263197062	59.6465527172253	1	1.90892157940222	24	0.909893245209176	18	15	0.45	1
PF08479.14	5.09729356804648	0.978564831654141	39	3.16159778310939	21.6793893129771	0.477546407478691	18	15	0.45	1
PF17287.5	5.32548746444449	0.311722278390033	72	1.70219004082636	20	0.951130442189381	18	15	0.45	1
PF03865.16	5.23242210660543	0.706008282191041	47	3.40803636359891	21.2468827930175	0.396493430888928	18	15	0.45	1
PF05860.16	6.434699611308	0.730318393175712	53	2.2727712971141	20.9336609336609	0.804252657339489	18	15	0.45	1
PF05594.17	7.44494342091093	0.729950192869901	72	2.02407352729385	20	0.880622133251029	18	15	0.45	1
PF08029.14	11.8725073464916	4.95641273905406	1	0.655942833102462	24	0.99998290697989	18	15	0.45	1
PF01650.21	9.16246862677667	0.0514872240653317	72	1.00656445316354	20	0.998911677706864	18	15	0.45	1
PF01590.29	6.48232182491738	45.6191747391211	1	3.11796586812326	24	0.492793869660053	18	15	0.45	1
PF00563.23	11.8955314248959	254.376239077181	72	0.0439434730152445	20	1	18	15	0.45	1
PF03975.16	9.13289621790111	103.16505517754	1	0.135143000966002	24	0.999999999999966	18	15	0.45	1
PF12729.10	13.0114922939672	210.053939952639	72	0.433795514639658	20	0.999999842488751	18	15	0.45	1
PF18947.3	8.544818427835	29.5014365689644	1	0.601029742045123	24	0.999993339318439	18	15	0.45	1
PF03724.19	12.9698234421268	104.458916209956	10	1.287580823725	23.4065934065934	0.992117923020842	18	15	0.45	1
PF14302.9	9.00000003986691	0.221666666666667	49	0.720201227977479	21.1414392059553	0.999954694731956	18	15	0.45	1
PF18575.4	5.72141522339207	0	1	1	24	0.998971986706699	18	15	0.45	1
PF01627.26	10.5358105069788	352.902069265148	72	0.171152894730002	20	0.999999999999106	18	15	0.45	1
PF02895.17	12.4955601521251	245.718694322996	72	0.351297892350877	20	0.999999988132862	18	15	0.45	1
PF03707.19	5.1866839162535	0.924722721844929	72	1.99486101366202	20	0.888452295080703	18	15	0.45	1
PF01311.23	11.373052294201	123.745135398956	72	0.521237552680054	20	0.999998646883177	18	15	0.45	1
PF02154.18	9.5012532974991	253.494109214733	72	0.510254166321782	20	0.999998939985491	18	15	0.45	1
