CycID	JTK_pvalue	JTK_BH.Q	JTK_period	JTK_adjphase	JTK_amplitude	LS_pvalue	LS_BH.Q	LS_period	LS_adjphase	LS_amplitude	meta2d_pvalue	meta2d_BH.Q	meta2d_period	meta2d_phase	meta2d_Base	meta2d_AMP	meta2d_rAMP
PF00308.21	1	1	24	11	0.118202826545227	0.999999972232147	1	20.9336609336609	12.9987399126126	0.776744552809516	1	1	22.4668304668305	12.1240287989379	0.607088045286896	0.0968476643385074	0.0968476643385074
PF08299.14	1	1	24	11	0.0778729014734572	0.999999999816002	1	22.4210526315789	12.9982861360087	0.728488388402476	1	1	23.2105263157895	12.0470650811476	0.595590037027103	0.0815096509985416	0.0815096509985416
PF01527.23	0.839458824074502	1	20	19	2.04283411320831	0.999994134075978	1	20	17.6824613718377	6.9624246713078	0.98636145324115	1	20	18.3412306859188	6.24652099788751	1.10840116673477	0.177442958586006
PF01025.22	0.18937883767289	1	20	11	0.210042807267677	0.83886848551613	1	20	9.18710409514621	0.475945960528377	0.45112706659187	1	20	10.0935520475731	0.262258541819697	0.169264162991175	0.169264162991175
PF00012.23	1	1	24	11	0.303469953007768	0.99944681941971	1	24	13.1045459343384	2.24995055368427	0.999999846967402	1	24	12.0522729671692	1.57479841789731	0.299486835398724	0.190174711883825
PF06100.14	1	1	24	19	0.2484683171405	0.851133812903423	1	24	20.9999263197062	0.709845366319156	0.988324600273311	1	24	19.9999631598531	0.337656071505105	0.0861325326053953	0.0861325326053953
PF08220.15	1	1	24	19	0.710130536710101	0.999774757425398	1	20	18.1526765944692	3.07391270647186	0.999999974630986	1	22	18.6923054602914	2.46281516569065	0.89358549855399	0.362830922516023
PF00455.25	1	1	20	13	0.0932786803532455	1	1	24	8.48667385529098	1.30122795304277	1	1	22	11.0397255170084	1.12362126339209	0.0396360079096687	0.0352752383752616
PF00294.27	0.585634848170037	1	24	7	0.562617178465922	0.886863173541655	1	24	12.4953374870268	3.13701021763926	0.859634635523965	1	24	9.7476687435134	2.99069296290203	0.0475289516486627	0.0158922872518959
PF00359.25	0.18937883767289	1	20	19	0.460276789017266	0.974662664013614	1	20	16.4828032413292	0.849942607534643	0.496460529238451	1	20	17.7414016206646	0.664520780330484	0.814446574655886	0.814446574655886
