CycID	JTK_pvalue	JTK_BH.Q	JTK_period	JTK_adjphase	JTK_amplitude	LS_pvalue	LS_BH.Q	LS_period	LS_adjphase	LS_amplitude	meta2d_pvalue	meta2d_BH.Q	meta2d_period	meta2d_phase	meta2d_Base	meta2d_AMP	meta2d_rAMP
PF08455.13	0.455602586713698	1	20	5	0.12538096354445	0.828794884193305	1	20	8.24544465369185	0.356867372293361	0.745353197946713	1	20	6.62272232684592	0.176899108756674	0.151848854919009	0.151848854919009
PF00176.26	0.13380658436214	1	24	1	0.208332195142331	0.767778636660391	1	24	8.33409273247141	0.380669242409977	0.336516368070293	1	24	4.6670463662357	0.253440385374668	0.14771112454641	0.14771112454641
PF00271.34	0.0832745443856555	1	24	7	0.611479952529843	0.166385157975888	1	22.741935483871	6.39210192332849	2.46202474826117	0.0731448303914221	1	23.3709677419355	6.69271850027445	1.77232077606232	0.596856985843679	0.336765778466896
PF01565.26	1	1	24	7	0.222718936268072	0.743936367182167	1	24	12.9886484349438	0.578249415257593	0.96399257779499	1	24	9.9943242174719	0.529704930590011	0.120996879369027	0.120996879369027
PF04030.17	1	1	0	NaN	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF08447.15	1	1	20	17	0.233642830856501	0.995403130141161	1	20	13.5270841716731	0.819268960688683	0.999989418166864	1	20	15.2635420858365	0.641698286825701	0.266969891014585	0.266969891014585
PF00015.24	0.0832745443856555	1	20	1	1.11014964441605	0.407315832567867	1	24	20.9999263197062	8.15974292536237	0.148693568742094	1	22	21.1749662298653	6.69688658237125	2.56243020924084	0.382630074098332
PF08448.13	0.13380658436214	1	20	19	0.107218103846369	0.749345608375093	1	20	14.5783523281403	0.55482301125028	0.330873808995638	1	20	16.7891761640701	0.384910162684875	0.195952024957548	0.195952024957548
PF00512.28	0.13380658436214	1	20	1	0.665344624924799	0.459693127422846	1	24	20.9999424673214	5.16399534968779	0.233033958408042	1	22	21.1749736308556	5.0439427638001	0.891464913833224	0.176739696618126
PF02518.29	0.13380658436214	1	20	1	0.774039094511292	0.853187373889755	1	24	14.0543878770035	9.44285054830989	0.361909347511585	1	22	17.9915944436266	9.14290203735691	2.68844112842246	0.294046804552623
PF01025.22	1	1	24	13	0.183162777247307	0.983949588156613	1	24	8.7711795686933	0.771459205191364	0.999870497415769	1	24	10.8855897843466	0.395172026078552	0.169410700616925	0.169410700616925
