Feature	Intercept_mean	C(condition, Treatment('FA'))[T.FT]_mean	C(condition, Treatment('FA'))[T.NA]_mean	Intercept_std	C(condition, Treatment('FA'))[T.FT]_std	C(condition, Treatment('FA'))[T.NA]_std	Intercept_hdi	C(condition, Treatment('FA'))[T.FT]_hdi	C(condition, Treatment('FA'))[T.NA]_hdi
tr_R6YVJ4_R6YVJ4_9ACTN	-7.2823465549999975	0.4140950360339999	-3.702305410194997	1.242866740345755	1.9187866132361688	3.2044685649795737	(-9.66212, -5.15595)	(-3.31069, 3.67198)	(-9.79818, 2.08866)
tr_A0A426DFX4_A0A426DFX4_9FIRM	-4.439210348999995	-2.163740822944996	-0.914854228945	0.8980548914397531	1.7402073704918437	1.2037335936021272	(-6.1392, -2.81927)	(-5.58772, 1.02538)	(-3.42602, 1.15593)
tr_A0A4R2LXF5_A0A4R2LXF5_FLAPL	-9.466705280499978	-2.3844128318900037	3.265240084012001	2.4795637428493253	3.9866705358215464	2.5420130318388323	(-14.8149, -5.7916)	(-9.76559, 4.86106)	(-1.34157, 8.12833)
tr_N9XMW9_N9XMW9_9FIRM	-6.384891315000001	-0.4868190433749999	-4.386752224065	0.840328795130525	1.4927041188081656	3.0855618970514396	(-8.00382, -4.95305)	(-3.68582, 1.9045)	(-10.2511, 0.533022)
tr_A0A943BNX3_A0A943BNX3_9ACTN	-6.381832435000001	-0.5853082353949998	-4.260416441375005	0.8700612666357014	1.5753712866802116	2.993227095836983	(-8.37459, -5.06498)	(-3.81646, 2.22868)	(-9.76159, 1.03848)
tr_A7VXC0_A7VXC0_9FIRM	-3.9189951049999956	0.05498010287200004	-1.058745294250003	0.2745640809242695	0.42649576900157515	0.5159711107809406	(-4.44638, -3.43852)	(-0.656425, 0.904745)	(-2.05275, -0.103503)
tr_A0A412Z9M0_A0A412Z9M0_9FIRM	-5.764129914999988	-0.2153506720615001	-0.008262276322000054	0.6031366781506026	0.9946663997577251	0.8676365066730585	(-6.87913, -4.67894)	(-2.1729, 1.5352)	(-1.8198, 1.50164)
tr_A0A7X2TKD6_A0A7X2TKD6_9FIRM	-9.494005285499979	-2.2371380945749997	3.2396363839050055	2.31923198164571	3.91802412920757	2.387634967634554	(-14.2187, -5.683)	(-10.7232, 4.17054)	(-0.503534, 8.22663)
tr_D3L852_D3L852_OENOE	-0.36904336499999996	0.12373980586899995	0.15254113296749966	0.049585338851779334	0.07517428679259935	0.06833422100639155	(-0.454977, -0.272212)	(-0.0136495, 0.280602)	(0.0256854, 0.281811)
tr_A0A3E2VNX1_A0A3E2VNX1_9FIRM	-5.836894624999997	-0.9812822391689986	0.4135597828759999	0.6316423837172893	1.294961066200986	0.8062845463879984	(-7.00912, -4.71541)	(-3.63725, 1.21436)	(-1.21925, 1.8416)
tr_A0A1D9MHY5_A0A1D9MHY5_9ACTO	-6.13099459720001	-0.5261527099649994	-4.260954642904997	1.3514749465682168	1.9935617003772692	3.3169350510640925	(-8.70201, -3.89861)	(-4.19911, 3.02605)	(-10.9735, 1.27163)
tr_R6RWB1_R6RWB1_9CLOT	-6.293478054999997	0.3777266614920006	-0.8737793427734006	0.7807125031756991	1.1463298523801528	1.3981130562137476	(-7.70445, -4.8862)	(-1.70877, 2.52987)	(-3.50684, 1.65153)
tr_R6QY42_R6QY42_9FIRM	-7.2823465549999975	0.4140950360339999	-3.702305410194997	1.242866740345755	1.9187866132361688	3.2044685649795737	(-9.66212, -5.15595)	(-3.31069, 3.67198)	(-9.79818, 2.08866)
tr_A0A179CKJ1_A0A179CKJ1_9LACO	-6.917435623150002	-3.4666252510789985	0.12335883504500003	1.7654459601968024	3.660922669486611	2.092756856969326	(-10.4166, -3.70575)	(-10.5272, 2.80669)	(-3.80189, 3.91291)
tr_A0A426DFQ3_A0A426DFQ3_9FIRM	-4.605447704999996	-0.5192471843545	-0.5729938883439981	0.3581262590471173	0.6514865766243462	0.5935441941384914	(-5.22706, -3.91137)	(-1.77901, 0.644777)	(-1.63143, 0.549224)
tr_G5HTY0_G5HTY0_9FIRM	-6.481349022600002	-3.931236415780001	-4.257050988854998	1.0163059637662373	3.2495445499423483	3.050212420242202	(-8.43698, -4.86986)	(-9.91777, 1.48715)	(-9.97159, 0.655835)
tr_A0A1U7NKD7_A0A1U7NKD7_9FIRM	-5.420860299899988	-2.6814232339574997	0.5906982296800007	2.175338230852227	4.25252083367879	2.6056392142666764	(-8.92267, -1.06155)	(-10.5458, 6.01481)	(-4.19142, 6.29978)
tr_C4FAG1_C4FAG1_9ACTN	-7.2823465549999975	0.4140950360339999	-3.702305410194997	1.242866740345755	1.9187866132361688	3.2044685649795737	(-9.66212, -5.15595)	(-3.31069, 3.67198)	(-9.79818, 2.08866)
tr_G9YR35_G9YR35_FLAPL	-7.2823465549999975	0.4140950360339999	-3.702305410194997	1.242866740345755	1.9187866132361688	3.2044685649795737	(-9.66212, -5.15595)	(-3.31069, 3.67198)	(-9.79818, 2.08866)
tr_A0A1Y3U8T8_A0A1Y3U8T8_9ACTN	-7.2823465549999975	0.4140950360339999	-3.702305410194997	1.242866740345755	1.9187866132361688	3.2044685649795737	(-9.66212, -5.15595)	(-3.31069, 3.67198)	(-9.79818, 2.08866)
tr_A0A6N2ZHG9_A0A6N2ZHG9_CLOSY	-6.532609634999994	-3.9817934777650015	-4.365656913630006	0.9379017784289654	3.1244858318574864	3.383547812384705	(-8.40565, -5.03618)	(-9.91392, 1.30094)	(-10.8928, 0.976251)
tr_A0A2U2B742_A0A2U2B742_9BACT	-8.101966762490013	-2.5333740669300004	3.2259938121899983	3.0933637440676445	4.223880585845672	2.8403886906480365	(-13.5508, -2.27345)	(-10.991, 4.37983)	(-2.84055, 8.34678)
tr_A0A8I0Q0T5_A0A8I0Q0T5_MORMO	-6.022299030649999	1.5106608829245025	-0.2700137854950003	2.053324992956633	2.312404904096785	2.409973975154007	(-9.37008, -1.60988)	(-2.84107, 5.76965)	(-5.2382, 4.08657)
tr_A0A1E3UP10_A0A1E3UP10_9FIRM	-5.858201639999999	-0.987906687818	-4.685396591584699	0.757000935136087	1.446276986283152	2.97461477996909	(-7.35004, -4.59838)	(-3.54353, 1.68991)	(-10.502, 0.193896)
tr_A0A0J9C348_A0A0J9C348_9FIRM	-6.369745660000003	-4.0325308588499995	-0.7016862255460009	0.8484221122802391	3.0727164209871374	1.5119271959511382	(-8.0863, -4.86517)	(-9.97249, 1.17089)	(-3.71857, 1.9034)
tr_A0A8B2XLX2_A0A8B2XLX2_9FIRM	-6.384891315000001	-0.4868190433749999	-4.386752224065	0.840328795130525	1.4927041188081656	3.0855618970514396	(-8.00382, -4.95305)	(-3.68582, 1.9045)	(-10.2511, 0.533022)
tr_B1C4T2_B1C4T2_9FIRM	-5.802834593500011	-4.42031605958	0.419266881145	0.9850309011894232	3.268594612880824	1.1745060692144342	(-7.50494, -4.04957)	(-11.041, 0.85848)	(-1.61484, 2.74022)
tr_A0A4R3Z8B6_A0A4R3Z8B6_9FIRM	-5.45157768000001	-1.3663263625439992	0.4606919589579995	0.5341785638923724	1.2459822203444155	0.6692758288902276	(-6.56089, -4.55988)	(-3.63387, 0.919614)	(-0.82303, 1.66975)
tr_A0A4R3MPD0_A0A4R3MPD0_9FIRM	-5.137973990000007	0.3582402070595	-1.8088576017150026	0.6994642996925433	1.0208060452544527	1.378139339217906	(-6.43479, -3.82147)	(-1.65629, 2.35309)	(-4.47454, 0.52924)
tr_G9YSR9_G9YSR9_FLAPL	-9.466705280499978	-2.3844128318900037	3.265240084012001	2.4795637428493253	3.9866705358215464	2.5420130318388323	(-14.8149, -5.7916)	(-9.76559, 4.86106)	(-1.34157, 8.12833)
tr_A0A1E3ALT3_A0A1E3ALT3_9FIRM	-5.5447724649999905	-1.2401474091299993	-4.987300690449988	0.5678779238535991	1.2462262812233602	2.89160597597351	(-6.59974, -4.49711)	(-3.69177, 0.981614)	(-10.5949, -0.438271)
tr_C0EDC4_C0EDC4_9FIRM	-5.824126670000012	-0.14378768942251524	0.39677296170950005	0.6108691192708227	0.9874617984776165	0.7983224743783757	(-7.00295, -4.75869)	(-2.07745, 1.62691)	(-1.11286, 1.88487)
tr_A0A850HF69_A0A850HF69_9FIRM	-6.455395005500009	-4.003670273265013	-4.412558371015005	1.0872801256696636	3.258808745596442	3.2310086690001	(-8.3967, -4.88988)	(-10.5292, 1.29778)	(-10.7308, 0.843305)
tr_C2CHS4_C2CHS4_9FIRM	-8.550537335	2.532747669515	2.221176295965501	1.7064581631065392	1.868275956788681	1.832378059079737	(-11.8338, -5.78614)	(-0.83903, 6.16232)	(-1.09274, 5.5875)
tr_A0A3E4F7X5_A0A3E4F7X5_9FIRM	-3.3933379550000002	-0.4735885287229999	-1.1569286990600003	0.25263249701526524	0.4268845084326417	0.4497597896754415	(-3.8733, -2.94197)	(-1.3099, 0.288493)	(-1.96267, -0.319496)
tr_A0A3E2V3F1_A0A3E2V3F1_9FIRM	-6.384891315000001	-0.4868190433749999	-4.386752224065	0.840328795130525	1.4927041188081656	3.0855618970514396	(-8.00382, -4.95305)	(-3.68582, 1.9045)	(-10.2511, 0.533022)
tr_A0A855A885_A0A855A885_9FIRM	-3.8747311350000073	0.010790409973600014	-0.932626847900001	0.2670942134185271	0.41408707748239176	0.46547051615090335	(-4.40147, -3.38411)	(-0.728514, 0.815441)	(-1.8435, -0.10796)
tr_A0A810QG66_A0A810QG66_9FIRM	-5.472557050000012	0.2930917166109993	-0.7407080586650002	0.5736607351690519	0.8133957503165294	0.9727190262125834	(-6.47454, -4.3489)	(-1.26873, 1.76137)	(-2.64005, 1.00832)
tr_A0A6N2XTU3_A0A6N2XTU3_9FIRM	-6.481349022600002	-3.931236415780001	-4.257050988854998	1.0163059637662373	3.2495445499423483	3.050212420242202	(-8.43698, -4.86986)	(-9.91777, 1.48715)	(-9.97159, 0.655835)
tr_A0A7K0G5W2_A0A7K0G5W2_9ACTN	-6.9982448644999895	-3.216710714074996	0.11322308863649999	1.592309380997571	3.230338572623532	1.8638267969574855	(-10.0696, -4.57275)	(-9.98473, 2.16383)	(-3.41281, 3.36532)
tr_A0A517YPL6_A0A517YPL6_9BACT	-5.813302262300005	-0.37162234425000024	-4.090997583335004	1.5361525173391903	2.4895038622142733	3.711533430169388	(-8.60987, -2.64077)	(-4.99273, 4.38717)	(-11.7286, 2.13744)
tr_R5EWY1_R5EWY1_9CLOT	-6.481349022600002	-3.931236415780001	-4.257050988854998	1.0163059637662373	3.2495445499423483	3.050212420242202	(-8.43698, -4.86986)	(-9.91777, 1.48715)	(-9.97159, 0.655835)
tr_A0A414FWD7_A0A414FWD7_9ACTN	-7.2823465549999975	0.4140950360339999	-3.702305410194997	1.242866740345755	1.9187866132361688	3.2044685649795737	(-9.66212, -5.15595)	(-3.31069, 3.67198)	(-9.79818, 2.08866)
tr_A0A921IVE9_A0A921IVE9_9ACTN	-6.285083961759991	-0.4677558420900006	-4.410567009409996	1.186645453516792	1.8911682858817138	3.183789305706853	(-8.78268, -4.50539)	(-3.99272, 2.9796)	(-10.4511, 0.927469)
tr_A0A4P7VQQ5_A0A4P7VQQ5_9BACT	-7.350189261400001	-2.185163498041502	3.3349534838399992	3.1902128944759958	4.394713313063319	3.0676169880134516	(-13.9554, -1.704)	(-10.369, 5.78771)	(-2.11175, 9.53812)
tr_A0A386YRU3_A0A386YRU3_CLONO	-5.317644207999997	-0.4547195762614492	0.32471926017754954	1.2420850876020308	2.03468649847663	1.4627415242095658	(-7.34296, -2.82383)	(-4.29222, 3.70565)	(-2.34495, 3.32258)
tr_V2XPW3_V2XPW3_9FIRM	-6.263346364999988	-0.596387050588499	-0.00938629928499997	0.7987680631507091	1.4172229386809445	1.126604908703682	(-7.67841, -4.79873)	(-3.04185, 2.30385)	(-2.24286, 1.96718)
tr_A0A415TH29_A0A415TH29_9FIRM	-7.266755282500009	0.3703748875350008	-3.6576685797999953	1.2666963318509041	1.8270075839364364	3.2259860726911107	(-9.67899, -5.12511)	(-2.99155, 3.97455)	(-10.0093, 1.69127)
tr_R5M9U6_R5M9U6_9CLOT	-8.655980175000002	1.6000620451634988	3.1710664758385025	1.6646731738948701	2.0285042937050815	1.7650045068189155	(-11.9689, -6.02574)	(-2.23174, 5.58774)	(0.127688, 6.48812)
tr_A0A1I0V685_A0A1I0V685_9CLOT	-6.371674359999997	-4.169942399614999	-0.7535331267050005	0.8916820400269876	3.225925710573092	1.472595731991634	(-8.1292, -4.78476)	(-10.579, 0.942264)	(-3.72753, 1.86225)
tr_A0A921J6A0_A0A921J6A0_9ACTN	-7.0796727935000066	0.24568366128700006	-0.00075455590499992	1.2399589688349075	1.7248665124727487	1.7360502125885344	(-9.43917, -5.19222)	(-3.20148, 3.28437)	(-3.69921, 2.84456)
tr_A0A926DVY3_A0A926DVY3_9FIRM	-7.016270020000014	0.23019305543500013	0.7436141996385002	1.1310937479446617	1.6536513592596462	1.383191674148198	(-9.01028, -5.02166)	(-2.93669, 3.15713)	(-1.8146, 3.19382)
tr_A0A921IL61_A0A921IL61_9FIRM	-4.902210754999998	-0.2676991899154998	-0.8515530025970008	0.48238842586828323	0.7741260285157648	0.8565988553772692	(-5.82137, -4.10204)	(-1.6855, 1.25653)	(-2.46145, 0.680821)
