CycID	PhaseShift	PhaseShiftHeight	PeakIndex	PeakSPD	Period	p	N	Nindependent	Nyquist	BH.Q
PF16138.8	9.35208465147671	40.3065639716828	1	0.438410318067876	24	0.999999821225763	18	15	0.45	1
PF12120.11	12.9999962303674	19.7103333332221	1	1.69057291842474	24	0.953005426257007	18	15	0.45	1
PF19615.2	5.72141522339207	0	1	1	24	0.998971986706699	18	15	0.45	1
PF09499.13	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF09918.12	9.00000206330603	6.07699999999596	72	1.23055432316666	20	0.994385680784339	18	15	0.45	1
PF08461.13	5.18668391625336	22.3294782448682	57	1.11408777827738	20.7299270072993	0.997438708954636	18	15	0.45	1
PF09837.12	9.11430580302536	94.6889196647034	72	0.342767837571349	20	0.999999991282455	18	15	0.45	1
PF12345.11	12.7029256585658	55.473742058858	1	1.00597554629165	24	0.998917203520252	18	15	0.45	1
PF13516.9	17.9032997700078	45.9484963282164	72	1.12105535453499	20	0.997305237333375	18	15	0.45	1
PF11114.11	12.9999978770879	56.2926666666271	72	1.23055432316666	20	0.994385680784339	18	15	0.45	1
PF08942.13	8.99998090851266	51.0079999982859	1	1.21929734909192	24	0.99476651278062	18	15	0.45	1
PF08681.14	12.9999946732068	57.071999999747	1	0.720022048853778	24	0.999954810040259	18	15	0.45	1
PF18731.4	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF12740.10	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF05345.15	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF03222.16	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF02089.18	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF02987.19	5.18668391625331	10.2997023057127	57	1.11408777827738	20.7299270072993	0.997438708954636	18	15	0.45	1
PF03899.18	5.18668391625339	63.2693078725426	72	0.995361843300575	20	0.999012926163055	18	15	0.45	1
PF04717.15	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF15632.9	9.00000206330555	9.74366666666019	72	1.23055432316666	20	0.994385680784339	18	15	0.45	1
PF08924.14	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF02055.19	5.18668391625352	5.59637122046691	57	1.11408777827738	20.7299270072993	0.997438708954636	18	15	0.45	1
PF17189.7	5.18668391625352	5.59637122046691	57	1.11408777827738	20.7299270072993	0.997438708954636	18	15	0.45	1
PF02958.23	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF02366.21	5.54261031502455	6.37759833429105	60	1.57762737201281	20.5797101449275	0.9688472503899	18	15	0.45	1
PF16192.8	5.54261031502455	6.37759833429105	60	1.57762737201281	20.5797101449275	0.9688472503899	18	15	0.45	1
PF10101.12	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF20355.1	1.00007368029384	12.4636997766128	1	1.4783959336534	24	0.979382637103698	18	15	0.45	1
PF16219.8	13.1351412018987	146.311594409719	72	0.34744447157199	20	0.99999998966487	18	15	0.45	1
PF12651.10	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF20591.1	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF00847.23	1.07340668115552	114.165955299732	1	1.80101997356573	24	0.933276331370013	18	15	0.45	1
PF06189.15	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF07862.14	12.9999978770873	49.9163333332982	72	1.23055432316666	20	0.994385680784339	18	15	0.45	1
PF13496.9	16.8133160837468	43.0805504645183	72	0.3636420966472	20	0.999999981739701	18	15	0.45	1
PF18839.4	16.8133160837472	60.1255776643253	57	1.11408777827738	20.7299270072993	0.997438708954636	18	15	0.45	1
PF06500.14	12.9999978770872	15.8639999999888	72	1.23055432316666	20	0.994385680784339	18	15	0.45	1
PF14354.9	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
