CycID	PhaseShift	PhaseShiftHeight	PeakIndex	PeakSPD	Period	p	N	Nindependent	Nyquist	BH.Q
PF15436.9	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF20230.1	1.00007368029384	0.00111352688541081	1	1.63764716758445	24	0.960961528675933	18	15	0.45	1
PF02975.17	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF13790.9	16.813316083747	0.00279535667696823	57	1.11408777827738	20.7299270072993	0.997438708954636	18	15	0.45	1
PF07653.20	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF11319.11	5.18668391625303	0.000883713474687752	57	1.11408777827738	20.7299270072993	0.997438708954636	18	15	0.45	1
PF06147.14	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF07073.15	16.8133160837465	0.000887166695793252	1	1.33656868253102	24	0.989666205413051	18	15	0.45	1
PF20554.1	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF13441.9	6.20153794453245	0.00121299408741296	65	1.78186355979999	20.3341288782816	0.937004259752926	18	15	0.45	1
PF19404.2	5.72141522339207	0	1	1	24	0.998971986706699	18	15	0.45	1
PF17127.7	12.9851812572677	0.172284188756569	72	1.18326276893352	20	0.995852523277369	18	15	0.45	1
PF16351.8	9.00000206330559	0.000418352045766429	72	1.23055432316666	20	0.994385680784339	18	15	0.45	1
PF09876.12	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF09621.13	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF02413.20	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF11047.11	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF18477.4	5.14047444216269	0.00399358698285967	1	2.6591259826528	24	0.663350097980928	18	15	0.45	1
PF17133.7	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF04019.15	5.2453403043314	0.0024077797348288	37	2.741105456756	21.7902813299233	0.632155899582687	18	15	0.45	1
PF18902.3	8.18227109770433	0.00473954579866966	72	2.88249336881992	20	0.578677542787929	18	15	0.45	1
PF03243.18	13.3607353345594	0	1	1	24	0.998971986706699	18	15	0.45	1
PF18631.4	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF12506.11	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF17533.5	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF06871.14	16.8133160837466	0.000733254364511262	57	1.11408777827738	20.7299270072993	0.997438708954636	18	15	0.45	1
PF08909.14	20.9999263197062	0.0663931304186281	1	4.01045104513237	24	0.239951005624638	18	15	0.45	1
PF10678.12	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF14002.9	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF16754.8	5.38861280686144	0.000858913442516547	58	1.43747666119956	20.6796116504854	0.982885174028163	18	15	0.45	1
PF18522.4	13.3607353345594	0	1	1	24	0.998971986706699	18	15	0.45	1
PF19600.2	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF11064.11	5.18668391625297	0.000486900385325533	57	1.11408777827738	20.7299270072993	0.997438708954636	18	15	0.45	1
PF15538.9	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF13265.9	13.3607353345594	0	1	1	24	0.998971986706699	18	15	0.45	1
PF12219.11	13.3607353345594	0	1	1	24	0.998971986706699	18	15	0.45	1
PF16888.8	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF10138.12	4.48524693721207	0.000691785283038984	3	1.36588500637631	23.8655462184874	0.98794989921394	18	15	0.45	1
PF09003.13	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF16389.8	5.18668391625355	0.00104395372598408	57	2.91312673629431	20.7299270072993	0.567225349048057	18	15	0.45	1
PF09656.13	8.61938436952754	0.00412958275253536	72	0.979748025241191	20	0.999141044904345	18	15	0.45	1
PF07419.15	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF19460.2	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF16804.8	13.3607353345594	0	1	1	24	0.998971986706699	18	15	0.45	1
PF01373.20	8.99998299340631	0.000221776988110494	1	0.556792344116424	24	0.999997144099737	18	15	0.45	1
PF12688.10	5.1866839162531	0.00224574759222834	59	0.928364300377858	20.6295399515739	0.999470115836613	18	15	0.45	1
PF04511.18	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF11141.11	13.3607353345594	0	1	1	24	0.998971986706699	18	15	0.45	1
PF00036.35	9.00000021324614	0.000468789656768334	1	0.644535130447438	24	0.999985819669564	18	15	0.45	1
PF17921.4	5.3008561784178	0.00250668336997465	9	2.46549824424124	23.4710743801653	0.73602978351081	18	15	0.45	1
PF03732.20	8.88697694913201	0.00350548023912413	1	1.11524892343038	24	0.997416839585133	18	15	0.45	1
PF14223.9	16.8133160837468	0.00240028043457331	57	1.50391689720079	20.7299270072993	0.976957255942187	18	15	0.45	1
PF00098.26	16.5872492749157	0.00113132448978841	1	0.247580352370018	24	0.999999999869398	18	15	0.45	1
PF13976.9	9.09524916374617	0.0348148189428325	51	2.02972627200553	21.037037037037	0.879076336221982	18	15	0.45	1
PF16873.8	12.9999978770871	0.000113393053674855	72	1.23055432316666	20	0.994385680784339	18	15	0.45	1
PF20622.1	20.9999263197062	0.000649330429416566	1	2.05743253974696	24	0.871359272347496	18	15	0.45	1
PF18449.4	9.00000089045529	0.000317544323895171	1	0.40518445264926	24	0.999999930892843	18	15	0.45	1
PF14341.9	2.96212373615378	0.0014685543879845	72	2.33768729171044	20	0.781949556101373	18	15	0.45	1
PF08745.14	9.00000206330596	0.00134665054269031	72	1.23055432316666	20	0.994385680784339	18	15	0.45	1
PF06411.14	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF03424.17	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF17212.6	13.3607353345594	0	1	1	24	0.998971986706699	18	15	0.45	1
PF11294.11	9.00000172717463	0.000559482856386539	72	0.295215548912025	20	0.999999998699385	18	15	0.45	1
PF05215.16	13.3607353345594	0	1	2.11263514900634	24	0.855311473759272	18	15	0.45	1
PF11663.11	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF18873.3	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF11485.11	13.3607353345594	0	1	1	24	0.998971986706699	18	15	0.45	1
PF12354.11	13.3607353345594	0	1	1	24	0.998971986706699	18	15	0.45	1
PF09206.14	9.00000183920276	0.000798386591983805	72	0.87166241740258	20	0.999704210639091	18	15	0.45	1
PF07341.14	13.3607353345594	0	1	1	24	0.998971986706699	18	15	0.45	1
PF01441.22	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF08973.13	12.9999999599037	0.0468644517457835	57	2.09039615946771	20.7299270072993	0.861881458291128	18	15	0.45	1
PF12472.11	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF04591.15	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF19136.3	5.18668391625336	0.000767886951306348	72	1.10699451009284	20	0.997569122526811	18	15	0.45	1
PF18357.4	5.18668391625323	0.000797916049960786	72	1.10291414522078	20	0.997641705276463	18	15	0.45	1
PF16231.8	8.99998539522405	0.00260083922423343	1	0.547510066264417	24	0.999997635758329	18	15	0.45	1
PF17643.4	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF10275.12	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF06093.16	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF13798.9	7.90150256971881	0.00227363679713188	60	1.77822716848307	20.5797101449275	0.937697390608473	18	15	0.45	1
PF10386.12	13.1571680739794	0.0328006422867138	1	0.769533440439951	24	0.999911522276052	18	15	0.45	1
PF03889.16	9.00000206330496	0.00275205080708999	72	1.23055432316666	20	0.994385680784339	18	15	0.45	1
PF01949.19	2.77901753901804	0.00112170985095489	72	1.3370954349261	20	0.989637075972921	18	15	0.45	1
PF19148.3	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF20278.1	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF16232.8	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF16272.8	12.9858792567452	0.0153001458449927	1	0.727304461035017	24	0.999949914188892	18	15	0.45	1
PF18423.4	3.2100897739447	0.00137122461395888	1	1.49819482908922	24	0.977517612688279	18	15	0.45	1
PF01014.21	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF18429.4	5.72141522339207	0	1	1	24	0.998971986706699	18	15	0.45	1
PF19488.2	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF13318.9	5.18668391625357	0.00288708334206242	57	1.11408777827738	20.7299270072993	0.997438708954636	18	15	0.45	1
PF08786.14	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF09979.12	5.38128823116202	0.0229918760070916	38	5.21391400329307	21.734693877551	0.0785694444150998	18	15	0.45	1
PF09731.12	9.00000206330509	0.000319493587733623	72	1.23055432316666	20	0.994385680784339	18	15	0.45	1
PF02304.18	6.18585289247362	0.0280821823589117	72	1.108300718367	20	0.997545514238694	18	15	0.45	1
PF08968.13	16.8133160837474	0.000540391440108593	57	1.11408777827738	20.7299270072993	0.997438708954636	18	15	0.45	1
PF19157.3	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF05925.15	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF09412.13	13.3607353345594	0	1	1	24	0.998971986706699	18	15	0.45	1
PF17301.5	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF18625.4	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF19515.2	5.29157143892128	0.066223582080567	72	1.99644820262705	20	0.888033751486394	18	15	0.45	1
PF10109.12	13.1538890586038	0.278057381463779	1	0.692424129251909	24	0.999969811856975	18	15	0.45	1
PF16961.8	12.9999990102224	0.0256832995271205	1	1.03846714518469	24	0.998575970092806	18	15	0.45	1
PF15415.9	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF16115.8	12.9525273057446	0.0907224892435087	33	0.780177738814253	22.015503875969	0.999898588457619	18	15	0.45	1
PF16828.8	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF16806.8	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF13157.9	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF13761.9	5.59089365023763	0.000699334134162259	60	1.60896944030618	20.5797101449275	0.964877402585808	18	15	0.45	1
PF17142.7	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF09160.13	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF12573.11	9.00000206330702	0.000501518416310356	72	1.23055432316666	20	0.994385680784339	18	15	0.45	1
PF09101.13	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF10782.12	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF10676.12	9.00000310222412	0.00286293930114616	1	0.538067412552603	24	0.999998057556207	18	15	0.45	1
PF03803.18	12.9999997598112	0.0002334562869778	9	1.5299186823683	23.4710743801653	0.974287634578838	18	15	0.45	1
PF09505.13	9.07008291082833	0.0219860468866605	72	0.592005218557749	20	0.999994357757206	18	15	0.45	1
PF18099.4	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF18844.4	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF06002.15	1.53670965605973	0.00725654953381054	1	3.12617535090597	24	0.489906514923344	18	15	0.45	1
