FeatureID	cFA01a	cFA01b	cFA05a	cFA05b	cFA09a	cFA09b	cFA13a	cFA13b	cFA17a	cFA17b	cFA21a	cFA21b	cFT01a	cFT01b	cFT05a	cFT05b	cFT09a	cFT09b	cFT13a	cFT13b	cFT17a	cFT17b	cFT21a	cFT21b	cNA01a	cNA01b	cNA01c	cNA05a	cNA05b	cNA05c	cNA09a	cNA09b	cNA09c	cNA13a	cNA13b	cNA13c	cNA17a	cNA17b	cNA17c	cNA21a	cNA21b	cNA21c
PF08282.15	0.765499166071003	0.627511081231982	5.03498770400179	0.346742314073285	0.803797244789827	0.669231383615985	0.113203939191127	1.64487085701424	2.05354650930984	1.89237447945313	1.25361413528467	1.65175063453983	0.574537219377708	0.199908277917909	1.61757584002177	0.500412176882765	1.34996441039894	0.844839465343806	0.495165771439155	0.372418258336031	0.531408732932569	0.53297972263661	0.476968326891757	0.5564872895345	1.25004256494029	2.00380784731551	1.5903178875391	0.709745762711864	1.44600888698538	1.36301504982267	0.623916056911155	1.19681121879327	1.26414534739098	0.456215807280904	0.508823965593949	0.541059950755724	2.93256040357554	1.63815975162292	0.958802049196774	0.274226416050442	1.16968025485222	0.947235422196087
PF01219.22	0	0	0	0	0	0	0	0.242333014461764	0.386188748455006	0.363577433802153	0	0.162633427210459	0	0	0	0	0.243229502084534	0	0	0	0	0	0	0	0.197400087430688	0.238634363274193	0	0.0930179965720815	0.108464050538037	0.14181816587684	0.113459194171708	0.0818632486266804	0	0	0	0	0.244092397557306	0.141093631623513	0	0	0.110303226948263	0
PF00654.23	0.0712413628782464	0.0497373548614988	0	0	0.0905333804309431	0	0	0.0576782398289348	0.115306407240541	0.0745265969985071	0.0883130790323366	0.162633427210459	0	0	0.0532716637192219	0.0742801625154566	0.0915161170050503	0	0.100574180403778	0.18873421819359	0.0701337434176802	0.088656831869164	0	0	0.196847893610657	0.0244499004030203	0.171099148905216	0.250833174633403	0.399218373574602	0.467504570183553	0.14714824623844	0.38938859363137	0.530510323185549	0.0831307746730458	0.134094616639478	0.209998247862854	0.0712729002566599	0.212368346777189	0.0385628870667862	0.113805247593918	0.242028493894166	0.0485370544015511
PF17767.4	0.0883964736716702	0.234113102631009	0.387547507265817	0.248653298650226	0.0667432002825857	0.319586805463113	0.203779838735379	0.488830116481909	0.293409353694031	0.183507503732223	0.081466097707397	0.163937276172595	0.213125246159905	0.456638385691355	0.114134131410692	0.0797562268150503	0.228247974782226	0.118978720053544	0.0928690498240415	0.0828099708643574	0.0634465725336689	0.226774959942538	0	0	0.143211467224996	0.4931115949414	0.507383429111806	0.18077509045896	0.321344825740136	0.444234992920051	0.296210053689225	0.700004466080121	0.605786341631427	0.126757356907192	0.24354738247071	0.135993507870785	0.203170634569431	0.133740362761264	0.280306576958575	0.226133727138147	0.453970267240871	0.297658969183579
PF04095.19	0.0883964736716702	0.234113102631009	0.387547507265817	0.248653298650226	0.0667432002825857	0.319586805463113	0.203779838735379	0.488830116481909	0.293409353694031	0.183507503732223	0.081466097707397	0.163937276172595	0.213125246159905	0.456638385691355	0.114134131410692	0.0797562268150503	0.228247974782226	0.118978720053544	0.0928690498240415	0.0828099708643574	0.0634465725336689	0.226774959942538	0	0	0.143211467224996	0.553184787140409	0.434218374918164	0.150542753761188	0.241661759194818	0.601344094270721	0.286031291336813	0.646786655352597	0.643912286408603	0.126757356907192	0.223906273172179	0.135993507870785	0.203170634569431	0.105738520730276	0.248632308289081	0.215014532411077	0.429768155271075	0.260453584653772
PF17956.4	0.0883964736716702	0.199804013172138	0	0.248653298650226	0.0667432002825857	0.319586805463113	0.203779838735379	0.488830116481909	0.293409353694031	0.183507503732223	0.036441516719939	0.163937276172595	0.213125246159905	0.456638385691355	0.114134131410692	0.0797562268150503	0.228247974782226	0.118978720053544	0.0928690498240415	0.0828099708643574	0.0634465725336689	0.226774959942538	0	0	0.143211467224996	0.420540139899013	0.477064086709828	0.18077509045896	0.189271374270571	0.38158073552556	0.282463537148736	0.636380688669555	0.437218958688123	0.126757356907192	0.196345840130506	0.0294912347033816	0.203170634569431	0.133740362761264	0.280306576958575	0.238450986140821	0.337634947790691	0.247421369654011
PF00583.28	1.42182511317608	1.61878283064231	3.95048066174827	1.9570898961555	0.193429883433416	1.67150324361261	1.11597667080983	1.71433796634967	3.12164586738966	1.08764830674943	0.570003082764104	0.377525120823337	1.42265655769988	3.83320339371704	1.15660454359951	1.45890007654714	1.50391485611633	1.30900214571153	0.865530653824782	2.22680479119456	0.989258586141013	1.10704458809879	1.70816014001313	3.23341036645758	4.34391551434554	6.42076249594663	7.19110351349385	6.01489002094839	9.13586380427218	9.06011161330767	2.88575981924916	7.32376401232638	6.90960754673657	2.25664941123728	1.76939047901528	1.82367967244257	2.33853106469599	5.74137290728939	3.46062786747101	3.16223817228237	5.66636186655654	3.16360197708237
PF00005.30	35.1091732189659	30.1322797142239	44.0258215962441	36.1027384634291	14.0066407629813	24.8062440652095	21.6646269560506	25.302740419785	25.2256688329811	27.4284984678243	15.0874044748755	20.9593720663398	48.3712583694368	76.90350836964	27.9203101618827	42.0083024200671	23.3976205809579	24.4755211716766	25.8407853306168	40.8897377792166	21.6120741879864	32.8280346980496	40.0732638129269	32.0381644106966	52.1261808894922	44.5173576689674	46.9347639484979	45.8144401066464	50.3825472455699	56.7955801831581	47.2173477004124	53.4765843419231	61.8150054533974	67.1164776508332	23.8732433634881	19.0133346858603	45.0299805292504	56.8713549326322	39.3738714035393	46.9437814672849	45.9106173677069	38.3165556809332
PF02687.24	5.15720752918751	1.02020259568601	7.1234071093226	5.48325584253323	2.75114800423879	1.00599025585048	3.72170698282181	5.62748297788532	6.81093257844584	3.19258269820068	1.50346405334804	2.68203469976705	4.77318826309571	7.1390965374914	7.08211127737723	14.5525231113466	4.16235637053859	5.41032303785508	3.12591220596407	3.63716413078666	1.04296565543595	1.7198298248522	3.74632344004473	4.38818091779465	3.99895083174194	16.4307407235836	16.3610969666109	15.1904399162064	25.0017881042882	24.328132603273	23.5645581950276	23.7858603903354	24.7185759935707	3.1673578178303	4.86009787928222	2.32844271894798	3.74671984246393	14.8182628459379	6.56916039111301	4.99449107604994	17.5829154622146	6.48341571176555
PF12704.10	1.38751489158923	0.127152151867002	2.23932483791639	0.861049095713086	0.32439067467326	0.228064570520842	0.520094336615993	0.852962692026335	0.740321358797496	0.505716193918441	0.348952671458472	0.310003129237509	0.735673493501378	1.57440953909654	0.860508774316419	0.783312724489195	1.06812866488154	0.537628693478218	0.98251528060752	0.76260925865976	0.368376904795191	0.428697718105973	1.14261406451299	0.269263783426874	0.830172790649518	2.43574373465512	3.03047210300429	2.69009474385831	4.56068312008138	4.25772766528283	0.85305924835085	3.93463445134206	4.23319492547024	0.551517613847307	1.01804538039448	0.96599931758869	1.01990773519781	2.64436917866215	1.82419978330948	0.747744128218214	4.00289805911156	2.10680059121756
PF08245.15	0.917560162020491	0.706578092774695	1.12295998211491	0.791614607869242	0.624602613917344	0.586264121473514	0.43563756891991	0.899414776883687	1.18567840197759	1.0338650113931	0.672999853974332	0.911720732936963	0.669850334777471	0.720247649621646	0.924880968575704	1.25831714067008	0.585262515676372	0.497942872891199	0.440970550101871	0.919650372288767	0.789575469499977	0.46308635836234	0.835022727825178	0.327500825354903	1.02572763039827	1.84219206003613	2.04739943260348	1.23506236907256	1.8978746185556	2.28897150046688	0.949281982264976	2.90546201598857	2.32493637703067	1.11505915646868	1.13297938602996	1.17347079925119	1.58640698291884	1.04569425256622	1.29815010500127	0.725216176401391	1.99171140345702	1.88819313106912
PF08353.13	0.0965928043840839	0	0	0.0545234827847531	0.110190745319675	0.0468571124304465	0.0742582146158014	0.134826402565978	0.107451855986603	0.101162882061758	0.0412279136177048	0.0908000417231668	0.230848759354076	0.250584728273332	0.0627669704802068	0.262586115527292	0.250652476019388	0	0	0.0912916801553901	0	0	0.0586061887746421	0.169626939584021	0.0198007500632722	0	0.0544264203098858	0.216399257284327	0	0.0380256807052769	0.124903097144932	0.0579161270153187	0.0306921030979124	0.0155088717190751	0.0213792080676257	0.0314185855642343	0.113577528984866	0.0393659848180994	0.116330707186902	0.0267121279576081	0.0426523508937526	0
