CycID	JTK_pvalue	JTK_BH.Q	JTK_period	JTK_adjphase	JTK_amplitude	LS_pvalue	LS_BH.Q	LS_period	LS_adjphase	LS_amplitude	meta2d_pvalue	meta2d_BH.Q	meta2d_period	meta2d_phase	meta2d_Base	meta2d_AMP	meta2d_rAMP
PF00308.21	0.455602586713698	1	24	1	0.145289988600569	0.699600030899826	1	24	1.00007368029384	1.05612535509386	0.683180323596134	1	24	1.00003684014692	0.680259465332542	0.17119525188535	0.17119525188535
PF08299.14	0.455602586713698	1	24	1	0.145289988600569	0.699600030899826	1	24	1.00007368029384	1.05612535509386	0.683180323596134	1	24	1.00003684014692	0.680259465332542	0.17119525188535	0.17119525188535
PF01527.23	1	1	20	19	1.69035554282889	0.999918746883824	1	20	9.21775439190852	7.93458914849446	0.999999996698876	1	20	14.1088771959543	6.4997107735851	1.0713785277723	0.16483480036164
PF01025.22	1	1	24	13	0.172933482421495	0.980985090231769	1	20	9.3965920153906	0.618200159040299	0.99981805972316	1	22	11.1264589417982	0.53332921812633	0.0821118243155487	0.0821118243155487
PF00012.23	1	1	20	1	0.684814606589969	0.999068145320936	1	20	7.05376081607531	3.5063756859009	0.999999565688503	1	20	4.02688040803765	3.28549916095369	0.173718402623429	0.0528742800144267
PF06100.14	1	1	20	19	0.114701760171918	0.974802067021037	1	20	16.3783020740316	0.344710413266938	0.999679831463161	1	20	17.6891510370158	0.209710741077143	0.163157212646568	0.163157212646568
PF08220.15	1	1	20	7	0.203846469224438	0.996356961914754	1	20	8.10190979576415	2.77766691006713	0.99999335606381	1	20	7.55095489788208	2.27839297162596	0.201599297185568	0.0884831105503709
PF00455.25	0.647739564961787	1	20	7	0.506433116067051	0.746105393191439	1	20	8.03467952729686	2.07692487923555	0.834702883513558	1	20	7.51733976364843	1.53770569997714	0.438778719727067	0.285346357065328
PF00294.27	0.13380658436214	1	24	1	0.652434167305841	0.653126211775634	1	24	1.00004774242907	5.20262843472001	0.300398457308613	1	24	1.00002387121454	4.83567562613464	1.24128205150377	0.256692579790754
PF00359.25	1	1	20	19	0.177554259067044	0.929779507097225	1	24	17.1427006339122	0.669831368470942	0.997474716873375	1	22	18.3070711238764	0.699875982482156	0.383173033818942	0.383173033818942
PF02302.20	1	1	24	19	0.258049389979038	0.999568544188233	1	24	12.8121694976091	1.55484270912108	0.999999906909552	1	24	15.9060847488045	1.32486052157215	0.169464004803127	0.127910826871068
PF02378.21	0.898239271017049	1	24	3	0.59323807625861	0.799017668446987	1	24	1.00007368029384	7.84795524788691	0.955766692545901	1	24	2.00003684014692	6.42695860447865	1.02592769324483	0.159628800554263
PF13396.9	1	1	20	1	0.345472711369324	0.995461322191103	1	20	5.07372158546614	2.11337630302296	0.999989684583927	1	20	3.03686079273307	1.72691708228162	0.216054558269333	0.125109978056317
PF13091.9	1	1	20	1	0.692006598655222	0.993559952786549	1	20	4.50521749190388	4.12806361468586	0.999979218236069	1	20	2.75260874595194	3.48661083311702	0.401204946352424	0.115070182924243
PF10298.12	0.455602586713698	1	20	5	0.195022081739445	0.508293378003208	1	24	1.00006924949646	0.957751608685339	0.570341821573782	1	22	3.20836507268588	0.646651631693585	0.281643494548617	0.281643494548617
PF14527.9	0.455602586713698	1	20	5	0.219028021255468	0.553574913466703	1	23.7974683544304	1.00007368029384	0.954959577786427	0.599627785138713	1	21.8987341772152	3.19748205590412	0.659197052760911	0.279673738359685	0.279673738359685
PF02650.17	0.455602586713698	1	20	5	0.219028021255468	0.553574913466703	1	23.7974683544304	1.00007368029384	0.954959577786427	0.599627785138713	1	21.8987341772152	3.19748205590412	0.659197052760911	0.279673738359685	0.279673738359685
PF01226.20	1	1	20	9	0.0515093946514558	0.999996652138901	1	24	12.9067639835419	0.27806453648449	0.999999999994396	1	22	10.8656001591234	0.151195912326964	0.0218640908100279	0.0218640908100279
PF04167.16	0.259810405643739	1	20	9	0.345543971898916	0.852819383869401	1	20	11.7254484709082	0.768820762727972	0.555481727516882	1	20	10.3627242354541	0.510770407742537	0.218598550662334	0.218598550662334
PF03462.21	1	1	24	13	0.197720725629344	0.999979924302961	1	24	8.19160150432137	1.70151252626654	0.999999999798482	1	24	10.5958007521607	1.47664018480391	0.118674697770809	0.0803680537696924
PF00472.23	1	1	20	13	0.23944212438555	0.999965674874086	1	24	7.96814980288568	1.87038160357163	0.999999999410886	1	22	10.8020686596559	1.54130968961111	0.127975076230615	0.0830300860970417
PF00268.24	1	1	20	15	0.209072570339256	0.917995352643272	1	20	14.8747473784546	0.568603765261467	0.9965417438862	1	20	14.9373736892273	0.232936685411417	0.257527288867543	0.257527288867543
PF08343.13	1	1	20	17	0.0395648012222871	0.999980849081905	1	20	13.367216978659	0.105252566714783	0.99999999981662	1	20	15.1836084893295	0.0596103355820332	0.0601047430766893	0.0601047430766893
PF00317.24	1	1	24	11	0.0363668850984535	0.995375459581657	1	24	13.2098885953473	0.144166145790954	0.999989290291047	1	24	12.1049442976736	0.164847745838384	0.110351141280458	0.110351141280458
PF02867.18	1	1	24	11	0.0363668850984535	0.989230987729851	1	24	13.209889229847	0.144166145790831	0.999941804909308	1	24	12.1049446149235	0.243603295151185	0.231823165795149	0.231823165795149
PF07972.14	1	1	0	NaN	0	0.466443512095676	1	20	12.9999978770884	0.17762816356914	0.822161895888736	1	20	12.9999978770884	0.0387793423474521	0.0680429017245654	0.0680429017245654
PF02518.29	1	1	24	23	5.1686956604271	0.983601172735332	1	24	8.58444625556921	36.670498775052	0.999864798146017	1	24	3.79222312778461	37.8514056747942	0.775700949641704	0.0204933194900673
PF00204.28	1	1	24	23	0.213864930667205	0.999953784815959	1	20	19.0520723174829	1.87315341445566	0.999999998932062	1	22	21.0203064412823	1.79974162881819	0.168887783280667	0.0938400160202816
PF01751.25	1	1	20	13	0.407813416881479	0.999830470710002	1	24	9.98828104514934	4.71864559200018	0.999999985629098	1	22	11.7279621456934	4.53174367377129	0.0754363831491057	0.0166462158011527
PF00986.24	1	1	24	23	0.214143069675172	0.99993480639254	1	20	9.51501330576714	1.75036123173414	0.999999997874851	1	22	15.7749239848386	1.80820640204803	0.174752508667991	0.0966441156662545
PF00929.27	1	1	24	23	0.459995732962334	0.950730930059611	1	24	8.57160708902785	2.74739401735037	0.998765840362168	1	24	3.78580354451393	2.59969065848108	0.343184363346621	0.132009692086647
PF00521.23	1	1	24	23	0.284746956868059	0.974366281660478	1	20	6.92458231831701	1.78576244746671	0.999668612432641	1	22	3.35018694174102	1.65659060956417	0.276557460177095	0.16694375700334
PF03989.16	1	1	20	1	0.982078885823711	0.819002336457901	1	20	5.7093390918185	7.79972328062631	0.982531175330715	1	20	3.35466954590925	6.74029247240242	1.43243039881688	0.212517543516376
PF01544.21	0.13380658436214	1	24	13	0.11411187589928	0.423736679897762	1	24	9.13283135070247	0.235469439553376	0.219424361483025	1	24	11.0664156753512	0.136424259534999	0.10053567918928	0.10053567918928
PF13231.9	1	1	20	5	0.457165206499034	0.997923658849412	1	20	8.2898350524449	2.57574968839338	0.999997842910245	1	20	6.64491752622245	2.10048669790998	0.231240874775074	0.110089187903529
PF00535.29	0.312045855379189	1	24	1	2.67740722427705	0.601247608411665	1	24	1.00007368029384	20.1871567608529	0.50156610596846	1	24	1.00003684014692	15.6125748567699	4.15906898739018	0.266392252754306
PF00072.27	1	1	24	23	9.55961827462169	0.959217329536927	1	22.2047244094488	8.67428948949238	55.7415582026892	0.999156845434884	1	23.1023622047244	4.03117691544602	55.7050897172179	1.27786932751442	0.0229399025116271
PF00486.31	1	1	20	19	4.59073670143189	0.811790976283972	1	20	9.27143023144966	24.1661839947429	0.981059453195439	1	20	14.1357151157248	24.9951587984184	1.34338054992784	0.0537456297342203
PF13522.9	1	1	24	23	0.214609533626902	0.951062577658729	1	24	7.73293214853751	1.45753335037202	0.998782538750221	1	24	3.36646607426876	1.33291390814471	0.402399591487643	0.301894660284359
PF01380.25	0.898239271017049	1	24	1	0.49392942504517	0.884619380609555	1	24	1.00007368029384	5.26878395063505	0.977291569280362	1	24	1.00003684014692	3.80331704637881	0.925936428122211	0.243454967553601
PF06114.16	0.898239271017049	1	24	19	0.203050741856563	0.893415504337832	1	24	9.09766929030297	1.23954622452841	0.979068993855685	1	24	14.0488346451515	1.11776418954199	0.076010256659939	0.0680020503171465
