CycID	PhaseShift	PhaseShiftHeight	PeakIndex	PeakSPD	Period	p	N	Nindependent	Nyquist	BH.Q
PF00308.21	8.98803917187811	3.69341143268338	48	1.40760260875117	20	0.894118244949562	12	8	0.3	1
PF08299.14	8.98803917187811	3.69341143268338	48	1.40760260875117	20	0.894118244949562	12	8	0.3	1
PF01527.23	20.9999263197062	14.5091445908991	1	0.608747812083979	24	0.998131567500377	12	8	0.3	1
PF01025.22	9.20700009896773	0.906654694334349	48	0.769130726784774	20	0.993127677854814	12	8	0.3	1
PF00012.23	9.01395241102809	14.9505320432855	48	1.25229260208479	20	0.932341586309461	12	8	0.3	1
PF06100.14	9.07046673917648	0.52047846291468	1	0.0654366615258485	24	0.999999999740872	12	8	0.3	1
PF08220.15	8.88704461911482	8.07161198807689	48	0.153721699694885	20	0.999999830074072	12	8	0.3	1
PF00455.25	8.81166204632358	3.70954963879814	48	0.258494481553731	20	0.999992751852571	12	8	0.3	1
PF00294.27	8.61127108585294	11.9089327312835	48	1.5749836438218	20	0.843635711403481	12	8	0.3	1
PF00359.25	5.1845238182205	2.04154380952366	13	2.2619701412816	22.834008097166	0.585140174632886	12	8	0.3	1
PF02302.20	4.64626141506339	2.6816406793243	1	1.13683087941231	24	0.954730406158891	12	8	0.3	1
PF02378.21	8.81448900341305	13.3503958937651	35	2.37732262310813	20.9665427509294	0.54119377440917	12	8	0.3	1
PF13396.9	8.91089552323745	3.84469147035895	11	1.4536486234809	23.0204081632653	0.88111745025612	12	8	0.3	1
PF13091.9	8.94550424450416	8.54121411967838	8	1.31797555880846	23.3057851239669	0.917277613202195	12	8	0.3	1
PF10298.12	8.22103580502746	1.3428827014976	1	0.991187717850657	24	0.975540028677476	12	8	0.3	1
PF14527.9	8.50541286259789	1.36958292119637	1	1.07359014816793	24	0.964765150076902	12	8	0.3	1
PF02650.17	8.50541286259789	1.36958292119637	1	1.07359014816793	24	0.964765150076902	12	8	0.3	1
PF01226.20	15.9069147500555	0.226982027574417	48	1.08234216946046	20	0.963469370411445	12	8	0.3	1
PF04167.16	6.94776291794659	2.55917668107001	24	2.41102873007449	21.8604651162791	0.528600887089698	12	8	0.3	1
PF03462.21	8.98561567097758	5.28042562130723	48	0.837472886056983	20	0.989287961948762	12	8	0.3	1
PF00472.23	8.95821090036593	5.28090702183061	48	0.8391355133176	20	0.98917884817555	12	8	0.3	1
