CycID	JTK_pvalue	JTK_BH.Q	JTK_period	JTK_adjphase	JTK_amplitude	LS_pvalue	LS_BH.Q	LS_period	LS_adjphase	LS_amplitude	meta2d_pvalue	meta2d_BH.Q	meta2d_period	meta2d_phase	meta2d_Base	meta2d_AMP	meta2d_rAMP
PF00308.21	0.898239271017049	1	24	11	0.17523677621237	0.894118244949562	1	20	8.98803917187811	3.69341143268338	0.979207630177426	1	22	9.98508821119963	1.22044531248191	1.13932485200792	0.93353208075418
PF08299.14	0.898239271017049	1	24	11	0.17523677621237	0.894118244949562	1	20	8.98803917187811	3.69341143268338	0.979207630177426	1	22	9.98508821119963	1.22044531248191	1.13932485200792	0.93353208075418
PF01527.23	1	1	24	19	2.06356828579818	0.998131567500377	1	24	20.9999263197062	14.5091445908991	0.999998253391852	1	24	19.9999631598531	6.86761717394911	1.61694352075249	0.235444620717362
PF01025.22	1	1	20	19	0.651490563849931	0.993127677854814	1	20	9.20700009896773	0.906654694334349	0.999976331312248	1	20	14.1035000494839	0.747952686493939	0.367817623250737	0.367817623250737
PF00012.23	0.13380658436214	1	20	11	0.825731566063177	0.932341586309461	1	20	9.01395241102809	14.9505320432855	0.384417248776036	1	20	10.006976205514	5.73114960990857	4.10424886559371	0.716130121345617
PF06100.14	1	1	24	23	0.0675320344187658	0.999999999740872	1	24	9.07046673917648	0.52047846291468	1	1	24	4.03523336958824	0.244672975116831	0.220563635757434	0.220563635757434
PF08220.15	1	1	20	7	0.533696669762322	0.999999830074072	1	20	8.88704461911482	8.07161198807689	0.999999999999986	1	20	7.94352230955741	5.34965550969282	1.92816866060428	0.360428565374109
PF00455.25	1	1	20	7	0.269131043476663	0.999992751852571	1	20	8.81166204632358	3.70954963879814	0.999999999973732	1	20	7.90583102316179	2.68408757811838	0.693178132297897	0.258254662757254
PF00294.27	0.898239271017049	1	20	7	0.839145961445891	0.843635711403481	1	20	8.61127108585294	11.9089327312835	0.967961373029027	1	20	7.80563554292647	6.86424082356266	3.31090047263138	0.482340372043207
PF00359.25	0.455602586713698	1	24	7	0.416545633276869	0.585140174632886	1	22.834008097166	5.1845238182205	2.04154380952366	0.619035365677914	1	23.417004048583	6.07342707664064	1.2085461162538	0.653497273118807	0.54073010895479
PF02302.20	1	1	24	7	0.424140812501172	0.954730406158891	1	24	4.64626141506339	2.6816406793243	0.998959510050227	1	24	5.8231307075317	1.7918780825948	0.35420348992208	0.19767164594656
PF02378.21	0.207574955908289	1	24	9	2.45726010888692	0.54119377440917	1	20.9665427509294	8.81448900341305	13.3503958937651	0.357936775547172	1	22.4832713754647	8.94167982728279	7.6780103723651	3.95729774531834	0.515406668316254
PF13396.9	1	1	24	13	0.320393708542072	0.88111745025612	1	23.0204081632653	8.91089552323745	3.84469147035895	0.992635505176713	1	23.5102040816327	10.9175914612797	1.87871785719882	0.910579553995515	0.484681374856997
PF13091.9	1	1	24	13	0.944157347651266	0.917277613202195	1	23.3057851239669	8.94550424450416	8.54121411967838	0.996480051324365	1	23.6528925619834	10.9453593149292	4.04481350175382	2.10038692800593	0.519279053804387
PF10298.12	1	1	24	11	0.310376707004633	0.975540028677476	1	24	8.22103580502746	1.3428827014976	0.999698385600304	1	24	9.61051790251373	0.928425006041951	0.332875625887993	0.332875625887993
PF14527.9	1	1	24	11	0.327266138436404	0.964765150076902	1	24	8.50541286259789	1.36958292119637	0.999371830805938	1	24	9.75270643129894	0.947509252026626	0.360966546650269	0.360966546650269
PF02650.17	1	1	24	11	0.327266138436404	0.964765150076902	1	24	8.50541286259789	1.36958292119637	0.999371830805938	1	24	9.75270643129894	0.947509252026626	0.360966546650269	0.360966546650269
PF01226.20	0.259810405643739	1	20	17	0.160216119592865	0.963469370411445	1	20	15.9069147500555	0.226982027574417	0.597016124365867	1	20	16.4534573750277	0.167488152336854	0.230736541732138	0.230736541732138
PF04167.16	0.383824221046443	1	24	9	0.429711383935804	0.528600887089698	1	21.8604651162791	6.94776291794659	2.55917668107001	0.526517796492385	1	22.9302325581396	7.94329851799975	1.09820531123045	1.07042807296043	0.974706698295874
PF03462.21	0.898239271017049	1	20	9	0.338147209679089	0.989287961948762	1	20	8.98561567097758	5.28042562130723	0.993552890261431	1	20	8.99280783548879	2.69514578239639	1.30628735637228	0.484681520719372
PF00472.23	0.898239271017049	1	20	9	0.344109573645345	0.98917884817555	1	20	8.95821090036593	5.28090702183061	0.993541310957716	1	20	8.97910545018297	2.66475252555804	1.29122688235279	0.484557897954291
PF00268.24	1	1	0	NaN	0	0.974508269234033	1	24	13.3607353345594	0	0.999672289219157	1	24	13.3607353345594	0.00802495105617383	0.0104017973317208	0.0104017973317208
PF08343.13	1	1	20	19	0.0313424437975226	0.990538320921356	1	24	13.6535122235455	0.0360574613563331	0.999955096469254	1	22	16.707859769125	0.046463684783952	0.098277942194196	0.098277942194196
PF00317.24	1	1	20	17	0.0313424437975226	0.999990236009392	1	20	13.0657548458179	0.174479916169203	0.999999999952332	1	20	15.0328774229089	0.0757614051798443	0.0984843545664689	0.0984843545664689
PF02867.18	1	1	20	17	0.0313424437975226	0.999622652947756	1	20	13.0359080876376	0.305480789742471	0.999999928795644	1	20	15.0179540438188	0.100229696344103	0.149004430256191	0.149004430256191
PF07972.14	1	1	0	NaN	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF02518.29	1	1	20	9	3.52339377749204	0.974266815109824	1	20	9.00345446085599	103.484504474697	0.999666024409452	1	20	9.001727230428	54.5308389112589	26.172995669897	0.479966862649771
PF00204.28	1	1	24	11	0.371523586838254	0.867536198778893	1	23.2098765432099	8.74908771580228	2.50146753212564	0.990811392543042	1	23.604938271605	9.85846919946282	1.93058456261719	0.457624004991243	0.23703908849808
PF01751.25	1	1	20	13	0.589411953304605	0.99957627017708	1	20	8.93204221324896	15.9490368906391	0.999999910213836	1	20	10.9660211066245	8.08162937697198	2.02164519341292	0.25015316826746
PF00986.24	1	1	24	11	0.353380191000196	0.849658104104657	1	23.2098765432099	8.74606804987013	2.50149285018502	0.988085456748504	1	23.604938271605	9.85693366721222	1.92327061857462	0.472526002543583	0.245688775141682
PF00929.27	0.647739564961787	1	20	9	0.946394598119343	0.670941492579254	1	20	8.49573305687306	3.92871335314234	0.796761000596096	1	20	8.74786652843653	2.94151063792353	1.13352233018089	0.385353809558569
PF00521.23	1	1	20	13	0.375089708475208	0.999627222210902	1	20	9.13470469142386	4.83312579262871	0.999999930509725	1	20	11.0673523457119	2.49749082687136	0.635467695069037	0.254442454095055
PF03989.16	1	1	24	7	0.674675053021021	0.999761855003816	1	20	9.07617458706902	19.1824793457966	0.999999971641229	1	22	8.20022935622129	10.163528232324	3.44081207378728	0.338545040180451
PF01544.21	1	1	20	11	0.190545318307272	0.894265403567118	1	20	9.03278414652243	2.05525668281755	0.994201955351368	1	20	10.0163920732612	0.568052190424256	0.735472754857918	0.735472754857918
PF13231.9	0.455602586713698	1	24	11	0.800020749593291	0.622085173657014	1	24	12.7633979967979	2.67798280837858	0.640767686878185	1	24	11.8816989983989	1.93774333667444	0.849548269122594	0.438421463278305
PF00535.29	0.13380658436214	1	24	9	6.43489790004046	0.675097373257089	1	20.3610108303249	8.76058683244855	47.5380576027048	0.307515069840563	1	22.1805054151625	8.93056865705962	22.7069608952604	15.2166600496012	0.670131952919219
PF00072.27	1	1	20	9	11.0636322878995	0.98182048771318	1	20	8.92978570705966	141.855155518665	0.9998337420918	1	20	8.96489285352983	79.5254407038644	34.5148083251428	0.43400964546262
PF00486.31	1	1	20	7	5.07673582879125	0.999196309867804	1	20	8.90485828857455	66.2583046410366	0.999999676954531	1	20	7.95242914428727	37.8837066256023	18.8782391011725	0.498320802865008
PF13522.9	1	1	20	7	0.348888882829659	0.897467324879445	1	20	8.90755349529591	6.86398606823413	0.994554053208308	1	20	7.95377674764795	2.51174107061699	2.42323766205767	0.964764119361402
PF01380.25	1	1	24	7	0.589803130855167	0.985691416246276	1	22.56	8.88014493086368	10.8412042585301	0.999897140446143	1	23.28	7.97677690581796	5.48795915231473	2.63518710651914	0.480176151713458
PF06114.16	1	1	24	21	0.214473725797941	0.99992098343133	1	24	9.02551716475553	2.75491255523309	0.999999996878109	1	24	15.0127585823778	2.38634619131115	1.56480810309679	0.655733903485742
PF01381.25	1	1	20	13	3.33730493342035	0.99999999633901	1	20	9.02466326393903	43.4469220271247	1	1	20	11.0123316319695	28.2894161160869	1.71169330760012	0.060506491211275
PF10543.12	1	1	20	15	0.119804567189159	0.972704164081126	1	24	13.1170004223044	0.343095993865339	0.999624032121187	1	22	14.2619585268895	0.244876173664084	0.277755195259898	0.277755195259898
PF10552.12	1	1	0	NaN	0	0.936958705710895	1	20	12.9999978770873	0.0998584909717396	0.997969772937066	1	20	12.9999978770873	0.0218008593338064	0.0382521631199994	0.0382521631199994
PF07193.14	1	1	0	NaN	0	0.958518926465022	1	20.7352941176471	16.8133160837464	0.11618022075302	0.999127511286757	1	20.7352941176471	16.8133160837464	0.0297041656927408	0.0711179522343937	0.0711179522343937
PF06563.14	1	1	0	NaN	0	0.936958705710895	1	20	9.00000206330689	4.54039600912776	0.997969772937066	1	20	9.00000206330689	0.991248050963153	1.73926091016895	1.73926091016895
PF00004.32	1	1	20	7	0.808172708252882	0.98819111059523	1	20	8.93011204755858	14.0333957847521	0.999929998975404	1	20	7.96505602377929	7.92216639351439	3.6539301539395	0.46122865545097
PF16193.8	1	1	20	13	0.491859377599739	0.997459839835009	1	20	9.0550136224054	4.5666801649744	0.999996771057999	1	20	11.0275068112027	1.60229865160485	0.936266348321031	0.584326990092187
PF12002.11	1	1	20	13	0.491859377599739	0.997459839835009	1	20	9.0550136224054	4.5666801649744	0.999996771057999	1	20	11.0275068112027	1.60229865160485	0.936266348321031	0.584326990092187
PF00692.22	0.898239271017049	1	20	17	0.405888748922867	0.686862977744461	1	20	16.4557636678097	1.29513553898084	0.914925028337039	1	20	16.7278818339048	0.513263317437829	0.741510978391036	0.741510978391036
PF07097.14	1	1	0	NaN	0	1	1	NA	NA	0	1	1	NA	NA	0	NA	NA
PF06605.14	1	1	20	11	0.189267549545565	0.888562410352635	1	20	9.13750674663692	1.67197027044776	0.993546406987152	1	20	10.0687533733185	0.925654091974273	0.438880286128161	0.438880286128161
PF18013.4	0.772989417989418	1	20	17	0.0431203730883049	0.846382878310077	1	20	16.6970382259764	0.150367920885174	0.931823741065407	1	20	16.8485191129882	0.0461429932863095	0.0970167595900428	0.0970167595900428
PF01551.25	1	1	20	13	0.707124326670328	0.997587973744473	1	20	8.95212246750906	10.0361707831495	0.999997088723037	1	20	10.9760612337545	5.41601204265183	1.33946563417435	0.247315852259168
PF10651.12	1	1	20	11	0.320605479908859	0.916866174287395	1	20	9.13162568029697	2.80023795086321	0.996444433297316	1	20	10.0658128401485	0.883969948885985	0.915094934350179	0.915094934350179
PF00005.30	1	1	20	7	12.3734754462965	0.958482664678039	1	20	8.94173321577159	188.103179210366	0.99912597433503	1	20	7.9708666078858	102.871052326403	51.8412595927339	0.503944097200881
PF12848.10	1	1	20	13	0.48517917021952	0.999999908678222	1	24	9.00992572424425	3.90576105522808	0.999999999999996	1	22	11.2795492902786	3.13221697381474	0.221649702259667	0.0707644789976726
