FeatureID	BSH_strain	t0hvt24h	t0hvt48h	t24hvt48h
5464	AZ-52	1	0.399854555070103	0.399854555070103
33999	AZ-52	NA	NA	NA
33793	AZ-52	NA	NA	NA
34879	AZ-52	0.936859806631605	0.936859806631605	0.936859806631605
35194	AZ-52	NA	NA	NA
34801	AZ-52	NA	NA	NA
36411	AZ-52	0.309885406122408	0.309885406122408	0.778556279988791
36098	AZ-52	0.628873584761871	0.628873584761871	0.628873584761871
37356	AZ-52	0.845712222730521	0.845712222730521	0.845712222730521
38983	AZ-52	1	0.399854555070104	0.399854555070104
39149	AZ-52	0.943254981980995	0.943254981980995	0.997630662083338
39443	AZ-52	NA	NA	NA
40087	AZ-52	0.679434996930789	0.930595105438208	0.679434996930789
39742	AZ-52	0.575567549423836	0.575567549423836	0.575567549423836
42314	AZ-52	0.669559537454837	0.923758109655167	0.669559537454837
43005	AZ-52	0.724484950546874	0.724484950546874	0.724484950546874
43731	AZ-52	1	0.399854555070104	0.399854555070104
43985	AZ-52	1	0.0851481171406588	0.0851481171406588
44290	AZ-52	0.399854555070104	1	0.399854555070104
43992	AZ-52	NA	NA	NA
44778	AZ-52	1	0.399854555070103	0.399854555070103
44876	AZ-52	0.399854555070103	1	0.399854555070103
44874	AZ-52	NA	NA	NA
44873	AZ-52	NA	NA	NA
44871	AZ-52	NA	NA	NA
44922	AZ-52	NA	NA	NA
44812	AZ-52	0.00114580945488108	0.00114580945488108	0.618627351137448
45876	AZ-52	0.399854555070104	0.399854555070104	1
45912	AZ-52	0.399854555070103	0.399854555070103	1
45939	AZ-52	0.399854555070103	0.399854555070103	1
45966	AZ-52	0.399854555070103	0.399854555070103	1
46576	AZ-52	NA	NA	NA
46560	AZ-52	NA	NA	NA
46679	AZ-52	NA	NA	NA
46989	AZ-52	NA	NA	NA
47201	AZ-52	0.399854555070104	0.399854555070104	1
48395	AZ-52	NA	NA	NA
49085	AZ-52	NA	NA	NA
49865	AZ-52	NA	NA	NA
49584	AZ-52	0.335564032196934	0.0406389200314052	0.0790196266141566
49829	AZ-52	NA	NA	NA
50685	AZ-52	NA	NA	NA
51134	AZ-52	NA	NA	NA
50529	AZ-52	0.751764287052202	0.789981730265798	0.751764287052202
53441	AZ-52	0.659341744781682	0.659341744781682	0.659341744781682
53468	AZ-52	1	0.399854555070104	0.399854555070104
51760	AZ-52	NA	NA	NA
54171	AZ-52	NA	NA	NA
54438	AZ-52	NA	NA	NA
54422	AZ-52	1	0.0747383510258965	0.0747383510258965
54673	AZ-52	NA	NA	NA
55673	AZ-52	0.165163332220778	0.0133264294584833	0.044008660459977
55757	AZ-52	NA	NA	NA
56239	AZ-52	NA	NA	NA
107_i	AZ-52	0.399854555070104	0.399854555070104	1
11_i	AZ-52	0.147795674216423	0.0100630197106047	0.0346047197619985
110_i	AZ-52	1	0.399854555070103	0.399854555070103
119_i	AZ-52	NA	NA	NA
127_i	AZ-52	0.859873325252746	0.859873325252746	0.859873325252746
129_i	AZ-52	0.0126332088353743	0.0126332088353743	0.677436358998884
138_i	AZ-52	NA	NA	NA
144_i	AZ-52	0.983774056868637	0.601925077621278	0.601925077621278
147_i	AZ-52	NA	NA	NA
148_i	AZ-52	1	0.399854555070104	0.399854555070104
157_i	AZ-52	NA	NA	NA
158_i	AZ-52	0.399854555070104	0.399854555070104	1
171_i	AZ-52	0.447117237648828	0.480322262417184	0.480322262417184
175_i	AZ-52	NA	NA	NA
178_i	AZ-52	NA	NA	NA
184_i	AZ-52	0.169114297606516	0.10341810810009	0.419240954177314
185_i	AZ-52	NA	NA	NA
190_i	AZ-52	0.645327232020895	0.679233268359303	0.645327232020895
201_i	AZ-52	NA	NA	NA
205_i	AZ-52	NA	NA	NA
210_i	AZ-52	NA	NA	NA
214_i	AZ-52	NA	NA	NA
216_i	AZ-52	1	0.399854555070104	0.399854555070104
217_i	AZ-52	0.630608597391828	0.630608597391828	0.630608597391828
218_i	AZ-52	0.00102262248429432	0.00102262248429432	0.841776087070581
219_i	AZ-52	0.375277560803698	0.375277560803698	0.205991844579963
220_i	AZ-52	0.745824560863112	0.745824560863112	0.745824560863112
223_i	AZ-52	NA	NA	NA
224_i	AZ-52	NA	NA	NA
228_i	AZ-52	NA	NA	NA
229_i	AZ-52	0.271375201172379	0.26012284751273	0.61344886671395
