FeatureID	rab.all	rab.win.FA	rab.win.FT	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
PF02603.19	2.17967778661038	2.27342069719624	2.08941439858362	-0.157304811775951	1.68439232121791	-0.0743236897128232	0.457514162342002	0.737434529305652	1	0.692098012096935	1
PF07475.15	2.16421806669842	2.24753885472401	2.09115061080627	-0.134523082278871	1.69038389033321	-0.0669820034568717	0.465333333655872	0.751860459380762	1	0.710345651656191	0.999924503892153
PF00393.22	-1.0970124785297	-0.69085879293646	-1.52455907340324	-0.776091511664953	3.96350353782996	-0.161001893598989	0.409000000871459	0.553617382166372	1	0.521996446950546	0.999275135016739
PF02705.19	-0.802717377698401	-0.0971684422631069	-1.59776192008611	-1.25212737906008	4.23071262378026	-0.258456868912478	0.370209931311054	0.417065876981094	0.999606241101313	0.366845115444523	0.998696890597158
PF02588.18	1.88787489288921	1.59533695434057	2.15743040277349	0.548040538603408	1.97761397345025	0.237146930354962	0.372875709354886	0.368878581263257	1	0.366626980100261	0.997767612116499
PF00364.25	4.18572815018565	4.05209904518005	4.28683539100972	0.140034832323337	0.94180742798641	0.12907676881154	0.441666667214244	0.646725249426926	1	0.587943853830918	1
PF02817.20	0.636258546337285	0.819984955489405	0.42786694120769	-0.326132908635003	3.56792142530023	-0.0735994915274771	0.458000000391653	0.636596412392741	1	0.695143531660156	1
PF00198.26	0.761298798151067	1.01016235106799	0.412898759849545	-0.458788132438907	3.6415027152676	-0.106933041401747	0.439333333903455	0.615075680909382	1	0.637324541927315	1
PF12706.10	2.69492840398353	2.7419247022092	2.64397488428457	-0.0568908202753358	1.35759568049601	-0.0314062410236391	0.482839053807763	0.730637437194983	1	0.733689288635715	1
PF17768.4	1.57634242509424	1.62876505021057	1.53802404664848	-0.0988078533647947	2.46916561729522	-0.0287141614666841	0.483000000157589	0.79754027705552	1	0.780946767863984	1
PF10141.12	-1.75397852653468	-1.90308747606049	-1.53030636703581	0.433828398103665	4.30880119484127	0.0764179973217405	0.461000000363322	0.651033703267507	1	0.625847600508255	0.998852289569048
PF03449.18	2.22743989140509	2.2980319294265	2.13327642692192	-0.260600881396497	1.95311699614271	-0.0943262163136527	0.443000000534727	0.450055569845714	1	0.637677253827072	1
PF01272.22	2.24996057163383	2.30424002199114	2.19819387357277	-0.190883879588811	1.94266394686314	-0.0747789930646792	0.456181273317627	0.471213785323	1	0.66092029453922	1
PF13518.9	1.23163034513248	1.53745451290225	0.873474762911052	-0.575898097815023	2.83496604080224	-0.154268288829139	0.405333334242466	0.578582352874873	1	0.502836752021703	1
PF00676.23	1.4421940365285	1.23478710999628	1.6044150275945	0.559006556278357	2.67753422088031	0.176532305008758	0.411000000851038	0.399676214159865	1	0.506097961803979	1
PF02901.18	8.06960535918487	8.15775545630262	7.81310061717339	-0.232475712199181	0.890615714073855	-0.225206352813789	0.403000000933273	0.658733303973933	1	0.440616066528706	1
PF01228.24	8.03744231022994	8.13729999434165	7.86048003416728	-0.162254579015981	0.959381013254413	-0.144738937896454	0.428523826066709	0.872485767381962	1	0.597334088713817	1
