FeatureID	rab.all	rab.win.FA	rab.win.NA	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
PF09956.12	-2.15636106429556	-1.35944229037605	-2.68198381637814	1.43046409691301	4.11261756436335	-0.323341864242272	0.347333339568994	0.452671233103491	0.880076656200257	0.45519040959041	0.882963633869875
PF05008.18	-1.66447275570495	-1.47196512589022	-1.83092359164689	0.481927968407633	4.37811283734196	-0.0947060010434618	0.453333335076917	0.656393259417541	0.964081942679846	0.699068131868132	0.969235369074369
PF18061.4	-1.43522923664747	-1.23749722485852	-1.57104590455426	0.257326467832991	4.21081367330176	-0.0599522868308556	0.468666667831736	0.706424733183048	0.966162224070001	0.721858941058941	0.971120711470757
PF18070.4	-1.46495002451518	-1.30706784195418	-1.58647605231569	0.300475741482948	4.1033840552043	-0.0611503095271742	0.466355764074866	0.674366364784504	0.970634686598693	0.712601398601399	0.970224024680304
PF17994.4	-2.0088877618839	-1.38921256828783	-2.37113906413413	0.98340195884697	4.29083212678757	-0.198321970900823	0.396000004026034	0.525659763986142	0.908860211590972	0.532452747252747	0.905307699210358
PF18860.4	-2.11513072258937	-1.32597829377685	-2.61748167716621	1.35739123201376	4.32682846669613	-0.280516852970143	0.348434383255266	0.47511796498271	0.891868985047028	0.475423376623377	0.890197977903077
PF02210.27	-0.995793410086397	-1.28517718834954	-0.767083592261804	-0.760783609326691	4.45759505996008	0.145733738088697	0.428000002723133	0.67461440039295	0.984220929146483	0.631586813186813	0.952548890074976
PF12654.10	-1.87639724684513	-1.23832786343126	-2.26520635251281	0.902796463208841	4.40203845902239	-0.19007631496421	0.404000003691644	0.551390989039392	0.934690194243657	0.566563836163836	0.938466243186391
PF10133.12	-2.15532993846357	-1.3283904627121	-2.6554315542563	1.34210658721788	4.28431153885932	-0.280769669284901	0.358427720549594	0.475556441527367	0.9002400977302	0.482607392607393	0.90746276081487
PF09077.14	-2.08805649658621	-1.26967534969324	-2.55438945281674	1.23921689368199	4.16720075011536	-0.24368651877436	0.366422390397075	0.475429184856287	0.883019409716109	0.474464735264735	0.875672914706911
PF10050.12	-1.70607573532451	-0.76102708321096	-2.23967690214733	1.47500340905507	4.37159239469319	-0.298262632115427	0.348000006202873	0.452399134738876	0.884806152938216	0.44391008991009	0.887010099498683
PF02958.23	-2.07949946531945	-1.27879494388556	-2.57673345320249	1.14214701139264	4.43062831192737	-0.212339926089121	0.382411730120278	0.519103074574141	0.904544564251598	0.523076923076923	0.913301666251152
PF12939.10	-2.15289556780822	-1.3214883507209	-2.68034101972601	1.34400553056885	4.16540657885919	-0.283831968513849	0.355096608116218	0.452937429413784	0.879426052081936	0.447824175824176	0.877091327096866
PF18159.4	-2.1395428512901	-1.17415341991614	-2.70794474036256	1.43906421107069	4.33309508541848	-0.281185244199559	0.347101938284043	0.449849218567914	0.865421859602609	0.438434765234765	0.864919494689397
PF15644.9	-1.72130838228808	-1.27663270452492	-2.00719006846548	0.760964576913698	3.98739088341878	-0.168560683695432	0.407333336887512	0.56946545243174	0.930480135190676	0.571247952047952	0.927658266577551
PF14305.9	-1.710534670372	-0.737748655310494	-2.25733153990623	1.52626674325527	4.17874729564855	-0.31994379076679	0.333333340277776	0.406864538821049	0.882598052708284	0.408348451548452	0.883211063437097
PF10706.12	-1.78896551437317	-0.739730132076975	-2.35106249199045	1.52316130996206	4.06898040737804	-0.338160205403547	0.331333340382384	0.401830954013757	0.870644935575026	0.389084115884116	0.866244378037295
PF02556.17	-1.98725342664785	-0.827259138112597	-2.63577671106524	1.79542931774088	4.28885695132985	-0.380687035046099	0.307333341713425	0.360452253382969	0.832855015301506	0.34060979020979	0.826041121930594
PF20572.1	-1.84343313504702	-1.41245675425831	-2.11826418303563	0.794277366111727	4.09868426097381	-0.156022995363147	0.417333336481106	0.566684499630172	0.927095450594683	0.584113486513486	0.929549285501676
PF08780.14	-1.9512399210734	-1.32167871503954	-2.31145170147642	1.1100834153049	4.16553107633115	-0.224968800072988	0.373750837765804	0.504631426492955	0.907914339691124	0.508714485514486	0.905657705579405
PF08937.14	-1.88619760996372	-0.378818103958871	-2.79747839705308	2.33649520145701	4.20257964477983	-0.504240658708088	0.263333344629637	0.276053810381586	0.774784551372686	0.258364035964036	0.77138155925005
PF09157.14	-2.07993517547337	-1.20557160476962	-2.67728987307535	1.35553926465617	4.35283620932133	-0.274191211647283	0.361092610497623	0.473838180102278	0.894980604757465	0.473685914085914	0.899437253367323
PF14031.9	-2.16105091939588	-1.2278398157983	-2.68598683712907	1.31167824797515	4.45951826389051	-0.267542494951193	0.353333339276837	0.484400572573474	0.886137002114377	0.471188411588412	0.893207229062507
PF20385.1	-1.95464507192047	-1.20862298318276	-2.34613267628957	1.10524714870381	4.26952844142935	-0.231279483612643	0.386000004453745	0.527222846506787	0.913234171777688	0.539970829170829	0.916359215293608
PF13523.9	-2.10625590109556	-1.36351638029081	-2.64068506078908	1.16559599613674	4.50790770634901	-0.212663331358092	0.385333337816007	0.518413708691198	0.92160296420456	0.535562037962038	0.929700122127518
PF03200.19	-1.69238593583342	-1.18829584055593	-2.01290348795209	0.876807009659635	4.12461246001501	-0.180272765300375	0.396666670664582	0.570105172703849	0.922713829960145	0.583195204795205	0.921073283496005
PF00788.26	-2.22616489102589	-1.41127874283484	-2.7051502139126	1.27753636313235	4.30150125984353	-0.266602708639943	0.360426388010507	0.477372823381296	0.894073179750771	0.471661938061938	0.889667588664359
PF03479.18	-2.16259099002112	-1.37428733072666	-2.64007812145645	1.11104757515497	4.95333723783773	-0.194722187844515	0.403333337052597	0.605748312112985	0.962136072540751	0.556641358641359	0.944289401149333
PF14411.9	-1.59008936440239	-1.28681828296925	-1.74260325962975	0.62695357525807	4.06451588844079	-0.125674509198931	0.43637575189238	0.629849000601519	0.944617234116768	0.647760639360639	0.946331068799369
PF14583.9	-1.25819499986276	-1.34077620049405	-1.18290390637784	-0.0966061792842012	4.39257562354771	0.0201363362824826	0.490000000370519	0.744667612797033	0.982981897975865	0.708035964035964	0.951692408374096
PF02892.18	-2.00257287426966	-1.30041011907743	-2.41234367722297	1.07691457901424	4.18563723253018	-0.209680522831898	0.38800000436728	0.529754339882517	0.90602585574956	0.536987812187812	0.905030201916429
PF14335.9	-1.59984246774717	-1.29472288848836	-1.81747855567172	0.69078989779901	4.11166741540465	-0.146614815757262	0.418000003120978	0.599030240930797	0.940782952668756	0.607717482517482	0.939306583551391
PF20197.1	-1.42142115053579	-1.33534545569233	-1.48974402770898	0.318575218685964	4.11749169979311	-0.0675029089053776	0.465333334623486	0.694376876749276	0.974168030973166	0.708546253746254	0.972439806429925
PF04029.17	-2.01153218838099	-1.36861135741557	-2.38226585635609	1.07662635192019	4.08208327810788	-0.225139515726678	0.38800000436728	0.525602137337174	0.90119020052177	0.516565834165834	0.896564649801742
PF16912.8	-1.59518703982464	-1.30539533419237	-1.7217520649795	0.565399541105641	3.82607234484539	-0.131026867135113	0.436666669050594	0.633080754835398	0.949260200085542	0.632927072927073	0.945044533595861
PF10633.12	-0.47029153665932	-1.31352796166538	-0.0258796603589726	-1.09173010701884	3.80853096317053	0.230480211703531	0.369753502836437	0.538750958411556	0.957848507494913	0.456306093906094	0.862074294485338
PF11518.11	-0.151724584911497	-0.744942504996654	0.32600803461197	-1.08034817160441	3.90905077357219	0.244427617441418	0.372418392789095	0.515847376403216	0.957971450064748	0.463013786213786	0.872951536399906
PF20076.2	-2.16323454160495	-1.33335918548051	-2.66743048497559	1.39493023158486	4.08126244591117	-0.294110161401855	0.348434383255266	0.433792918646842	0.867949437753153	0.44524995004995	0.866311334068592
PF05732.14	-2.21016130435462	-1.3334664856762	-2.72443770948146	1.50316690461941	4.2387352186113	-0.307531137784314	0.342666673134211	0.447729063310815	0.872487099205078	0.451005394605395	0.86987639082323
PF20591.1	-1.35657476479355	-1.38674762784582	-1.34866260193618	0.165957498465692	3.76871616059908	-0.031210143598637	0.481678881424736	0.736972258968326	0.974193077744823	0.747908491508491	0.96458740115383
PF12358.11	-1.97223446584066	-1.34401580215275	-2.30989131881381	0.991856766242457	4.12197381597351	-0.213304278363383	0.383744175098753	0.519458799235968	0.913635993729917	0.526181018981019	0.909271524523884
PF18740.4	-1.92813929693485	-1.21008126969243	-2.35929333203436	1.20986607787882	4.14201731081417	-0.252796969509945	0.367754835372621	0.49591741944535	0.900163833927559	0.496227372627373	0.899947071195386
PF15711.8	-2.20048528520361	-1.3001106679681	-2.66083331758372	1.36931736938678	4.23363713551379	-0.2853363344933	0.357761498062769	0.470364968058755	0.886545498073508	0.466233366633367	0.881769958621957
