FeatureID	rab.all	rab.win.FT	rab.win.NA	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
PF03561.18	-2.12523257455631	-1.20958399233355	-2.67022740106432	1.39892094687428	4.2969549171286	-0.291711140622053	0.353097940657105	0.466796675401279	0.856542078725672	0.463859340659341	0.869671747774655
PF04403.16	-2.18235471860424	-1.20922214760502	-2.66965221368602	1.59929601605632	4.12079856776137	-0.326962246280898	0.338666673336384	0.438537783231014	0.828586204837327	0.425634365634366	0.8286718903418
PF04344.16	-2.13900057228379	-1.21711359525739	-2.74718615231507	1.61389391381133	4.27319803255151	-0.315927873840367	0.334666673541859	0.408600252638209	0.812690278393756	0.419462937062937	0.833310292137007
PF04894.15	-1.9614650180293	-1.19581400536049	-2.34551778549928	1.05411374878692	4.09857049936923	-0.21409955275073	0.376666671530504	0.510651085507489	0.866685600926779	0.492482717282717	0.876249549328423
PF04895.15	-1.92006041121039	-1.27330607316376	-2.33406385073772	1.22723099903963	4.2226424174454	-0.248970243664315	0.367754835372621	0.524344398142495	0.868607322443614	0.518053146853147	0.881059861093677
PF09929.12	-2.10045545467911	-1.20354001810059	-2.56222948985015	1.41151508318182	4.30144205847867	-0.290464939889203	0.358000005720664	0.471895964023784	0.845685067241166	0.467882117882118	0.844601216994676
PF01152.24	-1.96141198038764	-1.15424452440935	-2.43142717104113	1.14512503887292	4.2490538531057	-0.242672047148409	0.365333338711092	0.487918361869564	0.857673876630598	0.477341058941059	0.861091586337998
PF09828.12	-2.21895942279641	-1.11802013561368	-2.74996574557067	1.74981509519488	4.2059666611649	-0.345446497448275	0.333111266107309	0.409264698828201	0.802214359747546	0.40515044955045	0.800023345572207
PF05869.14	-2.17492754617051	-1.23231245312867	-2.70069461306193	1.51551090641326	4.26177669727857	-0.317147114300478	0.350433050712716	0.45860400302471	0.803423754042647	0.441759040959041	0.812682843397233
PF19780.2	-2.18924956859243	-1.25223298641001	-2.68152288499191	1.38112506216991	4.13948932767728	-0.291438232036195	0.347333339568994	0.463848248037547	0.834162304151284	0.452366833166833	0.838640336783482
PF05138.15	-2.1602263079197	-1.25011805068645	-2.72135787379257	1.51961224429865	4.19168872967252	-0.315751221196799	0.344666673034318	0.444725896267786	0.822023811839552	0.434704095904096	0.824279162081965
PF18921.3	-2.19938170081552	-1.127758219462	-2.74842904414187	1.56331036160045	4.10011642894588	-0.321365077556487	0.337774823495102	0.427084244423814	0.819658443912652	0.405988411588412	0.813675722892885
PF04564.18	-2.13966273835335	-1.13932780078859	-2.70742332762937	1.60286552461868	4.13437719178544	-0.3452159518931	0.322666674179608	0.398000590904558	0.798683212563717	0.389738661338661	0.802016792942072
PF12937.10	-2.18967281647566	-1.18547917951107	-2.69747868827783	1.5947807410587	4.24882490436509	-0.349435679735164	0.334443711074774	0.432591507951782	0.798523203015553	0.426023976023976	0.805811267649559
PF09844.12	-2.18385598464073	-1.19539470593997	-2.6739367766083	1.53089130377692	4.23021695241567	-0.314665404830137	0.340439713433031	0.420873408078135	0.822321716310848	0.423155644355644	0.828680319166404
PF01976.20	-2.19441366919496	-1.24680889085952	-2.72490762665873	1.55966443526669	4.20224851058146	-0.326360397265658	0.334000006909769	0.433058616844855	0.831561562070553	0.420407192807193	0.837724151436111
PF13386.9	-0.913771661169949	-1.18578166245589	-0.804359964002509	-0.153285942132022	3.93724819619981	0.036343898936385	0.481333334025656	0.742240049099975	0.972506115626362	0.718787212787213	0.937298561609448
PF09127.14	-2.13932915456764	-1.22620022602908	-2.6939871106221	1.48868419484938	4.23429758500628	-0.323905737948251	0.336000006806324	0.44360832389272	0.812134415383508	0.429072127872128	0.812857252833855
PF18902.3	-2.19093716905844	-1.28007535361773	-2.67020548161293	1.52524891996175	4.28643649486627	-0.326865468749597	0.344666673034318	0.466043859173505	0.827277655742194	0.46391968031968	0.833603237413225
PF17164.7	-2.13792633473112	-1.2101337365495	-2.71286140530421	1.65261933606554	4.16520116697729	-0.342508479857877	0.331778821140233	0.412043760416454	0.816345015389398	0.419582817182817	0.823682694832838
PF10342.12	-2.15580940846191	-1.19788685995704	-2.72030882225717	1.65910146286182	4.12972955441555	-0.345909558628657	0.333777488590993	0.410711415116964	0.825755847195982	0.405926473526473	0.829370504343513
PF10294.12	-2.12752967030658	-1.19358884081559	-2.6626823437439	1.56651978937276	4.16005142159609	-0.320278684172792	0.338000006703729	0.440092108064118	0.829211961016818	0.434355644355644	0.834995519114315
PF12727.10	-1.26997628888465	-1.14819860217519	-1.3578742926006	0.233304118797122	4.22131149974362	-0.0475178937191342	0.471333334398563	0.694413157848908	0.953333191088321	0.744378421578422	0.960415483765372
PF20245.1	-2.185578772351	-1.1588163699077	-2.76581838781309	1.67802862915926	4.24071511988555	-0.376726952919607	0.320000007659312	0.410202370070559	0.792047296072998	0.410856343656344	0.79805310302766
PF14508.9	2.33441048299644	1.01948933731723	3.08627365866391	-2.21968566652865	2.37311572544452	0.81749544587366	0.135909422405526	0.0560732357021928	0.471466780759755	0.030535064935065	0.190629754641639
PF10566.12	2.3397909979139	1.00707447069734	3.05272617140459	-2.14360315141532	2.41463842724816	0.810891919797488	0.134000029203452	0.0568391624132242	0.471438325582587	0.0308131868131868	0.19122031615446
PF09249.14	-2.13294865591234	-1.2094675749924	-2.67782045576495	1.49042281542162	4.10580731395968	-0.318940817274522	0.340439713433031	0.420831973255416	0.811281264935037	0.423784615384615	0.821728750112067
PF16864.8	-2.13651015427749	-1.21356846296316	-2.7101330624691	1.48712653301428	4.26349446859034	-0.306252959167409	0.338666673336384	0.436259957337559	0.82512499890312	0.434274925074925	0.823750347639279
PF00891.21	-0.592676099630022	-0.729965258517977	-0.514839671109486	-0.203516705442834	3.56120396853007	0.0467151090882597	0.474000000965574	0.7020521241937	0.97707804174129	0.703355844155844	0.95100538157645
PF01982.19	-2.14703526662912	-1.20643141201671	-2.70647476656792	1.5773160050776	4.04200187539123	-0.319853497648006	0.341772158402536	0.428143744243769	0.814826942276287	0.413950849150849	0.812924057321025
PF01912.21	-2.21258448327823	-1.29468684969304	-2.70828384782116	1.40732593580013	4.17020491419551	-0.290181783614571	0.349333339470879	0.454724176846807	0.835244348773106	0.442203796203796	0.835332621905373
PF16655.8	-2.26732001959695	-1.31551724060651	-2.77808403610365	1.38306189041362	4.14383860856879	-0.284194871941453	0.343770825857455	0.441577106089773	0.831266661319427	0.428654545454545	0.828527447215373
PF13600.9	-1.94394948824556	-1.20495811893953	-2.34992259450112	1.26884776936422	4.08986124754021	-0.245679134559064	0.365756167909403	0.483822867980102	0.858449335139925	0.476574625374625	0.857929025827061
PF13598.9	-1.9318444422706	-1.16814673018784	-2.36209872678153	1.3194175458281	3.96985217721829	-0.297542772220161	0.345769493313153	0.468347146097412	0.845350121815648	0.477381418581419	0.855414062288825
PF07586.14	-2.15939390352268	-1.19421565903316	-2.68832241793914	1.42252726517023	4.17111765311651	-0.304361332700651	0.348666672836835	0.447093439200671	0.828314004451303	0.425978421578422	0.823976801798069
PF17765.4	-2.14983570368275	-1.26534828639521	-2.70502335615123	1.41774170183433	4.19312982293259	-0.302541361025858	0.338000006703729	0.450569522856198	0.837495922092848	0.431621178821179	0.834374162350036
PF10070.12	-1.96448689337614	-1.21963140975059	-2.38107527536016	1.30511804536303	4.13839929771743	-0.2789639194204	0.359760165523463	0.478043316038812	0.848394983531643	0.48003996003996	0.860997137029466
PF01020.20	-1.37844752526284	1.72014770429333	-3.02380918172878	4.56926688704664	3.34322592652294	-1.22544137168658	0.0786143109558098	0.0337825341935385	0.276621459728308	0.015188011988012	0.254905896209156
