FeatureID	Name	rab.all	rab.win.FA	rab.win.FT	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH	diffexpr
PF13561.9	Enoyl-(Acyl carrier protein) reductase	8.00843912055938	8.13987796002293	7.80907499689854	-0.360270820374376	0.406274418471394	-0.706571975300069	0.182939025233474	0.0729991093402566	0.456270930801494	0.00885719315009933	0.240941635353587	none
PF08240.15	Alcohol dehydrogenase GroES-like domain	8.52902391945721	8.41738036521332	8.58848427143505	0.145204737033973	0.635733606868461	0.181015003896516	0.398000000985455	0.867915840231907	0.967296603786838	0.402833210805885	0.769305459428503	none
PF00107.29	Zinc-binding dehydrogenase	8.5229870583099	8.41424730696178	8.58349738985474	0.150528265129654	0.636123344094948	0.184024613943107	0.383538821532646	0.855435210205194	0.963999838783059	0.387297405918889	0.76032752478996	none
PF12698.10	ABC-2 family transporter protein	6.44728662665953	6.53492738663805	6.25301933741184	-0.0400525166629953	1.11988017263648	-0.0387184822257791	0.48983672118705	0.901975822983519	0.975914677958938	0.93495180307645	0.982980333551738	none
PF01264.24	Chorismate synthase	4.70039466069001	5.08227284862726	4.44172414607985	-0.627047322567662	0.467237871004878	-1.23477379695738	0.0906364660045061	0.000337209533291342	0.101364972954581	0.000539362374064218	0.0959048729044451	down
PF03703.17	Bacterial PH domain	2.32714462017801	2.07897777633802	2.58032391551115	0.384808494015065	1.41732837805173	0.223167665649834	0.40133333428393	0.720020680611207	0.914591844045891	0.44770984514207	0.783831621810389	none
PF07905.14	Purine catabolism regulatory protein-like family	4.79003986451942	4.94437852407168	4.56955595718547	-0.256101012411463	1.31271980755914	-0.181175067852371	0.403198934619359	0.62208661289064	0.885465470259484	0.466129791328607	0.803936166064634	none
PF17853.4	GGDEF-like domain	7.73497603579009	7.34479031199874	7.86285422464739	0.502787130697853	0.877734963099309	0.503850496618742	0.255666669638725	0.154341366271824	0.582635078239774	0.0435529192842425	0.369380157742955	none
PF13556.9	PucR C-terminal helix-turn-helix domain	7.44920670613356	7.11480752755935	7.54585625572002	0.418966630292827	0.692824856384521	0.456448516199188	0.250333336412902	0.177237300917118	0.607960040647308	0.039802606062668	0.358557608695878	none
PF13649.9	Methyltransferase domain	6.83347004890764	6.8580180776176	6.7796795740976	0.0108766016664861	0.949182748651472	0.0104309833368101	0.49600000003704	0.903959987259823	0.976563197666288	0.94127199466303	0.984899135578672	none
PF00092.31	von Willebrand factor type A domain	5.26192322901592	5.45842397708076	4.86744091385047	-0.653436579341022	0.713015534258325	-0.878100574865243	0.165278246198931	0.00441974014689286	0.245045733020722	0.00460190610305027	0.203227231332059	none
PF00144.27	Beta-lactamase	4.41841023034385	4.70329405358393	4.21191272240331	-0.60631803800768	0.958473870990803	-0.579930492461895	0.264911698893953	0.0290721983829944	0.3424634752526	0.0593006542521955	0.394737310872087	none
PF07732.18	Multicopper oxidase	-0.887257275167105	-0.446975023292794	-1.29850844689027	-1.06616574994469	4.92201386194752	-0.221439761227173	0.389870044389895	0.393696853821468	0.746941518587376	0.409891876060405	0.749719833707084	none
PF00394.25	Multicopper oxidase	-3.07570924641558	-2.61620810022612	-3.47005321067854	-0.683167405900869	4.43055109302378	-0.133465889445741	0.427666667350736	0.503912310875305	0.798144985719613	0.526727617785364	0.799229235417173	none
PF07731.17	Multicopper oxidase	-1.02345698821095	-0.498935334174755	-1.47069881359342	-1.07427483899111	5.15372667709911	-0.197617622175678	0.397000000995968	0.480096070387484	0.796431944478515	0.45659316992067	0.77601677973008	none
PF00795.25	Carbon-nitrogen hydrolase	6.75784735355155	6.91414607673646	6.52946811927514	-0.419703245470002	0.468815315977491	-0.8613208063519	0.171666672011572	0.00386844868229633	0.237909187706207	0.00597499256699687	0.213597247387376	none
PF00672.28	HAMP domain	10.8117780132109	10.7850662257586	10.8323570294903	0.125550589147572	1.38090580030895	0.101673791798704	0.433522159906435	0.418744528984363	0.795434780628691	0.617992175007655	0.878987920278845	none
PF01966.25	HD domain	10.7696036273155	10.5939484792053	10.8148840425632	0.185645320422696	0.861928951943812	0.196088998165994	0.377540820932191	0.494826779691949	0.834673333339762	0.318300535915827	0.712748828675234	none
PF00587.28	tRNA synthetase class II core domain (G, H, P, S and T)	9.62537230590515	9.68394300412366	9.47591473167364	-0.161819032569039	0.457114600813245	-0.32711088854006	0.352882374032802	0.337131475469768	0.741759674218066	0.240725344247891	0.650310830698503	none
PF04073.18	Aminoacyl-tRNA editing domain	5.17890306279149	5.47889070357553	4.95382344986861	-0.511434758196321	0.857934748299542	-0.605616746413382	0.265000002792871	0.0326923732265822	0.353755211152762	0.0519194010996407	0.383580829233185	none
PF03129.23	Anticodon binding domain	9.36123112635462	9.43580162139858	9.28403484384634	-0.138257373690187	0.458754448319541	-0.266368551898789	0.376000001223392	0.457561887014441	0.814094955623071	0.324840022543078	0.716650574356403	none
PF01648.23	4'-phosphopantetheinyl transferase superfamily	4.29317659844891	4.33517808058199	4.25709892285134	-0.0643929328164967	0.759774637546918	-0.0762801942444876	0.4590000003822	0.627267478941896	0.880861957980279	0.751034492092912	0.920433716614448	none
PF01134.25	Glucose inhibited division protein A	5.90356951412814	6.24271258638485	5.66253710350197	-0.618366570235311	0.723530231596204	-0.822524898461888	0.196333337788288	0.013609992693549	0.291086292222913	0.0109036505290375	0.25328551963681	none
PF03738.17	Glutathionylspermidine synthase preATP-grasp	0.47339684855193	0.0942690022436938	0.682278467698147	0.777718574416763	3.46090770095739	0.203853944541496	0.375000001234568	0.207805708162549	0.609234986063827	0.341796899291313	0.708862747560879	none
PF00005.30	ABC transporter	13.1085779035863	12.8722105242205	13.1823256069722	0.23187510798872	0.484958457619201	0.362014129010996	0.331222927453974	0.396525311042853	0.7816004192411	0.174257365329515	0.582300647162135	none
PF12848.10	ABC transporter	7.69001093062142	7.83373945269439	7.49246212500363	-0.301881131513706	0.510761864795353	-0.578623158806504	0.264000002811555	0.0394371812655934	0.376094763655833	0.0493364288154973	0.378766154157883	none
PF16326.8	ABC transporter C-terminal domain	5.48083353303818	5.66025315901167	5.36033963339515	-0.309483861694197	0.736485113667036	-0.383737133031846	0.328000001806349	0.180303963873596	0.603614931474715	0.172652833638296	0.571980714696211	none
PF01513.24	ATP-NAD kinase N-terminal domain	4.88181321773027	5.00029128179688	4.62135587838674	-0.350968091789358	0.558694247613774	-0.545264526264766	0.28023992254699	0.0578039928867205	0.413123756878937	0.0811613738260663	0.436237407483845	none
PF20143.2	ATP-NAD kinase C-terminal domain	4.82236445531583	4.92888051050533	4.59815019447775	-0.284530317448502	0.592149803379911	-0.453587337796722	0.324891704612551	0.122002722645568	0.524339622238694	0.157597907813011	0.547538266621806	none
PF12419.11	SNF2 Helicase protein	4.62706361310807	4.6648487216258	4.58919727165338	-0.161419254519924	0.791245147696476	-0.195791680100805	0.411529491015027	0.356637648932017	0.744902519099763	0.501963058344267	0.811841696328386	none
PF00176.26	SNF2-related domain	6.77250960397562	6.2822154704302	7.35780172200081	0.914592755280733	1.28746002081849	0.723426171686194	0.218666670478365	0.0115602288365115	0.285520441439049	0.0168462470360438	0.28465095599922	none
PF00271.34	Helicase conserved C-terminal domain	9.70289462514803	9.67308776899736	9.76897491006717	0.0854423521095962	0.429727269219407	0.17953826415342	0.39786737852701	0.344761776593397	0.747307765195956	0.435184061866253	0.785645563576544	none
PF10646.12	Sporulation and spore germination	5.79670469249654	5.46141398644388	6.22962965055823	0.695269456783748	1.29224202846714	0.499222680160062	0.304000002144319	0.106172820819199	0.515607003086015	0.109734333374258	0.495023985161179	none
PF00977.24	Histidine biosynthesis protein	6.17849784226791	5.93288958862101	6.57481563157471	0.406888026488172	0.991767782425653	0.388601220842892	0.37187604258842	0.285234742757782	0.703567203082661	0.289288209703878	0.69057639796403	none
PF01205.22	Uncharacterized protein family UPF0029	3.59200112314512	3.64689852940997	3.48046827705956	-0.423592858902819	1.27674310786497	-0.335514210522085	0.362545819436502	0.157093061025189	0.575334869475951	0.285879072065369	0.678675772277566	none
PF03806.16	AbgT putative transporter family	0.628855229467508	-0.0148710448041385	1.1837345709897	1.29637670928022	1.5700899342285	0.70112929339213	0.151000006301689	0.0191939635995403	0.298225214322554	0.00798238711080278	0.18770729762521	none
PF01471.21	Putative peptidoglycan binding domain	5.72275390427667	5.79780759144513	5.55189523709379	-0.267015252713029	0.985701727164874	-0.220232301392	0.381539487999033	0.673830373278865	0.905475718076758	0.359629925196623	0.737586992753872	none
PF07486.15	Cell Wall Hydrolase	6.44367445296079	6.03663660946858	7.0107495273348	0.941549339570539	2.10422297846908	0.457166703193614	0.290903034667439	0.101537327173745	0.508963370777961	0.0836309236597297	0.454147264254352	none
PF02463.22	RecF/RecN/SMC N terminal domain	7.92532747904448	8.02566322730398	7.8701423677345	-0.202116379495848	0.521261157565524	-0.364799412119607	0.335000001714485	0.201400691745431	0.631141803255444	0.208529215030494	0.615208726885593	none
PF13673.10	Acetyltransferase (GNAT) domain	6.05450190628739	5.99375061022353	6.17912575175688	0.277068811041999	0.79717393445376	0.324095466994015	0.357214263351218	0.288866659493317	0.705739658314107	0.260653126520807	0.663302169300869	none
PF07670.17	Nucleoside recognition	7.22752230019192	7.31033669382501	7.19117545141171	-0.130593802287983	0.287830916504521	-0.423943391993281	0.320333335243563	0.108163959047097	0.502100955975867	0.17598711760712	0.564404787474187	none
PF00015.24	Methyl-accepting chemotaxis protein (MCP) signalling domain	11.1596971543572	10.9994673651171	11.2745635878295	0.355504023702665	1.64670688078235	0.235160502433749	0.33366666839844	0.250609999629582	0.678042592866318	0.175424914834795	0.584788078769435	none
PF03807.20	NADP oxidoreductase coenzyme F420-dependent	5.11685502216288	5.09842810938961	5.13427871622336	0.212159923932809	0.962732211772805	0.217404238371665	0.388666667751308	0.18957609828225	0.616067533314023	0.392832759648482	0.754674326734821	none
PF14748.9	Pyrroline-5-carboxylate reductase dimerisation	5.06315804775322	4.99731718494965	5.12196974675551	0.285597041042099	0.973460204632801	0.282683242267529	0.355214929819541	0.141458521008199	0.561031129464758	0.259280875807461	0.656796165556804	none
PF11023.11	Zinc-ribbon containing domain	-4.37958323415435	-4.17859301805869	-4.62682633031864	-0.304970231492234	4.06276588014508	-0.0661482391044863	0.46500000032567	0.488444050535964	0.780432663644871	0.506645082606181	0.774583149045322	none
PF08455.13	Bacterial SNF2 helicase associated	5.69999804786772	4.83221847486316	6.73005838570169	1.83542154859964	2.18734009193876	0.817552656039931	0.196934359647859	0.00651650407623432	0.265707152597739	0.0108413005758544	0.256325293157905	none
PF02746.19	Mandelate racemase / muconate lactonizing enzyme, N-terminal domain	2.67652133157533	2.67472737319021	2.67955984624129	0.328205471829436	1.52295650721496	0.206864773407412	0.416666667460317	0.329565444398362	0.728513311693111	0.519104245465128	0.824367217140218	none
PF13378.9	Enolase C-terminal domain-like	3.65982879493396	3.76368407985396	3.47047795187524	-0.250409764787243	0.971222713682998	-0.234444264455726	0.408666667541537	0.602749639889718	0.869085035132755	0.476106826677159	0.799687382465681	none
PF09339.13	IclR helix-turn-helix domain	3.79219154469734	3.73471862539798	3.8231512772306	0.0372234389106323	1.47555735739618	0.0236187975091966	0.486333333459971	0.779802133157653	0.938680601377522	0.848840300633543	0.956612711399052	none
PF01614.21	Bacterial transcriptional regulator	3.72815790332744	3.68168771458993	3.7550271063302	0.0292161578852372	1.40911484658837	0.0196859668674572	0.488837054418571	0.783203745104997	0.939914450525579	0.844485437970295	0.95578337381729	none
PF01546.31	Peptidase family M20/M25/M40	8.58751885747655	8.74228260133571	8.50246173469403	-0.296160900371738	0.400351221616763	-0.686652258122261	0.198933693140718	0.0124768165982237	0.287490019478001	0.0134026868272393	0.265731142980406	none
PF07687.17	Peptidase dimerisation domain	8.15281579705741	8.35279991920981	7.93535405351681	-0.433434715550471	0.489381198451193	-0.80913860624238	0.146666673201742	0.00467266763001446	0.251564025925435	0.00356688297568631	0.190163556775512	none
PF13190.9	PDGLE domain	-0.0438012891889716	0.427633928862052	-0.329713000115364	-0.0179735723931636	3.28821526593871	-0.00455308829237664	0.497333333358025	0.649769195131132	0.885277790355133	0.825278173300653	0.947723245657474	none
PF03833.16	DNA polymerase II large subunit DP2	-3.97212983692822	-4.0842565799923	-3.86626814088985	0.109666285256321	4.28849066252563	0.0233802353366988	0.48717094313778	0.509247043019343	0.79635566427755	0.549555491621046	0.807862476480939	none
PF10672.12	S-adenosylmethionine-dependent methyltransferase	4.94882658288065	5.0034086843695	4.91849429431842	-0.115485891527825	0.709238345186854	-0.149715525947755	0.42933333400099	0.608546110711524	0.87511604048857	0.57916245808304	0.851944851894317	none
PF01368.23	DHH family	7.95019678717623	8.08857646187309	7.81616008722047	-0.386304172647977	0.589170542960081	-0.648108054915239	0.231589473665714	0.0209653859886503	0.315836041178558	0.0271199605348212	0.320053096839653	none
PF02833.17	DHHA2 domain	5.41789447527084	5.50251494976969	5.3340113951404	-0.214134017019052	0.787535850553226	-0.256141815473118	0.370333334620519	0.362669262584459	0.755406036311708	0.33564103550239	0.717651860208898	none
PF04851.18	Type III restriction enzyme, res subunit	9.61839314242284	9.84466839644519	9.45443369968097	-0.455956096311152	0.722533656718149	-0.616154937551465	0.217594139125497	0.0224874708517755	0.321053790406558	0.0190133527799432	0.294272988016606	none
PF18195.4	GatD N-terminal domain	-4.39484695559749	-4.49481797093433	-4.30719163331853	0.0631218626610384	4.24735410030273	0.0142285203015514	0.492000000074093	0.516480310349336	0.800456535053606	0.517085928474541	0.787350280780494	none
PF00710.23	Asparaginase, N-terminal	4.80041412310063	5.17966394689352	4.70023990484348	-0.649542676292465	1.08879084181597	-0.568443340859607	0.274575144237492	0.0705729628823766	0.447688577627155	0.0670418866367177	0.420061092736919	none
PF17763.4	Glutaminase/Asparaginase C-terminal domain	4.79223055743901	5.1792735849073	4.69728302180021	-0.660034817679636	1.06877017621552	-0.589018538580811	0.274666669284838	0.07006436112518	0.445672658859352	0.0676225646745232	0.421181499355629	none
PF01844.26	HNH endonuclease	2.41075733928988	2.21278037373984	2.51480448050725	0.422882190036049	1.32119002971938	0.308898635543974	0.35454848530902	0.17359097538031	0.587964291913692	0.277413564897883	0.656758493059347	none
PF17957.4	Bacterial Ig domain	-2.53847219857095	-3.170494172462	-1.83528167659439	1.07926821353007	4.32932912155145	0.218308712246654	0.390869711156937	0.461274708076829	0.771433986980857	0.42877774802933	0.743604398534655	none
PF13750.9	Bacterial Ig-like domain (group 3)	-3.11155657098546	-2.65114116698647	-3.55732508893485	-1.05306758833374	5.16814286359963	-0.176975273326846	0.414333334150532	0.458615288448508	0.772004476353413	0.487427095182379	0.776723127766254	none
PF19077.3	Bacterial Ig-like domain	-3.97306391836593	-4.0946870234293	-3.85573780832775	0.366882870505647	4.69855622788087	0.0700935606343896	0.463512162951896	0.525944729689816	0.805761567086085	0.562939670640303	0.814375926422809	none
PF01987.20	Mitochondrial biogenesis AIM24	5.13022151002054	4.95337522193367	5.18647649788003	0.407285882211936	0.900980519700798	0.441422788012367	0.318000001942567	0.120089102818351	0.530919645211235	0.150228494214091	0.548484970711534	none
PF01751.25	Toprim domain	8.64807635701882	8.81550998104307	8.4602459729036	-0.337024912557797	0.482286934099344	-0.661498566460705	0.260579809605544	0.0294865241592734	0.345362511504364	0.0457209495310182	0.371384610394161	none
PF01131.23	DNA topoisomerase	7.70896475318581	7.93200248237319	7.52988157150398	-0.259957355154105	0.48682849721886	-0.541755766714088	0.281239589307825	0.0736095008516552	0.455326624851346	0.0777549253815239	0.436628819307541	none
PF01396.22	Topoisomerase DNA binding C4 zinc finger	6.83263307041366	6.82342179313467	6.84493474841275	0.0647855263598709	0.632235070806877	0.0974172111321147	0.449333333807337	0.642067450555704	0.893064723981525	0.690937920741259	0.902418381843492	none
PF02778.17	tRNA intron endonuclease, N-terminal domain	-4.47223603031946	-4.66487520886374	-4.29203740975852	0.41474991468816	4.19088303136871	0.0840103373216032	0.455181606549357	0.506219733282602	0.790219078810249	0.523777731758079	0.787788960578924	none
PF01974.20	tRNA intron endonuclease, catalytic C-terminal domain	-4.39740206416833	-4.62519450291345	-4.19494801351176	0.453438440116097	4.20734904691733	0.0906323488013158	0.447517494659646	0.504080127230402	0.792223287096303	0.51636413283849	0.785710779728934	none
PF04509.15	CheC-like family	9.72840019941837	9.39298404146032	9.77449374925962	0.301340614139217	0.742004158016813	0.353333338359694	0.381333334497683	0.239645480448065	0.668797341615374	0.331944671831063	0.725791513368434	none
PF03358.18	NADPH-dependent FMN reductase	5.89179970085222	5.85303251141509	5.93540429151908	0.0771683595882724	0.584197281226893	0.125824656981028	0.441186271794763	0.679267603039789	0.903075248073833	0.673587307832832	0.893201447918333	none
PF00596.24	Class II Aldolase and Adducin N-terminal domain	7.22811079642271	7.21720167061699	7.25157309102534	0.0717215236518154	0.77206189744746	0.0799701414624324	0.458847051366395	0.716918998575782	0.920994740676985	0.692715395117737	0.905944566652767	none
PF00004.32	ATPase family associated with various cellular activities (AAA)	9.9521674630964	10.1828953232197	9.85077061687935	-0.403908901191085	0.71501349514972	-0.542454708308892	0.250916364278509	0.0522613730139977	0.413509090010735	0.038750697814771	0.355694264763936	none
PF16193.8	AAA C-terminal domain	5.49978896790609	5.51773725420278	5.48171566659859	-0.0350512464967352	0.562962357149205	-0.0588074360817512	0.476174608684806	0.809067462071779	0.946948565483975	0.817556010821861	0.945951147320623	none
PF12002.11	MgsA AAA+ ATPase C terminal	5.50333421362776	5.52074066452766	5.48448230154613	-0.0254400289814827	0.563581654850073	-0.0411234185747324	0.481172942527005	0.797770240488549	0.943788773583184	0.814236190515636	0.945028002450637	none
PF00872.21	Transposase, Mutator family	7.17675935702314	7.5274107449587	6.92091867500614	-0.7324678582449	1.04662787666274	-0.675512666869886	0.245584808241544	0.015818353369767	0.298177563219768	0.0374931017293381	0.350871926498007	none
PF00266.22	Aminotransferase class-V	8.04761401526706	8.41388149228815	7.85087143571511	-0.487574384747381	0.699706226476765	-0.653537585615662	0.254581809056263	0.0312997431764929	0.352663170294781	0.0463690482353829	0.375411593250888	none
PF13395.9	HNH endonuclease	3.29863274129008	2.97644926830277	3.58403364644354	0.647294611734095	2.11389520676667	0.299124335985713	0.373542153865884	0.260977640740421	0.681261122947033	0.282997421746379	0.68317042370657	none
PF03990.17	G5-linked-Ubiquitin-like domain	1.05767165958436	-2.57034510846355	3.23134353835735	4.41782332882556	5.22792190160103	0.755177625044317	0.202599137880606	0.0170858381842638	0.297061293271077	0.0131725580920627	0.263069652041512	none
PF07501.15	G5 domain	6.66907771972179	6.68092076052587	6.64632387350896	0.0478567042317506	1.36381842088192	0.0287987987607855	0.483505498320069	0.471463226685705	0.822773677618532	0.908435920117035	0.975772539588714	none
PF06737.17	Transglycosylase-like domain	-1.99070922319376	-2.56907719245084	-1.56197410584901	0.764109789701489	4.37233593482678	0.158341578175234	0.421000000750209	0.55377432675161	0.83163675044994	0.533597520261405	0.812229826554587	none
PF00501.31	AMP-binding enzyme	8.58289675612695	8.56507194443298	8.59575912838865	0.0844863598678485	0.465720216694281	0.152465365072629	0.413195602294348	0.833481718727665	0.957027030135048	0.522866022522369	0.83094055555381	none
PF13193.9	AMP-binding enzyme C-terminal domain	7.01832155349467	6.92203305403062	7.30149365409117	0.445167116413116	0.782380001735333	0.553862461966765	0.255333336311998	0.0701342748777811	0.451792350414767	0.0542208393302753	0.389857438811629	none
PF00550.28	Phosphopantetheine attachment site	7.47736325584619	7.4922768722254	7.4517735091461	-0.102968130419556	0.608448026043646	-0.153113359108474	0.421000000750209	0.388045876105507	0.774098772775372	0.582153451206217	0.859995642353259	none
PF00668.23	Condensation domain	6.1593491010218	6.10328389093258	6.32401375566548	0.0986412391039835	0.879583844403494	0.102770341729336	0.452515828500688	0.900756258238785	0.975528663599361	0.70902942285874	0.910650612275743	none
PF13434.9	L-lysine 6-monooxygenase/L-ornithine 5-monooxygenase	-4.08667974606979	-3.98570094798753	-4.20758732992615	-0.158830266923538	4.18042258381744	-0.0342034676369376	0.484666666808775	0.494624313305137	0.785432731019062	0.520114375058244	0.788407042159531	none
PF01032.21	FecCD transport family	4.76192403688058	4.98984978678226	4.48947129059167	-0.512039927612156	0.833130615086165	-0.584814892883566	0.264911698893953	0.0390365762354497	0.370165909313293	0.0594556290391531	0.397739598532125	none
