FeatureID	rab.all	rab.win.FA	rab.win.NA	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
PF02626.18	-0.484891290041138	-0.376432557679497	-0.534999490480851	0.193973744555	3.90209934593983	-0.040467628036999	0.477000000213414	0.755567345623676	0.969164485476548	0.728229272940164	0.964555647521668
PF02538.17	-1.00145183899722	0.0684983973587148	-1.55864058275238	1.81646960988392	4.54640379372208	-0.349132774089897	0.321892704320075	0.229492356324435	0.682372441410188	0.205870830599738	0.627072200571362
PF05707.15	-1.54557110165994	-1.12547475838745	-1.79033389897266	0.699735432843651	4.16097155172646	-0.146640783354961	0.424191936739289	0.530543025005978	0.867397096979641	0.498778668271417	0.84538559397727
PF04115.15	-1.98551818784557	-0.89344869604269	-2.6075966583276	1.72245667749066	4.20977525677681	-0.350385472098259	0.328333335135245	0.288718685784648	0.689223243600603	0.241182187529717	0.621814588367293
PF14336.9	-1.88404915537912	-1.15772956142168	-2.33254284465532	1.08454679900725	4.22719957791931	-0.217635392851396	0.384666667794581	0.403190513407511	0.793759363774719	0.382264143278274	0.754604301364867
PF14276.9	-2.03243427448116	-1.25180151776961	-2.47821767582846	1.30448978896581	4.26853489758236	-0.257858381099986	0.372542487099394	0.405016926987923	0.794366309079092	0.363300019047735	0.748280094113763
PF14397.9	-1.61065034952135	-1.16944615933339	-1.8591742377469	0.800623498009212	4.1139781673558	-0.160691925051574	0.412862380038479	0.52959048468514	0.87394977533328	0.498416140293069	0.84255624636493
PF01894.20	-0.464036255438704	-0.698157685579195	-0.364678047246755	-0.25166970741875	3.49309443056366	0.0578043558340799	0.467000000306892	0.676361913324084	0.943199584245412	0.687944355040525	0.930963854185328
PF03437.18	-1.24318370441213	-1.13192358298946	-1.30224002196426	0.231763105035872	4.14485889022905	-0.045514381495895	0.470666666939209	0.707285406058263	0.947087757671857	0.694193344507619	0.941190003845911
PF05621.14	0.0162730440182965	-1.11160592262216	0.813088589272592	-1.73521577990604	3.72951857248092	0.413044720462807	0.292333335657011	0.189168859479365	0.557283085395064	0.11933519516702	0.399365225174794
PF14903.9	0.985630970557478	-0.0819796079633797	1.72233500901702	-1.15925999810402	4.7603267068899	0.222043631969238	0.38800000109182	0.470737242520499	0.881736961410861	0.314376160791785	0.80307806809148
PF08331.13	-0.125074566695579	-0.797748474125489	0.24512784495229	-0.863018332569354	3.73379954132287	0.20041197714613	0.401199601084644	0.426838219695528	0.838058462581914	0.408571615268132	0.793157025192417
PF09962.12	-1.75825620073823	-0.959904655025952	-2.24360321535505	1.33489486608063	4.10829059220705	-0.27750827499559	0.358333334759556	0.369707080349373	0.762759762204453	0.315865124256842	0.693893563692318
PF19823.2	-1.04691601387484	-0.14448751182023	-1.60914937298732	1.40360183759273	3.91565187236473	-0.303991927455206	0.338666668334096	0.315611983107445	0.733865588734454	0.238228662533973	0.660313500787029
PF14102.9	-1.98530882411383	-1.22141708589104	-2.45488624448548	1.18208777153571	4.28876258662872	-0.235424761562931	0.373000001257024	0.409803668104311	0.776468455355236	0.367273428294528	0.733297328379745
PF08664.13	-1.58646378929244	-0.166542897643053	-2.35903237909039	2.0558810376488	4.17144632005057	-0.430930937218023	0.285000002442327	0.200895082967319	0.596235624067296	0.137816788332265	0.488910652355699
PF16868.8	1.27642513278266	0.0993345011365809	1.7219387158457	-1.69418021159345	3.18904256876943	0.471906285694062	0.267910699171856	0.0792223305173869	0.387646248468138	0.0708057520112124	0.308179253541543
PF08905.14	-1.52266876043533	-0.841756549504717	-1.88292851357648	1.0493866930152	4.1321247140966	-0.223731836067709	0.387537488600243	0.469918978491733	0.822828647047017	0.427137781022733	0.795097178364667
PF06506.14	0.0783772726857759	0.674561824709746	-0.293274042491174	0.985400392723365	3.73094015544994	-0.220545768326798	0.377540820932191	0.431992369713887	0.834766123832613	0.350042128733204	0.784145148142132
PF13660.9	-1.20795804600739	-1.13983267782916	-1.24618060942387	0.158937550532861	4.24101735379153	-0.0334749471512958	0.481506164783156	0.676075698984965	0.95135034198225	0.710963824299533	0.941367433224172
PF05161.16	-1.17759997605802	-1.07437620700658	-1.2331423657105	0.199576167035304	4.2146520394396	-0.0422066750676482	0.477000000213414	0.686084349646542	0.9466950566713	0.702069627534411	0.948537323466325
PF18933.3	-1.84339684794587	-1.23473471363372	-2.20231371878219	1.09554348986095	4.12602333479887	-0.219907565818449	0.386333334443159	0.445593890502824	0.816145405644484	0.417155155470269	0.78637164036143
PF08139.15	-0.823461193279483	-1.19010089197281	-0.572026717511582	-0.636061122694979	4.18823250893937	0.129777157635279	0.430000000661105	0.598152911987151	0.900532905820365	0.548547302959278	0.873976237463871
PF14112.9	-1.46005742836831	-1.19448981587228	-1.62775281803631	0.495964755384792	4.1391897507804	-0.101922704871638	0.441852716306831	0.610788543034815	0.916270809025859	0.585668930277487	0.893798765492225
PF19598.2	-0.656213008034733	-0.686838750612523	-0.636920067175896	0.0818709225806407	3.99821588373153	-0.0174247811154896	0.489666666762386	0.717288518807555	0.955426604951392	0.725939135001614	0.955505454620543
PF12963.10	-0.681061776791298	-1.08874930924463	-0.372185781668255	-0.563810475359118	4.09983424123523	0.111830480424285	0.434521826674428	0.63170075707103	0.919892165074378	0.562986296371768	0.884863818188418
PF08218.14	-1.26081966135379	-1.25097093789387	-1.26685150133604	0.0774414442029547	3.98600436432994	-0.0183946935743521	0.491836054724012	0.725649756841147	0.961393968497761	0.724880085255232	0.951649279871041
PF05128.15	-1.69192582849415	-1.11122725347394	-2.0423000416856	0.954257283949707	4.17933242440749	-0.19160927570079	0.398200600782761	0.474743405697899	0.84279114248374	0.441276454381254	0.806974067967997
PF06406.14	-0.592954971189119	-0.940631369708633	-0.335999615891032	-0.824813125514389	4.38204768469797	0.164392011702197	0.419000000770214	0.550808049848484	0.87935134913468	0.511690816639107	0.850120802523295
PF14209.9	-1.25463517898502	-1.17014685071046	-1.29661422766149	0.390062176274006	3.99531938324873	-0.0833222461646909	0.456333333740762	0.675494841654921	0.935450494799347	0.677087637187768	0.926069359378686
PF11775.11	-0.357711969372755	-1.17420429640255	0.275142908675892	-1.212238311448	4.05068418625792	0.249742851987111	0.369000001302362	0.391353517756423	0.788282419687107	0.293610548410006	0.681624772052134
PF19854.2	1.35187988467488	-1.23571098682665	3.05791947842521	-4.27266263295918	3.57507716549008	1.13569673542235	0.0823333461296544	0.00124429371528324	0.0243765139927167	0.000241822084908932	0.00398927916450169
PF13200.9	-0.300999798665957	0.821163491853653	-0.903390741682323	1.65026045536571	4.11174742447014	-0.350121319614383	0.327224260395963	0.267886585096777	0.71509756682375	0.184803923382438	0.621746596850088
PF17032.8	-1.42963277625185	-0.667798095500073	-1.90498266181126	1.31936070974469	4.04952591751796	-0.279196222301707	0.359213596883063	0.382292224185841	0.772735485694811	0.341402733497335	0.729347464272165
PF14446.9	-1.5118143807538	-1.17066158127164	-1.72437714762891	0.586747524336712	4.17714591418645	-0.131409825803515	0.428523826066709	0.561498765087516	0.888175931730417	0.548055054023017	0.862581776701137
PF10947.11	-1.59944912754075	-1.14060372479322	-1.90197765978176	0.760897321356024	4.12270573392035	-0.153032055929062	0.418000000780245	0.545700949145373	0.871057936015202	0.512728845617677	0.839811264135841
