FeatureID	Name	rab.all	rab.win.FT	rab.win.NA	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH	diffexpr
PF13561.9	Enoyl-(Acyl carrier protein) reductase	7.91757330872934	7.71940524320003	8.03481639962219	-0.272363231762335	0.582960357499521	0.371809761015416	0.340000006601966	0.3311434697432	0.579072412250078	0.34177982017982	0.591319344497344	none
PF08240.15	Alcohol dehydrogenase GroES-like domain	7.22777392586126	8.64296610181285	6.53054187236438	2.0863979367478	0.748841681360945	-2.56684894829077	0.0420001053956406	7.81887927954625e-05	0.00321163549454758	0.00201638361638362	0.0194345384039062	up
PF00107.29	Zinc-binding dehydrogenase	7.17709058834502	8.63970985984388	6.47153266304996	2.13158381075775	0.761602350347284	-2.51383003029666	0.0399734619457231	7.93008107515964e-05	0.00323979089843203	0.00196283716283716	0.0190991916408399	up
PF12698.10	ABC-2 family transporter protein	6.73706000061292	7.02907696450834	6.71202528503852	0.228039188521002	0.787142589223403	-0.177968658989172	0.420000003040807	0.770152689059096	0.891913656798829	0.669013386613387	0.839876317458287	none
PF01264.24	Chorismate synthase	4.50954713401564	4.60249674956597	4.4348696209332	0.100224744599173	0.623295409494346	-0.137651236838622	0.446000002023603	0.82049988157546	0.914288720884713	0.752956643356643	0.877648475218854	none
PF03703.17	Bacterial PH domain	3.05038700058589	2.97600827382765	3.0956523632202	-0.125313579898246	0.877563636575831	0.129511579052568	0.441039309340154	0.7773702932034	0.888820502475539	0.755924075924076	0.876396738465891	none
PF07905.14	Purine catabolism regulatory protein-like family	2.53118376852782	4.26993575583816	1.85852795908252	2.39556887941593	1.64378480579543	-1.46399760181527	0.0460000957904738	0.00131524262731839	0.0161393791387031	0.0025006993006993	0.0223761354470657	up
PF17853.4	GGDEF-like domain	7.5469662467018	8.13545604434163	7.15730132156974	0.997081711381565	0.416345202737608	-2.27193970731882	0.000673368629139601	5.72191802971438e-05	0.0026872840435951	0.000446753246753247	0.00784531727356935	up
PF13556.9	PucR C-terminal helix-turn-helix domain	7.54758109016468	7.69744549829447	6.97413198544661	0.767471516439231	0.575414193419593	-1.22260702007403	0.109333370479514	0.00390887659015302	0.0337444723767498	0.0138141858141858	0.0700439271071332	up
PF13649.9	Methyltransferase domain	6.76085227489547	6.8918469730586	6.75930314430372	-0.0510413794750484	0.919145645109227	0.052048419459669	0.47035309903515	0.943108438876681	0.97574868894368	0.881319480519481	0.948885795898707	none
PF00092.31	von Willebrand factor type A domain	5.26361881257058	4.93982536228445	5.59302494093849	-0.982952366293341	1.07636243698635	0.930697798179039	0.151232536783492	0.0216257574517291	0.105289107943492	0.0271448551448551	0.115210714419629	none
PF00144.27	Beta-lactamase	6.40335352169368	4.47136222102209	6.95237239059179	-2.5152107784903	0.644054572983196	3.89664380997621	4.67861010389608e-05	3.9963698841572e-07	0.000168898806744168	0.0003996003996004	0.00744287427802073	down
PF07732.18	Multicopper oxidase	-0.97809077750744	-0.380304159793067	-1.83259754422891	1.57449824415271	3.63814888931403	-0.344687796069277	0.324000007440414	0.279764826066602	0.479421772565937	0.32304975024975	0.540312364866671	none
PF00394.25	Multicopper oxidase	-2.65922300009226	-3.0217334776495	-2.44216230552486	-0.574572154886418	3.91501948482729	0.115963343979752	0.437041974384842	0.546892495031854	0.721007434984622	0.604987812187812	0.762059939635706	none
PF07731.17	Multicopper oxidase	-1.34135034639998	-0.627255625939537	-2.0428842057661	1.69435603809538	3.65903541242984	-0.400562299189862	0.30533334183134	0.274992765993988	0.464293374975942	0.306756043956044	0.515713522580347	none
PF00795.25	Carbon-nitrogen hydrolase	6.84083905816377	6.69951839529445	7.02063232989898	-0.345672988830111	0.531333997643021	0.594933836369038	0.25666667847598	0.148782579171681	0.360156112979877	0.1472999000999	0.356884603885932	none
PF00672.28	HAMP domain	10.5019356531472	11.1740739530703	10.2786471795878	0.917699546042084	0.365774703218578	-2.38327374352061	4.67861010389608e-05	3.56820556177311e-05	0.0021252295963137	0.0003996003996004	0.00744287427802073	up
PF01966.25	HD domain	10.6627763484558	11.3319311093729	10.3835262267159	0.907295937510694	0.483693152748272	-1.81694903878695	4.67861010389608e-05	0.000892219599852198	0.0131761128284405	0.0003996003996004	0.00744287427802073	up
PF00587.28	tRNA synthetase class II core domain (G, H, P, S and T)	9.43874423999315	9.76947422628561	9.32736050791291	0.423940567586745	0.50249602331416	-0.75826041225088	0.177333353812666	0.0398127832169282	0.158626727512437	0.0524467532467533	0.181051994214438	none
PF04073.18	Aminoacyl-tRNA editing domain	5.1581378400165	4.84138888747212	5.36226727301245	-0.539537038790587	0.597212938167779	0.86162252531012	0.163224539789113	0.0473598308476912	0.174196256174396	0.0430097902097902	0.15292686529897	none
PF03129.23	Anticodon binding domain	9.2169146258939	9.53119924986762	8.92743512956736	0.426608817545048	0.507184251981899	-0.868267980182582	0.184000019487454	0.0291149482162179	0.129293530389145	0.0554245754245754	0.188900331632946	none
PF01648.23	4'-phosphopantetheinyl transferase superfamily	4.56248847648029	4.45036787751468	4.83375761768976	-0.31159213376928	0.840841943821736	0.322587190003893	0.370000005163893	0.468016246349752	0.689352650970212	0.459947252747253	0.688369170648025	none
PF01134.25	Glucose inhibited division protein A	5.97441045643079	5.91296211875315	6.05194956545545	-0.119620889819275	0.439956089212674	0.253744928087524	0.386409065056362	0.556439340885682	0.750320142426953	0.520303696303696	0.728516252488118	none
PF03738.17	Glutathionylspermidine synthase preATP-grasp	0.30488221540058	0.85693045228011	-0.261192557365296	1.20340268681198	2.51993938837941	-0.39062178462442	0.304666675204241	0.172897703403414	0.38261942237776	0.255771428571429	0.483127607819676	none
PF00005.30	ABC transporter	13.224067028489	13.3058783599686	12.8507632394602	0.576841133259054	0.620877457436134	-0.748534908857407	0.195333351281025	0.0545969838625555	0.195033875297658	0.0633462537462538	0.20806133808504	none
PF12848.10	ABC transporter	7.57517071122978	7.65144217774879	7.38645381791391	0.234743524661227	0.615883955773938	-0.344469230539768	0.332000007014083	0.640716852103549	0.816813148435727	0.320012787212787	0.574096384595026	none
PF16326.8	ABC transporter C-terminal domain	5.41126853999153	5.57156152294625	4.73720214873225	0.712750438247911	0.732108996761848	-0.692408262299787	0.315333341253158	0.0834452509411682	0.252920216782206	0.286677322677323	0.536340763960556	none
PF01513.24	ATP-NAD kinase N-terminal domain	4.70000744523507	4.59586193764909	4.73879088347627	-0.292050732807811	0.727478139826529	0.389199855351563	0.344666673034318	0.258081484078907	0.493764628950274	0.372622577422577	0.610132557125871	none
PF20143.2	ATP-NAD kinase C-terminal domain	4.66876777869362	4.56767939104295	4.70528891957729	-0.244938921471488	0.746871994112093	0.324294128212564	0.358000005720664	0.340346400177502	0.578048848030578	0.462063936063936	0.684245968205815	none
PF12419.11	SNF2 Helicase protein	3.66638851507872	4.47494555654983	2.66142255889052	1.59700287461914	1.26701687281266	-1.25050390536728	0.0732845351153011	0.00289455874800721	0.0270804697742358	0.00655184815184815	0.0418850219335751	up
PF00176.26	SNF2-related domain	7.30558539420338	6.82817259574972	7.59465831679312	-0.399982328199724	1.41416460598903	0.306922660830518	0.405333336969865	0.547712963179819	0.757206009755116	0.605138061938062	0.799731535040674	none
PF00271.34	Helicase conserved C-terminal domain	9.77319930716982	9.86509484897936	9.68245146887154	0.18166031407742	0.413198214970508	-0.38387880433064	0.382666671265601	0.37709893999645	0.621267689944967	0.510268131868132	0.736762324433145	none
PF10646.12	Sporulation and spore germination	5.95021470026438	6.68513369700907	5.60998924650858	1.02966265406539	0.977891095172208	-1.13394140968209	0.0940000441413237	0.0054570095339302	0.0417030636329371	0.00994765234765235	0.0574713124850704	up
PF00977.24	Histidine biosynthesis protein	6.43145868238136	6.88910925476072	5.88960077579203	0.714752736407713	0.850937998850632	-0.870553128047711	0.14923386965077	0.0190094011156578	0.0971198172641154	0.0293546453546454	0.122319405573992	none
PF01205.22	Uncharacterized protein family UPF0029	3.97215086621236	4.19347284420118	3.76127942076516	0.0832833845944556	0.980115854624879	-0.0916586303609592	0.450366424239179	0.746700313581978	0.871389631606657	0.76253026973027	0.88087461844027	none
PF03806.16	AbgT putative transporter family	1.10061577285237	1.10442553786038	1.09245277387366	0.0394163129969201	1.81173760777594	-0.0153225488194753	0.49300466381642	0.748122164596868	0.871486446049434	0.799585214785215	0.903419225592707	none
PF01471.21	Putative peptidoglycan binding domain	5.68477011151184	5.57045795989007	5.68568772337965	-0.13169034526979	0.740838008257793	0.156401067116994	0.4633333346987	0.838661072987822	0.925761653987536	0.870475124875125	0.942785800578338	none
PF07486.15	Cell Wall Hydrolase	6.69464804373135	7.68437914059594	6.04262740810709	1.27931648745923	0.930240943674836	-1.43011790009748	0.0712858693399155	0.00441194727719504	0.0365290924050994	0.00474805194805195	0.0352726605907766	up
PF02463.22	RecF/RecN/SMC N terminal domain	7.7978306738586	8.03193464341775	7.53103009270456	0.620078814223779	0.676214276509754	-0.847970190264324	0.190666685227631	0.0239366951564647	0.113422631975707	0.0599368631368631	0.199124625842082	none
PF13673.10	Acetyltransferase (GNAT) domain	6.3935476126017	6.34132880228411	6.41235186289004	-0.119103194756909	0.679475310424233	0.167191838190642	0.42105263457369	0.613459819076853	0.797788468239774	0.705774625374625	0.855690703626053	none
PF07670.17	Nucleoside recognition	7.84027599425118	7.30008409872147	8.16646331229001	-0.872284601499076	0.341768092652775	2.38764533198681	4.67861010389608e-05	1.76732738985923e-05	0.00147254767137331	0.0003996003996004	0.00744287427802073	down
PF00015.24	Methyl-accepting chemotaxis protein (MCP) signalling domain	10.9842712624857	11.8813980799146	10.6672373249947	1.25380629430537	0.76788410260843	-1.68350511550059	4.67861010389608e-05	0.000285429810715001	0.00663627597427205	0.0003996003996004	0.00744287427802073	up
PF03807.20	NADP oxidoreductase coenzyme F420-dependent	4.98505326118276	5.23493367741704	4.290986133751	0.621646835784234	0.989051136886984	-0.578154157228576	0.266489018374794	0.222892981134417	0.458958123326869	0.190483916083916	0.417691733628375	none
PF14748.9	Pyrroline-5-carboxylate reductase dimerisation	4.93111929256766	5.22875010988281	4.29594165617199	0.725135537799519	0.894185709648749	-0.734151691931055	0.218521001251004	0.0942743407885171	0.271765797567278	0.0922469530469531	0.262245425855842	none
PF08455.13	Bacterial SNF2 helicase associated	4.48536328077714	5.8086891411778	3.88490255402774	2.26110099840783	1.47680568995377	-1.77576643646261	4.67861010389608e-05	0.00275514386468401	0.0269810410565308	0.0003996003996004	0.00744287427802073	up
