FeatureID	rab.all	rab.win.FA	rab.win.FT	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
PF11985.11	-1.85063316931035	-2.21296481182437	-1.53923800739975	0.511410911034138	4.0672458115843	0.0963316493279682	0.448000001946984	0.648525734029808	1	0.620679653679654	0.999121452494873
PF13165.9	1.73224326555219	1.85774237672978	1.66178663857072	-0.209542562908768	2.70943042976177	-0.0547638357595478	0.463024651608331	0.792759435368729	1	0.788454545454545	1
PF13303.9	-0.49977471394807	-0.807963735773058	-0.244686581140139	0.50376642655123	3.81079455377899	0.109454367183158	0.431045971953661	0.656561689258123	1	0.607891774891775	0.999474131804201
PF01070.21	-0.621262458513946	-1.54387655075589	0.43200931063804	1.49579190600832	4.61195255960953	0.291706561626438	0.366666671982987	0.510149955483624	1	0.428943722943723	0.999144258742211
PF02682.19	-1.82254844846903	-1.63267151898106	-2.06190792779552	-0.379892812005785	4.23854949856307	-0.0811483800195643	0.455029981690227	0.693559726643395	1	0.723818181818182	0.999338967252843
PF03328.17	-1.9718904959409	-2.2976998654129	-1.59068702123728	0.668540096307845	4.19537435657478	0.129927242757179	0.434000002487791	0.64113815293535	1	0.603238095238095	0.997509268377484
PF14804.9	2.13736062382434	2.04452996423828	2.22388565952522	0.283101817937686	1.71867377226446	0.116770099296152	0.424666669521598	0.515422748155438	1	0.6165670995671	0.999420306965761
PF01424.25	2.16531831368557	2.07040166365432	2.23128967400619	0.278439020651223	1.66171154372444	0.116899149066058	0.423717524540984	0.50518131680442	1	0.623103896103896	0.999271621014301
PF20038.2	-1.90080440221208	-1.62009962011606	-2.14509964650839	-0.437236471830253	4.25736949511942	-0.0841693548241237	0.448666668588154	0.66708513492597	1	0.692012987012987	0.999630890806397
PF01066.24	0.855103073347111	1.00059997490616	0.782995561868044	0.0506429434618578	2.83958255960922	0.0121986417667038	0.49100599633544	0.614777387490932	1	0.776155844155844	1
PF01144.26	3.26888849853203	3.54684687349777	3.05351956340479	-0.420336982160366	1.07282446345831	-0.354948588712439	0.338441045979447	0.430262084310329	1	0.458731601731602	1
PF03746.19	-1.34928434644533	-2.2439575236487	-0.529422137141019	1.49235313909979	3.90953425560528	0.317551449211751	0.332445043623722	0.465626381817047	0.999774876621176	0.386541125541126	0.991700243906408
PF01566.21	-0.698994920025364	-0.320340906538872	-1.02281188872864	-0.847020212410298	4.19802774755958	-0.176383153048808	0.406666670248255	0.59950464038079	1	0.640904761904762	1
PF07286.15	-1.5781318245818	-1.68835266248022	-1.47164943443744	0.110792525585377	4.1956375970792	0.022501716712433	0.488341106360851	0.747531368925202	1	0.734103896103896	0.999568228056773
PF08497.13	1.00808787889868	1.0073317155855	1.00896175030568	0.0345592800611056	2.25976354703073	0.0100582509086535	0.49466666686422	0.78548869433277	1	0.763536796536797	0.999988429752066
