FeatureID	Name	rab.all	rab.win.FT	rab.win.NA	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH	diffexpr
PF13561.9	Enoyl-(Acyl carrier protein) reductase	8.77398220107342	8.87616880957673	8.60588669174076	0.221269173171035	0.816829160966809	-0.27214018643325	0.426333334030567	0.299197636548167	0.53450772777471	0.516132339382651	0.725154998564141	none
PF08240.15	Alcohol dehydrogenase GroES-like domain	8.22226610852374	9.68630652006314	7.41529172218814	2.14668547457572	0.834953689453171	-2.3823146163467	0.0220000514255264	5.74909705883363e-10	2.17078955759462e-07	4.10113046426469e-07	2.00266600618665e-05	up
PF00107.29	Zinc-binding dehydrogenase	8.17796763937464	9.68225627572713	7.39760053780438	2.18775860664639	0.940443450911239	-2.23580822859744	0.0203333890729985	1.74642339510136e-09	4.17030540019769e-07	4.23709487072542e-07	2.04740236602994e-05	up
PF12698.10	ABC-2 family transporter protein	7.73779635792339	7.32462865483966	7.83237278752836	-0.392750456603833	1.00884284284707	0.350257494329019	0.395333334346884	0.271936939915487	0.504586884417299	0.352217530147592	0.583882679901441	none
PF01264.24	Chorismate synthase	5.43373599524046	5.57181883105203	5.33837545444754	0.155581581027475	0.587288519307354	-0.225524428777015	0.393202266946812	0.667526189338582	0.815340102428058	0.360640287768204	0.56704461976718	none
PF03703.17	Bacterial PH domain	3.87739610259394	3.71287648455992	3.97090686140878	-0.270298436530568	1.08035487512661	0.202852620680214	0.391536155668314	0.261320949713099	0.483899444464612	0.367056477406178	0.57805844892292	none
PF07905.14	Purine catabolism regulatory protein-like family	3.66643933834638	5.68201231916338	2.77353061769194	2.83773644116876	1.54562486524012	-1.69536640558456	0.0370000300793092	2.43217220171542e-07	1.14530564618168e-05	1.58773129340477e-06	4.98523062937579e-05	up
PF17853.4	GGDEF-like domain	8.43475462606617	8.89985173748255	8.04225112503188	0.894793604535624	0.726523942368944	-1.03400687119023	0.151282911980812	0.000352728621310284	0.00327371696373023	0.00107222899828281	0.00735060393453585	up
PF13556.9	PucR C-terminal helix-turn-helix domain	8.36293833324549	8.6089413289486	7.64647919719561	0.85934959237478	0.931706160444002	-0.888701223848801	0.200599804385653	0.000973725694967345	0.00733880502224822	0.00544275207682451	0.0275344322874783	up
PF13649.9	Methyltransferase domain	7.68839976531882	7.8816036765781	7.65389431425294	0.197451459734133	0.918064633854043	-0.201877916366199	0.428333334010832	0.506411026881511	0.720463584993299	0.534557049202409	0.73665300538396	none
PF00092.31	von Willebrand factor type A domain	6.4926900810142	5.93245091728783	7.13209008963178	-1.09903376850268	1.06280406469336	0.979031137265469	0.158947023562421	0.000384356539113195	0.00345344391542856	0.00112914212644979	0.00762390182529919	down
PF00144.27	Beta-lactamase	7.47546470438966	5.31587713297118	7.92478004463363	-2.62022112403523	0.651657627038197	4.03832550007568	2.33935978483207e-05	3.27514600584909e-13	1.19955381492195e-09	2.31231983776764e-08	4.47452433040056e-06	down
PF07732.18	Multicopper oxidase	0.0745100997526684	-0.282713662280941	0.482115198400695	-0.476895626631226	5.02082074113158	0.0871132107718093	0.456000000410587	0.668108123681998	0.81364935138599	0.657958037545715	0.804773985269344	none
PF00394.25	Multicopper oxidase	-1.25547735556924	-2.29761898306575	-0.58679751426522	-1.8386933877335	4.39938353785978	0.377859235386176	0.31933333525738	0.198873471756639	0.353715799074963	0.156733797728088	0.303446175087665	none
PF07731.17	Multicopper oxidase	-0.0262064742416701	-0.418987418989033	0.371093819761739	-0.506481348803703	4.91985668482843	0.0990022575423366	0.450333333797793	0.669594745130633	0.812272791583016	0.640234490250537	0.790099867682119	none
PF00795.25	Carbon-nitrogen hydrolase	7.78562113183455	7.58954634857781	7.95707705239297	-0.250742944996071	0.559389318454779	0.466756661117053	0.293902034953162	0.050126925225033	0.157928464180737	0.0579758935801041	0.170371452642633	none
PF00672.28	HAMP domain	11.3538795586323	11.8616112748048	11.1535370493504	0.770670777290995	0.638130279266295	-1.05231425772143	0.133955355516211	0.0014977722781442	0.0103741214674757	0.000429863772567158	0.00356320350814486	up
PF01966.25	HD domain	11.4873146484778	11.8920595915153	11.0776387146557	1.05481833992025	1.033207255497	-0.980500998542676	0.110666675823731	0.000104722011677473	0.00127305429772761	0.000150746697212412	0.0015579332785381	up
PF00587.28	tRNA synthetase class II core domain (G, H, P, S and T)	10.2575797118055	10.5190200262601	10.0509237193418	0.581681522678438	0.608241732428304	-0.894511262052005	0.184271914222416	0.00111607251220948	0.00818247032645354	0.00264920194616399	0.0153645844381709	up
PF04073.18	Aminoacyl-tRNA editing domain	6.30330555797336	6.05322056950867	6.35378647145248	-0.200531033183029	0.758370107961071	0.253007316327207	0.398666667645128	0.286541159471479	0.516119383454337	0.369837558629592	0.591645151221124	none
PF03129.23	Anticodon binding domain	10.0107263875924	10.3284125545767	9.69361520777328	0.665947914626335	0.551243756787007	-1.09164497511309	0.141333340174623	0.000268215107585417	0.00264188160630022	0.00078659691553876	0.00573133724502873	up
PF01648.23	4'-phosphopantetheinyl transferase superfamily	5.25775170301051	5.30691644951147	5.22049750174937	-0.0015536187901084	0.988291371634912	0.00153012424854734	0.499333333339506	0.833224633555829	0.919301032858447	0.871356318162492	0.938573948850173	none
PF01134.25	Glucose inhibited division protein A	6.94677487046438	6.72282515892926	6.98159212440434	-0.280040654197956	0.560782546191174	0.47582434177249	0.309666668727666	0.0450800178379157	0.145504340355338	0.0819192779087611	0.21761511091537	none
PF03738.17	Glutathionylspermidine synthase preATP-grasp	1.26716469010205	1.74983750539408	0.710515728269502	1.05040281829265	2.69769556259344	-0.322998480603807	0.317333335285204	0.174198279367763	0.330926558884595	0.118243166768264	0.272027373762175	none
PF00005.30	ABC transporter	14.0441634408247	14.2790252925117	13.6075950725089	0.597501958805923	0.834802944532308	-0.691873246367823	0.246666669822477	0.00510980017142195	0.0276628459185457	0.0194580417599182	0.0761968810031151	up
PF12848.10	ABC transporter	8.62441626781528	8.69738115994289	8.60168109522948	0.0746216146981427	0.597317307389145	-0.117271618860692	0.448517161427831	0.842800406208671	0.925981400414238	0.73768522177315	0.867817990637287	none
PF16326.8	ABC transporter C-terminal domain	6.26002147527918	6.40813179870695	6.1520708499917	0.242628981815775	0.815489736536828	-0.273820994281512	0.390536488901253	0.342674595861962	0.572136904568265	0.358034924099547	0.583175862836614	none
PF01513.24	ATP-NAD kinase N-terminal domain	5.58352437462674	5.77699583605594	5.52575485894347	0.126446042774382	0.839689858297445	-0.157938195393174	0.438520493746552	0.61804922357111	0.789135073719533	0.598156477296343	0.770443730148192	none
PF20143.2	ATP-NAD kinase C-terminal domain	5.55607002647425	5.75241837342397	5.46665431520123	0.191860030468792	0.831353633715493	-0.215349215571473	0.415194935829611	0.456944017690014	0.671134736342532	0.440684671151989	0.651669395782324	none
PF12419.11	SNF2 Helicase protein	4.79804851287266	5.66152289859176	3.49092779910386	2.0785302236404	1.57750533124521	-1.11294594440733	0.113000008937684	4.59742676564857e-05	0.000647092761290018	0.000163037509585288	0.00162585395934522	up
PF00176.26	SNF2-related domain	8.73867550767356	8.35531683788371	9.05672584222894	-0.31996494338048	1.32195084004246	0.233044114474909	0.402333334273527	0.425397757961863	0.656282516576565	0.386218267014555	0.615624131214321	none
PF00271.34	Helicase conserved C-terminal domain	10.8927162770951	10.8684300971102	11.0022977472753	0.0389978102815718	0.596162421731986	-0.0645489958107714	0.475508164172522	0.61123642005981	0.79506583055423	0.837605670293829	0.923581495535634	none
PF10646.12	Sporulation and spore germination	6.63536528643902	7.29108731294034	6.12201113265262	1.01914887807083	1.07395182321767	-0.87415386384392	0.151666672933592	0.000876395126611591	0.00670939540553161	0.00100356133095974	0.00691474755745469	up
PF00977.24	Histidine biosynthesis protein	6.95850865792887	7.63016906982104	6.60145936504952	0.842580830435685	1.10142107402075	-0.723488188698154	0.214595138872205	0.00549800566150255	0.029048552995786	0.00824347386746187	0.0381656828185513	up
PF01205.22	Uncharacterized protein family UPF0029	4.72428159058727	4.59372688475888	4.75205755320412	-0.171972501220172	0.927297491885845	0.170390651619271	0.433666667291868	0.420916842782078	0.64008972141121	0.562280654883663	0.746683920322317	none
PF03806.16	AbgT putative transporter family	2.36288492513732	2.28059274138024	2.42739674723297	-0.129979858421242	1.80779447021893	0.0633528717434883	0.463333333674675	0.757864590279237	0.874538907313652	0.698603156536249	0.831162704547883	none
PF01471.21	Putative peptidoglycan binding domain	6.8065222775445	6.61275574528202	6.86447901814416	-0.25047871021808	0.707370395423847	0.349891894530765	0.351549485011915	0.199658426591027	0.411940311173603	0.207143445743872	0.412337631403516	none
PF07486.15	Cell Wall Hydrolase	7.2817457511526	8.06805505061634	7.08066938968595	0.922097174461308	1.18597994342323	-0.688724602207885	0.216333337206531	0.027199738144529	0.101107859177408	0.00815869774771377	0.038338399399051	up
PF02463.22	RecF/RecN/SMC N terminal domain	8.6818978189342	8.91522707987116	8.45408692910485	0.428659214863963	0.53708878203243	-0.742362336773801	0.186937692202234	0.00474424252694357	0.0258307233948788	0.00396485962917905	0.021234797815876	up
PF13673.10	Acetyltransferase (GNAT) domain	7.63803272452516	7.2991950057923	7.8198535983505	-0.545955914215116	0.773399358565978	0.679719364198602	0.225000003650604	0.00866986264067831	0.0416268175469953	0.0111542236978677	0.0485016008095205	down
PF07670.17	Nucleoside recognition	8.94612864398697	8.25913397069167	9.33933374412468	-1.03976044414454	0.355907948547376	2.63981760419665	0.0126667568662636	3.59633112171342e-10	1.60214172954082e-07	2.28919663938996e-07	1.3259899000004e-05	down
PF00015.24	Methyl-accepting chemotaxis protein (MCP) signalling domain	11.6853088321584	12.3160511204801	11.0967856152907	1.26343921456026	1.21595262456034	-1.01978448473097	0.0923333445932798	0.000162422792992103	0.00179497328833949	6.71047703447293e-05	0.00081667486761346	up
PF03807.20	NADP oxidoreductase coenzyme F420-dependent	5.53119208706737	6.30732896469851	5.19249146311802	1.03649644437162	0.932004063887065	-0.980685486850935	0.167277579667443	0.00151148576984382	0.0102295893595358	0.00186906001019155	0.0113809472089465	up
PF14748.9	Pyrroline-5-carboxylate reductase dimerisation	5.46498526251575	6.291553280199	5.09259799887951	1.12511031659996	0.946933803228149	-1.10474775750481	0.140953022520855	0.00034464093367484	0.00314526059405932	0.0007413269652045	0.00537417330617756	up
PF08455.13	Bacterial SNF2 helicase associated	5.906428528873	7.75248877524492	5.18791786251318	2.4457224865967	1.31409626846402	-1.74371965025327	0.00733348998316111	3.86520610534508e-06	9.68369567376959e-05	8.7821907438415e-08	7.72393438001002e-06	up
PF02746.19	Mandelate racemase / muconate lactonizing enzyme, N-terminal domain	3.91044277805951	3.83468831563303	3.98245920744123	-0.102752811324974	1.40095742542028	0.0653312012900158	0.469333333618356	0.841577711256109	0.923539456401835	0.75171348535102	0.869730800293376	none
PF13378.9	Enolase C-terminal domain-like	4.66862843334428	4.59180345421884	4.7040588617305	-0.0900135975567853	1.12765065622384	0.0807788698065577	0.466666666976686	0.693610873197212	0.839432971543324	0.755035057346977	0.872889478089973	none
PF09339.13	IclR helix-turn-helix domain	3.57983666233691	4.87642655456957	2.94393154364747	1.71806337353153	1.16490994349375	-1.34497986188208	0.0823333461296544	2.63928586641038e-05	0.000387856502320616	6.13116692087733e-05	0.000706973486885928	up
PF01614.21	Bacterial transcriptional regulator	3.48745110954366	4.8112208283704	2.7559005012291	1.78496552629913	1.17705496352936	-1.40497394330871	0.0836387996377079	1.57872841102489e-05	0.000261120972734095	4.75755181981016e-05	0.000585097877010764	up
PF01546.31	Peptidase family M20/M25/M40	9.06154993822222	9.54863403379457	8.15129870817808	1.31253790277879	0.575185859389682	-1.71178445653438	0.0876374661121614	8.05441652741662e-07	2.99022295967493e-05	4.78126697206631e-05	0.000618526528850493	up
PF07687.17	Peptidase dimerisation domain	8.4610091557957	9.04138538781788	7.649229596998	1.27444571737745	0.602101724722639	-1.85070331406324	0.0669776901379298	3.29400305717997e-07	1.55486409993966e-05	1.23174965438044e-05	0.000222051297269751	up
PF13190.9	PDGLE domain	2.99503661150288	0.851555120162333	3.67925140550145	-3.06853186070277	2.30281784851061	1.26965482627136	0.0636454684540047	0.000714566538972169	0.00439505171431245	1.51435213567305e-05	0.000233619661353147	down
PF01912.21	eIF-6 family	-3.41068790406787	-3.48345823549131	-3.35504898251066	-0.0697125533789844	4.36139338306656	0.0157693708662607	0.48950349893089	0.525492533180931	0.686562656876716	0.542590619947401	0.698196989245533	none
PF03833.16	DNA polymerase II large subunit DP2	-2.6619968907935	-2.84664679863766	-2.51331311290221	-0.136866628606631	4.12092270943243	0.02837689538644	0.481666666836648	0.529402340208798	0.693266438213604	0.575293675221383	0.725708923916867	none
PF10672.12	S-adenosylmethionine-dependent methyltransferase	6.19216985801826	6.01048675767449	6.31488054206574	-0.266462372412472	0.544334869392713	0.463902669775316	0.294568479461204	0.0733641602774553	0.203201882884014	0.0732864676048326	0.196642682421889	none
