FeatureID	cFA01a	cFA01b	cFA05a	cFA05b	cFA09a	cFA09b	cFA13a	cFA13b	cFA17a	cFA17b	cFA21a	cFA21b
PF00754.28	4.01527282220868	2.01451011259026	1.03442077828705	2.6637826441514	0.772614227283004	2.01656482501753	2.72008274984087	2.2352625414796	2.39580263890253	1.83587428668768	1.59605732912506	2.86254845360825
PF05096.15	0.0611348011487251	0.0559871325416652	0.0184236541745304	0.03178391709927	0.00483012352784001	0.00093797524838131	0.00286441756842775	0.0308657036892446	0.0387650198081393	0.0298782045822332	0.026525930908401	0.0130639175257732
PF16327.8	0.00056566008180315	0	0.0100656061831581	0.00103427014340553	0.00073993381703081	0	0.00063653723742839	0	0	0.000408823779916532	0.000344940583984409	0.00136907216494845
PF00295.20	0.0122704725437299	0.00500781401503485	0.0207603127527635	0.012331682479066	0.00304195013668222	0.0117110307710521	0.00907065563335455	0.0172506343939098	0.0110008839996071	0.0271867813644494	0.00676083544609441	0.00864329896907217
PF17203.7	0	0	0.00197717264312034	0	0.000534396645633363	0	0	0.00073199297286746	0	0	0	0
PF01337.21	0.00630928552780437	0.0091144496537878	0.00260627302956772	0	0	0.00317818797752502	0.0338637810311903	0.0161770447003709	0.0122777723209901	0	0	0
PF03853.18	0.129405621790967	0.0794063630037758	0.325065156825739	0.0628915806432365	0.0934988592686988	0.0699747748404076	0.0812539783577339	0.101210228381808	0.0809023344137773	0.0968060642194021	0.0945999551577241	0.129731958762887
PF04386.16	0	0	0.0031455019322369	0	0	0	0	0	0	0	0	0
PF00033.22	0	0	0.00476318864024445	0	0	0	0	0	0	0	0.00184543212431659	0.0032
PF00032.20	0.00104429553563659	0	0.00656061831580839	0	0	0	0	0.00129318758539918	0	0	0.00434625135820355	0.00663092783505155
PF10399.12	0	0	0.00215691561067673	0.00423652962587267	0	0	0	0	0	0	0	0
PF00355.29	0.0106605169262901	0.00110651015821955	0.0272310595847937	0.00797581399049267	0.00614556142478367	0.00250430284762	0.00700190961171228	0.00780792504391958	0.00412533149985267	0.00451409590324504	0.0109863575999034	0.00796701030927835
PF13280.9	0.47250021756157	0.852320819501956	1.07980587759504	0.440420072796706	0.315458450660802	0.874803070730619	0.235996180776575	0.307461448370096	0.369315391415382	0.453385571927434	0.308273399906866	0.311769072164948
PF13387.9	0.00826733965712297	0.0139397465293225	0.0585063359396064	0	0.0540357223603889	0.00311444208685833	0.00591979630808402	0.00614874097208667	0.0122777723209901	0.00897708883400051	0.0548972939411186	0.0692123711340206
PF03924.16	0.000522147767818293	0	0.00143794374045115	0	0.000534396645633363	0	0	0.00056119461253172	0	0.000153308917468699	0	0.000131958762886598
PF01965.27	0.330301975459055	0.81985558331337	0.85144243731464	0.324681265787537	0.187655437485869	0.772418063764104	0.189560789306174	0.280133710716377	0.266836918442851	0.334298611702581	0.349614528897397	0.477773195876289
PF12466.11	0	0	0.000269614451334591	0	0	0	0	0	0	0	0	0
PF05088.15	0	0	0.00440370270513166	0	0.000822148685589789	0	0	0.000487995315244974	0	0.000204411889958266	0	0
PF04966.15	0.00100078322165173	0	0.00224678709445493	0	0	0	0.00111394016549968	0	0	0	0.000534657905175833	0
PF04488.18	0.00417718214254634	0.00450589188140949	0.0106048350858273	0.00218787914951171	0	0.014197120507053	0.0212921705919796	0.00856431778254929	0.0224928788920538	0	0	0
PF02333.18	0	0	0.00215691561067673	0	0	0	0	0	0	0	0	0
PF02927.17	0.0259333391349752	0.00174532014647	0.0562595488451514	0.00344093720786841	0.013770990483629	0.00365172887962044	0.0103437301082113	0.00634393909818466	0.012375994499558	0.0117025807001107	0.00488090926337938	0.0064659793814433
PF00759.22	0.0264554869027935	0.00174532014647	0.0562595488451514	0.00344093720786841	0.013770990483629	0.00365172887962044	0.0103437301082113	0.00634393909818466	0.012375994499558	0.0117025807001107	0.00488090926337938	0.0064659793814433
PF07944.15	0.0757984509616221	0.0208639905091087	0.115215242203649	0.0391829265867096	0.040984111976651	0.0343043957344893	0.0474856779121579	0.0387712277962132	0.0386340569033821	0.0350736734520058	0.035753091529984	0.0133278350515464
PF20620.1	0	0.000615995345812943	0.00296575896468051	0	0	0	0	0	0.00163703630946534	0.000408823779916532	0.000672634138769597	0.000445360824742268
