FeatureID	cFT01a	cFT01b	cFT05a	cFT05b	cFT09a	cFT09b	cFT13a	cFT13b	cFT17a	cFT17b	cFT21a	cFT21b
PF11867.11	0.210428218629141	0.161603849238172	0.0637467881336136	0.0635702317217704	0.0565655730931328	0.0679635985038368	0.0438185782193788	0.0554896625502919	0.0298011113733399	0.0401759559911426	0.112857748833496	0.088142346798571
PF05742.15	0	0	0	0	0	0	0	0	0	0	0	0
PF16187.8	0	0	0	0.000653888593730843	0.000413188992645236	0	0	0	0.000536377094552554	0	0	0
PF07678.17	0	0	0	0.000265642241203155	0.0015701181720519	0	0.000357410915329354	0	0.000536377094552554	0.000198595926797541	0.000299423609551613	0.000343500961802693
PF01068.24	0.010344345557057	0.00295108259823577	0.00175192711983181	0.00284032857901835	0.00954466573010495	0	0.000357410915329354	0.00537221795855718	0.00128730502692613	0.00111213719006623	0.00426678643611049	0.00948062654575433
PF14743.9	0	0	0	0	0	0	0	0	0.000579287262116759	0	0.00067370312149113	0
PF11871.11	0	0	0.00147161878065872	0	0.00190066936616809	0	0	0.00516291076536664	0	0	0	0
PF00089.29	0	0	0.00116795141322121	0.000796926723609465	0.00272704735145856	0	0.00146538475285035	0.000488383450777925	0.000729472848591474	0	0	0
PF04224.15	0	0	0	0	0	0	0	0	0	0	0	0
PF05896.14	0.031033036671171	0.0150120288692863	0.018500350385424	0.0132208100044955	0.0356995289645484	0.0248910654378591	0.0235176382286715	0.0278378566943417	0.0187517432255573	0.0202567845333492	0.0174414252563815	0.0133278373179445
PF11973.11	0.031033036671171	0.0150120288692863	0.018500350385424	0.0132208100044955	0.0356995289645484	0.0248910654378591	0.0235176382286715	0.0278378566943417	0.0187517432255573	0.0202567845333492	0.0174414252563815	0.0133278373179445
PF05834.15	0.00125809608126369	0	0.000630693763139453	0	0.000661102388232377	0	0.000822045105257515	0.00106979232075165	0.000815293183719882	0	0	0.000755702115965925
PF02543.18	0	0	0.000513898621817332	0	0.00264440955292951	0	0.000571857464526967	0.000860485127561106	0	0	0	0
PF16861.8	0	0	0.000513898621817332	0	0.00190066936616809	0	0.000571857464526967	0.000860485127561106	0	0	0	0
PF13631.9	0	0	0	0	0	0	0.000285928732263483	0	0	0	0	0
PF10861.11	0	0	0	0	0	0	0	0	0	0	0	0
PF11298.11	0	0	0	0	0	0	0.00432467207548519	0	0	0	0	0.00528991481176147
PF04186.16	0	0	0.00263957019387993	0	0.00975126022642757	0	0	0	0	0	0	0
PF07969.14	0.0285634406598015	0.0441058540497193	0.0376313945339874	0.0626302668682823	0.0405751590777622	0.0487217059345236	0.0399585403338218	0.0270006279215796	0.0278486987491686	0.013008033205239	0.0541707213613793	0.055097554273152
PF11268.11	0.00167746144168492	0	0	0.00157341942866484	0	0	0	0.00137212493313798	0.00049346692698835	0	0	0
PF19461.2	0	0	0	0	0	0	0	0	0	0	0	0
PF05223.14	0.0432412282745445	0.0680673616680032	0.0356692361597757	0.0152846458784585	0.0195438393521197	0.0185285157906914	0.0867793702419672	0.0408149026721552	0.0962904160140745	0.0518732560795178	0.125533348304514	0.0983099752679308
PF09660.13	0.00391407669726481	0.0589574979951885	0.0110021023125438	0.0196779598675876	0.00776795306173044	0.00331623799791771	0.0801315272168412	0.0480011163050304	0.119891008174387	0.103845810122434	0.108191730917983	0.0700741962077494
PF05331.14	0	0	0	0	0	0	0	0	0	0	0	0
PF08665.15	0.12734728111458	0.143801122694467	0.173627657089465	0.105378233683436	0.0898272870010743	0.147534030000386	0.0700882804960864	0.12256098979046	0.0285996266815422	0.0968750930918407	0.0605334730643511	0.0564028579280022
PF11845.11	0.00153767298821117	0.00291900561347233	0	0	0.000495826791174283	0	0.000536116372994031	0.00158143212632852	0.000429101675642043	0.000665296354771764	0.00104798263343065	0
PF02834.19	0	0	0	0.00498590052719768	0.00239649615734237	0.00528284425249682	0	0	0.00278916089167328	0	0.0136237742345984	0.0144270403957131
