FeatureID	cNA01a	cNA01b	cNA01c	cNA05a	cNA05b	cNA05c	cNA09a	cNA09b	cNA09c	cNA13a	cNA13b	cNA13c	cNA17a	cNA17b	cNA17c	cNA21a	cNA21b	cNA21c
PF02824.24	0.534452264437969	1.00776625592584	1.02191691986213	0.912625126096066	1.3936891370047	1.45248222546493	0.49405582751116	1.24599100291082	1.37056478702916	0.418923191115021	0.755504565737955	0.874657883750058	0.816283625591285	1.37911582995207	1.0758964773149	0.360310951039475	1.30141138221263	0.8899831593129
PF19296.2	0.235520793240593	0.339498843417153	0.332182444847422	0.412309193096033	0.382712810611148	0.40541463566084	0.28609802165914	0.356337655464409	0.486334930801272	0.174916153507807	0.284062939814969	0.270074685716936	0.392369439533661	0.704946771662449	0.56367084954025	0.132956531041615	0.42672662635593	0.426392724823173
PF13291.9	0.359441725774821	0.56641775948354	0.647473849812055	0.580707024797969	0.88813801208865	0.948896271228539	0.338638101524767	0.82296147884928	0.866341201236171	0.23159844402903	0.366733146123625	0.381747614850551	0.535706436045678	0.857011578753905	0.677914152590129	0.139528581107585	0.811134575066087	0.49988548332772
PF13460.9	0	0.0140021284642515	0.0169811094164695	0.0475340597944773	0.0849353593015447	0.0193823376784661	0.0450142803924003	0.0649378142365705	0.058109015989609	0.0225045359577744	0	0.00148443660991789	0.000817048115055664	0.00607919924222075	0.00118201685061231	0.00321648896337767	0.0422579076904378	0.00404176490400808
PF13520.9	0.195936658052455	0.144216645997696	0.139229485162545	0.349942910352626	0.306854432505037	0.338121997844436	0.491307587234571	0.280671379427664	0.280243651184664	0.261333021772597	0.0812561282275332	0.0669465448191616	0.13113861149601	0.159218469455558	0.104429814313399	0.22551438861748	0.182119959891829	0.091990569215224
PF04203.16	1.07643738201279	1.93093925081576	1.92482196255509	1.30447072908468	2.76327442914708	2.1581235058524	0.913892828432686	2.27961289834801	3.8318538092892	1.53429115350781	1.30069169762742	1.15084813904223	1.19143771799895	2.29708905320006	2.19772667921987	1.43563812716186	2.86844064294613	1.76893230043786
PF00580.24	0.357411887612031	0.867058937351029	0.762060310559752	0.73499318249842	1.04469232706514	1.16971299060156	0.302871764036939	1.12169508184327	1.10875621444887	0.278081702221245	0.418693845425257	0.283566049697701	0.433054613216112	0.421599536284337	0.405610456725813	0.204058053703241	0.941319011880526	0.452435163354665
PF13361.9	0.488865673283114	1.04657114963456	1.00997369969617	0.846345708299615	1.23520399597045	1.3522174370074	0.48497454364833	1.53962121498507	1.57059166032158	0.333746838574885	0.564977554845552	0.351703236381067	0.545568350136175	0.560417344096815	0.59827920337562	0.324530185786114	1.40724225942694	0.591242842707983
PF00293.31	2.97926632576382	2.83469220823768	2.43411113379529	2.82525025219213	2.8103907824043	3.93775918886913	3.32989013574542	2.97443768192644	3.06651139875487	3.18685396965032	2.26933518319648	1.83381268265529	1.71768837498208	2.1728330482236	2.0543452863642	2.47956352744	3.55024156057245	2.47162007409902
PF03352.16	0.0916542951925368	0.15452474559575	0.205298490434615	0.368754780565132	0.691162273337811	0.395523877532012	0.117863888580261	0.395841681472801	0.749988802794822	0.0517339729491973	0.0465845345215147	0.0204573920304309	0.0560084093841082	0.283290684687487	0.220913451626648	0.0616232214812966	0.252810610434201	0.062485685415965
