FeatureID	FA4b	FA4c	FA5b	FA5c	FA6b	FA6c	FA1b	FA1c	FA2b	FA2c	FA3b	FA3c
PF02348.22	0.921013324895216	0.738208641392021	0.443377468351546	0.434843223167851	0.940640194489465	0.334194124166919	0.677989247776146	0.165630449355119	0.144172497203943	1.00891263061307	0.381012701068011	1.01679271259642
PF16870.8	0	0	0	0	0	0	0	0	0	0	0	0
PF14588.9	0	0	0	0	0	0	0	0	0	0	0	0
PF00474.20	0.545301693969875	0.6985515389101	0.8580776198995	0.456821152670171	0.792402399840769	0.361578212491543	0.255856507470421	0.584903400282416	0.404729237651832	0.319254269598185	0.686258962544662	1.55633215774287
PF00490.24	0	0	0.066020213990269	0	0	0	0.200138720960359	0	0	0	0.112970367397852	0
PF02670.19	0.730943844509816	1.4030024814952	0.449430840578389	0.657242478134274	0.980295146293611	0.589365346691425	0.515456321789446	0.733699445533516	0.457376388274768	1.38493601826627	0.555170113086403	0.32204515021783
PF08436.15	0.730943844509816	1.4030024814952	0.449430840578389	0.657242478134274	0.980295146293611	0.589365346691425	0.515456321789446	0.733699445533516	0.457376388274768	1.38493601826627	0.555170113086403	0.32204515021783
PF13288.9	0.730943844509816	1.4030024814952	0.449430840578389	0.657242478134274	0.980295146293611	0.589365346691425	0.515456321789446	0.733699445533516	0.457376388274768	1.38493601826627	0.555170113086403	0.32204515021783
PF01704.21	0	1.31350691030438	0.736369230068026	0.813466706312028	0.717332736216554	1.20390666609089	0.482576215562657	0.663088472763878	0.256528467760814	0.398973589307689	0.971783999651893	0.753899251268317
PF04991.16	0.802574877115451	1.73231349414103	0.985417782386254	1.01855290692129	1.61421635531292	1.54571259950195	0.238235706883151	0.684011692861964	0.520381954378755	2.77341432707149	0.731292878795937	1.11285291288686
PF02922.21	2.99013705683125	2.7529486377315	2.65441369173095	2.82587645233861	2.67631294606045	2.53773229117186	1.50206732014854	1.86957022512675	2.80265690430983	3.70651269320776	2.28488684107468	3.90845482149256
