FeatureID	NA4a	NA4b	NA4c	NA5a	NA5b	NA5c	NA6a	NA6b	NA6c	NA1a	NA1b	NA1c	NA2a	NA2b	NA2c	NA3a	NA3b	NA3c
PF02650.17	0.286663190366425	0.488633143835493	0.796396039960076	0.150980565416942	0.983477788041378	0.521349131591559	0.254766262686555	0	0.353076790350846	0.748313266647514	0.432515401352151	0.559497087421163	0	0	0	0	0.254879290958397	0.478107620931076
PF01226.20	0.614971320523005	0	0	0.315646944471877	0.156751374121316	0.291970320427016	0.0484943097032447	0	0.0792745672370317	0.242759016950038	0.119355268971381	0.540179353538893	0	0	0.479967325632453	0	0	0
PF04167.16	0	0	0	0.192885248117096	0.300941849063938	0.334182737593575	0.0672024777261353	0	0.134578005434093	0	0	0	0	0	0	0	0	0
PF03462.21	0.474451629881237	1.10287592613804	2.45782641405377	1.30786583432525	2.29127441153541	0.927947713714408	1.52029535697664	1.42767094415025	1.42859073210585	1.04099523797087	0.863396883883392	0.771088822704975	0.523403698534543	1.23809881230959	0.745117855855016	0.618136798204203	1.04074078973477	1.60869192387465
PF00472.23	0.474451629881237	1.10287592613804	2.45782641405377	1.30786583432525	2.29127441153541	0.927947713714408	1.77468386660517	1.42767094415025	2.14936273093338	1.04099523797087	0.863396883883392	0.771088822704975	0.523403698534543	1.58229943926884	0.745117855855016	0.618136798204203	1.04074078973477	1.60869192387465
PF00268.24	0	0.557063366229194	0	0	0.626326351901714	0	0	0	0	0	0	0	0	0	0.193377307995163	0	0	1.05944679961626
PF08343.13	0	0	0	0	0.11944864815288	0.113415299191909	0	0	0.0305776894500839	0	0	0	0	0	0	0	0	0.203154560607116
PF00317.24	0	0.0923214188826661	0	0	0.813951507766488	0.306405235238709	0.0158071914999301	0	0.134644528383472	0	0.0406187217086122	0.130233882270498	0	0.0904234182524615	0.0801282444395929	0	0	0.554097195052889
PF02867.18	0	0.183019647087902	0	0.220211827772551	0.847292920954995	0.306405235238709	0.724958207154768	1.851459507779	0.922001841854161	0.117074529673448	0.183190643313854	0.302648147337071	0	0.0904234182524615	0.0801282444395929	0	0	0.554097195052889
PF07972.14	0	0	0	0	0.38151110761712	0	0	0	0	0	0	0	0	0	0	0	0	0
PF02518.29	28.7261268329768	16.4487240545706	35.1273525100934	18.9238452648887	14.355406624171	16.8432700411482	16.3410212689581	11.121289335942	14.8216124747161	48.822351066886	24.9293788607584	31.9124666038893	26.3685537334264	22.9801072895051	26.7013312597048	20.1326776256964	33.0686209405384	16.8397512509803
PF00204.28	1.04777801061409	0.661098283668019	1.56557055207369	1.493157093181	1.63160664644519	0.74769553649629	1.80709132232354	2.06937892866454	1.61350166411316	1.11447587209555	1.17757821552723	1.53155658724597	1.05688822982089	1.03964413439887	1.01822111127192	0.66782551423861	1.36213241616509	1.07576983748421
PF01751.25	2.74757430591767	3.15924148616143	5.17983832534551	3.97445626655717	3.79938593100677	2.25315221522648	3.22803345097245	4.27670286862349	3.6577851599773	7.74301148284538	4.22008511383246	5.15316770322355	9.13356885322168	4.58661530310389	4.08536301173284	4.77965638918937	3.65149282359944	2.51009270027744
PF00986.24	1.04777801061409	0.537345442707548	1.56557055207369	1.34316237761341	1.39701132708346	0.74769553649629	1.63763881381366	1.98309893716547	1.61350166411316	1.11447587209555	1.17757821552723	1.53155658724597	0.786531751570133	1.03964413439887	0.875175085058836	0.66782551423861	1.18775315827766	0.958089255950307
PF00929.27	0.996422984517468	0.626652579923678	0.833589602946951	0.60377845580222	0.736192728567092	1.11911655346785	0.825144161836923	1.13940199946979	0.796547874695709	1.73014878076384	0.39557091291046	0.967055557988788	0.191780065131426	0.592410260938673	0.680289163246733	0.604953864944236	0.93005357497189	1.43299908353744
PF00521.23	1.13668926261824	0.834956021630485	1.03642925010416	1.15013678883235	1.81731447451461	1.07957298431742	1.57065547460185	2.02102444891887	1.54675212093872	1.64161595584459	0.753738839750911	1.36014420550105	0.846461386368923	0.539701532076471	0.996578022317672	1.24742854641747	1.43293868642106	1.53986969438743
PF03989.16	3.0367935516255	3.05810480054498	6.21856650870867	4.75598050477591	8.23766129683859	5.83029762199858	5.29120378003502	5.62658598092551	5.05929689400192	7.19334970008793	2.48012412781247	6.37930590837421	4.06164805768783	2.83289549207471	5.13569674654552	5.17165950723967	5.32801904887889	5.76078183367544
PF01544.21	0	0.237531423886374	0	0.837301855442186	1.44785545357468	0.652474674863253	1.09111153315566	0.733563968353779	1.12800678534084	0.682820131108151	0.223809365022466	0.323813616853539	0	0.732703430615038	0.207771691536309	0.635375697965972	0.269113036576493	0.690857348046756
PF13231.9	0.95861090940989	0.147529494746107	0	0.262163290694028	0.0532724505327245	0	0.247814354198798	0.101156607605697	0.142689647573887	0.261859367790575	0.185385179689389	0	0	0.376235153869928	0	0	0	0
PF00535.29	12.9864667956472	6.4377128836427	7.77570264332365	3.63190549702253	7.94187308512892	2.71833820831887	11.9888322839033	12.9214825785842	11.3836004299046	10.0771022138647	4.15548279800262	10.4902193193763	4.59266108397302	5.65613713629741	6.60761077272917	1.55540896272721	6.21855942853363	6.31101845251813
PF00072.27	39.9039566469622	21.7844879036877	67.9176610227406	25.3310878827099	17.9471948708206	23.0946011600813	19.5156746648746	12.2408806781458	21.3679758521694	81.612342970566	37.1075197779204	45.8303285958304	56.1528291463131	30.7455229811471	38.3798125394018	43.0834036770484	42.3125841656194	21.7184334028273
PF00486.31	19.3464588034055	14.6990149327514	44.4337310757629	13.505120701634	10.5602768114708	11.891307652901	7.51185121955801	5.99215636440917	11.3193039204884	48.385088841878	20.6080032845103	24.247060047302	33.0784164922075	18.5065212592167	20.9340674436232	28.7016988788775	28.0060321449831	10.3200633841943
PF13522.9	1.09044634720442	1.17269723952085	0.593559390108293	0.354176520833658	0.837243328114184	0.13427858476691	0.531774041060296	0.349802046794516	0.592929442017974	0.217538544577642	0.311374075710463	0.366379971093202	0.466515468713654	0.484039030420769	0.22035328546653	0.157321894924206	0.550864475163701	0.122091392576475
PF01380.25	1.07256126979176	2.37520120330124	1.42178081904368	0.927674312633952	4.84639976939657	1.63197329499446	1.59885547084519	2.10325773792179	1.29486297311849	1.15308574264149	1.54503280342123	1.26593158724597	1.28500814142824	1.28013157313789	2.5930152406791	0.82833423998566	1.86341953832925	2.37289128753164
PF06114.16	0.250895472200157	0.532126214001941	2.8861233750858	1.78171135910404	0.792360824494627	0.472343132880538	0.317936591749122	0.0623437571890864	0.898714651887485	3.96149024524015	2.12711221521045	1.54279355728802	3.21937078390323	3.44791381517948	2.13660191483568	2.55178652193578	3.26764203981745	0.371015486966759
PF01381.25	23.4742079639764	16.9026778878325	16.8715744545653	17.1907888011615	9.38363807489807	11.7317981260225	10.4695887917955	5.32004443266195	8.77971133197654	40.4335709995038	18.541871253866	16.4750514628591	21.4929809257967	19.9706786171575	16.1339869842197	17.0070843936997	29.4437568622263	11.6208238873376
PF10543.12	0	0	0	1.01082875493575	0.329813136971015	0.469674284864409	0.199063339378774	0.145709772337381	0.135394990406143	0.374054341107542	0.303260751769384	0.457436383146461	0.393835775761805	0.322616892578039	0.362793413122242	0.300883517060696	0.254879290958397	0
PF10552.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF07193.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF06563.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF00004.32	5.53372823454305	2.34400188091176	6.48275500325208	3.03014205593875	4.84018264840183	2.8534678498835	3.93926941306358	4.88881537002022	3.34431447061245	5.30336389041239	3.06036746500829	3.64662535038542	2.23687485461735	2.26502273831074	3.73867619750821	1.38910599912044	3.63112375157087	3.70828264205616
PF16193.8	0	0	1.16718070454661	0.429970874980725	0.625900521696595	0.564288665245484	0.776768813041455	1.06590187568057	0.686038703883485	0.78909956732569	0.842016305842927	0.343440675367905	0.283676436380554	0.169373923793545	0.443125259101357	0.228305477222184	0.746594351478272	0.401346288862568
PF12002.11	0	0	1.16718070454661	0.429970874980725	0.625900521696595	0.564288665245484	0.776768813041455	1.06590187568057	0.686038703883485	0.78909956732569	0.842016305842927	0.343440675367905	0.283676436380554	0.169373923793545	0.443125259101357	0.228305477222184	0.746594351478272	0.401346288862568
PF00692.22	0	0	0	0	1.00008516604102	0	0.308920607159777	0	0.582659961707727	0.501401621005162	0.246517502104921	0.344365911878066	2.62614270760642	0.250823435913285	0.404269254450411	0.643777342862562	0	1.70982794442628
PF07097.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF06605.14	0	0.0917426768026911	1.25498676689656	0.0371244371213184	0	0.336729297836828	0.0628927536110897	0.160104377318309	0.194199198814228	1.17727023427094	0.653315354668756	0.824506175543097	0.377474412654106	0.44927811382401	0.446144939765834	0.65159956397318	0.769542959190423	0.175360555665722
PF18013.4	0	0	0	0	0.513732478178932	0	0.0447814771605492	0	0.0292368362516813	0.282409221099184	0	0	0	0	0.179888092744181	0.197160406597094	0.167013691381705	0.0985992235972138
PF01551.25	4.83674384378091	1.17513277910741	3.51687632818097	2.03042273726668	1.05088780138406	1.92758250293325	2.69381758075254	3.61866127982718	2.69320239399464	5.74332488878442	1.69158531807231	3.42525840925017	3.03196673645034	3.11916199390702	3.11757620952806	2.19527623716357	2.83826443547854	1.96173009552291
PF10651.12	0	0	0	0	0	0	0	0	0	0.188996839823448	0	0	0	0	0	0	0	0
PF00005.30	52.4568516415772	34.5780307095016	64.5464897057545	35.5154955151629	43.0178411937222	34.2845504271809	37.6583067062646	34.1353552969736	35.7448740949241	97.5852290039785	49.6042310994773	62.7387247065522	73.5453477552919	47.3407633891121	58.5182272438484	50.3829782799451	62.033790594616	34.8054544707473
PF12848.10	0.745785798176404	1.08768243939787	2.88842530565022	1.60968489189437	1.98437093959981	1.64070695553022	2.25857718580233	2.19551904929878	1.35935697254057	2.67326995568788	1.40914452678877	1.77324314558514	2.39897359851128	0.651141330743079	1.74320449198963	1.85716161546686	0.861210397513063	1.26216010047145
PF04688.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF06971.16	0.788451698107691	0	1.18903405838152	0.419003511981801	0.40556942233403	0.385128815295887	0.157320582950189	0.250748760464571	0.361186353648472	0.282409221099184	0	0.244380146285915	0.604070714119563	0.360671552827939	0.63177067107558	0	0	0.350170876499077
PF02629.22	0.958355060209845	0	1.18903405838152	0.522500420155691	0.490482148979427	0.385128815295887	0.380967089569215	0.250748760464571	0.599666969484676	0.43373205533356	0.0339329926557016	0.346673528381219	0.604070714119563	0.360671552827939	0.63177067107558	0.315658823602974	0.267395991798399	0.350170876499077
PF00156.30	1.61165259089957	1.4601014607209	7.35085558083283	1.24899379209137	5.17761705417215	1.48471568092807	2.3731219307564	1.88655210868913	2.67917228820236	3.35640349273508	2.04750660653401	3.11368364576034	1.15049430100023	0.676473574992273	2.37879943776539	1.36143538695296	1.80144983133805	1.75372167764457
PF01979.23	2.87557687902962	2.06877535764452	4.47124834773539	1.06721798023796	4.1288169126655	2.45402640754879	2.25337421136223	2.49057996893219	1.84838380415644	3.68499656124039	2.224319964654	4.59120696829012	1.36700976971389	2.32147997704093	6.26595512425826	1.01332674707735	2.90870295654474	2.58111944204759
PF00730.28	1.580992110098	0.704592860975301	4.04026580104486	0.195556918534843	1.07643761369121	0	0.959150493896471	1.95771009659941	1.31559734490278	0.318838308652616	0.579476395708462	0.965284469166083	0.434359734822052	0	1.02969638840305	0.572793760564584	0.857159865070441	1.23943968943889
PF10576.12	0.799694442955375	0.34991891582317	0	0	0.513817644219956	0	0.0621581178297356	0.251879295650288	0	0	0.15675825504139	0	0	0	0.31507951498679	0	0	0.665380403422175
PF01784.21	0	0	0	0.119715784166454	0	0	0.626757021302351	0.829304523674415	0.318017117186412	0.260092106523196	0	0.590593793798178	0	0	0.257097230773759	0	0.146644619353132	0
PF01521.23	0	0	0	0	0.281095977760745	0	0	0	0	0	0	0	0	0	0	0	0	0
PF08282.15	0.612673551040697	1.75249281093822	3.39034208246786	0.514719310009061	8.65345064409548	2.53311354584965	1.3533034609276	0.50149532996948	1.36821907670304	2.17602096337503	0.821248447360304	1.08043261650315	2.5806728308909	1.36476224115855	4.58365202289168	0.343619147663442	1.48042859977512	4.67751236688515
PF01966.25	4.45350367204519	2.15877879392562	5.27377987189517	2.96995670230626	5.35932426205809	2.89131261051344	4.0297068344085	3.5744323771255	3.70939241679954	7.55598213586147	2.02199329759831	4.464821850911	4.21099965108165	3.07803876550841	3.12351499660255	2.9350982831965	3.82881672068258	4.26447537431154
PF00829.24	1.66990336210215	0	0	2.27149334594667	0.27296371271529	0.777535405615322	1.15972275847388	0.438262043157523	0.598554788924761	2.00902783218853	1.32765282559584	0.498152264365802	0	1.82744492030553	0.657942054511246	0.946834741249763	0.786599642833521	0
PF06325.16	0	0.487820794926361	0	0.0970291094258681	0.170506781618985	0	0.544521641493565	0.751273495303678	0.60941258156857	1.08562511426258	0	0.340131175543097	0.793949174226564	0	0	0	0.257210132945301	0.218153819219274
PF04327.15	0	0	0	0.343396278720024	0.270365056591742	0	0	0	0.402295457521979	1.25812026082339	0.350717340380303	0.231142146986685	0.571347987904164	0.676133604132633	1.27823744845569	0.502969025838549	0	0.70023099144099
PF01016.22	1.77414607283661	0	0	0.647651372999496	0.941999742318132	0	0.208475860327372	1.19309365695268	1.55267266343337	0.728385872356726	1.25906991672016	1.66340826471619	2.67028378692719	0.805633802816901	0.699013145790968	0.513688365879026	0	0.778096366127687
PF01566.21	0	0.169218758477667	0	0.205586944506529	0.252139523812643	0.288452068150645	0.0373933786776139	0	0	0	0.0821544386738581	0	0	0.182891076868736	0.146870300913263	0	0.179408691050995	0
PF02562.19	0.540623979649024	0	0.793713451607005	0.477594872887743	0.523611738937696	0	0.366531079058915	0.506994638721706	0.235470452376844	0.631756727345539	0.519263152629692	0.616456617904695	0.376331705047685	0.927751777120403	1.23354077795412	0.293494821660445	0.500675970632978	0
PF02130.20	0	0.234283535390681	0	0.185994694776382	0.342758375206637	0	0.484133328046182	0.814828853185984	0	0	0.20248088898522	0.305418382095305	0	0	0.409199845949679	0	0	0
PF20260.1	0.698007787562318	0.30561349674759	0	0.0637943610774698	0.467316985820946	0.332726852081371	0.0807243675766828	0.219131021578762	0.17480568022834	0.687595218818285	0.277134723275841	0.209437412403644	0.517695975808327	0	0	0	0	0.302525542151025
PF04452.17	0.698007787562318	0.30561349674759	0	0.0637943610774698	0.467316985820946	0.332726852081371	0.0807243675766828	0.219131021578762	0.263073318684426	0.687595218818285	0.277134723275841	0.209437412403644	0.517695975808327	0	0	0	0	0.302525542151025
PF02091.18	0	0	0	0.102136816553961	0	0.264313453307554	0.0402338312299514	0	0.0998135278575245	0.106488373510234	0	0.134006000350385	0	0	0	0	0	0
PF02092.20	0	0	0	0.0450458879319157	0.0818467491685392	0	0.0381092311577401	0.0778688973557308	0.0943524094820149	0	0	0	0	0	0	0	0	0
PF05979.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.906885411581739	0	0	0
PF00654.23	0	0.533170662599396	0	0.280163280298423	0.826682739027229	0.0981326326574455	0.975235260847878	1.9886793114252	1.17101179327162	0.729939843471145	0	1.09952314733707	0	0	0.149789407323278	0.436620833828345	0	0.799934257656393
PF01522.24	1.61037334489934	0.49454867160607	0.881519513956953	0.730759035079968	1.11161337237869	0.552036752433361	1.91466537548863	0.758389732286639	1.34895652517374	1.39781660529134	1.10435197612478	0.487914440259285	0.373098394975576	1.61047286855932	0.904368602189575	0.166448861682372	0	1.16047205861073
PF17767.4	0	0.240083013317096	0	0.225977923200737	0.432184902026297	0.672367920942607	0.377809407929475	0	0.464434128767642	0.644005676129785	0.167780954842152	0.740687412403644	0.524162595952547	0.683063269901541	0.555768424099554	0	0.168733381837423	0.599205732446526
PF04095.19	0	0.240083013317096	0	0.325396289115629	0.432184902026297	0.672367920942607	0.268686775929826	0	0.464434128767642	0.642551820801449	0.105475295314154	0.740687412403644	0.524162595952547	0.613654024460241	0.555768424099554	0.19788572845867	0.168733381837423	0.599205732446526
PF17956.4	0	0.240083013317096	0	0.15697882935095	0.432184902026297	0.493812899707501	0.377809407929475	0	0.464434128767642	0.644005676129785	0.167780954842152	0.740687412403644	0.524162595952547	0.683063269901541	0.555768424099554	0	0.168733381837423	0.599205732446526
PF00583.28	7.62570724028869	3.92252090404336	5.83551387302815	3.50961160288097	7.11199552769097	4.73022491034984	6.01582388776769	4.69442904686682	4.32580445994799	13.635269485579	3.30315863184308	6.49907202610371	5.96994359153291	6.79733763080048	5.25891002038468	7.11066994312059	7.74561809643495	2.76805993986719
PF02540.20	2.22968922850501	1.10415096728299	1.17676608728753	0.792631941881639	2.02733829916865	0.0770264240741659	1.26807110105625	1.43163219921958	1.58338131994005	1.63165225869919	0.928355577415241	1.70774297039243	0	0.145405978188883	1.36218996759547	0.224105696903001	0.853358026324492	0.99911748049614
PF02687.24	15.3387930740403	10.6498414487843	35.2419994425012	14.1395540632087	9.49027032574919	11.7818947994646	8.94361461674761	6.7165029654639	9.76048204192193	48.3384914727467	23.4410392890786	27.1859451646812	28.7736188648523	21.2685328270564	24.271393493091	20.5461215080859	22.9528937099014	10.9256664898055
PF12704.10	2.27976744526045	1.70273606346871	2.74923643644364	2.51908026619679	1.94523605187704	1.60516583213524	2.17503323600801	2.19277158588233	1.88321480468238	9.40475941741318	3.94366523004076	2.87669170462509	7.65411723656664	3.75292286635172	4.06039851935073	2.03099917254949	1.89250347245188	1.114811499908
PF07685.17	1.42897382540851	0.164810371540358	0.516489675781473	0.258601063470365	0.98888473977407	0.268195263827607	0.556338424999322	0.851297376763996	0.650914586611841	0.706591101012475	0.689697141475695	0.321889234407849	0.796993486857409	1.08576537595479	0.143043573182488	0	0.815683576956148	1.03242455262157
PF08245.15	2.20414085838625	1.09568535722252	4.47623286665288	1.42448719348126	4.42532794385156	1.77450134681804	4.0980780508777	6.21678669474016	3.29116887058584	2.26164607763762	1.62627024683845	2.08505058689558	1.35958943940451	1.57298556227648	1.34074802715014	0.528465756679527	1.07105231827502	2.60791837945123
PF08353.13	0	0	1.12615059061903	0	0.452668426764848	0.106501082412044	0.107415438621389	0.0604025669283403	0.267193583861532	0	0.150787365472628	0.169564646110722	0	0	0.305718750229972	0.219034696646637	0.180144189430518	0.418771582871976
PF03306.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF00009.30	5.54854799487327	5.0506806248003	4.72470049425566	6.97530350834334	6.91423561294437	5.60370829408557	5.59766168770049	6.15209641975282	6.53168051522024	8.65001262329477	4.72189617946431	5.73437226261388	6.53672656431728	4.93535917700561	6.03573574973201	4.20903650995129	6.50988292876513	6.93823792654365
PF03144.28	3.30505996617917	3.37044466683145	3.51687632818097	4.58882957618852	4.1969519292292	4.25133111893312	3.83070193196688	4.34017935195795	4.85384908021628	6.42199239120026	3.57917003592954	3.40563135073581	5.23250174459177	3.5966135370215	4.1322723158326	3.04055966501802	4.0231946557312	4.79497142530473
PF14492.9	1.71154830189231	1.39886180724272	1.46510986623026	3.00984637028798	2.11084687800947	2.52353048105366	1.71224817332396	1.22309446760776	2.34885881959184	3.90316191769612	1.56871003776353	2.1541695865452	2.54262037683182	2.49937304075235	1.83319882548895	1.18687459226699	2.17265956743171	2.68137294309536
PF00679.27	5.52836271131926	3.56680251029377	3.00192127277577	4.69298140746093	4.52697688943046	4.00727612248608	3.57097270368925	3.48564592777282	4.20875525167503	5.45697197628562	2.9913260585043	3.6403923221794	3.9524395208188	3.24093778974789	3.53392418663638	1.98696088055741	3.05203254183478	5.09231439846649
PF06421.15	1.40955608945463	0.900370455216817	0.846627881534501	0.801537509940797	0.802707406606701	0.402959694611075	0.870681145113524	1.07754463532572	0.634007363258959	0.457707609670314	0.649232641696608	0.510081793097407	0.630707722726215	0.439964236831648	0.111436273944645	0.641459647718675	0.542887757126794	1.76397962701939
PF13328.9	1.70925053241	0.631175509564316	0.503835052287993	0.878411274379859	0.583485649522087	0.218582783864624	0.58600769280537	0.682462025191654	0.511659186299599	0.736064317863268	0.483798361079387	0.926183645760336	0.494103279832519	1.00522539626474	1.17143249627753	0	0.433549837952245	0.393514374884996
PF04607.20	1.73249869638741	0.631175509564316	1.20053771659278	0.863505709785902	1.06953916436828	0.218582783864624	1.30965524294113	0.833427909758753	1.39987776408052	1.9056517537674	0.593866968997224	0.816192733882271	0.494103279832519	1.36078634818314	1.05768056144964	0	1.20358489318077	1.32987828734049
PF02824.24	0.693409811938655	0.631175509564316	0.503835052287993	0.813022920575847	0.808116542084035	0.715793300613091	0.79150326933793	0.890272358195613	0.879354394776285	1.15983267605143	0.51931525463291	1.33620576384022	0.687976855082577	1.00522539626474	1.20696709750061	0.594378338721141	0.685484489714928	0.734200846432674
PF19296.2	0.433315951832124	0.210276289057555	0.503835052287993	0.368425429728311	0.110207040829474	0.108442813940806	0.226706097685689	0.353844367371352	0.36357494329958	0.736064317863268	0.31111981793476	0.665715881219341	0.494103279832519	1.00522539626474	0.522650058014174	0	0.433549837952245	0.193448632541388
PF13291.9	0.433315951832124	0.631175509564316	0.503835052287993	0.644324779483234	0.477154755431519	0.218582783864624	0.576296726070596	0.682462025191654	0.511659186299599	0.736064317863268	0.31111981793476	0.665715881219341	0.494103279832519	1.00522539626474	0.79655790746678	0	0.433549837952245	0.393514374884996
PF13460.9	0	0	0	0	0.246859229269166	0	0.0575708182632125	0	0.101873660446078	0	0	0	0	0	0	0	0	0.338810670982794
PF13520.9	0.946347204421074	0.669101201492672	0	0.257429825336514	1.17591373335168	0.819625535009006	1.24235258760845	2.22940004951569	1.75861108397067	0.785364813218766	0.467723851046625	0.960206617904695	0.503995115143057	0.16142213784273	0.146769726658801	0	0.574672928103711	1.0544839672646
PF02424.18	0	0.204012611754493	0	0	0.343439703534827	0	0.534096909312135	0.606775323659516	0.719364622679752	0.4261537256131	0.59029485565661	0.878772118079888	4.2165183763666	0	0.205858327670921	0	1.18125008267743	0.868202679357797
PF04203.16	1.4504359183037	1.60496331619212	9.3661957899848	2.14240419150783	2.56947474390135	2.80361244691223	0.843194914316841	0.332335716367126	1.60843344690741	4.62469638799655	2.66831656343523	3.37192044060967	4.52968422889044	3.93002119298865	4.34276196526999	3.86092578581746	3.54595938884847	1.39825747059906
PF00580.24	0.675780583726042	0.998491352025899	1.44325351508993	0.595340689956286	1.84346044910892	0.964458876605027	1.87038061229388	3.23538356035327	1.98387857898665	1.71727737296177	0.964228848670774	1.79009996934128	0.692541870202373	0.767351759459579	1.43154940771576	0.321019535752323	0.996195515576427	2.38094293814682
PF13361.9	1.30173879989669	1.04685550136547	3.62653874167124	0.993954955844669	2.00868693618443	1.01504139606366	2.51252950543568	4.28082844566749	2.62004378041606	2.64078455953407	1.46517293696908	2.90216855728802	1.2962345894394	0.902419532871208	2.04378904918081	0.625235781711468	1.92661683973808	2.48505522892806
PF03352.16	1.74706260751758	0	0	0	0	0	0.692886763825031	1.00541824324472	0.866762847764309	1.75837707957899	0.35622764824062	0.52093552908199	0.664003256571296	1.57389509470617	0.704549635847608	1.01115286575084	0	0.373221785726408
