CHROMATOGRAM,
p6_b9_gudca_dny_bsh2_48h.raw,
Data points: 2443,
Time,Intensity
4.8905495,0
4.8928745,0
4.8951974,0
4.8975224,0
4.8998453,0
4.9021682,0
4.9044932,0
4.9068161,0
4.9115181,0
4.9153577,0
4.9185931,0
4.920916,0
4.9256659,0
4.9330284,0
4.9365783,0
4.93967,0
4.9443846,0
4.9515262,0
4.9547366,0
4.9580449,0
4.9613574,0
4.9644865,0
4.9726406,0
4.9758052,0
4.9791177,0
4.9824656,0
4.9856238,0
4.9889926,0
4.9921926,0
4.9954988,0
4.9988759,0
5.0020342,0
5.0043571,0
5.006682,0
5.0104133,0
5.0127362,0
5.0150612,0
5.0173841,0
5.0197069,0
5.0220319,0
5.0243548,0
5.0266798,0
5.0290027,0
5.0313256,0
5.0336506,0
5.0359735,0
5.0382964,0
5.0406214,0
5.0455172,0
5.0492276,0
5.0525296,0
5.0548525,0
5.0571754,0
5.0654316,0
5.0689483,0
5.0720337,0
5.0838127,0
5.0953189,0
5.1099209,0
5.1181104,0
5.1322645,0
5.1428644,0
5.162533,0
5.1821162,0
5.1903391,0
5.209891,0
5.2296721,0
5.2378617,0
5.2519907,0
5.2627594,0
5.2814217,0
5.2973779,0
5.3192673,0
5.3311443,0
5.3429692,0
5.3618128,0
5.3814565,0
5.4012292,0
5.4172791,0
5.4370769,0
5.4597059,0
5.4758162,0
5.4791454,0
5.4838016,0
5.4871057,0
5.4903432,0
5.4934869,0
5.4967661,0
5.5049265,0
5.5080327,0
5.5185868,0
5.5256242,0
5.5288888,0
5.5359804,0
5.5392658,0
5.5464241,0
5.5497595,0
5.5530094,0
5.5578157,0
5.5611635,0
5.564476,0
5.5676573,0
5.5709239,0
5.5779551,0
5.5850759,0
5.6010591,0
5.6120465,0
5.6203694,0
5.6398942,0
5.6558212,0
5.6664941,0
5.673644,0
5.6880523,0
5.6951855,0
5.7057167,0
5.7128042,0
5.7199562,0
5.7340956,0
5.746081,0
5.7491747,0
5.7632892,0
5.7707037,0
5.7812745,0
5.7883807,0
5.7989806,0
5.8151013,0
5.8311262,0
5.8507677,0
5.8654385,0
5.8796301,0
5.8901446,0
5.8971779,0
5.905482,0
5.9126173,0
5.9210402,0
5.9257964,0
5.9333276,0
5.9404817,0
5.9520337,0
5.9567899,0
5.9599941,0
5.9647503,0
5.9677961,0
5.9726044,0
5.9832564,0
5.9865147,0
5.9945355,0
6.0017251,0
6.0124604,0
6.0198832,0
6.0232541,0
6.0264249,0
6.0297311,0
6.0329436,0
6.0362435,0
6.0395748,0
6.0427622,0
6.0475164,0
6.0509372,0
