CHROMATOGRAM,
p6_g4_tudca_ecaz-1-cat_48h.raw,
Data points: 2489,
Time,Intensity
0.003730849,0
0.008349533,0
0.011499484,0
0.013822348,0
0.01614735,0
0.018470251,0
0.020793151,0
0.023118134,0
0.02544105,0
0.027766,0
0.030088917,0
0.032411817,0
0.034736799,0
0.037059684,0
0.049322116,0
0.053557498,0
0.055882485,0
0.058205381,0
0.060528281,0
0.062853284,0
0.065176168,0
0.067499065,0
0.069824051,0
0.072146931,0
0.074471934,0
0.076794834,0
0.07911775,0
0.081442717,0
0.083765633,0
0.086088502,0
0.088413484,0
0.093248899,0
0.095571799,0
0.0978947,0
0.10021965,0
0.10254257,0
0.10486548,0
0.10719048,0
0.10951333,0
0.11183835,0
0.11416125,0
0.11648413,0
0.11880913,0
0.12113202,0
0.12345492,0
0.1257799,0
0.1281028,0
0.1304278,0
0.1327507,0
0.13507358,0
0.1373986,0
0.13972148,0
0.14204438,0
0.14436937,0
0.14669225,0
0.14901725,0
0.15134015,0
0.15366303,0
0.15598803,0
0.15831093,0
0.16063383,0
0.1629588,0
0.1652817,0
0.1676067,0
0.1699296,0
0.17225248,0
0.17709415,0
0.17941913,0
0.18174202,0
0.184067,0
0.1863899,0
0.1887128,0
0.19103777,0
0.19336068,0
0.19568358,0
0.19800857,0
0.20033146,0
0.20265647,0
0.20497935,0
0.20730223,0
0.2128022,0
0.22169588,0
0.22591255,0
0.22823541,0
0.23056043,0
0.23288333,0
0.23520622,0
0.23753118,0
0.2398541,0
0.242177,0
0.24450198,0
0.2468249,0
0.24914988,0
0.25147278,0
0.25379567,0
0.25612063,0
0.26063103,0
0.26295605,0
0.26527893,0
0.26760392,0
0.26992682,0
0.27224972,0
0.2745747,0
0.2768976,0
0.2792205,0
0.28154552,0
0.2838684,0
0.28619335,0
0.28851627,0
0.29083915,0
0.29316415,0
0.29548705,0
0.29780993,0
0.30013495,0
0.30245785,0
0.30478283,0
0.30710572,0
0.30942862,0
0.31175362,0
0.3140765,0
0.3163994,0
0.3187244,0
0.32104728,0
0.32337227,0
0.32569518,0
0.32801808,0
0.33034307,0
0.33266595,0
0.33498883,0
0.33731383,0
0.3418139,0
0.3441367,0
0.34646168,0
0.34878458,0
0.35110748,0
0.35343247,0
0.35575538,0
0.35808035,0
0.36040325,0
0.36272617,0
0.36505115,0
0.36737403,0
0.36969695,0
0.37202193,0
0.37434483,0
0.37666978,0
0.3821656,0
0.38640513,0
0.3919072,0
0.39597798,0
0.40801128,0
0.41107788,0
0.41910075,0
0.43812978,0
0.45701715,0
0.47394827,0
0.49190857,0
0.51005428,0
0.5248375,0
0.5431103,0
0.55984142,0
0.57843503,0
0.59750365,0
0.6165077,0
0.63195552,0
0.64698873,0
0.66078238,0
0.67710935,0
0.69624045,0
0.7132966,0
0.73036315,0
0.74492138,0
0.76086292,0
0.7810482,0
0.79909182,0
0.8177771,0
0.83692697,0
0.85833515,0
0.87752875,0
0.8965953,0
0.91475352,0
0.93299505,0
0.95489073,0
0.97330725,0
0.99165712,0
1.0108008,0
1.0282131,0
1.046263,0
1.0653774,0
1.0845565,0
1.1038063,0
1.1250104,0
1.1431581,0
1.1622226,0
1.1804162,0
1.2022723,0
1.2205784,0
1.2398095,0
1.2590011,0
1.2809468,0
1.3002467,0
1.3184298,0
1.3378068,0
1.3570879,0
1.376394,0
1.3956584,0
1.4149187,0
1.4341436,0
1.4551622,0
1.4742454,0
1.4934723,0
1.512218,0
1.5313408,0
1.5495303,0
1.5679198,0
1.5837092,0
1.6005466,0
1.6120986,0
1.6234881,0
1.637186,0
1.6492608,0
1.6642982,0
1.6773961,0
1.688346,0
1.6993292,0
1.7095875,0
1.7216583,0
1.734579,0
1.7462539,0
1.7590684,0
1.7741704,0
1.7882953,0
1.8016118,0
1.814041,0
1.8256617,0
1.8406262,0
1.8532282,0
1.8644822,0
1.8807009,0
1.8959778,0
1.9097611,0
1.9227152,0
1.9346339,0
1.94769,0
1.9632503,0
1.9748752,0
1.9892293,0
2.0036917,0
2.0201957,0
2.0312019,0
2.0420893,0
2.0519434,0
2.0661537,0
2.0834619,0
2.0977764,0
2.1149909,0
2.1262971,0
2.140949,0
2.1564323,0
2.1735197,0
2.1893258,0
2.2015903,0
2.2191693,0
2.2335651,0
2.250642,0
2.2666273,0
2.2839189,0
2.3030958,0
2.3207853,0
2.3395685,0
2.3586496,0
2.3758016,0
2.3929785,0
2.4062867,0
2.4258658,0
2.4452031,0
2.4633488,0
2.48063,0
2.5000465,0
2.5172047,0
2.5387025,0
2.5551357,0
2.572746,0
2.5924104,0
2.6131499,0
2.6294081,0
2.6460309,0
2.6606245,0
2.6803223,0
2.6997764,0
2.7175366,0
2.7371448,0
2.7559947,0
2.7782841,0
2.797709,0
2.8173172,0
2.8367962,0
2.8563877,0
2.8758438,0
2.8953979,0
2.9146936,0
2.934456,0
2.9558745,0
2.9755369,0
2.9949388,0
3.014797,0
3.0257803,0
3.0456489,0
3.0652967,0
3.0813799,0
3.1006194,0
3.1229296,0
3.1312004,0
3.1503607,0
3.1550836,0
3.1668085,0
3.1774813,0
3.1999541,0
3.2032645,0
3.2115019,0
3.2278122,0
3.2418433,0
3.2615057,0
3.2837139,0
3.3030679,0
3.322597,0
3.3421906,0
3.3596571,0
3.3771362,0
3.3930006,0
3.4102588,0
3.4299483,0
3.4522773,0
3.4717834,0
3.4913729,0
3.5110977,0
3.5335622,0
3.5530891,0
3.5725285,0
3.5919742,0
3.611622,0
3.6313364,0
3.6508884,0
3.6704237,0
3.6925881,0
3.7119838,0
3.7201567,0
3.7399857,0
3.7482231,0
3.7600543,0
3.7716438,0
3.7823292,0
3.7962874,0
3.8079581,0
3.8219434,0
3.8300642,0
3.8406725,0
3.8539599,0
3.8645473,0
3.8680348,0
3.8711514,0
3.8827409,0
3.8933096,0
3.8966117,0
3.9036304,0
3.9083533,0
3.9222282,0
3.9410384,0
3.9456759,0
3.9643674,0
3.9725716,0
3.9796965,0
3.9829278,0
3.9861757,0
3.993236,0
4.0013526,0
