CHROMATOGRAM,
p6_h9_gudca_ctrl_48h.raw,
Data points: 3109,
Time,Intensity
5.9936606,0
5.9959855,0
5.9983084,0
6.0006313,0
6.0029563,0
6.0052792,0
6.0101105,0
6.0124354,0
6.0147583,0
6.0170833,0
6.0194062,0
6.0217291,0
6.027227,0
6.0314311,0
6.033754,0
6.036079,0
6.0384019,0
6.0407248,0
6.0430498,0
6.0453893,0
6.0477123,0
6.0500372,0
6.0523601,0
6.054683,0
6.057008,0
6.0593309,0
6.0616559,0
6.0639788,0
6.0663017,0
6.0686267,0
6.0709496,0
6.0732725,0
6.0755975,0
6.0779349,0
6.0802578,0
6.0825912,0
6.0849141,0
6.0872391,0
6.0920746,0
6.0943994,0
6.0967223,0
6.0990452,0
6.1013702,0
6.1036931,0
6.1060181,0
6.108341,0
6.1106639,0
6.1129889,0
6.1153118,0
6.1176347,0
6.1199743,0
6.1222972,0
6.1246221,0
6.126945,0
6.129268,0
6.1315929,0
6.1339158,0
6.1362408,0
6.1385637,0
6.1408866,0
6.1432116,0
6.1455345,0
6.1478574,0
6.1501824,0
6.1525052,0
6.1548282,0
6.1571531,0
6.1594761,0
6.1618011,0
6.1641239,0
6.1664468,0
6.1687718,0
6.1710947,0
6.1759344,0
6.1782572,0
6.1805822,0
6.182905,0
6.18523,0
6.1875529,0
6.1898758,0
6.1922008,0
6.1976987,0
6.20193,0
6.2042528,0
6.2065778,0
6.2089007,0
6.2112236,0
6.2135486,0
6.2158715,0
6.2181965,0
6.2205194,0
6.2228423,0
6.2251672,0
6.2274902,0
6.2298131,0
6.2321547,0
6.2344776,0
6.2368026,0
6.2391255,0
6.2414484,0
6.2437734,0
6.2460963,0
6.2484213,0
6.2507442,0
6.2530879,0
6.2554129,0
6.259917,0
6.262242,0
6.2645649,0
6.2668878,0
6.2692128,0
6.2715357,0
6.2738607,0
6.2761836,0
6.2785065,0
6.2808314,0
6.2831543,0
6.2854772,0
6.2878023,0
6.2901251,0
6.2924501,0
6.294773,0
6.3002896,0
6.3043584,0
6.3066813,0
6.3090062,0
6.3145916,0
6.3185063,0
6.3208291,0
6.3231541,0
