FeatureID	Compound_Name	Intercept_pval	ENB_pval	Phase_pval	ENB_Phase_pval	light_AZ51vAZ52	light_AZ51vDnBSH1	light_AZ51vLgBSH	light_AZ52vDnBSH1	light_AZ52vLgBSH	light_DnBSH1vLgBSH	dark_AZ51vAZ52	dark_AZ51vDnBSH1	dark_AZ51vLgBSH	dark_AZ52vDnBSH1	dark_AZ52vLgBSH	dark_DnBSH1vLgBSH	light_AZ51vAZ52_pval	light_AZ51vDnBSH1_pval	light_AZ51vLgBSH_pval	light_AZ52vDnBSH1_pval	light_AZ52vLgBSH_pval	light_DnBSH1vLgBSH_pval	dark_AZ51vAZ52_pval	dark_AZ51vDnBSH1_pval	dark_AZ51vLgBSH_pval	dark_AZ52vDnBSH1_pval	dark_AZ52vLgBSH_pval	dark_DnBSH1vLgBSH_pval
36102	Candidate Trihydroxylated bile acid (delta mass 27.0474; sirius atomic difference: 2C, 5H, 1N, -1O; buddy atomic difference: 2C, 5H, 1N, -1O)""	0.019545165505205	0.0193120436624994	0.234807324369847	0.0133012495357995	0.43637099303893	0.43637099303893	0.43637099303893	-5.55111512312578e-17	-1.66533453693773e-16	-1.11022302462516e-16	0.0965458108442078	0.0965458108442078	-0.011094284298601	5.55111512312578e-17	-0.107640095142809	-0.107640095142809	0.00291285790718465	0.00291285790718465	0.00291285790718465	1	1	1	0.834900776619906	0.834900776619906	0.999671186760492	1	0.785326840663953	0.785326840663953
34889	Candidate Trihydroxylated bile acid (delta mass 27.0474; sirius atomic difference: 2C, 5H, 1N, -1O; buddy atomic difference: 2C, 5H, 1N, -1O)""	0.0806170270903506	0.292100952030487	0.574173589935379	0.0978765090842194	3.7633604479591e-18	-5.32091567146031e-17	-0.10648025550283	-5.69725171625622e-17	-0.10648025550283	-0.106480255502829	-2.4902474785036e-17	-0.204614177570557	1.38777878078145e-17	-0.204614177570557	3.87805564570909e-17	0.204614177570557	1	1	0.611884569245746	1	0.611884569245746	0.611884569245746	1	0.102440282781416	1	0.102440282781416	1	0.102440282781416
30787	Candidate Trihydroxylated bile acid (delta mass 32.9996; sirius atomic difference: 3C, -1H, 1N, -1O; buddy atomic difference: 3C, -1H, 1N, -1O)""	0.19136934687313	0.533888364791962	0.636738123082609	0.303403309444805	-1.09238401952118e-16	-9.12163380803677e-17	-0.117720388481619	1.80220638717504e-17	-0.117720388481619	-0.117720388481619	0.248831665613624	0.248831665613624	0.248831665613624	-9.29974413449441e-17	2.59666420310278e-17	1.18964083375972e-16	1	1	0.827553341556734	1	0.827553341556735	0.827553341556735	0.286338860596258	0.286338860596258	0.286338860596258	1	1	1
33066	Ala-CA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34671	Ser-UDCA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
35317	Ser-DCA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
37399	Ala-HDCA	0.00878308114004578	0.379239779627472	0.0565724508083245	0.661996513839648	0.0381543652243059	0.26735964599616	0.00728263835353751	0.229205280771854	-0.0308717268707684	-0.260077007642622	0.127864318468893	0.127864318468893	0.127864318468893	-2.77555756156289e-17	-1.90819582357449e-17	8.67361737988404e-18	0.995105081079414	0.351232462124576	0.999965193231696	0.485731388220684	0.997386278179762	0.375325077784107	0.853392069188388	0.853392069188388	0.853392069188388	1	1	1
37985	Candidate Dihydroxylated bile acid (delta mass 53.0269; sirius atomic difference: 3C, 3H, 1N; buddy atomic difference: 3C, 3H, 1N; spectral library match to CCMSLIB00006582359, Ala-DCA)""	0.0821702247561561	0.313495738425776	0.624324946178283	0.103365037610119	-0.376069510006642	2.52338031536356e-18	-5.26637773153747e-17	0.376069510006642	0.376069510006642	-5.51871576307382e-17	1.11022302462516e-16	2.52338031536356e-18	-0.213269808639772	-1.08501532411487e-16	-0.213269808639772	-0.213269808639772	0.121238007502249	1	1	0.121238007502249	0.121238007502249	1	1	1	0.57249504173811	1	0.57249504173811	0.57249504173811
33405	Ala-HDCA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
29181	1,3-diaminopropane-CA	0.323989129093511	0.404000207982382	0.323980923507277	0.403984933543036	0	0	-0.159372689584982	0	-0.159372689584982	-0.159372689584982	2.099007187842e-18	-1.52023548612203e-17	0	-1.73013620490623e-17	-2.10064170919066e-18	1.52059354691092e-17	1	1	0.206906583454015	1	0.206906583454015	0.206906583454015	1	1	1	1	1	1
27837	glycocholic acid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
36264	Candidate Dihydroxylated bile acid (delta mass 56.0253; sirius atomic difference: 3C, 4H, 1O; buddy atomic difference: 3C, 4H, 1O)""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
31371	Dihydroxylated bile acid - Chenodeoxycholyl-1,3-diaminopropane	0.0890809706244138	0.336297448263213	0.752293039434526	0.436006379584346	0.420571287435506	0.420571287435507	0.16819743783507	1.66533453693773e-16	-0.252373849600436	-0.252373849600437	0.438554570089029	0.438554570089029	0.19642352522413	1.59594559789866e-16	-0.242131044864899	-0.242131044864899	0.427895960134427	0.427895960134427	0.927006739676922	1	0.793790676062734	0.793790676062733	0.391128377522419	0.391128377522418	0.889743633177219	1	0.813282821424414	0.813282821424413
31043	Candidate Trihydroxylated bile acid (delta mass 45.0222; sirius atomic difference: 1C, 3H, 1N, 1O; buddy atomic difference: 1C, 3H, 1N, 1O)""	0.323987938481538	0.403997991695835	0.323982114084254	0.403987149764437	-1.32741728471194e-17	-5.8012258665069e-17	-2.48092750815518e-17	-4.47380858179496e-17	-1.15351022344324e-17	3.32029835835172e-17	-2.76070904636169e-17	-0.156217856452639	7.25489352607905e-18	-0.156217856452639	3.4861983989696e-17	0.156217856452639	1	1	1	1	1	1	1	0.206906583400102	1	0.206906583400102	1	0.206906583400102
41811	Candidate Trihydroxylated bile acid (delta mass 45.0583; buddy atomic difference: 2C, 7H, 1N)""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
36680	Val-UDCA	0.111507328706384	0.230246879315161	0.991194011718671	0.381645631811625	0.137971705925427	0.137971705925427	0.0423241656504512	0	-0.0956475402749756	-0.0956475402749756	0.231941317840907	0.231941317840907	0.231941317840907	-2.77555756156289e-17	1.38777878078145e-17	4.16333634234434e-17	0.625393037144599	0.625393037144599	0.98231678656172	1	0.836026387675792	0.836026387675792	0.195360565323718	0.195360565323718	0.195360565323718	1	1	1
36517	Thr-DCA	0.323989128501122	0.404000206879669	0.323980924099646	0.403984934645711	-4.29994919740161e-17	0	-0.261570160201639	4.29994919740161e-17	-0.261570160201639	-0.261570160201639	5.40023542105054e-17	7.60117743061015e-17	0	2.20094200955961e-17	-5.40203732440903e-17	-7.60025722912339e-17	1	1	0.206906583453984	1	0.206906583453984	0.206906583453984	1	1	1	1	1	1
35624	Thr-CDCA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
30789	Ser-CA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
37193	Candidate Dihydroxylated bile acid (delta mass 67.0426; sirius atomic difference: 4C, 5H, 1N; buddy atomic difference: 4C, 5H, 1N)""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
