CycID	JTK_pvalue	JTK_BH.Q	JTK_period	JTK_adjphase	JTK_amplitude	LS_pvalue	LS_BH.Q	LS_period	LS_adjphase	LS_amplitude	meta2d_pvalue	meta2d_BH.Q	meta2d_period	meta2d_phase	meta2d_Base	meta2d_AMP	meta2d_rAMP
PF13561.9	1	1	20	7	13.0284424433621	0.999892656919235	1	24	5.37576367981083	60.1092124160668	0.999999994238525	1	22	6.31389168657996	46.3954858888678	1.37797634441166	0.0297006555274011
PF08240.15	1	1	20	1	10.4312392360639	0.999999908316072	1	20	16.549909879889	72.5477664446742	0.999999999999996	1	20	18.7749549399445	56.4271366864627	5.08597202395062	0.0901334415072453
PF00107.29	1	1	20	1	10.5620539905835	0.999999927224692	1	20	16.5494092178668	72.2988632695203	0.999999999999997	1	20	18.7747046089334	56.3062483686856	4.99528666143328	0.0887163823937412
PF12698.10	0.647739564961787	1	20	13	2.60356716832887	0.999310000062094	1	24	16.5409460199152	19.6408663818902	0.9288369582197	1	22	14.7312669257945	12.5505985957253	5.1553264589521	0.410763392648696
PF01264.24	1	1	20	7	0.386080302527855	0.999997762823309	1	24	8.68520649714523	3.85326520098207	0.999999999997498	1	22	7.8307196445249	3.23565360828182	0.00179711195546943	0.000555409253595514
PF03703.17	0.312045855379189	1	20	17	1.51462272530158	0.659997969904661	1	20	16.7327430236108	3.56706923891378	0.531375513716953	1	20	16.8663715118054	2.43425550853253	1.84862555052103	0.759421327811007
PF07905.14	0.312045855379189	1	24	7	1.46936789130565	0.398216123330746	1	24	5.15458216362679	4.42275636186186	0.383392737245105	1	24	6.07729108181339	2.60733333333333	1.08499458703541	0.416131905025087
PF17853.4	1	1	20	1	2.04919545187861	0.990503811716859	1	20	16.7929004731465	42.2906351331179	0.999954767798595	1	20	18.8964502365732	29.0001944647346	6.27044328660867	0.216220732389701
PF13556.9	1	1	20	7	1.9395939007947	0.999728457592078	1	20	16.809516299952	32.2704067878041	0.999999963129023	1	20	11.904758149976	24.7448201076269	1.05803229450747	0.0427577282803267
PF13649.9	0.647739564961787	1	24	23	10.0902369908367	0.59009550607273	1	22.4701195219123	1.00007368029384	33.2807158018619	0.749831386852483	1	23.2350597609561	0.0329956258554066	23.8428136690654	10.0140982005222	0.420004884470279
PF00092.31	1	1	20	7	1.68927810025466	0.97224957324676	1	24	5.99821044966043	4.51597897128546	0.999611344946357	1	22	6.5991797894277	3.06364055675844	0.937408316982932	0.305978557084641
PF00144.27	1	1	20	19	0.554371716450254	0.999999856361004	1	20	2.97395513551924	2.79810168545091	0.99999999999999	1	20	0.98697756775962	2.55086453173082	0.0218129921595184	0.00855121543624969
PF07732.18	1	1	20	13	0.0678822509939086	0.980619104144275	1	20	9.00061772512065	1.27100007720953	0.999810965236069	1	20	11.0003088625603	0.333985665158623	0.35541399262489	0.35541399262489
PF00394.25	1	1	0	NaN	0	0.992482076283879	1	20	8.99999693580395	0.0479999999999584	0.999971669326281	1	20	8.99999693580395	0.0128745236085226	0.0157563446196639	0.0157563446196639
PF07731.17	1	1	20	13	0.0678822509939086	0.979709989743493	1	20	9.00062316216267	1.26100007788908	0.999792751263406	1	20	11.0003115810813	0.330169082456276	0.354014496433685	0.354014496433685
PF00795.25	1	1	20	7	2.72448242791177	0.999999979826108	1	24	5.55035407091342	11.7386042899256	1	1	22	6.39391228250198	9.65094776992774	0.306335259195812	0.0317414689726485
PF00672.28	1	1	24	23	25.8451064057589	0.909049163194776	1	20	16.8755027412114	251.371909525224	0.995732547327464	1	22	19.8231931743329	171.913195807818	48.2815573269435	0.280848465995115
PF01966.25	1	1	20	15	51.027653757546	0.930321955164774	1	22.1176470588235	16.7994017554772	343.48976143258	0.997514053123633	1	21.0588235294118	15.8946463613763	229.544190338814	84.1349687271902	0.366530595276685
PF00587.28	1	1	20	7	11.3377501295451	0.999979576321534	1	24	5.81442626037185	86.9894583758228	0.999999999791435	1	22	6.5149453693371	79.1424114335437	9.22838149200898	0.116604754958195
PF04073.18	0.647739564961787	1	24	11	2.13882123639401	0.736089071508614	1	24	5.77088049543082	11.657372369751	0.829941379316402	1	24	8.38544024771541	7.76866666666667	2.33660389830127	0.300772835102712
PF03129.23	1	1	20	7	10.0225315165381	0.999996444411429	1	24	5.80062759098459	73.7246844190578	0.999999999993679	1	22	6.50862097920127	66.34218094959	6.55153287782956	0.0987536554278752
PF01648.23	1	1	20	7	1.52381511345701	0.999317554626354	1	24	7.71154795831298	6.7981002335845	0.999999767081165	1	22	7.38445948089345	4.84429802542118	1.15413641441548	0.238246368897822
PF01134.25	0.455602586713698	1	24	13	1.65074078068	0.899466078335618	1	24	8.90247664700725	6.69718034300954	0.775376032593402	1	24	10.9512383235036	4.58275	1.50002181447434	0.327319145594751
