CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
2141	2705	0.048	0.000	0.7249	0.7119	1
2141	3121	-0.025	0.000	0.7590	0.6165	1
2143	2290	-9.012	0.000	0.7292	0.4537	1
2143	3159	-9.011	0.000	0.7161	0.4254	1
2143	3252	4.020	0.000	0.7582	0.5539	1
2149	2928	-0.036	0.000	0.9602	0.8588	1
2149	5505	-4.010	0.000	0.7437	0.4750	1
2156	3735	1.018	0.000	0.7457	0.4621	1
2165	2473	-7.955	0.000	0.7805	0.4654	1
2165	2565	8.013	0.000	0.8698	0.4757	1
2165	2598	-1.990	0.000	0.7737	0.6052	1
2165	3141	2.052	0.000	0.7524	0.6723	1
2165	3628	6.061	0.000	0.8014	0.4611	1
2165	3691	7.056	0.000	0.9052	0.5921	1
2165	4514	-3.937	0.000	0.8518	0.4970	1
2165	5688	0.090	0.000	0.8642	0.7711	1
2165	6195	4.068	0.000	0.9281	0.4951	1
2165	6209	-9.000	0.000	0.7562	0.4962	1
2165	11556	4.979	0.000	0.8732	0.4997	1
2165	12400	-3.938	0.000	0.9478	0.6340	1
2165	14761	6.011	0.000	0.7779	0.5663	1
2165	14828	-3.938	0.000	0.9566	0.6949	1
2165	16216	-5.953	0.000	0.9114	0.7039	1
2165	17064	-3.938	0.000	0.9657	0.5811	1
2165	20913	6.011	0.000	0.7561	0.6039	1
2172	3440	-0.036	0.000	0.9679	0.8446	1
2172	3574	0.000	0.000	0.9017	0.8491	1
2172	4602	-8.951	0.000	0.7668	0.3234	1
2172	14711	4.007	0.000	0.7541	0.3398	1
2172	14925	-8.987	0.000	0.7661	0.3609	1
2172	15824	4.007	0.000	0.7679	0.3737	1
2177	2705	3.977	0.000	0.8482	0.5640	1
2177	5050	-8.023	0.000	0.8712	0.7263	1
2177	8379	-8.023	0.000	0.8765	0.7657	1
2195	5389	1.032	0.000	0.7239	0.6270	1
2195	9107	-2.993	0.000	0.7282	0.5541	1
2217	3141	-0.984	0.000	0.9014	0.8145	1
2217	3253	-5.016	0.000	0.7179	0.4971	1
2217	12400	-6.974	0.000	0.7587	0.6449	1
2217	14828	-6.974	0.000	0.7315	0.6930	1
2278	2497	3.995	0.000	0.7495	0.6259	1
2278	2714	-2.016	0.000	0.7184	0.6211	1
2286	4100	7.969	0.000	0.7994	0.4554	1
2286	9171	9.984	0.000	0.7781	0.5798	1
2286	13985	-3.021	0.000	0.7557	0.6510	1
2290	3159	0.000	0.000	0.9867	0.9029	1
2290	3269	-1.980	0.000	0.9001	0.5572	1
2290	4160	-2.963	0.000	0.8256	0.5324	1
2311	4912	-1.020	0.000	0.7834	0.4678	1
2311	12141	9.995	0.000	0.7181	0.4024	1
2311	14304	-9.973	0.000	0.7698	0.5683	1
2391	2916	0.984	0.000	0.8117	0.6890	1
2391	3253	9.984	0.000	0.7568	0.6750	1
2391	4510	0.948	0.000	0.7136	0.6559	1
2391	4514	8.026	0.000	0.7804	0.6735	1
2391	5329	0.947	0.000	0.7688	0.6135	1
2391	5881	0.984	0.000	0.8486	0.6528	1
2391	7030	-5.990	0.000	0.7791	0.6743	1
2394	2423	-0.007	0.000	0.9967	0.9355	1
2394	2526	0.997	0.000	0.8821	0.7861	1
2394	2837	0.104	0.000	0.9853	0.9300	1
2394	2880	0.038	0.000	0.9906	0.9251	1
2394	2898	-2.933	0.000	0.8261	0.7043	1
2394	4688	0.038	0.000	0.8604	0.6400	1
2394	10151	0.997	0.000	0.8819	0.7971	1
2394	11999	9.071	0.000	0.8347	0.5870	1
2394	15553	0.070	0.000	0.8322	0.6895	1
2409	2482	-0.025	0.000	0.9062	0.8293	1
2423	2526	1.003	0.000	0.8907	0.8382	1
2423	2837	0.110	0.000	0.9844	0.8865	1
2423	2880	0.044	0.000	0.9913	0.9050	1
2423	2898	-2.926	0.000	0.7011	0.7055	1
2423	4688	0.044	0.000	0.8610	0.6231	1
2423	10151	1.003	0.000	0.8896	0.8356	1
2423	11999	9.077	0.000	0.7360	0.4888	1
2423	15553	0.077	0.000	0.8441	0.7444	1
2432	5011	0.011	0.000	0.7411	0.6726	1
2432	5820	-6.973	0.000	0.7235	0.3950	1
2433	3099	-8.026	0.000	0.8444	0.8293	1
2452	5199	3.995	0.000	0.7218	0.4941	1
2452	5498	-0.984	0.000	0.7672	0.6694	1
2452	6066	1.979	0.000	0.7544	0.6021	1
2452	19515	1.991	0.000	0.8457	0.7209	1
2452	21096	5.985	0.000	0.7533	0.6380	1
2452	22929	8.001	0.000	0.7654	0.5878	1
2457	2823	0.057	0.000	0.8990	0.8085	1
2457	6421	-6.974	0.000	0.7622	0.4892	1
2457	10454	-0.000	0.000	0.8627	0.5954	1
2457	11548	3.011	0.000	0.8289	0.4742	1
2473	2598	5.964	0.000	0.7092	0.6028	1
2473	2973	-8.051	0.000	0.7243	0.5489	1
2473	4167	5.997	0.000	0.7097	0.3861	1
2473	4514	4.017	0.000	0.7162	0.3534	1
2473	4651	4.991	0.000	0.7445	0.3225	1
2473	5688	8.045	0.000	0.7179	0.5150	1
2473	6209	-1.046	0.000	0.7143	0.5612	1
2473	12400	4.017	0.000	0.7702	0.3918	1
2473	14828	4.017	0.000	0.7776	0.4221	1
2473	16216	2.002	0.000	0.8059	0.5402	1
2473	17064	4.017	0.000	0.8012	0.4304	1
2477	3406	1.942	0.000	0.8592	0.6191	1
2477	4384	1.941	0.000	0.8722	0.5446	1
2477	7959	1.977	0.000	0.8286	0.6478	1
2482	5275	0.000	0.000	0.7578	0.5797	1
2485	3768	0.959	0.000	0.8701	0.6965	1
2526	2880	-0.959	0.000	0.8774	0.7590	1
2526	2898	-3.930	0.000	0.7375	0.4968	1
2526	4688	-0.959	0.000	0.7691	0.5372	1
2526	7124	0.107	0.000	0.9843	0.8556	1
2526	8343	0.084	0.000	0.7060	0.4699	1
2526	10151	-0.000	0.000	0.9969	0.9711	1
2526	15553	-0.927	0.000	0.8923	0.7054	1
2547	4199	0.091	0.000	0.9385	0.8918	1
2559	2776	0.022	0.000	0.9914	0.9033	1
2559	2793	-0.982	0.000	0.8902	0.7583	1
2559	2974	0.010	0.000	0.7189	0.6791	1
2562	2563	-2.016	0.000	0.8220	0.7628	1
2563	3649	6.039	0.000	0.7804	0.4351	1
2563	5199	9.021	0.000	0.7401	0.4313	1
2565	5688	-7.923	0.000	0.7436	0.4006	1
2565	14761	-2.003	0.000	0.7337	0.4722	1
2575	3877	1.068	0.000	0.7926	0.6723	1
2575	5199	-9.985	0.000	0.7183	0.5949	1
2575	7030	9.058	0.000	0.7022	0.4185	1
2575	8757	2.015	0.000	0.7307	0.5982	1
2598	3691	9.046	0.000	0.7283	0.4814	1
2598	8396	-5.978	0.000	0.7824	0.5311	1
2598	12400	-1.947	0.000	0.7134	0.3506	1
2598	14828	-1.947	0.000	0.7245	0.3852	1
2598	16216	-3.963	0.000	0.7628	0.5303	1
2598	17064	-1.947	0.000	0.7445	0.3685	1
2598	24382	5.985	0.000	0.7538	0.3722	1
2625	3817	0.000	0.000	0.8923	0.4800	1
2625	5025	0.073	0.000	0.7953	0.3928	1
2639	3052	4.979	0.000	0.7102	0.3709	1
2639	5567	2.015	0.000	0.7350	0.4911	1
2639	6164	1.979	0.000	0.9012	0.5741	1
2644	2973	10.021	0.000	0.7985	0.4592	1
2644	4062	4.057	0.000	0.7798	0.5208	1
2644	4315	-9.959	0.000	0.7846	0.6127	1
2705	10412	8.974	0.000	0.7343	0.3362	1
2706	5630	-2.946	0.000	0.7014	0.6153	1
2706	10145	-5.953	0.000	0.7347	0.6329	1
2709	8380	-1.979	0.000	0.7513	0.4619	1
2714	3928	1.979	0.000	0.7970	0.6555	1
2718	3252	-0.949	0.000	0.8755	0.6930	1
2719	3007	3.996	0.000	0.7352	0.5297	1
2719	3333	3.974	0.000	0.7433	0.5398	1
2719	6184	6.996	0.000	0.7549	0.7633	1
2741	4122	-0.001	0.000	0.7477	0.5874	1
2743	20277	-3.052	0.000	0.7056	0.4923	1
2776	2793	-1.003	0.000	0.8986	0.7115	1
2776	2974	-0.012	0.000	0.7123	0.6226	1
2793	2974	0.991	0.000	0.7341	0.6355	1
2823	10454	-0.057	0.000	0.7463	0.5233	1
2837	2880	-0.066	0.000	0.9953	0.9796	1
2837	4688	-0.066	0.000	0.8942	0.7743	1
2837	7124	1.000	0.000	0.8728	0.7343	1
2837	15553	-0.033	0.000	0.8163	0.6445	1
2857	4269	-0.001	0.000	0.9462	0.8334	1
2870	5890	-0.000	0.000	0.7570	0.6118	1
2872	3242	0.018	0.000	0.7640	0.6771	1
2872	21442	1.053	0.000	0.7400	0.5479	1
2880	2898	-2.970	0.000	0.8186	0.6903	1
2880	4688	0.000	0.000	0.8877	0.7666	1
2880	8343	1.043	0.000	0.8429	0.7558	1
2880	10151	0.959	0.000	0.8752	0.7660	1
2880	11999	9.033	0.000	0.8342	0.5654	1
2880	15553	0.033	0.000	0.8276	0.6708	1
2898	4688	2.971	0.000	0.7305	0.5460	1
2898	10151	3.929	0.000	0.7334	0.4981	1
2898	15553	3.003	0.000	0.7613	0.5068	1
2900	5281	5.966	0.000	0.8857	0.6220	1
2916	3253	9.000	0.000	0.7021	0.4589	1
2916	3572	8.964	0.000	0.7844	0.6391	1
2916	4510	-0.036	0.000	0.7654	0.7120	1
2916	4514	7.042	0.000	0.7521	0.6764	1
2916	5329	-0.036	0.000	0.8422	0.7463	1
2916	5881	-0.000	0.000	0.7667	0.6433	1
2916	7030	-6.974	0.000	0.8719	0.7011	1
2916	12400	7.042	0.000	0.7516	0.7269	1
2916	14828	7.042	0.000	0.7628	0.7770	1
2916	17258	-8.953	0.000	0.7221	0.6854	1
2916	27968	3.970	0.000	0.8009	0.6474	1
2928	5505	-3.974	0.000	0.7763	0.4797	1
2939	4433	0.036	0.000	0.7247	0.5313	1
2939	4916	2.052	0.000	0.7345	0.5036	1
2939	4933	-0.000	0.000	0.8198	0.7131	1
2968	3729	1.978	0.000	0.8304	0.7356	1
2968	4355	-1.005	0.000	0.8966	0.6062	1
2968	4418	-0.001	0.000	0.9911	0.9689	1
2972	3157	-0.044	0.000	0.7217	0.4941	1
2973	4062	-5.964	0.000	0.8304	0.6051	1
2973	17258	-3.926	0.000	0.8647	0.4666	1
2973	20555	-0.062	0.000	0.7870	0.4572	1
2973	22218	-4.995	0.000	0.8487	0.4382	1
2974	3044	0.038	0.000	0.9349	0.8918	1
2983	3269	1.003	0.000	0.7323	0.5539	1
2985	3729	-0.000	0.000	0.7517	0.5964	1
3002	5753	-0.000	0.000	0.7372	0.4505	1
3002	9402	7.932	0.000	0.7060	0.3915	1
3006	3149	-0.046	0.000	0.9938	0.9611	1
3007	3333	-0.022	0.000	0.9717	0.8085	1
3064	7129	0.000	0.000	0.7765	0.5540	1
3064	14552	-4.068	0.000	0.7415	0.6501	1
3089	8348	2.963	0.000	0.7252	0.4535	1
3100	5536	-6.937	0.000	0.8428	0.7276	1
3141	3253	-4.032	0.000	0.7451	0.5157	1
3141	3691	5.004	0.000	0.7388	0.6300	1
3141	5688	-1.962	0.000	0.7554	0.6783	1
3141	12400	-5.990	0.000	0.8689	0.7256	1
3141	14828	-5.990	0.000	0.8436	0.8033	1
3141	16216	-8.005	0.000	0.7501	0.5935	1
3141	17064	-5.990	0.000	0.7519	0.6735	1
3141	27968	-9.062	0.000	0.8224	0.6216	1
3157	13915	0.958	0.000	0.8180	0.5932	1
3159	3269	-1.980	0.000	0.8855	0.5355	1
3159	4160	-2.963	0.000	0.8159	0.4940	1
3170	5275	-2.016	0.000	0.7098	0.6060	1
3222	5794	-0.000	0.000	0.8244	0.4969	1
3237	14291	-4.958	0.000	0.7807	0.5454	1
3242	21442	1.035	0.000	0.8833	0.6038	1
3251	3252	1.004	0.000	0.7418	0.6951	1
3252	3647	-2.005	0.000	0.7654	0.6122	1
3256	3634	-0.067	0.000	0.7148	0.6224	1
3269	4160	-0.984	0.000	0.9188	0.8113	1
3314	3919	0.977	0.000	0.7468	0.6078	1
3350	3834	-0.984	0.000	0.9438	0.4801	1
3350	4079	-1.009	0.000	0.8997	0.4862	1
3393	7692	-2.016	0.000	0.8096	0.6418	1
3406	4384	-0.000	0.000	0.9576	0.7514	1
3406	7959	0.036	0.000	0.8824	0.7081	1
3406	9344	-0.949	0.000	0.7549	0.5540	1
3412	3628	0.985	0.000	0.8350	0.6480	1
3412	3996	-0.025	0.000	0.7782	0.5577	1
3412	4080	-1.009	0.000	0.8487	0.6008	1
3440	3574	0.036	0.000	0.8308	0.7287	1
3440	15824	4.043	0.000	0.7253	0.3178	1
3461	4198	-2.016	0.000	0.7639	0.4581	1
3469	7201	-2.016	0.000	0.7529	0.6730	1
3517	3574	-2.016	0.000	0.7447	0.4641	1
3517	12280	-7.068	0.000	0.7509	0.5460	1
3538	5241	-1.962	0.000	0.7658	0.4606	1
3553	15307	-9.974	0.000	0.8680	0.6169	1
3569	4526	0.012	0.000	0.9549	0.9129	1
3572	4650	4.057	0.000	0.8456	0.5298	1
3572	4673	-5.916	0.000	0.7523	0.4601	1
3572	4700	-5.953	0.000	0.7678	0.5775	1
3572	5232	-6.985	0.000	0.7659	0.5073	1
3572	6162	-9.948	0.000	0.7872	0.6247	1
3572	12895	-0.000	0.000	0.7872	0.5051	1
3572	14828	-1.922	0.000	0.7394	0.6046	1
3574	4602	-8.951	0.000	0.7094	0.2852	1
3574	14711	4.007	0.000	0.7218	0.3075	1
3574	15824	4.007	0.000	0.7262	0.3676	1
3579	5765	-0.984	0.000	0.8688	0.5873	1
3579	11705	0.000	0.000	0.9506	0.7459	1
3581	11169	-2.999	0.000	0.8786	0.7585	1
3581	14884	8.016	0.000	0.8582	0.5816	1
3581	19102	-6.973	0.000	0.8895	0.8409	1
3590	6066	0.011	0.000	0.7860	0.6390	1
3594	8380	-0.948	0.000	0.7155	0.6769	1
3628	3691	0.995	0.000	0.8083	0.5806	1
3628	3996	-1.009	0.000	0.8595	0.7044	1
3628	4080	-1.993	0.000	0.8001	0.7486	1
3628	4167	-8.019	0.000	0.7486	0.4676	1
3628	6195	-1.993	0.000	0.8026	0.3872	1
3628	11556	-1.082	0.000	0.8129	0.5009	1
3649	4315	3.992	0.000	0.7625	0.5891	1
3649	4906	0.019	0.000	0.7645	0.5472	1
3649	5199	2.982	0.000	0.7761	0.6545	1
3649	5821	0.966	0.000	0.7288	0.7285	1
3649	6188	2.982	0.000	0.7006	0.6309	1
3649	19663	6.977	0.000	0.8153	0.4740	1
3691	5688	-6.965	0.000	0.7932	0.5828	1
3691	6195	-2.988	0.000	0.8942	0.4741	1
3691	7151	-1.009	0.000	0.8187	0.4710	1
3691	11556	-2.077	0.000	0.8204	0.4037	1
3691	14761	-1.045	0.000	0.7506	0.5499	1
3691	18080	-1.009	0.000	0.8134	0.5185	1
3691	20913	-1.045	0.000	0.7082	0.4925	1
3697	3699	-1.003	0.000	0.8535	0.6600	1
3697	3919	0.048	0.000	0.9674	0.7351	1
3699	3919	1.051	0.000	0.8628	0.7394	1
3719	4435	-0.037	0.000	0.8306	0.7036	1
3719	12150	1.942	0.000	0.7806	0.5960	1
3722	4475	0.000	0.000	0.9530	0.8199	1
3722	14758	9.960	0.000	0.7129	0.6321	1
3722	15533	-10.010	0.000	0.8209	0.8395	1
3729	4355	-2.983	0.000	0.8105	0.6518	1
3729	4418	-1.980	0.000	0.8243	0.7267	1
3766	4677	0.036	0.000	0.7507	0.7934	1
3766	14751	-3.938	0.000	0.8506	0.6556	1
3773	5636	1.979	0.000	0.8578	0.4639	1
3794	3905	0.036	0.000	0.9408	0.7990	1
3834	4079	-0.025	0.000	0.9562	0.8140	1
3834	5154	9.995	0.000	0.9172	0.6723	1
3834	5365	9.959	0.000	0.8758	0.6062	1
3834	5864	2.015	0.000	0.9512	0.5243	1
3834	7540	0.958	0.000	0.8591	0.4290	1
3877	7030	7.990	0.000	0.7119	0.6319	1
3877	19672	-1.057	0.000	0.7024	0.6232	1
3877	21096	-9.062	0.000	0.7417	0.6457	1
3877	27976	-9.062	0.000	0.7439	0.6220	1
3996	4080	-0.984	0.000	0.8968	0.8685	1
3996	6195	-0.984	0.000	0.8024	0.5796	1
4060	4647	0.000	0.000	0.9272	0.8013	1
4060	4688	-3.022	0.000	0.7272	0.6831	1
4060	8006	-0.000	0.000	0.7467	0.5261	1
4060	8396	6.010	0.000	0.7028	0.5909	1
4062	7030	4.017	0.000	0.7858	0.4522	1
4062	10513	-6.999	0.000	0.8608	0.5522	1
4062	17258	2.038	0.000	0.8472	0.4521	1
4062	20555	5.903	0.000	0.7698	0.4342	1
4062	22218	0.969	0.000	0.8107	0.4688	1
4079	5154	10.020	0.000	0.8626	0.5831	1
4079	5365	9.984	0.000	0.8237	0.5529	1
4079	5864	2.040	0.000	0.8895	0.4549	1
4100	5821	2.016	0.000	0.7624	0.5127	1
4100	5996	8.026	0.000	0.7386	0.3928	1
4100	6066	2.016	0.000	0.7795	0.4048	1
4100	9171	2.016	0.000	0.7271	0.5374	1
4123	4137	-0.036	0.000	0.8586	0.7766	1
4127	7664	0.921	0.000	0.7268	0.6310	1
4150	17258	3.084	0.000	0.7590	0.5808	1
4167	5688	2.049	0.000	0.7616	0.4252	1
4167	6209	-7.042	0.000	0.7641	0.6067	1
4167	8979	0.984	0.000	0.8478	0.8206	1
4167	14761	7.969	0.000	0.7976	0.4959	1
4167	16216	-3.995	0.000	0.8495	0.6540	1
4170	4485	-0.984	0.000	0.7724	0.6965	1
4189	9240	1.979	0.000	0.7219	0.6950	1
4189	14235	1.979	0.000	0.7084	0.5727	1
4208	5969	1.979	0.000	0.8005	0.6994	1
4208	6078	2.021	0.000	0.8277	0.7385	1
4228	4352	0.036	0.000	0.8710	0.8637	1
4262	4732	-1.978	0.000	0.8985	0.7118	1
4269	13814	-5.996	0.000	0.7119	0.4727	1
4269	13928	-3.990	0.000	0.7737	0.4953	1
4308	4849	-0.036	0.000	0.9213	0.8887	1
4315	4906	-3.973	0.000	0.7394	0.5670	1
4315	5199	-1.010	0.000	0.7103	0.5959	1
4352	14304	1.979	0.000	0.7859	0.4579	1
4352	14575	1.942	0.000	0.9266	0.7049	1
4355	4418	1.003	0.000	0.8957	0.5997	1
4373	5439	-0.000	0.000	0.9627	0.8652	1
4384	7959	0.036	0.000	0.8899	0.6205	1
4384	9344	-0.948	0.000	0.7471	0.6778	1
4432	4510	9.985	0.000	0.7129	0.3830	1
4433	4933	-0.037	0.000	0.8712	0.6911	1
4435	12150	1.979	0.000	0.7042	0.5960	1
4475	14758	9.960	0.000	0.7274	0.5714	1
4475	15533	-10.010	0.000	0.8256	0.8082	1
4485	6184	-0.000	0.000	0.7552	0.5995	1
4510	5329	-0.000	0.000	0.9111	0.8471	1
4510	5881	0.036	0.000	0.7523	0.7367	1
4510	6209	2.015	0.000	0.7368	0.5253	1
4510	12400	7.078	0.000	0.8353	0.4562	1
4510	14828	7.078	0.000	0.8010	0.4804	1
4510	16216	5.063	0.000	0.8049	0.5584	1
4510	22218	-9.986	0.000	0.8261	0.4818	1
4510	27968	4.006	0.000	0.7169	0.4505	1
4514	5688	4.028	0.000	0.7525	0.3916	1
4514	6209	-5.063	0.000	0.7743	0.5487	1
4514	12400	-0.000	0.000	0.9010	0.8201	1
4514	14761	9.948	0.000	0.7959	0.5087	1
4514	14828	-0.000	0.000	0.9187	0.7454	1
4514	16216	-2.016	0.000	0.8639	0.5472	1
4514	17064	-0.000	0.000	0.8832	0.7867	1
4514	20913	9.948	0.000	0.7870	0.5039	1
4521	4860	0.984	0.000	0.7749	0.5805	1
4521	5415	0.983	0.000	0.7412	0.6292	1
4523	16905	1.979	0.000	0.8987	0.6206	1
4590	4668	-0.108	0.000	0.8888	0.8952	1
4614	4623	7.969	0.000	0.9561	0.7581	1
4629	6038	-0.984	0.000	0.8106	0.6436	1
4629	9338	0.958	0.000	0.8050	0.7636	1
4645	7151	-0.000	0.000	0.9117	0.9156	1
4645	18080	0.000	0.000	0.9251	0.9134	1
4647	4688	-3.022	0.000	0.7678	0.7142	1
4647	8006	-0.000	0.000	0.7643	0.5872	1
4668	5333	-0.984	0.000	0.8190	0.8271	1
4668	5907	-0.984	0.000	0.7946	0.6967	1
4673	4700	-0.037	0.000	0.9990	0.9728	1
4677	4788	10.020	0.000	0.7035	0.7105	1
4688	8343	1.043	0.000	0.7411	0.6348	1
4688	10151	0.959	0.000	0.7744	0.5866	1
4688	15553	0.032	0.000	0.7698	0.6394	1
4700	5232	-1.031	0.000	0.7063	0.4853	1
4700	12895	5.953	0.000	0.9321	0.5463	1
4713	5623	0.019	0.000	0.7080	0.4879	1
4778	5631	-0.036	0.000	0.9094	0.8364	1
4831	5046	-0.084	0.000	0.9463	0.8585	1
4844	5583	0.000	0.000	0.9653	0.8207	1
4849	9130	-9.975	0.000	0.7481	0.5236	1
4860	5349	-0.984	0.000	0.8827	0.8443	1
4860	5415	-0.000	0.000	0.9511	0.8026	1
4860	5982	-0.984	0.000	0.8250	0.5913	1
4860	6960	-0.000	0.000	0.7480	0.6811	1
4860	9264	-0.984	0.000	0.7198	0.5785	1
4890	5051	1.040	0.000	0.8459	0.8315	1
4906	10870	-7.969	0.000	0.7561	0.7166	1
4906	12151	8.026	0.000	0.7018	0.4976	1
4906	19663	6.958	0.000	0.7473	0.5291	1
4906	20971	8.026	0.000	0.7543	0.5720	1
4916	4933	-2.052	0.000	0.7641	0.6341	1
4919	5202	-2.016	0.000	0.8121	0.8309	1
4926	8642	-1.999	0.000	0.8459	0.7408	1
4926	9158	8.026	0.000	0.8393	0.8232	1
4940	8555	0.000	0.000	0.8588	0.7975	1
4945	4982	1.003	0.000	0.8678	0.7629	1
4982	6435	2.016	0.000	0.7423	0.5038	1
4985	5280	0.029	0.000	0.7437	0.8076	1
4985	5391	-0.011	0.000	0.9492	0.8304	1
5011	8396	7.042	0.000	0.7852	0.6934	1
5017	11434	1.032	0.000	0.7975	0.5017	1
5017	12151	1.089	0.000	0.7619	0.4210	1
5025	13078	9.968	0.000	0.7884	0.4762	1
5050	8379	0.000	0.000	0.9963	0.9594	1
5051	8380	-0.984	0.000	0.9128	0.7354	1
5071	5649	0.000	0.000	0.9495	0.7517	1
5071	5978	-9.984	0.000	0.7948	0.5771	1
5071	7186	1.979	0.000	0.8402	0.6239	1
5071	9240	1.979	0.000	0.8033	0.6754	1
5071	14235	1.979	0.000	0.8415	0.7040	1
5073	5629	-0.000	0.000	0.9281	0.7411	1
5073	10145	8.062	0.000	0.7287	0.7015	1
5154	5365	-0.036	0.000	0.9734	0.8899	1
5154	7540	-9.037	0.000	0.8266	0.4693	1
5199	5498	-4.979	0.000	0.8047	0.6312	1
5199	5821	-2.015	0.000	0.7450	0.6228	1
5199	9171	-2.015	0.000	0.7921	0.6487	1
5199	19663	3.995	0.000	0.8262	0.6238	1
5199	27976	1.991	0.000	0.7445	0.7046	1
5200	5378	0.012	0.000	0.7481	0.6951	1
5202	6237	9.020	0.000	0.7144	0.6479	1
5202	7664	9.020	0.000	0.7130	0.6479	1
5232	6209	-0.000	0.000	0.7643	0.6989	1
5232	19667	0.011	0.000	0.7339	0.6324	1
5232	49743	0.105	0.000	0.7041	0.5318	1
5251	8161	1.979	0.000	0.7219	0.5498	1
5280	5391	-0.040	0.000	0.7474	0.6824	1
5303	6434	0.000	0.000	0.9991	1.0000	1
5320	15319	2.016	0.000	0.7119	0.7273	1
5327	6280	-0.000	0.000	0.8090	0.6936	1
5327	8673	-0.036	0.000	0.7890	0.5121	1
5327	8757	-0.000	0.000	0.7940	0.5563	1
5329	5881	0.036	0.000	0.7930	0.6938	1
5329	6209	2.016	0.000	0.7377	0.5671	1
5329	12400	7.078	0.000	0.8283	0.5151	1
5329	14828	7.078	0.000	0.7940	0.5832	1
5329	16216	5.063	0.000	0.7642	0.6988	1
5329	17064	7.078	0.000	0.7225	0.5151	1
5329	17258	-8.916	0.000	0.7719	0.5338	1
5329	22218	-9.985	0.000	0.8031	0.5350	1
5333	5907	-0.000	0.000	0.9281	0.7909	1
5340	6256	1.979	0.000	0.7003	0.5877	1
5340	7062	1.979	0.000	0.8591	0.7227	1
5340	8841	0.000	0.000	0.8001	0.6699	1
5349	5415	0.984	0.000	0.8289	0.7996	1
5349	5982	-0.000	0.000	0.9500	0.7976	1
5365	7540	-9.001	0.000	0.7958	0.4646	1
5378	22689	-8.042	0.000	0.7333	0.5401	1
5389	5796	-2.016	0.000	0.7838	0.5932	1
5415	5982	-0.984	0.000	0.8180	0.6471	1
5415	6960	-0.000	0.000	0.7768	0.6896	1
5415	9264	-0.984	0.000	0.7077	0.6456	1
5448	7073	0.000	0.000	0.8040	0.6765	1
5496	21470	-4.010	0.000	0.9089	0.7975	1
5498	19515	2.975	0.000	0.7524	0.7148	1
5500	11729	-0.984	0.000	0.8347	0.7423	1
5536	8895	-3.010	0.000	0.7006	0.5762	1
5551	24543	8.031	0.000	0.7918	0.3286	1
5565	5688	0.054	0.000	0.9934	0.9410	1
5567	6164	-0.036	0.000	0.7140	0.4219	1
5583	6781	0.000	0.000	0.7900	0.7670	1
5629	10145	8.063	0.000	0.7245	0.6660	1
5630	5841	-0.036	0.000	0.7064	0.7610	1
5630	13779	5.957	0.000	0.7950	0.7116	1
5630	16517	3.941	0.000	0.7938	0.7290	1
5630	18864	-8.059	0.000	0.7949	0.7508	1
5649	7186	1.979	0.000	0.8766	0.7356	1
5649	9240	1.979	0.000	0.8533	0.6982	1
5649	14235	1.979	0.000	0.8766	0.7538	1
5688	6195	3.977	0.000	0.7916	0.4468	1
5688	12400	-4.028	0.000	0.8120	0.4838	1
5688	14828	-4.028	0.000	0.8297	0.5314	1
5688	16216	-6.044	0.000	0.8070	0.6482	1
5688	17064	-4.028	0.000	0.8184	0.4574	1
5688	24382	3.904	0.000	0.7305	0.3748	1
5720	7378	-0.000	0.000	0.7970	0.5414	1
5750	6905	-2.062	0.000	0.7078	0.6993	1
5753	9755	9.949	0.000	0.7287	0.6333	1
5753	13904	-4.068	0.000	0.7259	0.4484	1
5820	10412	-0.984	0.000	0.8015	0.7576	1
5821	6066	-0.000	0.000	0.7320	0.5536	1
5821	9171	-0.000	0.000	0.7410	0.5665	1
5821	27976	4.006	0.000	0.7007	0.5865	1
5824	5887	-0.016	0.000	0.9869	0.9721	1
5881	27968	3.970	0.000	0.7699	0.5436	1
5884	8161	-2.018	0.000	0.7674	0.6071	1
5888	6248	0.036	0.000	0.9450	0.9079	1
5888	6733	-0.000	0.000	0.8624	0.8707	1
5888	7186	-2.016	0.000	0.7499	0.7797	1
5888	9240	-2.016	0.000	0.7555	0.6456	1
5888	14235	-2.015	0.000	0.7605	0.7797	1
5907	5978	3.995	0.000	0.7242	0.4686	1
5922	10081	0.001	0.000	0.9520	0.8392	1
5922	11535	4.994	0.000	0.7464	0.5582	1
5922	13814	10.032	0.000	0.7324	0.5259	1
5922	16734	2.015	0.000	0.8537	0.6944	1
5922	18686	2.016	0.000	0.8831	0.6516	1
5938	6558	0.001	0.000	0.8795	0.8230	1
5969	6078	0.043	0.000	0.8458	0.8703	1
5969	6557	2.016	0.000	0.7584	0.6552	1
5996	9171	-6.010	0.000	0.7682	0.4193	1
6038	9158	-5.989	0.000	0.7632	0.6321	1
6038	9236	-0.035	0.000	0.7353	0.5365	1
6038	9338	1.942	0.000	0.8675	0.7314	1
6162	8396	3.995	0.000	0.7055	0.6119	1
6162	14828	8.026	0.000	0.7105	0.5203	1
6209	7030	-8.953	0.000	0.7940	0.4507	1
6209	12400	5.063	0.000	0.8063	0.4544	1
6209	14828	5.063	0.000	0.8036	0.4916	1
6209	16216	3.047	0.000	0.8026	0.5282	1
6209	17064	5.063	0.000	0.7986	0.5282	1
