FeatureID	Name	GO_Term	comparison	datatype	diffexpr	rab.all	rab.win.A	rab.win.B	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
PF13730.9	Helix-turn-helix domain	NA	FTvNA	metaT	down	4.70903223487563	2.91143578338282	6.46712828123029	-2.92322330174225	1.941978345761	1.46899181749387	0.0613333509710523	3.69348791151582e-06	9.04266653484507e-05	1.50791463724471e-05	0.000250552662077384
PF13730.9	Helix-turn-helix domain	NA	FTvNA	metaG	down	4.70903223487563	2.91143578338282	6.46712828123029	-2.92322330174225	1.941978345761	1.46899181749387	0.0613333509710523	3.69348791151582e-06	9.04266653484507e-05	1.50791463724471e-05	0.000250552662077384
PF03062.22	MBOAT, membrane-bound O-acyltransferase family	NA	FTvNA	metaT	down	7.45938446961717	6.77661402801263	8.13549722111972	-1.45053606768798	0.915299122860977	1.48531649532496	0.0663333495420334	1.37182133608191e-06	4.36005647775642e-05	1.49353663249347e-05	0.000253213802577322
PF03062.22	MBOAT, membrane-bound O-acyltransferase family	NA	FTvNA	metaG	down	7.45938446961717	6.77661402801263	8.13549722111972	-1.45053606768798	0.915299122860977	1.48531649532496	0.0663333495420334	1.37182133608191e-06	4.36005647775642e-05	1.49353663249347e-05	0.000253213802577322
PF02575.19	YbaB/EbfC DNA-binding family	NA	FTvNA	metaT	up	5.27280838832427	6.29457109063761	4.73216978322416	1.43151548601204	0.980422100890507	-1.41363237693601	0.0646666833272742	6.49364107607676e-06	0.000138604402520376	1.55089141374946e-05	0.000253394163048665
PF02575.19	YbaB/EbfC DNA-binding family	NA	FTvNA	metaG	up	5.27280838832427	6.29457109063761	4.73216978322416	1.43151548601204	0.980422100890507	-1.41363237693601	0.0646666833272742	6.49364107607676e-06	0.000138604402520376	1.55089141374946e-05	0.000253394163048665
PF02719.18	Polysaccharide biosynthesis protein	NA	FAvNA	metaT	up	3.13125135736652	4.28167298990978	1.92899234664435	2.28150135992214	2.03808108419881	-1.05829395971445	0.0523333542280418	0.000617063591957435	0.00465604684604699	2.13824840038049e-05	0.000255325282550778
PF02719.18	Polysaccharide biosynthesis protein	NA	FAvNA	metaG	up	3.13125135736652	4.28167298990978	1.92899234664435	2.28150135992214	2.03808108419881	-1.05829395971445	0.0523333542280418	0.000617063591957435	0.00465604684604699	2.13824840038049e-05	0.000255325282550778
PF08445.13	FR47-like protein	NA	FAvNA	metaT	up	0.87483972616599	2.70501974111254	-1.05042199330006	3.7076323196227	2.74904485300862	-1.29238124955182	0.0550000198189728	0.000154743244492494	0.00148225734563896	2.26538899434031e-05	0.000255434079926008
PF08445.13	FR47-like protein	NA	FAvNA	metaG	up	0.87483972616599	2.70501974111254	-1.05042199330006	3.7076323196227	2.74904485300862	-1.29238124955182	0.0550000198189728	0.000154743244492494	0.00148225734563896	2.26538899434031e-05	0.000255434079926008
PF08345.14	Flagellar M-ring protein C-terminal	NA	FTvNA	metaT	up	7.97957157375469	8.96628704466253	7.44881426243696	1.63321343998928	1.37208999782685	-1.22512784303837	0.0699766897270573	1.30777226475194e-05	0.000253872258899345	1.51027782811891e-05	0.000256604180864654
PF08345.14	Flagellar M-ring protein C-terminal	NA	FTvNA	metaG	up	7.97957157375469	8.96628704466253	7.44881426243696	1.63321343998928	1.37208999782685	-1.22512784303837	0.0699766897270573	1.30777226475194e-05	0.000253872258899345	1.51027782811891e-05	0.000256604180864654
PF01514.20	Secretory protein of YscJ/FliF family	NA	FTvNA	metaT	up	7.98482137200576	9.01500248573722	7.45829822474773	1.64787233491346	1.37532443862173	-1.2227315336096	0.0673333492815711	1.21848738925148e-05	0.000240498585894526	1.51622973938132e-05	0.000257669980449849
PF01514.20	Secretory protein of YscJ/FliF family	NA	FTvNA	metaG	up	7.98482137200576	9.01500248573722	7.45829822474773	1.64787233491346	1.37532443862173	-1.2227315336096	0.0673333492815711	1.21848738925148e-05	0.000240498585894526	1.51622973938132e-05	0.000257669980449849
PF07670.17	Nucleoside recognition	NA	FAvNA	metaT	up	6.02669362944426	6.58102166716009	5.70497250526224	0.837548333732688	0.546943315467746	-1.45571105550505	0.0589803582680884	7.86898981283219e-06	0.000192672111934223	2.05471815856097e-05	0.000258901149049768
PF07670.17	Nucleoside recognition	NA	FAvNA	metaG	up	6.02669362944426	6.58102166716009	5.70497250526224	0.837548333732688	0.546943315467746	-1.45571105550505	0.0589803582680884	7.86898981283219e-06	0.000192672111934223	2.05471815856097e-05	0.000258901149049768
PF12571.11	Phage tail-collar fibre protein	NA	FTvNA	metaT	down	3.94518067690148	1.6361391982953	4.57175254865626	-2.87691076042908	2.12847099831922	1.26787538757574	0.0649783571164507	0.00152608145885031	0.00868733186917603	1.59111652964726e-05	0.000259736838012233
PF12571.11	Phage tail-collar fibre protein	NA	FTvNA	metaG	down	3.94518067690148	1.6361391982953	4.57175254865626	-2.87691076042908	2.12847099831922	1.26787538757574	0.0649783571164507	0.00152608145885031	0.00868733186917603	1.59111652964726e-05	0.000259736838012233
PF14568.9	SMI1-KNR4 cell-wall	NA	FTvNA	metaT	down	4.80997461350981	3.98810550153523	5.67945027495772	-1.69979923504558	1.20792186654858	1.32879487323002	0.0616666842019438	1.10925514122832e-05	0.000210432571591968	1.64595550691976e-05	0.000259913553989713
PF14568.9	SMI1-KNR4 cell-wall	NA	FTvNA	metaG	down	4.80997461350981	3.98810550153523	5.67945027495772	-1.69979923504558	1.20792186654858	1.32879487323002	0.0616666842019438	1.10925514122832e-05	0.000210432571591968	1.64595550691976e-05	0.000259913553989713
PF01501.23	Glycosyl transferase family 8	NA	FTvNA	metaT	down	3.09632719320646	1.15583124194065	4.25138298852305	-3.10931280704121	2.38212367078731	1.23181139285203	0.0706431340887267	0.00184094732273986	0.00986497361121314	1.69234989214473e-05	0.000265844846025915
PF01501.23	Glycosyl transferase family 8	NA	FTvNA	metaG	down	3.09632719320646	1.15583124194065	4.25138298852305	-3.10931280704121	2.38212367078731	1.23181139285203	0.0706431340887267	0.00184094732273986	0.00986497361121314	1.69234989214473e-05	0.000265844846025915
PF02050.19	Flagellar FliJ protein	bacterial-type flagellum-dependent cell motility	FTvNA	metaT	up	5.86803313609358	6.87069252267474	4.50907111562824	2.24955233213004	1.42773091686212	-1.43147142769813	0.0646666833272742	2.21064839116516e-06	6.22106468489398e-05	1.60601249404216e-05	0.000266604052688209
PF02050.19	Flagellar FliJ protein	bacterial-type flagellum-dependent cell motility	FTvNA	metaG	up	5.86803313609358	6.87069252267474	4.50907111562824	2.24955233213004	1.42773091686212	-1.43147142769813	0.0646666833272742	2.21064839116516e-06	6.22106468489398e-05	1.60601249404216e-05	0.000266604052688209
PF08448.13	PAS fold	NA	FTvNA	metaT	up	8.21264112372912	8.94146971664273	7.71744844455753	1.37733358433775	0.98042552742333	-1.32659312301553	0.0703099119075227	2.01558934587629e-05	0.000352992688421992	1.59425203534728e-05	0.000267595189457134
PF08448.13	PAS fold	NA	FTvNA	metaG	up	8.21264112372912	8.94146971664273	7.71744844455753	1.37733358433775	0.98042552742333	-1.32659312301553	0.0703099119075227	2.01558934587629e-05	0.000352992688421992	1.59425203534728e-05	0.000267595189457134
PF06094.15	Gamma-glutamyl cyclotransferase, AIG2-like	NA	FTvNA	metaT	down	2.95887730107009	0.963451583668853	4.99706502595407	-3.50942818388932	2.44084763903837	1.37470433747542	0.0660000162972653	0.000598229281459827	0.00365588817680112	1.75118918273657e-05	0.00026922885806569
PF06094.15	Gamma-glutamyl cyclotransferase, AIG2-like	NA	FTvNA	metaG	down	2.95887730107009	0.963451583668853	4.99706502595407	-3.50942818388932	2.44084763903837	1.37470433747542	0.0660000162972653	0.000598229281459827	0.00365588817680112	1.75118918273657e-05	0.00026922885806569
PF00408.23	Phosphoglucomutase/phosphomannomutase, C-terminal domain	organic substance metabolic process	FTvNA	metaT	up	9.39970629282416	10.1711160968723	8.81789189928054	1.48537213943083	0.882849837616162	-1.61848141762892	0.0626666839011272	9.31155142302799e-07	3.33634153647952e-05	1.61981241883396e-05	0.000270328776906153
PF00408.23	Phosphoglucomutase/phosphomannomutase, C-terminal domain	organic substance metabolic process	FTvNA	metaG	up	9.39970629282416	10.1711160968723	8.81789189928054	1.48537213943083	0.882849837616162	-1.61848141762892	0.0626666839011272	9.31155142302799e-07	3.33634153647952e-05	1.61981241883396e-05	0.000270328776906153
PF08533.13	Beta-galactosidase C-terminal domain	galactose metabolic process	FAvNA	metaT	down	1.17219592062642	-1.30332522835519	2.18311150090633	-3.66572426351201	2.93446252814841	1.18825009771872	0.05531491472063	0.00147244388492125	0.00843351575880775	2.35456129656398e-05	0.000271034610280302
PF08533.13	Beta-galactosidase C-terminal domain	galactose metabolic process	FAvNA	metaG	down	1.17219592062642	-1.30332522835519	2.18311150090633	-3.66572426351201	2.93446252814841	1.18825009771872	0.05531491472063	0.00147244388492125	0.00843351575880775	2.35456129656398e-05	0.000271034610280302
PF04998.20	RNA polymerase Rpb1, domain 5	transcription, DNA-templated	FTvNA	metaT	up	10.5449733705316	11.2232237569737	10.1458868385849	1.13088922002802	0.833729072230592	-1.37009587337059	0.0663112457938779	3.7975690982279e-06	9.62174283731633e-05	1.64737989593983e-05	0.000273852777293711
PF04998.20	RNA polymerase Rpb1, domain 5	transcription, DNA-templated	FTvNA	metaG	up	10.5449733705316	11.2232237569737	10.1458868385849	1.13088922002802	0.833729072230592	-1.37009587337059	0.0663112457938779	3.7975690982279e-06	9.62174283731633e-05	1.64737989593983e-05	0.000273852777293711
PF02899.20	Phage integrase, N-terminal SAM-like domain	DNA integration	FTvNA	metaT	down	8.45556342653649	7.6774098450764	8.93443489432432	-1.40337651416882	1.05722785898963	1.26936454476589	0.0683333490286903	2.28871474278604e-05	0.000387616506561833	1.67633938958803e-05	0.000274169941088673
PF02899.20	Phage integrase, N-terminal SAM-like domain	DNA integration	FTvNA	metaG	down	8.45556342653649	7.6774098450764	8.93443489432432	-1.40337651416882	1.05722785898963	1.26936454476589	0.0683333490286903	2.28871474278604e-05	0.000387616506561833	1.67633938958803e-05	0.000274169941088673
PF01584.22	CheW-like domain	chemotaxis	FAvNA	metaT	up	4.78147224614273	5.36465086969531	4.19900954939978	1.19079069563854	0.925467958790391	-1.21744707794305	0.048000022896847	5.36517272339826e-05	0.000819350327238915	2.79048908165929e-05	0.000278856630472564
PF01584.22	CheW-like domain	chemotaxis	FAvNA	metaG	up	4.78147224614273	5.36465086969531	4.19900954939978	1.19079069563854	0.925467958790391	-1.21744707794305	0.048000022896847	5.36517272339826e-05	0.000819350327238915	2.79048908165929e-05	0.000278856630472564
PF01990.20	ATP synthase (F/14-kDa) subunit	ion transmembrane transport	FTvNA	metaT	up	5.54008865464686	6.7937392228252	5.03860022531274	2.2254161155992	2.1445507262594	-1.18645565491116	0.0683333490286903	1.53204842987292e-05	0.00028272066330894	1.73826331484345e-05	0.000283577790760564
PF01990.20	ATP synthase (F/14-kDa) subunit	ion transmembrane transport	FTvNA	metaG	up	5.54008865464686	6.7937392228252	5.03860022531274	2.2254161155992	2.1445507262594	-1.18645565491116	0.0683333490286903	1.53204842987292e-05	0.00028272066330894	1.73826331484345e-05	0.000283577790760564
PF00006.28	ATP synthase alpha/beta family, nucleotide-binding domain	NA	FTvNA	metaT	up	12.056069923907	12.6904890158246	11.8090975871731	1.12318844968261	1.18847459563059	-1.15234963571431	0.0703099119075227	3.31430402666273e-05	0.00051780529498713	1.71929766753408e-05	0.000284116115674941
PF00006.28	ATP synthase alpha/beta family, nucleotide-binding domain	NA	FTvNA	metaG	up	12.056069923907	12.6904890158246	11.8090975871731	1.12318844968261	1.18847459563059	-1.15234963571431	0.0703099119075227	3.31430402666273e-05	0.00051780529498713	1.71929766753408e-05	0.000284116115674941
PF02417.18	Chromate transporter	chromate transport	FTvNA	metaT	down	4.95093064663254	4.33177247025469	5.25610269979767	-0.99887359098708	0.709107466523569	1.35728437638626	0.059980024717681	1.80057734879439e-05	0.000280334812712836	2.0434664102304e-05	0.000290450006220904
PF02417.18	Chromate transporter	chromate transport	FTvNA	metaG	down	4.95093064663254	4.33177247025469	5.25610269979767	-0.99887359098708	0.709107466523569	1.35728437638626	0.059980024717681	1.80057734879439e-05	0.000280334812712836	2.0434664102304e-05	0.000290450006220904
PF07786.15	Heparan-alpha-glucosaminide N-acetyltransferase, catalytic	NA	FTvNA	metaT	down	3.31554262878056	2.36159400543874	3.93682244885072	-1.71564096460644	1.3038457942457	1.25477662719924	0.0606666845126312	9.10007294645277e-05	0.000990713480134195	2.17316905457046e-05	0.000290999701575761
PF07786.15	Heparan-alpha-glucosaminide N-acetyltransferase, catalytic	NA	FTvNA	metaG	down	3.31554262878056	2.36159400543874	3.93682244885072	-1.71564096460644	1.3038457942457	1.25477662719924	0.0606666845126312	9.10007294645277e-05	0.000990713480134195	2.17316905457046e-05	0.000290999701575761
PF00391.26	PEP-utilising enzyme, mobile domain	phosphorylation	FAvNA	metaT	up	5.38741002302332	5.91611915073251	5.04349657602301	0.879697987820012	0.650287170409752	-1.28543797605942	0.0619793576484873	5.73462195991662e-05	0.000834792802555035	2.53131964960261e-05	0.000295988984895418
PF00391.26	PEP-utilising enzyme, mobile domain	phosphorylation	FAvNA	metaG	up	5.38741002302332	5.91611915073251	5.04349657602301	0.879697987820012	0.650287170409752	-1.28543797605942	0.0619793576484873	5.73462195991662e-05	0.000834792802555035	2.53131964960261e-05	0.000295988984895418
PF01661.24	Macro domain	NA	FAvNA	metaT	up	2.01471728401856	3.33972829408435	0.996103720078009	2.33712426533209	1.94401994934927	-1.12805002942233	0.0550000198189728	0.000643359235371229	0.00464809186322895	2.73816590837028e-05	0.000296398696810634
PF01661.24	Macro domain	NA	FAvNA	metaG	up	2.01471728401856	3.33972829408435	0.996103720078009	2.33712426533209	1.94401994934927	-1.12805002942233	0.0550000198189728	0.000643359235371229	0.00464809186322895	2.73816590837028e-05	0.000296398696810634
PF03050.17	Transposase IS66 family	NA	FTvNA	metaT	up	10.140236464185	10.5213305852089	9.71855666362119	0.890321673844293	0.690074958712409	-1.23156983432608	0.0730000146063323	1.53019147532409e-05	0.00028678557899424	1.8384792566123e-05	0.000296951431655398
PF03050.17	Transposase IS66 family	NA	FTvNA	metaG	up	10.140236464185	10.5213305852089	9.71855666362119	0.890321673844293	0.690074958712409	-1.23156983432608	0.0730000146063323	1.53019147532409e-05	0.00028678557899424	1.8384792566123e-05	0.000296951431655398
PF02971.17	Formiminotransferase domain	NA	FTvNA	metaT	up	5.2647701283361	6.22819976668911	4.77013778808748	1.38639035921679	0.864027648837287	-1.48558290401734	0.0699766897270573	3.32443469491469e-06	8.22387744590772e-05	1.90513418825579e-05	0.000297019586168208
PF02971.17	Formiminotransferase domain	NA	FTvNA	metaG	up	5.2647701283361	6.22819976668911	4.77013778808748	1.38639035921679	0.864027648837287	-1.48558290401734	0.0699766897270573	3.32443469491469e-06	8.22387744590772e-05	1.90513418825579e-05	0.000297019586168208
PF08241.15	Methyltransferase domain	NA	FTvNA	metaT	down	7.14661104523089	6.76622564437	7.42325015025481	-0.710064031655055	0.577010220603334	1.1955499935971	0.0699766897270573	6.11255190142578e-05	0.000797994395165846	1.96459780520382e-05	0.000297733830911644
PF08241.15	Methyltransferase domain	NA	FTvNA	metaG	down	7.14661104523089	6.76622564437	7.42325015025481	-0.710064031655055	0.577010220603334	1.1955499935971	0.0699766897270573	6.11255190142578e-05	0.000797994395165846	1.96459780520382e-05	0.000297733830911644
PF18573.4	BclA C-terminal domain	NA	FTvNA	metaT	down	2.15992783984607	0.0490534636157847	2.76675058356772	-3.03956990899127	2.84118858001998	1.10115921297145	0.059980024717681	0.00127994474741768	0.0077231776800313	2.1251837932971e-05	0.000298800033333109
PF18573.4	BclA C-terminal domain	NA	FTvNA	metaG	down	2.15992783984607	0.0490534636157847	2.76675058356772	-3.03956990899127	2.84118858001998	1.10115921297145	0.059980024717681	0.00127994474741768	0.0077231776800313	2.1251837932971e-05	0.000298800033333109
PF14659.9	Phage integrase, N-terminal SAM-like domain	DNA integration	FTvNA	metaT	down	9.08851047496688	8.3029379197737	9.98977737201564	-1.69874376488325	1.14349047647773	1.42496643860215	0.0733089115637435	2.27082748631078e-06	6.44343532710716e-05	1.85822184338716e-05	0.000301305502569862
PF14659.9	Phage integrase, N-terminal SAM-like domain	DNA integration	FTvNA	metaG	down	9.08851047496688	8.3029379197737	9.98977737201564	-1.69874376488325	1.14349047647773	1.42496643860215	0.0733089115637435	2.27082748631078e-06	6.44343532710716e-05	1.85822184338716e-05	0.000301305502569862
PF02874.26	ATP synthase alpha/beta family, beta-barrel domain	ATP metabolic process	FTvNA	metaT	up	11.9466692646366	12.6090250543783	11.7402493539232	1.1509283383111	1.23122141217824	-1.1659461987892	0.0766411334657286	3.90183147591142e-05	0.000584177194793112	1.8594797453789e-05	0.000301534421093898
PF02874.26	ATP synthase alpha/beta family, beta-barrel domain	ATP metabolic process	FTvNA	metaG	up	11.9466692646366	12.6090250543783	11.7402493539232	1.1509283383111	1.23122141217824	-1.1659461987892	0.0766411334657286	3.90183147591142e-05	0.000584177194793112	1.8594797453789e-05	0.000301534421093898
PF13489.9	Methyltransferase domain	NA	FAvNA	metaT	up	1.92334721671419	3.35262422864994	0.0751159449665844	3.32646285260487	2.76983460510072	-1.11215968023863	0.0589803582680884	0.000177814319962122	0.00189143149820188	2.62567154826288e-05	0.000301902693802352
PF13489.9	Methyltransferase domain	NA	FAvNA	metaG	up	1.92334721671419	3.35262422864994	0.0751159449665844	3.32646285260487	2.76983460510072	-1.11215968023863	0.0589803582680884	0.000177814319962122	0.00189143149820188	2.62567154826288e-05	0.000301902693802352
PF00988.25	Carbamoyl-phosphate synthase small chain, CPSase domain	NA	FTvNA	metaT	down	5.64071631924875	5.02111326756863	5.93787178235452	-1.14505423137675	0.983769106859285	1.16004971763075	0.0640000168479264	5.44816723348856e-05	0.000716239891871777	2.08994403896953e-05	0.000302134012081993
PF00988.25	Carbamoyl-phosphate synthase small chain, CPSase domain	NA	FTvNA	metaG	down	5.64071631924875	5.02111326756863	5.93787178235452	-1.14505423137675	0.983769106859285	1.16004971763075	0.0640000168479264	5.44816723348856e-05	0.000716239891871777	2.08994403896953e-05	0.000302134012081993
PF07837.15	Formiminotransferase domain, N-terminal subdomain	NA	FTvNA	metaT	up	5.26265222696616	6.22186946483539	4.77157551973018	1.39481091847029	0.870933919772991	-1.47389768824415	0.0683105788361892	3.44634929822767e-06	8.42077549558506e-05	1.96022289607076e-05	0.00030377244402834
PF07837.15	Formiminotransferase domain, N-terminal subdomain	NA	FTvNA	metaG	up	5.26265222696616	6.22186946483539	4.77157551973018	1.39481091847029	0.870933919772991	-1.47389768824415	0.0683105788361892	3.44634929822767e-06	8.42077549558506e-05	1.96022289607076e-05	0.00030377244402834
PF14492.9	Elongation Factor G, domain III	NA	FTvNA	metaT	up	12.4126719092131	13.0991100699223	11.9574980711057	1.18530011236119	1.24887037747149	-1.1319237541463	0.0739753559391992	3.58647464756494e-05	0.000548589647722086	1.91211276952617e-05	0.00030809091259278
PF14492.9	Elongation Factor G, domain III	NA	FTvNA	metaG	up	12.4126719092131	13.0991100699223	11.9574980711057	1.18530011236119	1.24887037747149	-1.1319237541463	0.0739753559391992	3.58647464756494e-05	0.000548589647722086	1.91211276952617e-05	0.00030809091259278
PF18019.4	HD domain	NA	FAvNA	metaT	up	2.0385614188924	3.54685884846669	-0.0452091828467012	3.65503274595701	2.87086205619646	-1.16336053601042	0.0663333495420334	0.000127315221444454	0.0014480569316976	2.42403263376987e-05	0.000310807333760687
PF18019.4	HD domain	NA	FAvNA	metaG	up	2.0385614188924	3.54685884846669	-0.0452091828467012	3.65503274595701	2.87086205619646	-1.16336053601042	0.0663333495420334	0.000127315221444454	0.0014480569316976	2.42403263376987e-05	0.000310807333760687
PF05524.16	PEP-utilising enzyme, N-terminal	phosphoenolpyruvate-dependent sugar phosphotransferase system	FAvNA	metaT	up	3.5685799327519	4.58168772526462	2.93445835619556	1.65241970726596	1.31381968808119	-1.20098932593614	0.0593333516097652	0.000451791057307072	0.00317403303533217	2.63128586082898e-05	0.000311341216430906
PF05524.16	PEP-utilising enzyme, N-terminal	phosphoenolpyruvate-dependent sugar phosphotransferase system	FAvNA	metaG	up	3.5685799327519	4.58168772526462	2.93445835619556	1.65241970726596	1.31381968808119	-1.20098932593614	0.0593333516097652	0.000451791057307072	0.00317403303533217	2.63128586082898e-05	0.000311341216430906
PF08486.13	Stage II sporulation protein	NA	FAvNA	metaT	up	2.7676737858457	3.93126870059355	1.76784242534773	2.2752235653899	1.94743208187843	-1.0855806704371	0.058333351945474	0.000717735966013553	0.00508760878095997	2.67132599113977e-05	0.000311652459958992
PF08486.13	Stage II sporulation protein	NA	FAvNA	metaG	up	2.7676737858457	3.93126870059355	1.76784242534773	2.2752235653899	1.94743208187843	-1.0855806704371	0.058333351945474	0.000717735966013553	0.00508760878095997	2.67132599113977e-05	0.000311652459958992
PF14657.9	Arm DNA-binding domain	NA	FTvNA	metaT	down	7.2619164106534	6.55287396348154	8.92124824639105	-2.193268916386	1.32680334854263	1.39727991490929	0.0726666813461764	1.78613753154803e-06	5.35791169655164e-05	2.01071933668793e-05	0.000314021560916607
PF14657.9	Arm DNA-binding domain	NA	FTvNA	metaG	down	7.2619164106534	6.55287396348154	8.92124824639105	-2.193268916386	1.32680334854263	1.39727991490929	0.0726666813461764	1.78613753154803e-06	5.35791169655164e-05	2.01071933668793e-05	0.000314021560916607
PF19478.2	TrbL/VirB6 plasmid conjugal transfer like protein	NA	FTvNA	metaT	down	5.73241750668426	4.39664228041337	7.81009338601695	-3.10278534533218	1.67387367991309	1.52401846141452	0.0706431340887267	1.35384384592406e-06	4.30495683959638e-05	2.08783057863781e-05	0.000316914868042428
PF19478.2	TrbL/VirB6 plasmid conjugal transfer like protein	NA	FTvNA	metaG	down	5.73241750668426	4.39664228041337	7.81009338601695	-3.10278534533218	1.67387367991309	1.52401846141452	0.0706431340887267	1.35384384592406e-06	4.30495683959638e-05	2.08783057863781e-05	0.000316914868042428
PF14480.9	DNA polymerase III polC-type N-terminus I	NA	FTvNA	metaT	up	7.35366317449719	7.78634578131373	7.06763956485802	0.799989368618067	0.657242335634012	-1.18879204428402	0.0716428006366682	2.52534336001346e-05	0.000411424295215309	2.19896529468059e-05	0.000325322664864308
PF14480.9	DNA polymerase III polC-type N-terminus I	NA	FTvNA	metaG	up	7.35366317449719	7.78634578131373	7.06763956485802	0.799989368618067	0.657242335634012	-1.18879204428402	0.0716428006366682	2.52534336001346e-05	0.000411424295215309	2.19896529468059e-05	0.000325322664864308
PF00929.27	Exonuclease	NA	FAvNA	metaT	up	4.77887889687488	5.45874638096312	4.26429742290363	1.1450282625941	0.771488742439963	-1.37660562334241	0.0656666830533914	1.59609953497098e-05	0.00030741945480224	2.88172397317825e-05	0.000328169562999357
PF00929.27	Exonuclease	NA	FAvNA	metaG	up	4.77887889687488	5.45874638096312	4.26429742290363	1.1450282625941	0.771488742439963	-1.37660562334241	0.0656666830533914	1.59609953497098e-05	0.00030741945480224	2.88172397317825e-05	0.000328169562999357
PF04865.17	Baseplate J-like protein	NA	FTvNA	metaT	down	5.53782221830575	3.68245497137411	6.04728842720987	-2.36481873076713	1.51098610689153	1.43529607793259	0.0736666811286175	2.4383056716869e-05	0.000401170019845761	2.09201125290449e-05	0.000328252809844694
PF04865.17	Baseplate J-like protein	NA	FTvNA	metaG	down	5.53782221830575	3.68245497137411	6.04728842720987	-2.36481873076713	1.51098610689153	1.43529607793259	0.0736666811286175	2.4383056716869e-05	0.000401170019845761	2.09201125290449e-05	0.000328252809844694
PF02572.18	ATP:corrinoid adenosyltransferase BtuR/CobO/CobP	cobalamin biosynthetic process	FTvNA	metaT	up	5.01703808214621	6.11928030606318	4.70903691167744	1.57307874418897	1.16026360821354	-1.28524827476239	0.0723333480866905	5.64267355075737e-05	0.00075722878380747	2.29349292964854e-05	0.000328813726488098
PF02572.18	ATP:corrinoid adenosyltransferase BtuR/CobO/CobP	cobalamin biosynthetic process	FTvNA	metaG	up	5.01703808214621	6.11928030606318	4.70903691167744	1.57307874418897	1.16026360821354	-1.28524827476239	0.0723333480866905	5.64267355075737e-05	0.00075722878380747	2.29349292964854e-05	0.000328813726488098
PF00361.23	Proton-conducting membrane transporter	NA	FAvNA	metaT	up	4.41275541621642	5.29529818122477	3.43367493508276	1.69413293558965	1.41560057330667	-1.1385153820691	0.0696434675473412	8.73150003910214e-05	0.00112968001526375	2.75361220488657e-05	0.00033115774627922
PF00361.23	Proton-conducting membrane transporter	NA	FAvNA	metaG	up	4.41275541621642	5.29529818122477	3.43367493508276	1.69413293558965	1.41560057330667	-1.1385153820691	0.0696434675473412	8.73150003910214e-05	0.00112968001526375	2.75361220488657e-05	0.00033115774627922
PF03462.21	PCRF domain	translational termination	FTvNA	metaT	up	8.58443876743275	8.94070694552009	7.97114306452023	1.0276461248968	0.644486686253722	-1.52439086356293	0.073333347867149	1.22163237418773e-06	4.02116436519076e-05	2.1465635025171e-05	0.000333474717300199
PF03462.21	PCRF domain	translational termination	FTvNA	metaG	up	8.58443876743275	8.94070694552009	7.97114306452023	1.0276461248968	0.644486686253722	-1.52439086356293	0.073333347867149	1.22163237418773e-06	4.02116436519076e-05	2.1465635025171e-05	0.000333474717300199
PF00274.22	Fructose-bisphosphate aldolase class-I	glycolytic process	FTvNA	metaT	up	6.01219921288925	7.83544804004719	4.18862390452198	3.30294167132074	2.17666616958748	-1.41934474867907	0.0726424671908945	4.33312845709561e-06	0.000105666122799713	2.14561082674394e-05	0.000336234850767176
PF00274.22	Fructose-bisphosphate aldolase class-I	glycolytic process	FTvNA	metaG	up	6.01219921288925	7.83544804004719	4.18862390452198	3.30294167132074	2.17666616958748	-1.41934474867907	0.0726424671908945	4.33312845709561e-06	0.000105666122799713	2.14561082674394e-05	0.000336234850767176
PF10488.12	Phosphatase-1 catalytic subunit binding region	NA	FTvNA	metaT	up	0.257237473299311	1.71571606901916	-2.10930158565169	3.68701010891173	3.33288944489325	-1.07885823523862	0.0593333516097652	0.000164260102969836	0.00155629482503884	2.73220012318884e-05	0.000337358423377638
PF10488.12	Phosphatase-1 catalytic subunit binding region	NA	FTvNA	metaG	up	0.257237473299311	1.71571606901916	-2.10930158565169	3.68701010891173	3.33288944489325	-1.07885823523862	0.0593333516097652	0.000164260102969836	0.00155629482503884	2.73220012318884e-05	0.000337358423377638
PF12847.10	Methyltransferase domain	NA	FTvNA	metaT	up	5.95115645020523	6.34771906916979	4.9830571704897	1.45830530737311	1.15318635732027	-1.20234700097546	0.0706431340887267	1.4354690019903e-05	0.000266622086085526	2.37277312760624e-05	0.000341728735220365
PF12847.10	Methyltransferase domain	NA	FTvNA	metaG	up	5.95115645020523	6.34771906916979	4.9830571704897	1.45830530737311	1.15318635732027	-1.20234700097546	0.0706431340887267	1.4354690019903e-05	0.000266622086085526	2.37277312760624e-05	0.000341728735220365
PF07702.16	UTRA domain	regulation of transcription, DNA-templated	FTvNA	metaT	up	5.9792743364023	6.79412933606701	5.11877878912983	1.8190161164192	1.20734875004033	-1.43060213938379	0.0763079112728356	3.18358395526395e-06	8.21532175191469e-05	2.25104798670647e-05	0.000345723007872703
PF07702.16	UTRA domain	regulation of transcription, DNA-templated	FTvNA	metaG	up	5.9792743364023	6.79412933606701	5.11877878912983	1.8190161164192	1.20734875004033	-1.43060213938379	0.0763079112728356	3.18358395526395e-06	8.21532175191469e-05	2.25104798670647e-05	0.000345723007872703
