CycID	BH.Q	ADJ.P	PER	LAG	AMP
PF13396.9	1	1	20	4	0.051707366412332
PF03668.18	1	1	20	2	0.0446500462528341
PF01933.21	1	0.898239271017049	24	18	0.0245021579463059
PF10298.12	1	1	24	6	0.0967599631149203
PF14527.9	1	1	24	6	0.0977263789163933
PF02650.17	1	1	24	6	0.0977263789163933
PF01226.20	1	0.455602586713698	20	8	0.0340466967089983
PF04167.16	1	1	20	4	0.0242618508362174
PF00149.31	1	0.455602586713698	24	6	0.0451049984933937
PF03462.21	1	1	24	6	0.0656309448521446
PF00472.23	1	0.898239271017049	24	6	0.0737612917080206
PF18075.4	1	1	20	0	0.0615914966026054
PF02687.24	1	1	24	10	0.755350275549068
PF00268.24	1	1	24	18	0.00364118826668251
PF08343.13	1	1	20	8	0.00106860791913935
PF00317.24	1	1	20	0	0.0218069365980699
PF02867.18	1	1	24	0	0.0173619016482461
PF07972.14	1	1	20	14	0.00393570221660325
PF00462.27	1	1	20	14	0.0189168898227496
PF02660.18	1	1	24	10	0.0263142167309748
PF00857.23	1	1	20	0	0.0201756756047256
PF00929.27	1	0.455602586713698	24	4	0.0569895197170405
PF01544.21	1	0.898239271017049	24	18	0.0468130856738843
PF00471.23	1	1	20	6	0.126763439053539
PF00926.22	1	0.898239271017049	24	20	0.0107550540066921
PF00925.23	1	0.647739564961787	24	20	0.0107550540066921
PF01479.28	1	1	24	10	0.842439033299573
PF01783.26	1	0.207574955908289	20	16	0.328701358308663
PF13231.9	1	1	20	4	0.0359307530183838
PF00535.29	1	1	24	6	0.375341326034708
PF00486.31	1	0.455602586713698	24	6	0.873280811083456
PF01569.24	1	0.455602586713698	24	8	0.0425540785162597
PF13522.9	1	0.312045855379189	20	16	0.0404934484270748
PF01380.25	1	1	24	6	0.415418499565874
PF20582.1	1	1	24	6	0.0302520836990294
PF04002.18	1	1	24	6	0.036397775641732
PF00122.23	1	1	20	14	0.0258289280690863
PF00702.29	1	1	20	14	0.0514585262094425
PF06114.16	1	0.455602586713698	20	4	0.0179762250604674
PF10543.12	1	0.647739564961787	20	4	0.00560871427890395
PF10552.12	1	1	20	8	0.000600957192614779
PF07193.14	1	1	0	0	0
PF07352.15	1	0.551671075837743	0	0	0
PF02195.21	1	0.207574955908289	24	8	0.0685608307342641
PF17762.4	1	1	24	10	0.0105607176622589
PF06563.14	1	1	0	0	0
PF00692.22	1	1	24	6	0.0402385526484629
PF07097.14	1	1	0	0	0
PF11217.11	1	1	0	0	0
PF18013.4	1	0.312045855379189	24	18	0.0334648119560698
PF01551.25	1	0.312045855379189	24	2	0.132043585939564
PF10651.12	1	1	20	4	0.00626344478693475
PF10779.12	1	1	0	0	0
PF04688.16	1	1	24	0	0.00132965233905594
PF05382.16	1	1	20	6	0.00157428088664129
PF06971.16	1	1	20	0	0.0153764182835422
PF02629.22	1	0.455602586713698	20	4	0.0431463412301588
PF03960.18	1	0.0832745443856555	24	18	0.634891542053559
PF00156.30	1	1	20	0	0.0968410466474716
PF01979.23	1	0.898239271017049	24	2	0.235940697982618
PF07261.14	1	1	20	18	0.0302988772535607
PF00730.28	1	1	24	10	0.0395138832845289
PF10576.12	1	0.455602586713698	24	18	0.0317610855861749
PF04816.15	1	1	20	0	0.00135378550048769
PF01784.21	1	1	24	6	0.0544651565211969
PF01521.23	1	1	20	8	0.0132620946456766
PF08282.15	1	0.312045855379189	24	18	0.46258457816142
PF06197.16	1	1	20	0	0.00136721436620831
PF00829.24	1	0.647739564961787	20	10	0.36293228406836
PF06325.16	1	1	24	6	0.0125945948706727
PF04327.15	1	0.455602586713698	20	14	0.193369545219643
PF01016.22	1	0.455602586713698	20	12	0.317163151395354
PF02562.19	1	1	24	6	0.0318546909674399
PF02130.20	1	1	24	18	0.0219171591997053
PF01219.22	1	0.0832745443856555	24	18	0.0267538069956905
PF06042.14	1	1	0	0	0
PF20260.1	1	1	24	18	0.0365581659609183
