FeatureID	cFA01a	cFA01b	cFA05a	cFA05b	cFA09a	cFA09b	cFA13a	cFA13b	cFA17a	cFA17b	cFA21a	cFA21b	cFT01a	cFT01b	cFT05a	cFT05b	cFT09a	cFT09b	cFT13a	cFT13b	cFT17a	cFT17b	cFT21a	cFT21b	cNA01a	cNA01b	cNA01c	cNA05a	cNA05b	cNA05c	cNA09a	cNA09b	cNA09c	cNA13a	cNA13b	cNA13c	cNA17a	cNA17b	cNA17c	cNA21a	cNA21b	cNA21c
tr_A0A1U7NKD7_A0A1U7NKD7_9FIRM	0	0	0	0	338.016	0	0	1057.076	3526.834	1365.075	988.073	1829.073	0	0	0	0	663.062	890.963	0	0	0	0	0	0	261.015	304.045	298.037	0	0	0	0	0	0	0	129.016	0	2561.205	370.962	166.01	0	0	0
tr_A0A1U7NP31_A0A1U7NP31_9FIRM	1977.113	0	1114.183	1079.065	338.016	0	0	1409.101	2115.901	1706.094	2965.219	914.037	0	0	5045.778	1015.921	2983.277	0	0	0	0	0	0	0	2350.134	0	447.055	0	1001.136	0	345.95	0	0	0	0	0	18247.46	184.981	3991.231	0	0	0
tr_A0A1U7P4L8_A0A1U7P4L8_9DEIO	0	0	278.046	0	0	0	0	0	0	341.019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345.95	0	0	0	0	0	0	0	0	372.962	0	0
tr_A0A1U9X493_A0A1U9X493_LACPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155.006	0	0	0	0	320.026	184.981	0	0	0	0
tr_A0A1V0FWZ3_A0A1V0FWZ3_LACGA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121.021	0	0	345.95	0	0	0	0	0	0	0	0	0	0	0
tr_A0A1V0NI01_A0A1V0NI01_LACLL	0	0	278.046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152.022	149.018	243.043	125.017	158.969	0	155.006	158.001	0	129.016	0	0	92.991	166.01	0	205.015	251.981
tr_A0A1V0P467_A0A1V0P467_LACLL	0	0	278.046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152.022	149.018	243.043	125.017	158.969	0	155.006	158.001	0	129.016	0	0	92.991	166.01	0	205.015	0
tr_A0A1V1I0E7_A0A1V1I0E7_9FIRM	0	0	0	0	0	0	0	705.051	704.967	682.038	329.024	0	0	0	0	0	0	0	1418.138	377.012	0	0	0	0	261.015	152.022	0	0	0	0	690.9	0	0	933.097	129.016	272.02	0	0	0	1117.886	0	0
tr_A0A1V2UKY1_A0A1V2UKY1_ENTMU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92.991	0	0	102.007	0
tr_A0A1V3Y354_A0A1V3Y354_LACGS	0	0	0	0	0	0	0	352.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243.043	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr_A0A1V3Y409_A0A1V3Y409_LACGS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354.034	0	0	0	0	0	0	0	0	243.043	0	0	345.95	0	0	0	0	0	320.026	0	0	0	0	0
tr_A0A1V4DE45_A0A1V4DE45_9ENTE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121.021	0	0	0	0	0	0	0	0	640.051	0	0	372.962	0	0
tr_A0A1V4DJV9_A0A1V4DJV9_9ENTE	0	0	0	0	0	0	0	0	0	0	0	0	0	947.069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158.001	0	0	0	0	0	0	744.924	0	0
tr_A0A1V4SJB4_A0A1V4SJB4_RUMHU	1186.068	1154.006	1671.274	539.032	1353.065	818.019	1571.964	1409.101	1057.95	2047.113	329.024	457.018	470.022	473.035	2751.879	1015.921	2320.216	2673.888	2481.241	1131.035	1003.949	1297.897	418.024	399.001	522.03	4567.676	6709.832	7648.354	9887.345	8720.291	4146.399	6976.251	8532.06	6530.679	2589.329	2724.196	960.077	6669.32	3160.183	2980.696	2558.187	1760.87
tr_A0A1V4SY25_A0A1V4SY25_9CLOT	0	0	0	0	0	0	0	0	0	341.019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261.015	0	0	0	0	0	1381.8	0	0	933.097	0	0	320.026	0	0	1862.81	0	0
tr_A0A1V8YGK3_A0A1V8YGK3_9ENTE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121.021	125.017	158.969	0	0	0	0	0	0	0	0	0	0	102.007	0
tr_A0A1V8YNW3_A0A1V8YNW3_9ENTE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121.021	0	158.969	0	0	0	0	129.016	0	640.051	0	166.01	0	205.015	0
tr_A0A1V8ZND8_A0A1V8ZND8_ENTCA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152.022	149.018	121.021	125.017	158.969	0	0	0	0	129.016	0	320.026	92.991	166.01	0	0	0
tr_A0A1V9R776_A0A1V9R776_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320.026	0	166.01	0	0	0
tr_A0A1W6NFJ9_A0A1W6NFJ9_LEVBR	0	0	0	0	0	0	0	0	352.983	341.019	0	0	0	0	458.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1280.102	0	166.01	0	0	0
tr_A0A1W7LX87_A0A1W7LX87_CLOBE	2372.135	1731.009	278.046	3236.194	0	1637.038	785.982	0	1410.934	0	0	0	0	0	916.96	338.974	663.062	1336.944	709.069	754.023	0	0	0	0	0	0	0	0	0	0	345.95	155.006	158.001	0	0	0	0	0	0	0	102.007	251.981
tr_A0A1X0EAP7_A0A1X0EAP7_9MYCO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152.022	149.018	0	125.017	158.969	0	155.006	158.001	0	0	0	0	0	0	0	102.007	0
tr_A0A1X0M2N7_A0A1X0M2N7_9NOCA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149.018	0	125.017	158.969	0	155.006	158.001	0	0	0	0	0	0	0	102.007	0
tr_A0A1X1YA39_A0A1X1YA39_9MYCO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158.969	0	155.006	0	0	0	0	0	0	0	0	102.007	0
tr_A0A1X2DR10_A0A1X2DR10_9MYCO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149.018	0	125.017	158.969	0	310.011	158.001	0	0	0	0	0	0	0	205.015	0
tr_A0A1X2EIY6_A0A1X2EIY6_9MYCO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152.022	298.037	121.021	125.017	158.969	0	155.006	0	0	0	0	0	0	166.01	0	102.007	0
tr_A0A1X4JG45_A0A1X4JG45_ENTFC	0	0	0	0	0	0	0	0	0	0	329.024	0	0	0	0	0	0	0	0	0	0	0	0	0	522.03	152.022	149.018	121.021	250.034	158.969	345.95	0	158.001	0	0	0	0	92.991	0	0	205.015	0
tr_A0A1X7L9F3_A0A1X7L9F3_RHORH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152.022	0	121.021	125.017	158.969	0	0	0	466.048	0	0	0	0	0	0	102.007	0
tr_A0A1Y0E209_A0A1Y0E209_LACGS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354.034	0	0	0	0	0	0	0	0	243.043	0	0	345.95	0	0	0	0	0	320.026	0	0	0	0	0
tr_A0A1Y0FAT6_A0A1Y0FAT6_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338.974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320.026	0	166.01	0	0	0
tr_A0A1Y2SXQ6_A0A1Y2SXQ6_9BIFI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243.043	0	158.969	0	0	0	0	0	0	0	0	0	0	0	0
tr_A0A1Y3J2A3_A0A1Y3J2A3_ENTFC	395.023	0	278.046	0	0	0	0	0	0	0	329.024	0	0	0	0	0	0	0	354.034	0	669.966	0	418.024	399.001	1305.074	152.022	149.018	121.021	250.034	158.969	345.95	0	158.001	466.048	129.016	272.02	320.026	92.991	166.01	0	205.015	251.981
tr_A0A1Y3QT37_A0A1Y3QT37_9BACT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149.018	121.021	125.017	158.969	0	0	0	0	0	0	0	0	0	0	0	0
tr_A0A1Y3U8T8_A0A1Y3U8T8_9ACTN	0	0	278.046	0	0	0	0	0	0	0	0	0	0	0	0	0	331.031	445.981	0	0	0	432.966	0	0	0	152.022	447.055	728.129	501.068	792.845	0	620.022	1106.008	466.048	647.082	545.039	640.051	1203.877	1663.096	372.962	818.06	1257.907
tr_A0A1Y3V4S4_A0A1Y3V4S4_BACUN	0	0	0	0	0	0	0	352.025	352.983	341.019	0	457.018	0	0	0	0	331.031	0	0	0	0	0	0	0	0	152.022	149.018	364.064	125.017	158.969	0	155.006	0	0	0	0	0	0	0	0	102.007	0
tr_A0A1Y3XV55_A0A1Y3XV55_9ACTN	0	577.003	557.091	0	338.016	0	392.991	0	352.983	341.019	0	0	0	0	0	338.974	331.031	445.981	354.034	377.012	334.983	432.966	0	0	0	609.09	745.092	1214.215	1251.17	1268.751	1036.85	1240.045	1580.011	933.097	647.082	817.059	640.051	2315.764	2162.125	372.962	921.067	1257.907
tr_A0A1Y3YTH5_A0A1Y3YTH5_9BACE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121.021	0	158.969	0	0	0	0	0	0	0	0	0	0	0	0
tr_A0A1Y4K2A7_A0A1Y4K2A7_9BACE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243.043	125.017	158.969	0	0	0	0	0	0	0	0	0	0	0	0
tr_A0A1Y4LFC9_A0A1Y4LFC9_9CLOT	0	0	278.046	0	0	0	0	0	0	0	0	0	0	0	0	0	331.031	0	0	0	0	0	0	0	0	152.022	149.018	121.021	125.017	158.969	0	0	0	0	0	0	0	92.991	0	0	102.007	0
tr_A0A1Y4LJE6_A0A1Y4LJE6_9CLOT	0	0	278.046	0	0	0	0	0	0	0	0	0	0	0	0	0	331.031	0	0	0	0	0	0	0	0	152.022	149.018	121.021	0	0	0	0	0	0	0	0	0	92.991	0	0	0	0
tr_A0A1Y4LZA5_A0A1Y4LZA5_9FIRM	0	0	0	0	338.016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152.022	149.018	0	0	158.969	345.95	0	0	466.048	129.016	545.039	0	0	0	0	0	0
tr_A0A1Y4QZK8_A0A1Y4QZK8_9ENTE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152.022	149.018	0	125.017	158.969	345.95	0	158.001	0	0	0	0	0	0	0	0	251.981
tr_A0A1Y4SZX8_A0A1Y4SZX8_9FIRM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334.983	0	0	0	261.015	152.022	149.018	121.021	250.034	316.938	345.95	155.006	158.001	0	0	0	0	0	0	372.962	0	251.981
tr_A0A1Z2XM94_A0A1Z2XM94_9FIRM	0	0	0	0	338.016	1227.028	0	0	352.983	341.019	329.024	0	941.043	947.069	458.98	338.974	0	0	0	377.012	0	0	0	399.001	522.03	304.045	298.037	364.064	1377.187	475.907	1381.8	310.011	316.002	0	129.016	272.02	1921.154	92.991	333.019	372.962	102.007	251.981
tr_A0A1Z3NBH7_A0A1Z3NBH7_BDEBC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250.034	0	0	155.006	474.003	0	0	0	0	92.991	0	0	0	0
tr_A0A1Z5ILG0_A0A1Z5ILG0_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	609.09	0	121.021	250.034	0	0	0	0	0	0	0	0	0	0	0	0	0
tr_A0A200I1H3_A0A200I1H3_9ENTE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331.031	0	0	0	0	0	0	0	0	152.022	149.018	0	125.017	316.938	345.95	0	158.001	0	0	0	0	0	0	0	0	251.981
tr_A0A208ZPL2_A0A208ZPL2_YERIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152.022	149.018	0	125.017	158.969	0	310.011	158.001	0	0	0	0	0	0	0	205.015	0
tr_A0A209B0V9_A0A209B0V9_YERFR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155.006	158.001	0	0	0	0	0	0	0	0	0
tr_A0A224VHP0_A0A224VHP0_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	458.98	338.974	0	890.963	0	0	0	0	0	0	261.015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr_A0A225CZ86_A0A225CZ86_9RHOB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158.969	0	0	0	0	0	0	0	0	0	0	205.015	0
tr_A0A233W8A3_A0A233W8A3_FINMA	395.023	577.003	278.046	539.032	338.016	0	392.991	352.025	704.967	682.038	329.024	457.018	941.043	473.035	916.96	338.974	0	445.981	709.069	754.023	334.983	432.966	418.024	797.002	1828.104	761.113	447.055	1942.344	1001.136	792.845	690.9	930.033	1264.009	3265.34	388.049	545.039	960.077	1203.877	998.058	1489.848	818.06	502.963
tr_A0A239EHW9_A0A239EHW9_9SPHN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152.022	298.037	121.021	375.051	316.938	0	310.011	158.001	466.048	0	0	0	0	0	0	205.015	0
tr_A0A239MDN0_A0A239MDN0_9RHOB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152.022	0	0	125.017	158.969	0	0	158.001	0	0	0	0	0	0	0	0	0
tr_A0A239RB68_A0A239RB68_STREI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149.018	0	0	0	0	155.006	158.001	0	0	0	640.051	0	166.01	0	0	0
tr_A0A240DZJ7_A0A240DZJ7_9BURK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149.018	121.021	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr_A0A240ENI4_A0A240ENI4_9VIBR	395.023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125.017	0	0	0	0	0	0	0	0	0	0	0	0	0
tr_A0A241YCL4_A0A241YCL4_ACIBA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155.006	316.002	0	0	0	0	0	0	0	0	0
tr_A0A242L160_A0A242L160_ENTMU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125.017	158.969	0	0	0	0	0	0	0	92.991	0	0	102.007	0
tr_A0A242LJR2_A0A242LJR2_9ENTE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152.022	0	0	0	158.969	0	0	0	0	0	0	0	0	166.01	0	0	0
tr_A0A243BAG4_A0A243BAG4_BACTU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121.021	0	158.969	0	0	0	0	0	0	0	92.991	0	0	0	0
tr_A0A243GFG1_A0A243GFG1_BACTF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121.021	0	0	0	0	0	0	0	0	0	92.991	0	0	0	0
tr_A0A246HQN6_A0A246HQN6_STEMA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121.021	0	158.969	0	155.006	0	0	0	0	0	0	0	0	0	0
tr_A0A246KUS4_A0A246KUS4_9GAMM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121.021	0	158.969	0	155.006	0	0	0	0	0	0	0	0	0	0
tr_A0A248K966_A0A248K966_SALBN	395.023	577.003	278.046	0	0	0	392.991	352.025	352.983	0	329.024	0	470.022	0	0	338.974	331.031	0	709.069	0	334.983	0	0	797.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr_A0A248TG32_A0A248TG32_9BACI	0	0	0	0	0	0	0	0	0	0	0	0	470.022	0	0	0	0	0	0	0	0	0	0	0	0	0	149.018	121.021	0	158.969	0	155.006	158.001	0	129.016	0	0	92.991	166.01	0	102.007	0
tr_A0A249NMX6_A0A249NMX6_LACGS	0	0	0	0	0	0	0	352.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	485.086	0	0	345.95	0	0	0	0	0	0	0	0	0	0	0
tr_A0A256LDW7_A0A256LDW7_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243.043	0	0	345.95	0	0	0	0	0	0	0	0	0	0	0
tr_A0A256MFB7_A0A256MFB7_LACJH	0	0	0	0	0	0	0	352.025	352.983	0	0	457.018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	607.107	0	0	690.9	0	0	466.048	0	0	0	0	0	0	0	0
tr_A0A256MHW8_A0A256MHW8_LACJH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243.043	0	0	345.95	0	0	0	0	0	0	0	0	0	0	0
tr_A0A256MKD6_A0A256MKD6_LACJH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243.043	0	0	345.95	0	0	0	0	0	0	0	0	0	0	0
tr_A0A256VE65_A0A256VE65_LIMRT	0	0	0	0	0	0	0	0	0	0	0	457.018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320.026	0	0	0	0	0
tr_A0A259UUM1_A0A259UUM1_9FIRM	0	0	0	0	0	0	0	0	0	0	0	0	0	947.069	0	0	0	0	0	377.012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr_A0A261EQB5_A0A261EQB5_9BIFI	0	0	278.046	0	0	0	0	1057.076	1057.95	682.038	329.024	914.037	0	0	458.98	338.974	0	445.981	0	0	0	0	418.024	0	261.015	152.022	149.018	121.021	375.051	158.969	345.95	155.006	158.001	466.048	129.016	0	2241.179	184.981	333.019	0	102.007	251.981
tr_A0A261F7B4_A0A261F7B4_9BIFI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243.043	0	158.969	0	0	0	0	0	0	0	0	0	0	0	0
tr_A0A265UXW3_A0A265UXW3_9FLAO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152.022	149.018	121.021	125.017	316.938	0	310.011	158.001	0	0	0	0	92.991	0	0	0	0
tr_A0A267LTT5_A0A267LTT5_LACJH	0	0	0	0	0	0	0	352.025	352.983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	607.107	0	0	690.9	0	0	466.048	0	0	0	0	0	0	0	0
tr_A0A267MB76_A0A267MB76_LACJH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354.034	0	0	0	0	0	0	0	0	243.043	0	0	345.95	0	0	0	0	0	320.026	0	0	0	0	0
tr_A0A267MDW7_A0A267MDW7_LACJH	0	0	0	0	0	0	0	352.025	352.983	0	0	457.018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	728.129	0	0	690.9	0	0	466.048	0	0	0	0	0	0	0	0
tr_A0A269YLE8_A0A269YLE8_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	458.98	338.974	0	890.963	0	0	0	0	0	0	261.015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr_A0A270NJB4_A0A270NJB4_STEMA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158.969	0	155.006	0	0	0	0	0	0	0	0	102.007	0
tr_A0A285PRT2_A0A285PRT2_9FIRM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354.034	0	0	0	0	399.001	0	0	0	121.021	0	0	0	0	0	466.048	129.016	0	0	92.991	166.01	0	0	0
tr_A0A285PUL7_A0A285PUL7_9FIRM	0	0	278.046	539.032	0	0	0	0	0	341.019	0	0	470.022	947.069	0	338.974	0	445.981	354.034	377.012	334.983	432.966	836.048	1196.004	1305.074	761.113	447.055	728.129	751.102	950.814	345.95	620.022	632.004	933.097	388.049	545.039	960.077	370.962	499.029	0	1023.075	251.981
tr_A0A285S8J3_A0A285S8J3_9FIRM	0	0	278.046	0	338.016	409.009	0	352.025	352.983	341.019	329.024	0	0	0	458.98	0	0	0	354.034	377.012	334.983	0	0	0	261.015	304.045	298.037	121.021	375.051	158.969	0	155.006	158.001	466.048	129.016	272.02	640.051	92.991	333.019	372.962	307.022	0
tr_A0A286V0V7_A0A286V0V7_ENTFC	0	0	278.046	0	0	0	0	0	0	0	329.024	0	0	0	0	0	0	0	0	0	0	0	0	399.001	1305.074	304.045	149.018	121.021	250.034	158.969	345.95	155.006	158.001	0	129.016	272.02	320.026	184.981	166.01	0	307.022	251.981
tr_A0A290XIF4_A0A290XIF4_9GAMM	0	0	0	0	0	0	0	352.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158.969	0	155.006	0	0	0	0	0	0	0	0	0	0
tr_A0A291R1E3_A0A291R1E3_9BACT	0	0	278.046	0	338.016	0	0	0	0	0	659.049	457.018	0	2841.207	0	0	0	0	0	0	0	0	6692.381	797.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr_A0A2A2WNX7_A0A2A2WNX7_9ACTN	0	0	0	0	0	0	0	0	0	0	0	457.018	0	0	0	0	0	0	0	0	0	0	0	0	1567.089	0	0	121.021	0	0	0	0	0	0	0	0	320.026	0	0	0	0	0
tr_A0A2A3TX05_A0A2A3TX05_LEVBR	0	0	0	0	0	0	0	0	352.983	341.019	0	0	0	0	458.98	0	0	0	0	0	0	0	0	0	0	0	0	0	125.017	0	0	0	0	0	0	0	1280.102	92.991	166.01	0	0	0
tr_A0A2A4HNQ1_A0A2A4HNQ1_9GAMM	0	0	0	1079.065	0	0	0	0	0	0	0	0	0	0	0	338.974	1326.123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr_A0A2A5J1N2_A0A2A5J1N2_9NOCA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149.018	0	125.017	158.969	0	155.006	158.001	0	0	0	0	0	0	0	102.007	0
tr_A0A2A5SGY8_A0A2A5SGY8_LACLH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121.021	125.017	0	0	0	0	0	0	0	0	0	0	0	102.007	0
tr_A0A2A5SW08_A0A2A5SW08_LACLC	0	0	835.137	0	338.016	0	0	0	0	0	0	0	0	0	0	0	663.062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr_A0A2A6FGJ9_A0A2A6FGJ9_9HYPH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158.969	0	310.011	0	0	0	0	0	0	0	0	0	0
tr_A0A2A7MFV8_A0A2A7MFV8_9CLOT	0	0	0	0	0	0	0	352.025	352.983	341.019	329.024	0	0	0	0	0	0	0	354.034	377.012	0	0	0	0	261.015	0	0	0	0	0	1036.85	0	0	466.048	0	0	0	0	0	1117.886	0	0
tr_A0A2B4DD98_A0A2B4DD98_BACCE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152.022	149.018	121.021	125.017	316.938	0	0	0	0	0	0	0	92.991	0	0	102.007	0
tr_A0A2C6VE52_A0A2C6VE52_9STAP	791.045	0	0	0	338.016	0	0	352.025	0	341.019	0	0	0	0	0	338.974	0	0	0	0	0	0	0	797.002	0	0	0	0	0	0	0	0	0	0	0	0	0	92.991	0	0	0	0
tr_A0A2G0E7P6_A0A2G0E7P6_ENTFC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125.017	158.969	0	0	0	0	129.016	0	640.051	0	166.01	0	205.015	0
tr_A0A2I1L7D6_A0A2I1L7D6_9LACT	395.023	577.003	278.046	539.032	338.016	0	392.991	352.025	704.967	682.038	329.024	457.018	941.043	473.035	458.98	338.974	0	445.981	709.069	754.023	334.983	432.966	418.024	797.002	1567.089	761.113	447.055	1699.301	1001.136	792.845	690.9	930.033	1264.009	3265.34	388.049	545.039	960.077	1203.877	998.058	1117.886	716.052	251.981
tr_A0A2I7N8C7_A0A2I7N8C7_9NEIS	0	0	0	0	0	0	785.982	0	0	0	0	457.018	941.043	0	0	0	663.062	0	0	754.023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166.01	0	0	0
tr_A0A2J0SXB2_A0A2J0SXB2_STEMA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149.018	0	125.017	0	0	155.006	158.001	0	0	0	0	0	0	0	102.007	0
tr_A0A2J0T0Z6_A0A2J0T0Z6_STEMA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121.021	0	158.969	0	155.006	0	0	0	0	0	0	0	0	0	0
tr_A0A2J0U9X2_A0A2J0U9X2_STEMA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149.018	121.021	0	158.969	0	155.006	158.001	0	0	0	0	0	0	0	102.007	0
tr_A0A2J6NMJ5_A0A2J6NMJ5_9LACO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47522.709	304.045	0	0	0	0	690.9	0	0	466.048	0	545.039	0	0	0	0	0	0
tr_A0A2K4AIC0_A0A2K4AIC0_9STAP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	640.051	0	0	0	102.007	0
