CycID	PhaseShift	PhaseShiftHeight	PeakIndex	PeakSPD	Period	p	N	Nindependent	Nyquist	BH.Q
PF00308.21	9.3512823911299	355.747085075309	12	1.19204540550241	22.9268292682927	0.944681311558055	12	8	0.3	1
PF08299.14	9.3512823911299	355.747085075309	12	1.19204540550241	22.9268292682927	0.944681311558055	12	8	0.3	1
PF01527.23	20.9999263197062	2521.1812081297	1	0.862329647852733	24	0.987573291063451	12	8	0.3	1
PF01025.22	16.6237067618398	275.31492464964	48	1.71666729118657	20	0.794914710580223	12	8	0.3	1
PF00012.23	9.1529702212884	1690.67538988338	48	2.32179602474727	20	0.562198022302742	12	8	0.3	1
PF06100.14	9.19073997651354	49.1882204955247	1	1.0153075321343	24	0.972648547874801	12	8	0.3	1
PF08220.15	20.9999263197062	1444.52770925836	1	0.680072522592686	24	0.996486562652294	12	8	0.3	1
PF00455.25	16.3530883836699	692.970314774435	48	0.537556678334959	20	0.999106088537484	12	8	0.3	1
PF00294.27	1.00006822513578	2049.44699015738	1	2.49504590906873	24	0.497800400028403	12	8	0.3	1
PF00359.25	16.1654805770535	247.173118726121	1	2.73288901785319	24	0.416047979753438	12	8	0.3	1
PF02302.20	14.3091043251493	546.505652012565	1	0.776179544420615	24	0.99278699711734	12	8	0.3	1
PF02378.21	12.7285468361803	2585.17526059344	1	1.42355849568555	24	0.889694790440697	12	8	0.3	1
PF13396.9	9.03785672046968	515.091127550377	1	0.294943892399687	24	0.999981881197554	12	8	0.3	1
PF13091.9	9.12670150336226	1099.6334092397	48	0.491503049083802	20	0.999483247069612	12	8	0.3	1
PF10298.12	15.701638413009	268.329586226667	48	0.0307320452245289	20	0.999999999999296	12	8	0.3	1
PF14527.9	14.7670439867163	279.905777811362	48	0.0191376733236747	20	0.999999999999983	12	8	0.3	1
PF02650.17	14.7670439867163	279.905777811362	48	0.0191376733236747	20	0.999999999999983	12	8	0.3	1
PF01226.20	16.4018573851912	69.793286498175	48	0.886520336288114	20	0.985727389619511	12	8	0.3	1
