CycID	BH.Q	ADJ.P	PER	LAG	AMP
PF12974.10	1	0.647739564961787	0	0	0
PF08706.14	1	1	24	6	32.9076889362502
PF19263.2	1	0.455602586713698	20	16	82.8679650075951
PF03288.19	1	0.647739564961787	24	10	46.4102464763979
PF08534.13	1	0.898239271017049	24	4	108.498464505264
PF17900.4	1	1	20	10	11.6545339675167
PF01433.23	1	1	20	10	33.9163767596128
PF11838.11	1	1	20	10	11.6545339675167
PF16916.8	1	1	24	10	52.6511709271503
PF09250.14	1	1	0	0	0
PF08708.14	1	1	0	0	0
PF00275.23	1	1	24	6	50.64864452283
PF09515.13	1	1	24	18	39.1033585530067
PF03180.17	1	1	20	0	79.0594878841243
PF09383.13	1	1	24	10	105.459142783029
PF12558.11	1	0.898239271017049	20	0	55.9201255765758
PF01032.21	1	1	24	10	39.4947421563934
PF01497.21	1	1	20	2	47.6031356162596
PF01638.20	1	1	20	10	415.822627958123
PF00903.28	1	1	20	8	55.9264895376064
PF00578.24	1	1	24	12	12.3676511563433
PF03717.18	1	0.13380658436214	24	2	197.081266518409
PF02132.18	1	1	24	6	65.0343784326797
PF13662.9	1	1	24	6	65.0343784326797
PF01820.24	1	0.0832745443856555	20	4	66.8590674815316
PF07478.16	1	0.00804820693709583	20	4	56.8386572853371
PF12911.10	1	1	20	18	15.0762236816784
PF16658.8	1	1	20	6	39.1192684555834
PF00154.24	1	1	20	0	61.0028091197447
PF01928.24	1	1	24	6	67.48379632271
PF01513.24	1	1	20	0	56.4087363623756
PF20143.2	1	1	20	0	56.4087363623756
PF00160.24	1	1	20	16	135.036889109976
PF03601.17	1	1	24	10	11.7598928779135
PF03595.20	1	1	0	0	0
PF02568.17	1	1	24	18	60.0589983435559
PF00999.24	1	1	20	8	69.7985103709241
PF00579.28	1	0.898239271017049	20	10	142.585961105924
PF05343.17	1	1	20	10	26.6070139624874
PF00085.23	1	1	20	12	61.0296791774297
PF00166.24	1	1	20	14	195.961209377009
PF00118.27	1	1	20	6	142.931736321924
PF13426.10	1	1	24	6	12.679131693456
PF02223.20	1	1	24	6	77.6357283802052
PF04468.15	1	0.207574955908289	24	12	29.2436383728368
PF06156.16	1	1	0	0	0
PF18376.4	1	1	0	0	0
PF01070.21	1	1	20	8	24.1441610436147
PF00081.25	1	1	20	16	29.721112226833
PF02777.21	1	1	20	16	29.721112226833
PF02554.17	1	0.13380658436214	20	10	4.73407990004394
PF13722.9	1	0.13380658436214	20	10	4.73407990004394
PF02255.19	1	1	24	22	103.092809939788
PF01653.21	1	0.0832745443856555	20	4	86.3844070304358
PF03120.19	1	0.0832745443856555	20	4	86.3844070304358
PF03119.19	1	1	24	6	4.71569512373309
PF12826.10	1	0.312045855379189	20	4	127.201438867648
PF00533.29	1	1	20	2	27.9795082247706
PF17912.4	1	1	20	6	31.7625295041185
PF01855.22	1	0.00173133450911229	24	14	101.450024110396
PF17147.7	0.727116402116402	0.000702527924750147	24	12	99.1445024503376
PF01558.21	1	0.312045855379189	20	8	101.397698208589
PF10371.12	1	0.0285920047031158	20	10	90.4948187494732
PF12838.10	1	0.312045855379189	20	10	185.988882441935
PF19293.2	1	1	24	0	65.3767948914693
PF02457.19	1	1	24	0	65.3767948914693
PF07949.15	1	1	20	18	109.083948920086
PF02878.19	1	1	20	8	81.7316444102283
PF02879.19	1	1	20	8	81.7316444102283
PF02880.19	1	1	20	8	81.7316444102283
PF00408.23	1	0.455602586713698	20	8	85.638409376284
PF02367.20	1	1	20	18	85.4503189724884
PF20037.2	1	1	24	10	74.2009571905916
PF05135.16	1	1	24	18	104.265546536386
PF08951.13	1	1	0	0	0
PF01416.23	1	0.898239271017049	24	2	177.991504746715
PF07155.15	1	1	24	10	246.158189443356
PF06418.17	1	1	20	8	37.5141360622899
PF06210.14	1	1	0	0	0
PF11151.11	1	1	0	0	0
PF05014.18	1	1	0	0	0
PF03006.23	1	0.312045855379189	24	12	33.6561614641361
PF00216.24	1	1	24	0	56.5490970584412
PF00916.23	1	1	20	10	23.2708841688493
PF01740.24	1	1	20	8	103.264460110921
PF04586.20	1	0.259810405643739	20	10	31.2251283504168
PF00877.22	1	1	20	6	146.550001721255
PF01476.23	1	0.207574955908289	24	2	266.033723625643
PF03838.17	1	1	20	0	47.8534514167996
PF05697.16	1	1	20	10	64.6691577801969
PF00254.31	1	1	20	10	77.1736340986998
PF05698.17	1	1	20	10	79.9426642538263
PF01807.23	1	1	24	6	67.6980496774095
PF08275.14	1	1	20	8	50.1402347471569
PF13155.9	1	0.13380658436214	24	16	214.041222665168
PF10410.12	1	0.647739564961787	20	10	50.1402347471569
PF03979.17	1	1	20	0	69.6832519655908
PF00140.23	1	1	24	12	34.6008561238013
PF04542.17	1	1	20	12	442.21468145913
PF04539.19	1	1	20	6	120.693228053607
PF01327.24	1	1	20	10	77.015242179714
PF12344.11	1	0.312045855379189	20	10	10.3951767902234
PF02151.22	1	1	20	6	58.0202327166998
PF07977.16	1	1	24	12	49.6967020186576
PF13561.9	1	1	20	0	29.14128466626
PF03332.16	1	1	20	6	32.2610397848551
PF02441.22	1	1	20	6	72.2910617746067
PF01361.24	1	1	0	0	0
PF09945.12	1	1	0	0	0
PF06966.15	1	1	0	0	0
PF03992.19	1	1	0	0	0
PF01987.20	1	1	20	10	53.0075527448683
PF00265.21	1	1	20	6	32.673990145068
PF11967.11	1	1	20	4	61.3966675968656
PF02565.18	1	1	20	4	61.3966675968656
PF17827.4	1	0.13380658436214	20	10	40.1431590747415
PF01300.21	1	1	20	4	43.0104770724529
PF00464.22	1	1	20	6	17.5871598616718
PF13702.9	1	1	20	6	17.4846293783998
PF08032.15	1	1	24	10	15.1844110191999
PF00258.28	1	1	20	6	84.3896588007085
PF03631.18	1	1	20	6	27.8614213923124
PF02603.19	1	1	24	22	64.7759309041561
PF07475.15	1	1	24	22	64.7759309041561
PF01790.21	1	1	20	0	45.2817040536241
PF12732.10	1	0.312045855379189	20	10	32.7199520858451
PF02705.19	1	1	20	14	10.7558012486286
PF00364.25	1	1	20	10	61.8838641691031
PF02817.20	1	0.455602586713698	20	14	15.2324942803206
PF00198.26	1	0.647739564961787	20	14	15.4000785874618
PF01145.28	1	1	20	10	36.6945993028947
PF12706.10	1	1	20	0	115.681962295338
PF17768.4	1	1	20	6	66.0466017899483
PF10141.12	1	1	24	6	10.2092077067714
PF05066.16	1	0.772989417989418	0	0	0
PF02618.19	1	0.0498794826572604	20	8	151.769863979975
PF03449.18	1	1	20	4	154.063011271363
PF01272.22	1	1	20	4	154.063011271363
PF05848.14	1	1	0	0	0
PF17727.4	1	1	0	0	0
PF02482.22	1	1	24	6	97.6848572772733
PF16321.8	1	1	24	6	97.6848572772733
PF00676.23	1	0.207574955908289	20	8	46.3911545933058
PF13612.9	1	1	24	6	79.6446187455562
PF03099.22	1	0.898239271017049	20	6	51.3974706041066
PF10437.12	1	1	0	0	0
PF02901.18	1	0.647739564961787	20	6	88.7376583982246
PF01228.24	1	0.312045855379189	20	6	214.325479591205
PF06071.16	1	0.0498794826572604	20	4	58.0711444049452
PF01098.22	1	1	20	12	97.6684170446107
PF00289.25	1	1	24	6	30.1968183138762
PF02785.22	1	1	24	6	30.1968183138762
PF00682.22	1	1	20	14	164.31747381213
PF02436.21	1	0.0832745443856555	24	14	104.910251144133
PF00285.24	1	0.898239271017049	24	0	82.2690455639301
PF00330.23	1	1	20	6	49.4889894016841
PF00694.22	1	0.207574955908289	24	6	62.3471958874756
PF00574.26	1	1	20	8	210.319012569002
PF00398.23	1	1	20	12	50.6444018821429
PF08207.15	1	1	20	6	142.906987584582
PF01132.23	1	1	20	6	142.906987584582
PF09285.14	1	1	20	6	142.906987584582
PF02446.20	1	1	20	18	52.206400761784
PF00343.23	1	1	20	8	66.5486476045907
PF00854.24	1	1	20	4	29.5118086196017
PF01654.20	1	1	20	10	7.86373451357559
PF02322.18	1	1	0	0	0
PF06912.14	1	1	0	0	0
PF02504.18	1	1	24	18	25.0584501116888
PF14437.9	1	0.455602586713698	20	18	87.5009286379293
PF01055.29	1	1	24	0	8.76865441679908
PF03061.25	1	1	20	8	15.8094934137688
PF02746.19	1	1	24	18	14.6611520011219
PF13378.9	1	1	20	0	13.6499893040251
PF00378.23	1	1	20	4	56.3337830435699
PF00710.23	1	1	24	12	18.1931503731487
PF17763.4	1	1	24	12	18.1931503731487
PF13840.9	1	1	20	16	28.0997163775722
PF01281.22	1	1	24	0	87.7586690596718
PF03948.17	1	1	24	0	87.7586690596718
PF00772.24	1	1	24	10	4.70102265802347
PF03796.18	1	1	24	10	4.70102265802347
PF02390.20	1	1	20	6	93.1952595468246
PF07319.14	1	1	0	0	0
PF01695.20	1	1	20	18	184.330009933271
PF13599.9	1	0.455602586713698	20	12	69.722142838556
PF14714.9	1	0.312045855379189	20	8	109.544275434639
PF13151.9	1	1	0	0	0
PF16555.8	1	1	0	0	0
PF04172.19	1	1	20	10	69.8897271456972
PF03788.17	1	1	20	6	96.5660375727409
PF02576.20	1	1	20	16	57.4736391748426
PF17384.5	1	1	20	16	57.4736391748426
PF08529.14	1	1	20	16	29.1320922781046
PF13184.9	1	1	20	16	29.1320922781046
PF04296.16	1	1	24	18	10.9626299821256
PF01248.29	1	1	20	10	113.337903315705
PF04760.18	1	1	24	10	108.488388233632
PF11987.11	1	1	24	10	50.6076323295212
PF02033.21	1	1	20	2	57.6101107836116
PF20511.1	1	1	20	8	40.0498209796249
PF08545.13	1	1	20	12	20.3788174337963
PF08541.13	1	1	20	12	20.3788174337963
PF00698.24	1	1	24	22	13.444928337481
PF00109.29	1	0.455602586713698	24	0	19.7533814858368
PF02801.25	1	0.455602586713698	24	0	19.7533814858368
PF17848.4	1	0.259810405643739	20	10	22.3877077991473
PF01039.25	1	0.0498794826572604	24	20	71.6090572841523
PF03255.17	1	1	24	12	21.647366999245
PF05532.15	1	1	0	0	0
PF13302.10	1	1	24	6	210.787824364929
PF03372.26	1	1	20	0	71.4368767829334
PF09334.14	1	1	20	4	84.4151146448312
PF19303.2	1	1	20	4	68.7908832077333
PF06177.14	1	0.066577013521458	24	12	66.831843870456
PF01960.21	1	1	20	12	20.2048691656244
PF00202.24	1	0.312045855379189	20	8	100.077529848113
PF14622.9	1	1	20	0	38.2078078146339
PF00035.29	1	1	20	0	38.2078078146339
PF02463.22	1	1	24	0	83.0560554113908
PF06470.16	1	1	20	16	28.7042926754867
PF00884.26	1	0.207574955908289	20	4	117.247496708885
PF17255.5	1	1	0	0	0
PF07907.14	1	0.312045855379189	24	8	38.1604316602944
