CycID	PhaseShift	PhaseShiftHeight	PeakIndex	PeakSPD	Period	p	N	Nindependent	Nyquist	BH.Q
PF04327.15	5.71885976421008	155.859031624888	1	0.249208501019925	24	0.99999439508192	12	8	0.3	1
PF01016.22	10.244671531082	305.001977679905	48	0.0684904869062058	20	0.999999999631242	12	8	0.3	1
PF01566.21	10.3944101517557	129.651406713445	1	0.3309278807936	24	0.999960296802823	12	8	0.3	1
PF02562.19	16.7074583060936	175.812290629721	1	1.11274186372921	24	0.958737282543783	12	8	0.3	1
PF02130.20	5.99132861290844	202.343004951855	38	0.304056428076578	20.7352941176471	0.999977674219207	12	8	0.3	1
PF20260.1	8.21006764331812	241.882612881946	48	1.07571807912354	20	0.964452822512353	12	8	0.3	1
PF04452.17	8.21006764331812	241.882612881946	48	1.07571807912354	20	0.964452822512353	12	8	0.3	1
PF02091.18	13.6711039707351	54.8367297496337	48	1.26535114090296	20	0.929479232330246	12	8	0.3	1
PF02092.20	8.78281481859737	31.5457186690922	1	1.58542726187465	24	0.840210683455645	12	8	0.3	1
PF05979.15	12.729350646476	199.517208937491	48	1.46698941120534	20	0.877218528423356	12	8	0.3	1
PF00654.23	13.0066846611569	84.6598043672056	48	0.553844477328321	20	0.998930282812378	12	8	0.3	1
PF01522.24	2.60856619041087	872.297820767815	48	0.716801889857443	20	0.995300564513191	12	8	0.3	1
PF17767.4	5.09869959326029	242.059695876987	48	0.420490494043656	20	0.999807184812268	12	8	0.3	1
PF04095.19	5.08638984927608	239.337751266334	48	0.413630513703588	20	0.999826586308758	12	8	0.3	1
PF17956.4	5.09869959326029	242.059695876987	48	0.420490494043656	20	0.999807184812268	12	8	0.3	1
PF00583.28	9.14822800094763	3099.79025062074	48	0.724577343206151	20	0.995015383247181	12	8	0.3	1
PF02540.20	8.59825320509163	720.825095442378	1	1.6257509318259	24	0.826721009713996	12	8	0.3	1
PF02687.24	11.0129755427641	6823.94429209904	48	0.64677954780775	20	0.997352549037869	12	8	0.3	1
PF12704.10	13.1552228258365	1153.33613507613	1	0.560815442793933	24	0.998847249494179	12	8	0.3	1
PF07685.17	10.3930202622067	111.569146618825	1	0.521985798479864	24	0.999252102520517	12	8	0.3	1
PF08245.15	8.56818307306495	1195.91530069318	48	1.85640091415608	20	0.743092665170856	12	8	0.3	1
PF08353.13	12.9591908944087	103.642928213996	48	0.645102229795801	20	0.997391395066882	12	8	0.3	1
PF03306.16	1.00007368029384	81.4758741477764	1	1.79979885980524	24	0.764435671093598	12	8	0.3	1
PF00009.30	7.35166474491143	2672.86119284417	1	1.22330455463187	24	0.938457277329762	12	8	0.3	1
PF03144.28	7.3176867998266	1784.88956525519	1	0.71397213056138	24	0.99540127695955	12	8	0.3	1
PF14492.9	3.2327285905608	985.966243198468	1	0.904478665734887	24	0.984239185900239	12	8	0.3	1
PF00679.27	1.78136277880298	1494.75791988646	1	0.749341712758438	24	0.994021259449338	12	8	0.3	1
PF06421.15	12.6061102418308	295.06488620139	1	3.07762895069836	24	0.314293859867584	12	8	0.3	1
PF13328.9	8.65457013598827	294.248875905338	1	0.011192147461082	24	1	12	8	0.3	1
PF04607.20	7.96852322697196	1337.23854077099	28	3.01342768087098	21.5267175572519	0.331664240953588	12	8	0.3	1
PF02824.24	8.64148155495246	565.870097775915	48	0.153491884410284	20	0.99999983194533	12	8	0.3	1
PF19296.2	8.58368586257236	294.496909715292	1	1.0992029902152	24	0.960889296593877	12	8	0.3	1
PF13291.9	1.00007368029384	459.100785035562	48	1.6778559867874	20	0.808710967034001	12	8	0.3	1
PF13460.9	8.17817376967328	69.3627668692768	14	0.830196805854483	22.741935483871	0.989756277397409	12	8	0.3	1
PF13520.9	11.1208445956682	350.281808067354	1	1.86760387339813	24	0.73882235707647	12	8	0.3	1
PF02424.18	12.9915587599967	484.244176269944	48	0.570186092529716	20	0.998727797577202	12	8	0.3	1
PF04203.16	1.00007368029384	1169.71822421285	1	3.48898441879808	24	0.219687946157277	12	8	0.3	1
PF00580.24	12.9598849076321	653.41150927436	1	1.88624426001719	24	0.731687816132908	12	8	0.3	1
PF13361.9	13.8343402276882	689.107862619178	1	1.90949509215049	24	0.722742102484612	12	8	0.3	1
PF03352.16	9.33268741389078	381.907070169133	1	0.486110222736961	24	0.999517431068734	12	8	0.3	1
PF00890.27	11.5019808874796	102.152625288015	33	4.52538222023199	21.123595505618	0.0834303443394117	12	8	0.3	1
PF00056.26	13.6073433215426	100.296961575237	1	1.42925121392621	24	0.888095450272829	12	8	0.3	1
PF02866.21	8.66463893016553	124.322094498378	48	2.27205964203151	20	0.581251088220916	12	8	0.3	1
PF02580.19	9.21560100782821	60.633192781274	48	1.3429476463044	20	0.911120215649346	12	8	0.3	1
PF13580.9	20.9999263197062	40.6377239970311	1	1.79928646599504	24	0.764626922193605	12	8	0.3	1
PF00367.23	4.75502558888146	1328.89365474716	18	3.81053598502138	22.3809523809524	0.163960959703361	12	8	0.3	1
PF01418.20	12.8814879712561	626.091047963628	3	0.250778947555535	23.7974683544304	0.999994141580642	12	8	0.3	1
PF13238.9	13.3901522882647	90.1550566278355	48	0.982763835623562	20	0.976500059475142	12	8	0.3	1
PF06736.14	12.5762071918289	34.0914669587434	48	1.58206460825149	20	0.841316659345974	12	8	0.3	1
PF01183.23	4.26533425477691	795.856902158779	48	0.295442073624103	20	0.999981669679415	12	8	0.3	1
PF01643.20	5.27135246641262	246.661548479492	48	0.695961095723123	20	0.99600507027404	12	8	0.3	1
PF00478.28	12.8716206661088	270.254338863682	48	0.130399637521417	20	0.999999950094899	12	8	0.3	1
PF00860.23	9.51727212167768	520.246519600496	1	1.23578721719766	24	0.935864192702803	12	8	0.3	1
PF13419.9	13.8339676709686	2243.75873996577	48	1.26981160592374	20	0.928486335155247	12	8	0.3	1
PF00588.22	1.00007782817958	990.055614384572	1	1.63627830899572	24	0.8231328148365	12	8	0.3	1
PF00186.22	9.04138868932862	269.405188718139	48	0.625502391899787	20	0.997813854691606	12	8	0.3	1
PF06689.16	7.21217668060089	356.177731242764	48	0.921531530633485	20	0.982729848923493	12	8	0.3	1
PF07724.17	1.93564873872538	1194.99348327371	1	0.430742251259454	24	0.999774948477778	12	8	0.3	1
PF10431.12	6.46916663890323	1107.69404273984	1	0.314694571743339	24	0.999971766924816	12	8	0.3	1
PF01926.26	12.6710031568781	2042.19685365917	48	1.70249015650903	20	0.799989460546226	12	8	0.3	1
PF02152.21	15.696008038514	19.1562852389393	1	0.144375809750426	24	0.999999893299611	12	8	0.3	1
PF01288.23	16.3897753144401	19.5288584268288	1	1.76389437026085	24	0.777740982134748	12	8	0.3	1
PF01227.25	5.72141522339207	0	1	1	24	0.974508269234033	12	8	0.3	1
PF01712.22	12.4133892722469	78.115637288959	1	1.3826495681487	24	0.90085776000378	12	8	0.3	1
PF03447.19	16.6401931307267	296.36545371171	34	0.497803825758751	21.044776119403	0.999440896507358	12	8	0.3	1
PF00742.22	16.6401931307267	296.36545371171	34	0.497803825758751	21.044776119403	0.999440896507358	12	8	0.3	1
PF01565.26	12.4843536857505	250.926955844702	1	0.10152712616243	24	0.999999992452934	12	8	0.3	1
PF02873.19	11.3502941058499	218.126391293755	1	0.0928409277823455	24	0.999999996181593	12	8	0.3	1
PF08402.13	19.9573287122296	418.532467229887	48	1.27065242026352	20	0.92829830617085	12	8	0.3	1
PF00528.25	11.0767282033662	10517.903465407	1	0.284503704423155	24	0.999985868783124	12	8	0.3	1
PF13416.9	5.4087167807638	2840.57124597968	48	0.435565024790115	20	0.999758347612602	12	8	0.3	1
PF01553.24	1.00007368029384	515.356074344333	1	1.77814258769535	24	0.772484885484255	12	8	0.3	1
PF00122.23	9.12638854634143	1166.99774705926	1	0.561637352038663	24	0.998837137061797	12	8	0.3	1
PF01594.19	3.45115394201773	739.738079984152	48	1.81497446717378	20	0.758754523049781	12	8	0.3	1
PF13424.9	8.68091137691736	227.200962156319	1	0.691444182337709	24	0.996146697366284	12	8	0.3	1
PF02525.20	8.94483742676121	318.22405925485	48	0.482028026406714	20	0.999542088829624	12	8	0.3	1
PF02776.21	1.00007368029384	766.677752938493	1	2.26047026480425	24	0.585718948011643	12	8	0.3	1
PF00205.25	11.9794686650087	472.471695416121	1	0.715948350032722	24	0.995331113555472	12	8	0.3	1
PF02775.24	9.11508407093862	1180.77094322483	1	0.366561211061484	24	0.999921328051344	12	8	0.3	1
PF07517.17	13.1366423950574	270.850297463085	24	1.10108618369792	21.8604651162791	0.960594253181859	12	8	0.3	1
PF01043.23	13.1366423950574	270.850297463085	24	1.10108618369792	21.8604651162791	0.960594253181859	12	8	0.3	1
PF07516.16	13.1366423950574	270.850297463085	24	1.10108618369792	21.8604651162791	0.960594253181859	12	8	0.3	1
PF02810.18	7.02680911986796	849.041640334144	48	1.17375516805975	20	0.948143847640335	12	8	0.3	1
PF13276.9	12.8671042425067	2679.11454772641	48	1.91095858732959	20	0.72217743806394	12	8	0.3	1
PF00665.29	12.8454310064324	5181.94468328288	48	0.827249202108146	20	0.98994177306982	12	8	0.3	1
PF13333.9	12.7368469949707	2682.72207235621	48	1.256733781781	20	0.931375559033477	12	8	0.3	1
PF00793.23	20.9999263197062	496.057528828835	1	1.30946469946771	24	0.919322637265473	12	8	0.3	1
PF11797.11	8.27503816770417	44.8430588277558	48	4.2695748105787	20	0.106574060961716	12	8	0.3	1
PF00381.22	1.00007368029384	1602.64370437317	1	0.985419620727469	24	0.976200147884875	12	8	0.3	1
PF00872.21	13.5078333901409	2867.80107542828	48	0.252817840895799	20	0.99999379816566	12	8	0.3	1
PF08206.14	8.79130385532192	219.614696390635	1	1.44856296845822	24	0.882588392513046	12	8	0.3	1
PF17876.4	10.6031833232409	220.516875068091	1	1.33698744224144	24	0.912610966492986	12	8	0.3	1
PF00773.22	10.6031833232409	220.516875068091	1	1.33698744224144	24	0.912610966492986	12	8	0.3	1
PF00575.26	17.1060437637668	2946.4873154304	48	1.31964813709181	20	0.916872503539458	12	8	0.3	1
PF00155.24	9.11780330274473	2431.07515512107	1	0.644493030515431	24	0.997405395858249	12	8	0.3	1
PF13393.9	9.30921169203395	578.010810320518	48	1.97276012083741	20	0.69819059603673	12	8	0.3	1
PF01634.21	9.17544812516124	233.820048993998	1	1.22414900203022	24	0.93828378933084	12	8	0.3	1
PF00815.23	12.4076629650881	164.276711506928	1	0.274671552756411	24	0.999988926855979	12	8	0.3	1
PF00475.21	5.43028152131622	169.897656591735	48	1.59658037190533	20	0.83652112039553	12	8	0.3	1
PF01636.26	20.9999263197062	526.472593943797	1	0.887327098936828	24	0.98566272011692	12	8	0.3	1
PF00117.31	2.6359490390275	1225.01330610354	7	3.48822170570377	23.402489626556	0.219837938259214	12	8	0.3	1
PF05524.16	7.48735124172006	494.271393490324	1	0.190539506011703	24	0.999999179396439	12	8	0.3	1
PF00391.26	5.07504267381008	988.056985703105	48	0.0890771593244652	20	0.99999999721685	12	8	0.3	1
PF02896.21	1.00007368029384	778.582142598916	48	0.0339513672438738	20	0.999999999998458	12	8	0.3	1
PF00977.24	15.0720927514147	502.849125224392	1	1.03177051746901	24	0.970551654302005	12	8	0.3	1
PF02811.22	5.41698228887625	1542.09721033512	48	0.962564422417714	20	0.978698944706849	12	8	0.3	1
PF17773.4	20.9999263197062	0	NA	NA	NA	1	12	8	NA	1
PF00581.23	8.90152331358357	413.438436933534	1	1.78345935329596	24	0.770515326349696	12	8	0.3	1
PF12368.11	20.9999263197062	0	NA	NA	NA	1	12	8	NA	1
PF00180.23	20.9999263197062	518.768193271554	1	0.880058342541454	24	0.986238060186901	12	8	0.3	1
PF01195.22	12.5520859678095	294.381470915884	48	0.956810237533454	20	0.979299044284212	12	8	0.3	1
PF00920.24	1.00007368029384	422.144047206769	1	1.64008434002733	24	0.821829056079045	12	8	0.3	1
PF07991.15	7.29587856986595	324.877802035379	4	2.91921663538914	23.6974789915966	0.358469357917372	12	8	0.3	1
PF01450.22	7.29587856986595	324.877802035379	4	2.91921663538914	23.6974789915966	0.358469357917372	12	8	0.3	1
PF00291.28	7.06852968493205	1105.12569145129	24	2.50013161266945	21.8604651162791	0.495965076406241	12	8	0.3	1
PF00585.21	12.9999978770871	5.21299999999633	48	1.23055432316666	20	0.936958705710895	12	8	0.3	1
PF01131.23	12.9672877563269	1174.06018216212	28	0.882746303388324	21.5267175572519	0.986027215504159	12	8	0.3	1
PF01396.22	12.3833757344417	718.840982856594	48	1.00193045384521	20	0.974278473605141	12	8	0.3	1
PF02575.19	4.58679608723322	231.548787469624	1	0.473145623035409	24	0.999592274125447	12	8	0.3	1
PF01134.25	20.9999263197062	362.416313876015	1	0.842699899948978	24	0.988942269298599	12	8	0.3	1
PF13495.9	9.02349536886265	971.872579858508	1	1.75898730600036	24	0.779543518573634	12	8	0.3	1
PF00589.25	14.9303685865476	8332.66829559115	48	2.71623066814436	20	0.421483864833663	12	8	0.3	1
PF05222.18	12.8422885639376	39.3422197849203	48	1.52112967643799	20	0.86081652780942	12	8	0.3	1
PF01262.24	12.8422885639376	39.3422197849203	48	1.52112967643799	20	0.86081652780942	12	8	0.3	1
PF03780.16	1.00007368029384	441.288306252745	1	0.130832242796194	24	0.999999948841594	12	8	0.3	1
PF01325.22	16.8832249534741	578.300201876938	1	0.33459035356395	24	0.999957238219339	12	8	0.3	1
PF02742.18	7.85823196527953	280.41530581659	1	0.037903102708384	24	0.999999999996338	12	8	0.3	1
PF00690.29	1.09988168287509	285.847575859486	1	2.14571999833455	24	0.630385113250785	12	8	0.3	1
PF00702.29	9.66963141707918	1408.17360062792	1	1.27925445078077	24	0.926358944211878	12	8	0.3	1
PF03062.22	7.39387549250217	1239.90594452671	48	1.99021417797586	20	0.691375678342699	12	8	0.3	1
PF00501.31	6.30379003066292	567.159506864349	1	0.328825921438515	24	0.999961968971927	12	8	0.3	1
PF13193.9	6.82344612335971	272.041454168307	1	0.469725829506492	24	0.999610380288442	12	8	0.3	1
PF07690.19	1.17567400967909	1816.86959204207	1	4.13079525513481	24	0.12155760452685	12	8	0.3	1
PF08543.15	12.9757844194551	453.159911959809	1	0.620236115030626	24	0.997917867027531	12	8	0.3	1
PF16320.8	13.7416263943386	292.857830913529	48	0.0806838528365598	20	0.999999998696614	12	8	0.3	1
PF00542.22	13.7416263943386	292.857830913529	48	0.0806838528365598	20	0.999999998696614	12	8	0.3	1
PF00466.23	20.9999331286941	426.025272871108	1	1.84256406986748	24	0.748347341360636	12	8	0.3	1
PF00717.26	12.5330877575601	185.52489827694	1	1.7753176296846	24	0.773529576686202	12	8	0.3	1
PF00764.22	6.54344828624296	315.999254578958	48	0.434873179397172	20	0.999760787958065	12	8	0.3	1
PF00664.26	8.32395610073903	2956.10235046306	1	1.88001510535518	24	0.734075902670773	12	8	0.3	1
PF01479.28	9.02587065413525	1627.4709929894	48	2.19387648602696	20	0.611560827211817	12	8	0.3	1
PF00849.25	7.47769969741347	1021.52741827686	1	0.376595257808264	24	0.999905964308885	12	8	0.3	1
PF00571.31	13.2450837345685	2086.44514734707	1	0.955602379284662	24	0.979423546451222	12	8	0.3	1
PF00206.23	12.7409571703617	555.186972694435	40	0.802580017459394	20.5839416058394	0.991401256070747	12	8	0.3	1
PF14698.9	12.9595377279663	225.833567570818	1	1.06518183516847	24	0.965982219943035	12	8	0.3	1
PF01177.25	13.5249426655417	262.084998552119	1	1.08279535457403	24	0.963401467262944	12	8	0.3	1
PF14691.9	8.95813683326414	319.236103675943	1	1.36050738156855	24	0.906652034537588	12	8	0.3	1
PF07992.17	12.8333688438367	1614.16348113626	1	1.40371577887163	24	0.895182428984575	12	8	0.3	1
PF00310.24	15.6627446167748	288.501011389994	48	1.07237178675808	20	0.964943189121994	12	8	0.3	1
PF04898.17	12.889904039806	41.645053122091	1	0.371383121993418	24	0.999914224631864	12	8	0.3	1
PF01645.20	12.8869991755578	389.626682875067	1	2.58754861748341	24	0.464983829985086	12	8	0.3	1
PF01493.22	5.30230172488135	265.503253925155	48	3.62732679279485	20	0.19392295105128	12	8	0.3	1
PF00132.27	13.3927358592769	1183.66987171723	1	0.523059470487038	24	0.999242683068978	12	8	0.3	1
PF01063.22	15.3842297201075	190.614870521965	48	0.289253093256315	20	0.999984156772345	12	8	0.3	1
PF00282.22	8.88114715497965	214.604865880465	1	0.0749426551264877	24	0.999999999261319	12	8	0.3	1
PF01351.21	1.00007368029384	242.66235546842	1	0.895133851741081	24	0.985026366536116	12	8	0.3	1
PF13508.10	8.5177562773447	301.761196344252	48	1.10203177342243	20	0.960445583597582	12	8	0.3	1
PF00557.27	5.26105221211304	1127.77019447399	48	1.10412319671791	20	0.960115520252522	12	8	0.3	1
PF12802.10	7.54198745747595	979.89006384291	48	0.684911085482409	20	0.996344832579356	12	8	0.3	1
PF00825.21	13.3415570450772	407.497360510715	48	1.45379588583929	20	0.881074729906298	12	8	0.3	1
PF03960.18	17.2113029875981	396.384947047212	18	2.26332330368923	22.3809523809524	0.584618154050719	12	8	0.3	1
PF04715.16	13.8409206351717	13.3936211567092	48	0.197130329499535	20	0.999998949971906	12	8	0.3	1
PF00425.21	13.8409206351717	13.3936211567092	48	0.197130329499535	20	0.999998949971906	12	8	0.3	1
PF13476.9	12.6318527344892	476.599586319439	1	2.35915531224575	24	0.548032101944633	12	8	0.3	1
PF13558.9	5.91208002225418	487.304292852995	45	0.909152192756223	20.2150537634409	0.983834968949334	12	8	0.3	1
PF17757.4	16.4686827735485	593.026391565541	1	0.55275354548711	24	0.998942842006833	12	8	0.3	1
PF02559.19	1.00007368029384	741.572728784049	1	1.89458158211454	24	0.728485686398479	12	8	0.3	1
PF00270.32	12.7341221580933	1214.27274924917	48	0.163554679736622	20	0.999999731433502	12	8	0.3	1
PF00271.34	5.70956872082566	2303.83520513101	48	0.167389322005496	20	0.999999681512631	12	8	0.3	1
PF03461.18	5.85783947015915	261.272912778143	1	0.168301294216308	24	0.999999668540939	12	8	0.3	1
PF02096.23	1.00007368029384	479.859685128251	48	0.553560785679414	20	0.998933559945493	12	8	0.3	1
PF05833.14	6.00199131912	185.35369804687	1	0.174530688707796	24	0.999999567294798	12	8	0.3	1
PF05670.16	6.06520244688106	183.935870985575	1	0.190790639889194	24	0.999999171510087	12	8	0.3	1
PF02653.19	3.69186412608978	4142.85661584846	48	2.30986275716242	20	0.566750354384403	12	8	0.3	1
PF14804.9	8.81921094927929	337.955025012572	1	1.44443246800853	24	0.883776766347168	12	8	0.3	1
PF13083.9	10.4690924178163	423.77087581005	1	0.683031219169464	24	0.99640039863062	12	8	0.3	1
PF01424.25	8.81921094927929	337.955025012572	1	1.44443246800853	24	0.883776766347168	12	8	0.3	1
PF00224.24	5.10638025252151	353.451538092028	1	1.31370357064398	24	0.91830752734599	12	8	0.3	1
PF02887.19	5.10638025252151	353.451538092028	1	1.52505954365757	24	0.859591057643651	12	8	0.3	1
PF00365.23	14.3705149963443	971.651013610917	1	0.189523016536859	24	0.999999210669782	12	8	0.3	1
PF05816.14	13.0064523242616	395.527394340068	20	2.51154791827905	22.2047244094488	0.491857915127134	12	8	0.3	1
PF10112.12	12.9908446683185	332.523463488948	1	1.60601010522409	24	0.833376539106742	12	8	0.3	1
PF01210.26	12.4882752235785	145.050838521492	1	1.11627033222784	24	0.958164634406572	12	8	0.3	1
PF07479.17	12.4882752235785	145.050838521492	1	1.11627033222784	24	0.958164634406572	12	8	0.3	1
PF20618.1	12.4882752235785	145.050838521492	1	1.11627033222784	24	0.958164634406572	12	8	0.3	1
PF00483.26	16.4621967187151	1461.96257878482	1	0.281244721926163	24	0.999986951935958	12	8	0.3	1
PF00348.20	5.67295999572091	226.743159618919	1	0.137488915204868	24	0.999999925863025	12	8	0.3	1
PF02527.18	16.9656509536263	215.437746832634	48	0.182820816441199	20	0.999999392634584	12	8	0.3	1
PF00215.27	13.8195507721133	154.296293014464	48	0.318504989486673	20	0.999969358965909	12	8	0.3	1
PF01180.24	10.3664026058793	818.06671389232	1	2.15246855349827	24	0.627742112240806	12	8	0.3	1
PF00175.24	8.29826484014144	390.730199555595	1	0.258320218598247	24	0.99999278604035	12	8	0.3	1
PF10418.12	8.73018182549638	418.806411361391	25	0.0942300400511974	21.7760617760618	0.999999995723328	12	8	0.3	1
