CycID	PhaseShift	PhaseShiftHeight	PeakIndex	PeakSPD	Period	p	N	Nindependent	Nyquist	BH.Q
PF08455.13	5.76261250282952	0.118345750023628	6	1.64735729950924	23.5	0.81932826567136	12	8	0.3	1
PF00176.26	12.4504607318012	0.159580854282776	1	1.61125277861276	24	0.831618458057298	12	8	0.3	1
PF00271.34	14.1528514086944	1.40160647433697	48	0.574784005064607	20	0.998665768351699	12	8	0.3	1
PF01565.26	12.9500120793354	0.60460886825143	1	1.05232534884889	24	0.967790728595455	12	8	0.3	1
PF04030.17	9.00000206330679	0.0365860120098662	48	1.23055432316666	20	0.936958705710895	12	8	0.3	1
PF08447.15	1.00007368029384	0.751445398214763	1	0.810928367361831	24	0.990925664747301	12	8	0.3	1
PF00015.24	12.5303676472255	5.87686068517804	48	0.339737621400148	20	0.999952613199028	12	8	0.3	1
PF08448.13	9.1978632831432	0.274532833312482	48	0.530099008866185	20	0.999178581580323	12	8	0.3	1
PF00512.28	13.3504842674559	4.76830127776282	1	1.32749446449768	24	0.914958027496488	12	8	0.3	1
PF02518.29	13.3522142997485	7.49433161455438	1	1.49120160288093	24	0.869996131353308	12	8	0.3	1
PF01025.22	13.9051391194479	0.768677939014366	48	0.340924144272845	20	0.99995149060954	12	8	0.3	1
PF00012.23	13.4104955789065	3.70303173692727	1	0.950472675603921	24	0.979946667074127	12	8	0.3	1
PF06100.14	13.3339352445357	0.0506747620465548	48	0.407848013223257	20	0.999841682423807	12	8	0.3	1
PF00359.25	15.419157101992	0.407510025971585	2	0.831202063608111	23.8983050847458	0.989692461256678	12	8	0.3	1
PF02302.20	20.9999263197062	7.01211143223906	1	3.47778717014239	24	0.22189892271716	12	8	0.3	1
PF02378.21	20.1245978142904	2.54168298068778	1	1.17007040310972	24	0.948825376768046	12	8	0.3	1
PF04167.16	5.24982887746406	0.358248887503469	48	2.03048632961639	20	0.675606683019297	12	8	0.3	1
PF00521.23	3.03008132523086	0.826272960537385	48	1.25940668665832	20	0.930790453705688	12	8	0.3	1
