CHROMATOGRAM,
p6_d9_gudca_lcag-95_bsh1208_48h.raw,
Data points: 2576,
Time,Intensity
6.0733351,0
6.0769059,0
6.080083,0
6.082408,0
6.0847309,0
6.0870559,0
6.0893787,0
6.0932163,0
6.0955412,0
6.0978641,0
6.100187,0
6.102512,0
6.1048349,0
6.1071599,0
6.1094828,0
6.1118057,0
6.1141307,0
6.1164536,0
6.1187765,0
6.1211014,0
6.1234244,0
6.1257493,0
6.1280722,0
6.1303951,0
6.1327201,0
6.135043,0
6.1373659,0
6.1396909,0
6.1420138,0
6.1443388,0
6.1466617,0
6.1489846,0
6.1513096,0
6.1536325,0
6.1559554,0
6.1582804,0
6.1606033,0
6.1629283,0
6.1652512,0
6.167574,0
6.169899,0
6.1722219,0
6.1761782,0
6.1785011,0
6.180824,0
6.183149,0
6.1854718,0
6.1877968,0
6.1901197,0
6.1924426,0
6.1947676,0
6.1970905,0
6.1994134,0
6.2017384,0
6.2040613,0
6.2087405,0
6.2123655,0
6.2157112,0
6.2180341,0
6.220357,0
6.222682,0
6.2250049,0
6.2273278,0
6.2296528,0
6.2319757,0
6.2343007,0
6.2366236,0
6.2389465,0
6.243586,0
6.247461,0
6.2505485,0
6.2528714,0
6.2551942,0
6.2592318,0
6.2615546,0
6.2638796,0
6.2662025,0
6.2685275,0
6.2708504,0
6.2731733,0
6.2754983,0
6.2778212,0
6.2801441,0
6.2824691,0
6.284792,0
6.287117,0
6.2894399,0
6.2917627,0
6.2940877,0
6.2964106,0
6.2987336,0
6.3010585,0
6.3033814,0
6.3057064,0
6.3080293,0
6.3103522,0
6.3126772,0
6.3150001,0
6.317323,0
6.319648,0
6.3219709,0
6.3242958,0
6.3266188,0
6.3289417,0
6.3312667,0
6.3335895,0
6.3359124,0
6.3382374,0
6.3423208,0
6.3446457,0
6.3469686,0
6.3492936,0
6.3516165,0
6.3539394,0
6.3562644,0
6.3585873,0
6.3609102,0
6.3656498,0
6.3690852,0
6.3723872,0
6.3770288,0
6.384085,0
6.3875412,0
6.3908266,0
6.3955141,0
6.3987349,0
6.4020349,0
6.4051766,0
6.4084869,0
6.4165578,0
6.4197306,0
6.423289,0
6.4263722,0
6.4297243,0
6.4330243,0
6.4361555,0
6.4442429,0
6.4512617,0
6.4546387,0
6.4578199,0
6.4611157,0
6.4642907,0
6.4676761,0
6.4709969,0
6.4741552,0
6.4774677,0
6.4806615,0
6.4839801,0
6.4873156,0
6.4904614,0
6.4927863,0
6.4951092,0
6.4974321,0
6.4997571,0
6.50208,0
6.504405,0
6.5067279,0
6.5090508,0
6.5113758,0
6.5136987,0
6.5160216,0
6.5183466,0
6.5206695,0
6.5229944,0
6.5253174,0
6.5276403,0
6.5299653,0
6.5322881,0
6.5346131,0
6.536936,0
6.5392589,0
6.5415839,0
6.5462214,0
6.5497089,0
6.5530713,0
6.5553942,0
6.5577192,0
6.5600421,0
6.562365,0
6.56469,0
6.5670129,0
6.5693358,0
6.5716608,0
6.5739837,0
6.5763087,0
6.5786316,0
6.583392,0
6.5870565,0
6.5911586,0
6.5934836,0
6.5958065,0
6.5981294,0
6.6004543,0
6.6027772,0
6.6051022,0
6.6074251,0
6.609748,0
6.612073,0
6.6143959,0
6.6167188,0
6.6190438,0
6.6213667,0
6.6236917,0
6.6260146,0
6.6283375,0
6.6306625,0
6.6329854,0
6.6353083,0
6.6376333,0
