CHROMATOGRAM,
p6_e4_tudca_ep_bsh101_48h.raw,
Data points: 2505,
Time,Intensity
0.003696735,0
0.00831327,0
0.011457017,0
0.013782,0
0.0161049,0
0.0184278,0
0.020752767,0
0.023075683,0
0.02540065,0
0.02772357,0
0.030046466,0
0.032371453,0
0.034694385,0
0.037017233,0
0.049279669,0
0.053515052,0
0.055837968,0
0.058162919,0
0.060485835,0
0.062808751,0
0.065133734,0
0.067456602,0
0.069779518,0
0.072104501,0
0.074427401,0
0.076752384,0
0.0790753,0
0.081398184,0
0.083723203,0
0.086046067,0
0.088368967,0
0.093010584,0
0.096141834,0
0.098464735,0
0.1007897,0
0.10311263,0
0.10543553,0
0.1077605,0
0.11008338,0
0.1124063,0
0.1147313,0
0.11705417,0
0.11937917,0
0.12170209,0
0.12402497,0
0.12634997,0
0.12867287,0
0.13099573,0
0.13332074,0
0.13564364,0
0.13796865,0
0.14029152,0
0.14261444,0
0.14493942,0
0.1472623,0
0.14958522,0
0.1519102,0
0.15423309,0
0.15655808,0
0.15888098,0
0.16120387,0
0.16352887,0
0.16585177,0
0.16817464,0
0.17049963,0
0.17282253,0
0.17732044,0
0.17964542,0
0.18196832,0
0.1842912,0
0.18661619,0
0.1889391,0
0.191262,0
0.19358698,0
0.19590988,0
0.19823487,0
0.20055777,0
0.20288067,0
0.20520565,0
0.20752853,0
0.213066,0
0.22194932,0
0.2261826,0
0.22850548,0
0.23083049,0
0.23315335,0
0.23547627,0
0.23780125,0
0.24012415,0
0.24244705,0
0.24477202,0
0.24709494,0
0.24941993,0
0.25174282,0
0.25406574,0
0.25856987,0
0.26089275,0
0.26321775,0
0.26554067,0
0.26786355,0
0.27018853,0
0.27251143,0
0.27483638,0
0.2771593,0
0.27948222,0
0.28180722,0
0.2841301,0
0.286453,0
0.28877797,0
0.29110087,0
0.29342585,0
0.29574877,0
0.29807165,0
0.30039664,0
0.30271957,0
0.30504245,0
0.30736742,0
0.30969034,0
0.31201532,0
0.31433822,0
0.31666113,0
0.31898609,0
0.321309,0
0.3236319,0
0.32595688,0
0.32827977,0
0.33060475,0
0.33292767,0
0.33525055,0
0.33757553,0
0.34208187,0
0.34440675,0
0.34672965,0
0.34905257,0
0.35137752,0
0.35370043,0
0.35602543,0
0.35834832,0
0.3606712,0
0.3629962,0
0.3653191,0
0.367642,0
0.36996698,0
0.37228988,0
0.37461487,0
0.37693775,0
0.38583353,0
0.39407722,0
0.41549998,0
0.43214989,0
0.4515893,0
0.4693621,0
0.48708907,0
0.49956192,0
0.5178805,0
0.53880952,0
0.55789482,0
0.57708633,0
0.59612997,0
0.6151569,0
0.6289464,0
0.64146507,0
0.65680455,0
0.66959195,0
0.68552933,0
0.70348128,0
0.71626245,0
0.7314686,0
0.74677263,0
0.76062257,0
0.77793702,0
0.7960098,0
0.8152097,0
0.83326578,0
0.85060943,0
0.87216968,0
0.8913779,0
0.90749652,0
0.92647349,0
0.94630874,0
0.96272738,0
0.97967937,0
0.99896463,0
1.0170354,0
1.0384352,0
1.0575705,0
1.0767016,0
1.0948702,0
1.1139492,0
1.1332408,0
1.1514781,0
1.1706009,0
1.191707,0
1.2108631,0
1.2289443,0
1.2481566,0
1.2674669,0
1.2855605,0
1.3047562,0
1.3239623,0
1.3432539,0
1.3640267,0
1.3831245,0
1.4012077,0
1.4204096,0
1.4405261,0
1.4598551,0
1.475605,0
1.493732,0
1.5084215,0
1.5284755,0
1.54729,0
1.562269,0
1.5747023,0
1.5868417,0
1.5998042,0
1.6142082,0
1.6252873,0
1.6357081,0
1.6495892,0
1.6631308,0
1.6769161,0
1.6904223,0
1.7031326,0
1.7170429,0
1.7286366,0
1.7403719,0
1.7512635,0
1.764403,0
1.7788883,0
1.7930049,0
1.8044902,0
1.8213442,0
1.8352109,0
1.8470795,0
1.8627919,0
1.8767085,0
1.8929375,0
1.9077186,0
1.9230602,0
1.9377414,0
1.9505059,0
1.965587,0
1.9827098,0
1.9942118,0
2.0070138,0
2.0216637,0
2.0370594,0
2.054353,0
2.0690925,0
2.0822716,0
2.1007985,0
2.1167109,0
2.1347045,0
2.1496669,0
2.1672397,0
2.1858396,0
2.2027499,0
2.2153061,0
2.2292456,0
2.2457933,0
2.2641453,0
2.2856306,0
2.301043,0
2.3169054,0
2.336399,0
2.3531342,0
2.3706216,0
2.3881861,0
2.4070401,0
2.4246921,0
2.4463169,0
2.4641877,0
2.4825813,0
2.4989249,0
2.5151248,0
2.5340517,0
2.5523058,0
2.5717765,0
2.5874284,0
2.6050804,0
2.6218511,0
2.6395114,0
2.6590571,0
2.676432,0
2.6986693,0
2.7183484,0
2.7379066,0
2.7558939,0
2.7682418,0
2.7838958,0
2.8024478,0
2.8218518,0
2.840935,0
2.8631536,0
2.8822951,0
2.9017575,0
2.9213657,0
2.9393989,0
2.9588633,0
2.9783903,0
2.9982068,0
3.0173817,0
3.0398065,0
3.0593293,0
3.0787354,0
3.0971457,0
3.1194309,0
3.1276017,0
3.1471891,0
3.1554203,0
3.1749681,0
3.197295,0
3.2168511,0
3.2363655,0
3.2557258,0
3.2751902,0
3.2946193,0
3.3142629,0
3.3281336,0
3.3445689,0
3.3647626,0
3.3843478,0
3.4040539,0
3.4087935,0
3.4286788,0
3.4509411,0
3.4627452,0
3.4812117,0
3.5006325,0
3.5227761,0
3.5336697,0
3.5532029,0
3.5727007,0
3.5923651,0
3.5998297,0
3.6114129,0
3.6185066,0
3.6255399,0
3.6339023,0
3.6370835,0
3.6403627,0
3.6485043,0
3.6601897,0
3.6707229,0
3.6788833,0
3.6825583,0
3.6856353,0
3.6879603,0
3.6962582,0
3.7033706,0
3.7104789,0
3.7138497,0
3.7255017,0
3.7336141,0
3.7406849,0
3.7547911,0
3.7731764,0
3.7952845,0
3.8147385,0
3.8265718,0
3.8382863,0
3.8453425,0
3.859332,0
3.8698778,0
3.8883734,0
3.8966942,0
3.9082317,0
3.9164191,0
3.9195961,0
3.9231899,0
3.9263045,0
3.9294544,0
3.9455981,0
3.9537397,0
3.9677646,0
3.979427,0
3.9899269,0
4.0093205,0
4.0237475,0
4.042237,0
4.0619222,0
4.0667576,0
4.0748617,0
4.0943512,0
4.1052678,0
4.122026,0
4.1301509,0
4.1337009,0
4.1371009,0
4.1394238,0
4.1417487,0
4.1440716,0
4.1463945,0
4.1487196,0
4.1510424,0
4.1533674,0
4.1556903,0
4.1580132,0
4.166259,0
4.177836,0
4.1922797,0
4.2030337,0
4.2148212,0
4.2219294,0
4.2254419,0
4.2287023,0
4.2320377,0
4.2367585,0
4.2414022,0
4.2519501,0
4.2590583,0
4.277804,0
4.2918998,0
4.3000456,0
4.3071268,0
4.3211538,0
4.3351807,0
4.357141,0
4.3794033,0
4.3989178,0
4.4036719,0
4.4232634,0
4.4348863,0
4.4512528,0
4.4583528,0
4.4724318,0
4.4770735,0
4.4803193,0
4.483688,0
4.4869963,0
4.4917526,0
4.4950025,0
4.4983504,0
4.5065566,0
4.5102128,0
4.5132399,0
4.521444,0
4.5247669,0
4.5278669,0
4.531144,0
4.5343981,0
4.5376543,0
4.5409397,0
4.5439959,0
4.5509771,0
4.554123,0
4.5574625,0
4.5622229,0
4.5654187,0
4.5687853,0
4.5721124,0
4.575252,0
4.578652,0
4.5818061,0
4.584131,0
4.5864539,0
4.5887768,0
4.5924997,0
4.597256,0
4.6018955,0
4.6054393,0
4.6085892,0
4.6109142,0
4.6132371,0
4.6155621,0
4.617885,0
4.6202079,0
4.6225329,0
4.6248558,0
4.6271787,0
4.6295037,0
4.6318266,0
4.6341515,0
4.6423932,0
4.6456848,0
4.6537743,0
4.6571306,0
4.6602451,0
4.6708305,0
4.6740971,0
4.6775658,0
4.6804825,0
4.6852387,0
4.6883199,0
4.6915678,0
4.6948407,0
4.6981115,0
4.7028156,0
4.7061365,0
4.7093156,0
4.7126885,0
4.7160239,0
4.7192072,0
4.7225447,0
4.7257676,0
4.7290467,0
4.732505,0
4.7356113,0
4.7379342,0
4.7402591,0
4.742582,0
4.7449049,0
4.7496966,0
4.7533757,0
4.7564819,0
4.7588069,0
4.7611298,0
4.7634527,0
4.7657777,0
4.7681006,0
4.7762777,0
4.7832963,0
4.7869088,0
4.7900254,0
4.7947317,0
4.798242,0
4.8015566,0
4.8046503,0
4.8069732,0
4.8116961,0
4.8148732,0
4.8195127,0
4.8228148,0
4.8259273,0
4.8365585,0
4.8398542,0
4.8473625,0
4.8506771,0
4.8538208,0
4.857127,0
4.8604479,0
4.8638104,0
4.8671666,0
4.8704853,0
4.873679,0
4.8904081,0
4.8937123,0
4.8969539,0
4.8992788,0
4.9016017,0
4.9039246,0
4.9062496,0
4.9085725,0
4.9108975,0
4.9132204,0
4.9155433,0
4.9178683,0
4.9374015,0
4.9571513,0
4.976522,0
4.9914948,0
5.0098677,0
5.0305321,0
5.0386883,0
5.058236,0
5.0700901,0
5.0896525,0
5.1122211,0
5.1318084,0
5.1514041,0
5.1630082,0
5.1791185,0
5.1900018,0
5.2096746,0
5.2292599,0
5.2363119,0
5.2560555,0
5.2752074,0
5.2948844,0
5.3145259,0
5.3227675,0
5.3424903,0
5.3535277,0
5.3694797,0
5.3812234,0
5.3859796,0
5.3894296,0
5.3925566,0
