CHROMATOGRAM,
p6_a4_tudca_dny_bsh1_48h.raw,
Data points: 2348,
Time,Intensity
0.003701249,0
0.008328266,0
0.011471966,0
0.013796949,0
0.016119833,0
0.018442765,0
0.020767752,0
0.023090652,0
0.025413568,0
0.027738535,0
0.030061435,0
0.032386401,0
0.034709334,0
0.037032202,0
0.049296716,0
0.053527966,0
0.055850835,0
0.058175833,0
0.060498718,0
0.062821618,0
0.0651466,0
0.067469501,0
0.069792385,0
0.072117352,0
0.074440284,0
0.07676525,0
0.079088182,0
0.081411067,0
0.083736049,0
0.08605895,0
0.088381834,0
0.093356883,0
0.096506786,0
0.098829666,0
0.10115468,0
0.10347757,0
0.10580258,0
0.10812547,0
0.11044835,0
0.11277333,0
0.11509623,0
0.11741912,0
0.11974413,0
0.12206703,0
0.12439202,0
0.12671492,0
0.1290378,0
0.13136278,0
0.13368568,0
0.1360086,0
0.13833358,0
0.14065648,0
0.14298148,0
0.14530437,0
0.14762727,0
0.14995223,0
0.15227513,0
0.15459805,0
0.15692303,0
0.15924594,0
0.16157092,0
0.16389385,0
0.16621672,0
0.16854172,0
0.17086459,0
0.17569792,0
0.17802082,0
0.18034372,0
0.18266869,0
0.1849916,0
0.18731655,0
0.18963945,0
0.19196237,0
0.19428735,0
0.19661028,0
0.19893317,0
0.20125815,0
0.20358103,0
0.20590393,0
0.2114268,0
0.22032673,0
0.22454338,0
0.22686628,0
0.22919127,0
0.23151418,0
0.2338371,0
0.23616207,0
0.23848497,0
0.24080787,0
0.24313283,0
0.24545572,0
0.24778074,0
0.25010363,0
0.25242652,0
0.2547515,0
0.25925357,0
0.26157645,0
0.26389937,0
0.26622435,0
0.26854725,0
0.27087017,0
0.27319513,0
0.27551804,0
0.27784302,0
0.2801659,0
0.28248882,0
0.2848138,0
0.2871367,0
0.28945962,0
0.29178458,0
0.29410748,0
0.29643247,0
0.29875537,0
0.30107828,0
0.30340325,0
0.30572615,0
0.30804907,0
0.31037403,0
0.31269693,0
0.3150219,0
0.31734482,0
0.31966772,0
0.3219927,0
0.32431562,0
0.32663852,0
0.32896352,0
0.3312864,0
0.33361137,0
0.33593428,0
0.33825718,0
0.34275715,0
0.34508005,0
0.34740297,0
0.34972792,0
0.35205083,0
0.35437582,0
0.35669872,0
0.35902162,0
0.3613466,0
0.3636695,0
0.3659924,0
0.36831737,0
0.37064028,0
0.37296527,0
0.37528815,0
0.38078395,0
0.38485475,0
0.38717974,0
0.39608387,0
0.39975673,0
0.40777752,0
0.41815869,0
0.43667522,0
0.45473133,0
0.47251038,0
0.48841025,0
0.50638307,0
0.5189059,0
0.53435368,0
0.55259939,0
0.56989927,0
0.58726582,0
0.60881567,0
0.62258433,0
0.63507175,0
0.64645917,0
0.65984867,0
0.67788395,0
0.6952463,0
0.70975453,0
0.7247732,0
0.73752105,0
0.75269384,0
0.77267492,0
0.78761858,0
0.80530178,0
0.82144543,0
0.83851197,0
0.856991,0
0.87590547,0
0.89289283,0
0.91104064,0
0.93021135,0
0.95054868,0
0.9677173,0
0.98469427,0
1.002465,0
1.0209398,0
1.0402793,0
1.0583729,0
1.0774832,0
1.0966164,0
1.1177058,0
1.1368724,0
1.1549097,0
1.1740888,0
1.194472,0
1.2136572,0
1.2330488,0
1.252257,0
1.2714673,0
1.2903671,0
1.3094628,0
1.3287294,0
1.3468501,0
1.3687561,0
1.3879893,0
1.4072455,0
1.4265558,0
1.4483827,0
1.4663784,0
1.4844637,0
1.5037365,0
1.5215072,0
1.5400237,0
1.5562403,0
1.5715922,0
1.5856651,0
1.6040607,0
1.6154982,0
1.6253711,0
1.636648,0
1.6457,0
1.6615457,0
1.6717499,0
1.6832998,0
1.6930393,0
