FeatureID	Name	rab.all	rab.win.FA	rab.win.FT	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH	diffexpr
PF13155.9	Toprim-like	4.65750940598177	4.68572745186388	4.62479363254295	-0.038269159085047	0.932996753435329	-0.0325697420938708	0.478333333534328	0.706076585166952	0.90907489450853	0.727087413595961	0.942195015017355	none
PF10410.12	DnaB-helicase binding domain of primase	2.88931545428635	3.04280568866343	2.73535209833548	-0.220918707969745	1.14432478527831	-0.162740976793684	0.415194935829611	0.593252851165732	0.869159420427302	0.507804289397505	0.870265714032367	none
PF03979.17	Sigma-70 factor, region 1.1	2.72989513243832	2.87431005457828	2.52706171211414	-0.366348349187505	1.56725335080341	-0.171861590113402	0.381206265743443	0.269460464754594	0.757480092350691	0.391855753884021	0.826769899134274	none
PF00140.23	Sigma-70 factor, region 1.2	2.76780497460596	2.9183980956972	2.57439523404108	-0.378255076464975	1.35158093455992	-0.223231920682502	0.372542487099394	0.23845283162758	0.748830865338472	0.35584757979939	0.812192430549881	none
PF04542.17	Sigma-70 region 2	5.90663129050618	5.95541816571963	5.83975292411009	-0.0742678667257248	0.583761025359973	-0.116686218064979	0.441852716306831	0.666687801633627	0.894192408771626	0.611501559821253	0.907430203757957	none
PF04539.19	Sigma-70 region 3	4.08870011046246	4.17179348530734	3.98949933820261	-0.204103789875428	1.05591106793252	-0.171839025262464	0.411666667510918	0.367724544717096	0.789642197694998	0.514190188731715	0.878555616256752	none
PF01327.24	Polypeptide deformylase	1.486930219264	1.57676738959996	1.35503732000453	-0.198685669507017	2.04570760018902	-0.0698491894337839	0.454515162037183	0.586920178520954	0.867069789584376	0.595171993035905	0.899004444155018	none
PF12344.11	Ultra-violet resistance protein B	3.59679443254189	3.73263003674285	3.40571921870693	-0.30223993413622	0.974794643213002	-0.270956210901783	0.368666667972833	0.266547881405468	0.760649035472191	0.32967566220292	0.795324490157469	none
PF02151.22	UvrB/uvrC motif	4.56299228566451	4.66673622696011	4.35807081158612	-0.320174022543835	0.806245695303653	-0.361415199178298	0.333000001740455	0.142470860217234	0.725263528218785	0.228942902702359	0.748798206794117	none
PF07977.16	FabA-like domain	-1.2493031673996	-1.02774322869938	-1.4807132984088	-0.200246646961238	4.36806767503329	-0.0442013444947865	0.479000000194788	0.59098670109779	0.86803658295439	0.632981930036581	0.912923143522719	none
PF13561.9	Enoyl-(Acyl carrier protein) reductase	2.52003819416662	2.42805731817612	2.59932270053142	0.162582651568352	1.23889924219073	0.117016650076003	0.443333333864852	0.585561794239506	0.868515384783945	0.584072819763357	0.89772586670687	none
