FeatureID	Name	rab.all	rab.win.FA	rab.win.NA	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH	diffexpr
PF02378.21	Phosphotransferase system, EIIC	4.88780315257875	6.72729828686798	3.75623285424855	2.96641592717829	1.3393182018861	-2.12446575584278	0.00966678522431504	3.60949289985036e-05	0.000390601765351634	1.60058779170276e-07	7.02885031647511e-06	up
PF13396.9	Phospholipase_D-nuclease N-terminal	3.5494647218607	4.75677650928885	2.73743244603755	1.92939859368145	1.27177829884709	-1.44236837099985	0.0343219252042302	0.000358517959057561	0.00228901963274088	3.47934765988897e-06	6.273231223636e-05	up
PF13091.9	PLD-like domain	4.64236203090281	5.78806659773836	3.95676374449084	1.74905149874024	0.992546798133715	-1.71764914910464	0.032000034973165	6.25768784209076e-07	2.95596466425536e-05	1.9327294131997e-06	4.06869957595518e-05	up
PF10298.12	WhiA N-terminal LAGLIDADG-like domain	1.96751643837892	2.66467917064562	1.03874693613451	1.52554035025733	2.32198620798897	-0.580303363644922	0.21300000396318	0.00923581486886009	0.0367361961039509	0.0158967136212114	0.0457488900657219	up
PF14527.9	WhiA LAGLIDADG-like domain	2.08286456781634	2.69907156891168	1.45381057436881	1.1491122886243	2.0236466174925	-0.450184967813384	0.247000003148798	0.0243831611023982	0.072274499799983	0.0367829970497689	0.0851152523885565	up
PF02650.17	WhiA C-terminal HTH domain	2.08152028888401	2.6970159598177	1.42156868669279	1.21599509049274	2.00977615445724	-0.490180779289366	0.229000003553004	0.0214950275497987	0.0671873991696796	0.0327682414894346	0.0783746062480189	up
PF01226.20	Formate/nitrite transporter	-0.139178193043456	-0.490610540013199	0.0698332379453515	-0.589275336919278	3.83238160839484	0.125842668680094	0.422525825459602	0.500394721001584	0.620977970283217	0.510335670452801	0.622230452243741	none
PF03462.21	PCRF domain	3.85270599765857	4.08107954174685	3.65674489554863	0.371356480008941	1.1708000031913	-0.253640921807348	0.355214929819541	0.510550773231016	0.630836877339614	0.232228779329248	0.352851647662533	none
PF00472.23	RF-1 domain	3.88540738808079	4.06888542032731	3.70345703377329	0.318740367644156	1.18156034757086	-0.211407627721238	0.382333334486716	0.543908199512205	0.660864215455942	0.29967617167703	0.423313679297417	none
PF00268.24	Ribonucleotide reductase, small chain	-1.00888528236886	-0.450783711577194	-1.41221601279209	0.381172365598767	4.95702617480419	-0.0670065359697417	0.469176941305957	0.583151483576376	0.692584545074547	0.632345533283098	0.729679212397017	none
PF08343.13	Ribonucleotide reductase N-terminal	-1.04538597092879	-0.594179090554059	-1.3008038437062	0.44845425126996	4.58870148762876	-0.0772563345748966	0.457514162342002	0.545590348203358	0.65798441655538	0.600223725638627	0.697391992057091	none
PF00317.24	Ribonucleotide reductase, all-alpha domain	0.154096063398373	-0.255961391597918	0.464310505567494	-0.658159640875899	4.28542621743781	0.132792507284346	0.429190270578649	0.528663387238329	0.646040752587315	0.517804240598035	0.633734857970466	none
PF02867.18	Ribonucleotide reductase, barrel domain	1.33382304132743	-0.254332136634953	2.59295573560485	-2.64910306871445	4.1814619137236	0.573921980195697	0.236000003389337	0.0636128902082041	0.137287971827452	0.0257769695603326	0.068902809614424	down
PF07972.14	NrdI Flavodoxin like	-2.13838053402725	-2.33414232906068	-2.0189103812722	-0.46856222794321	4.4535638620756	0.0905384702237889	0.453182273012849	0.494365035981552	0.6104163288112	0.536905538763296	0.637671640243478	none
PF02518.29	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	8.71749877976607	9.20726668668784	8.41438094795598	0.801409310528421	0.426410277103412	-1.88162416852124	0.00566498139717349	2.21495058322223e-08	4.1692132835486e-06	7.14969293837754e-08	4.0877125515329e-06	up
PF00204.28	DNA gyrase B	4.8518598942898	5.05718427417906	4.57132849743137	0.507517689306561	0.719442015476012	-0.625178879966886	0.252333336372126	0.0198146291530245	0.0593258769143319	0.0400680858876519	0.0936284164541557	up
PF01751.25	Toprim domain	6.38435520705888	6.47745763366926	6.24015265671243	0.166896290168189	0.569747861255622	-0.268202049020262	0.400333334294358	0.31367185651682	0.456138883260612	0.390196228432921	0.524410254665538	none
PF00986.24	DNA gyrase B subunit, carboxyl terminus	4.83325536461259	5.04413391249684	4.51862409231976	0.54038852320389	0.726446649226237	-0.689861543198289	0.2236666703505	0.00692998855797136	0.0285435948833666	0.0184969965451051	0.0526479782250452	up
PF00929.27	Exonuclease	4.77887889687488	5.45874638096312	4.26429742290363	1.1450282625941	0.771488742439963	-1.37660562334241	0.0656666830533914	1.59609953497098e-05	0.00030741945480224	2.88172397317825e-05	0.000328169562999357	up
PF00521.23	DNA gyrase/topoisomerase IV, subunit A	5.14319712081179	5.37005308727012	4.92219909938907	0.4173098047266	0.828230995151149	-0.452795301168316	0.299666668876331	0.115365117569956	0.224434803237749	0.0976525838642275	0.190151111160479	none
PF03989.16	DNA gyrase C-terminal domain, beta-propeller	7.18392076159647	7.42235778012269	6.93953338597622	0.479987509367625	0.737469366954244	-0.581901621948138	0.265578143400063	0.0513511022000537	0.132452849773257	0.035482471280265	0.0938505016408578	up
PF01544.21	CorA-like Mg2+ transporter protein	1.37156841654779	0.33958151028788	2.34830286674933	-2.01245182775794	2.6041497128557	0.653008518171514	0.19700000443381	0.0599975427917858	0.124546303053507	0.00931093883942933	0.0301444271526191	down
PF13231.9	Dolichyl-phosphate-mannose-protein mannosyltransferase	2.51279886833088	5.01939711374635	0.842421276719413	4.06997615973967	2.38473082729123	-1.76729868088817	0.00433359920423523	1.18586869845139e-05	0.000234166343606658	5.81779671182338e-08	3.59018956784293e-06	up
PF00535.29	Glycosyl transferase family 2	6.79133290821758	7.51591991065966	6.34180072945099	1.12507396282256	0.73273739982706	-1.51319418901155	0.0439853633066334	2.87547850876893e-06	0.000106049646648374	3.27378242631143e-06	6.57484561305297e-05	up
PF00072.27	Response regulator receiver domain	8.68490410762797	9.29308394615852	8.38394995989641	0.93578931041054	0.535936526882303	-1.76563840347772	0.0179940650996503	2.05082863984234e-07	1.7788805591492e-05	4.25744328529778e-07	1.3557423744498e-05	up
PF00486.31	Transcriptional regulatory protein, C terminal	7.24478855027912	7.38872119498446	7.00404639003068	0.391831615814114	0.726642703601683	-0.49001682229842	0.291666669000933	0.0216789733628953	0.0725632411039729	0.0623384447510195	0.141197082679592	none
PF13522.9	Glutamine amidotransferase domain	3.58123896675948	4.64248927633063	2.98390591624364	1.56571918064503	1.27218946631876	-1.14144280596657	0.109666675920559	0.000221092952696945	0.00221267913252818	0.000291396696099608	0.00211666460412425	up
PF01380.25	SIS domain	4.66958239807554	5.59964465658856	4.18387002394502	1.36117104687984	0.987596738232367	-1.23420234115628	0.115961354883895	8.10967506786101e-05	0.00108298174329585	0.000284598522022968	0.00224765732728217	up
PF06114.16	IrrE N-terminal-like domain	4.83715441344781	4.65419682167055	5.1108897448267	-0.442099324474107	1.57510721603852	0.23357994986425	0.403865379130953	0.710104120216578	0.804632934965942	0.440247615417277	0.579615370196641	none
PF01381.25	Helix-turn-helix	6.56699269046206	6.59522808457437	6.50231825457263	0.0878177742761066	0.740637093606995	-0.10042828401019	0.462000000353896	0.474783964940337	0.616481125350587	0.718839871654687	0.805418532829854	none
PF10543.12	ORF6N domain	1.10711682992397	0.692314470829993	1.43688569293897	-0.847352919750605	2.94131899442853	0.238974527062797	0.337333335017792	0.309705039680944	0.438032822095618	0.197386955105443	0.304002594290112	none
PF10552.12	ORF6C domain	-2.03755471031871	-1.48976453993988	-2.37220527340441	0.732833714128443	4.47668530380775	-0.153370366147253	0.420193269668127	0.474381555978449	0.58604128269996	0.482660662982563	0.58765194829941	none
PF00004.32	ATPase family associated with various cellular activities (AAA)	6.37297688285343	6.71237043793963	6.13290539713129	0.582525509333373	0.551107131302077	-0.992975213947076	0.139953355803292	0.00111095911632194	0.00784760682268433	0.00115919548612044	0.00658099685587169	up
PF16193.8	AAA C-terminal domain	2.81921609936242	2.75367712823772	2.86385995923093	-0.0832806370137584	1.60264501539401	0.0389063731561371	0.473666666911172	0.603266479153395	0.716855072947067	0.680439790654124	0.769642313631132	none
PF12002.11	MgsA AAA+ ATPase C terminal	2.80354086173073	2.71392651656459	2.86596823039748	-0.112087806956009	1.57033981478116	0.0503805839148652	0.469176941305957	0.617747236694258	0.728910767574739	0.663828305604283	0.75527626344906	none
PF00692.22	dUTPase	0.922690276223522	1.26656795374836	0.581640939841017	0.570558387070249	3.18034987392569	-0.146033993943473	0.412195935526748	0.480528484727231	0.600640430534042	0.478855336680994	0.596307626820862	none
PF06605.14	Prophage endopeptidase tail	3.56372310401244	3.85965045895497	2.94382682952389	0.96193057196492	1.86001027745598	-0.428727506454079	0.284905034098382	0.0217434820579404	0.0707083162275679	0.0715659143476266	0.149412531500537	none
PF18013.4	Phage tail lysozyme	-0.675146343048914	-1.35949508784867	-0.251617181041891	-1.22364558419194	4.41703887529047	0.235027227862262	0.370333334620519	0.3531809757618	0.476065224821226	0.316458460486356	0.428823128148852	none
PF01551.25	Peptidase family M23	5.4363918262345	5.63706551167002	5.20059243465861	0.360647193926867	0.704413124293144	-0.463782266856932	0.312895703446062	0.0846472275132836	0.178383898891386	0.117483278164272	0.21666944992239	none
PF10651.12	BppU N-terminal domain	0.196757215068901	2.41782543693616	-2.12889085275599	4.51822462835101	2.8172009094938	-1.52841707092718	0.015994739581078	2.38647241064908e-05	0.000359959122800724	1.07106654885397e-06	2.17841851720555e-05	up
PF00005.30	ABC transporter	9.34673669583323	9.74321224788078	9.08933194336009	0.682960357197837	0.421610443280686	-1.61532613292396	0.0353215910269757	3.92093704637298e-07	2.6516978277335e-05	1.94775949214519e-06	4.40381172149632e-05	up
PF12848.10	ABC transporter	5.06891817976511	5.27162600609962	4.8230318276503	0.413443539666726	0.736236374949641	-0.494072810070222	0.275666669267349	0.0302136812296587	0.0832014552990298	0.0564146710912907	0.120752818312302	none
PF04688.16	SPP1 phage holin	-2.41993046542164	-2.56611321544969	-2.31508110207454	-0.335947486014422	4.38003456975355	0.0668289121740407	0.46284571843967	0.494833578067208	0.611493155807472	0.51550353480287	0.61855417036445	none
PF06971.16	Putative DNA-binding protein N-terminus	1.23336138556522	1.45405745260886	1.04580739592075	0.402090039994421	2.18754622291537	-0.13637736068838	0.417860713876758	0.386792996529719	0.511097703532218	0.467910447274917	0.577830268008329	none
PF02629.22	CoA binding domain	1.99038392418467	2.21855007634642	1.79927660999838	0.33802500861713	1.55127113794593	-0.159758293291032	0.397000000995968	0.550854830319762	0.661250778457811	0.419570236535867	0.533099921354994	none
PF00156.30	Phosphoribosyl transferase domain	4.43725457217982	5.48089543072572	4.03354295281639	1.42295280714806	0.782843042654649	-1.52182128494651	0.0936354659247965	1.64311503124628e-05	0.000318995990205683	0.000137466674412938	0.00121376002200757	up
PF01979.23	Amidohydrolase family	5.28002226257994	5.64274377225232	5.04970298051442	0.556133468836433	0.79584466889924	-0.643152676556121	0.246584474998157	0.0224175251879937	0.0690393945391904	0.0262150816552395	0.0704336676063286	up
PF00730.28	HhH-GPD superfamily base excision DNA repair protein	3.40045694630194	4.11368259901931	2.98719885273189	1.15627323046397	1.42142944825554	-0.692940746808332	0.155333339414199	0.00822888468223638	0.0332308397039048	0.00307122052623197	0.0130796113696002	up
PF10576.12	Iron-sulfur binding domain of endonuclease III	-0.692511322265168	-1.09249524452045	-0.383863798098864	-1.01285551266469	4.10366859810564	0.203024102322218	0.393202266946812	0.453649809553319	0.572821253108973	0.397246637040069	0.50897187418229	none
PF01784.21	NIF3 (NGG1p interacting factor 3)	1.46218714600567	2.38716703048564	0.0242231110830309	2.312320693516	2.57187159705654	-0.846706618749345	0.119626799424544	0.00126465483957712	0.00837122797870517	0.00074994826473403	0.00416200816424224	up
PF01521.23	Iron-sulphur cluster biosynthesis	-1.69677380502894	-1.20634437783237	-2.03456047256385	0.99826855710622	4.49189984965688	-0.192296196690646	0.400866378828868	0.437580638730934	0.551841636963798	0.445479177311287	0.549086407849331	none
PF08282.15	haloacid dehalogenase-like hydrolase	4.5908780981769	5.27416077316235	3.63615135795102	1.56288597584383	1.26188429816622	-1.08217210584689	0.134288577753518	0.000270307194210893	0.00296027659724919	0.00062521979033618	0.00416312653930136	up
PF01966.25	HD domain	5.68902741189585	6.74495388357502	5.32517838351421	1.42433308545317	0.579838748934707	-2.32765215100459	0.010333444166552	6.16981143459316e-09	1.44481030739693e-06	1.88454066778063e-07	7.53079167457302e-06	up
PF00829.24	Ribosomal prokaryotic L21 protein	0.78947378323535	0.0514378174449446	1.30268879174784	-1.26316048597689	2.98838611217841	0.350490343298478	0.298333335563399	0.215494151494228	0.328969067832449	0.111322497039508	0.197045690032029	none
PF06325.16	Ribosomal protein L11 methyltransferase (PrmA)	1.9712537269831	2.54855683615856	1.19168274650743	1.14359465992215	3.11168372098331	-0.33578667726941	0.272333335992726	0.192965078093242	0.299708622375609	0.0648656525872402	0.134934998616716	none
PF04327.15	Cysteine protease Prp	0.166633319683434	0.0834624335263188	0.214748581382277	-0.0867181662440428	3.44625696901164	0.0191296462369712	0.488000000111175	0.593361852393609	0.703739517284228	0.642251173823152	0.735260157675223	none
PF01016.22	Ribosomal L27 protein	1.15668326198793	1.01283994320894	1.32429030130331	-0.237066189622162	2.20029046581437	0.0817155574114251	0.447517494659646	0.606857694143263	0.715317950176645	0.580148807377688	0.681272090474429	none
PF01566.21	Natural resistance-associated macrophage protein	0.797399545215038	1.57040259843365	0.00385109479713019	1.30817639365402	3.4924440443766	-0.33056736762175	0.318000001942567	0.197823943252457	0.306383179755029	0.140098326776461	0.241115252337768	none
PF02562.19	PhoH-like protein	2.26726349532026	2.38013937490645	2.1676206716721	0.127213685239097	1.91949816752343	-0.0399479488796166	0.464845051976358	0.613257814834602	0.722516813154889	0.650485594264753	0.743068291205621	none
PF02130.20	Endoribonuclease YbeY	0.685697419902024	1.43270346738717	-0.106413315246362	1.34976429106146	3.03369162389006	-0.406650276410392	0.267910699171856	0.133163142301649	0.220238740154123	0.0639680937321969	0.126806053162494	none
PF20260.1	RNA methyltransferase PUA domain	1.29892759847679	1.87938086394025	0.730447281541741	1.21008516612687	2.16760657484791	-0.471456322398734	0.263666669484475	0.0392833788595929	0.0969798863953234	0.0600179004540529	0.122116235455676	none
PF04452.17	RNA methyltransferase domain	1.30632623410405	1.89316356517678	0.793841813668601	1.13857884991889	2.16100837265116	-0.441706378200583	0.27024325494427	0.0434651308881997	0.105637688884852	0.065244917437175	0.129389902736095	none
PF02091.18	Glycyl-tRNA synthetase alpha subunit	-0.904116922798732	-0.787489169261815	-0.984205116861117	0.0817175013272378	3.84586077729924	-0.0172509006656464	0.489333333432144	0.579310680105108	0.687504648508725	0.618088514701585	0.714352880819116	none
PF02092.20	Glycyl-tRNA synthetase beta subunit	-0.660899022810231	-0.435379927860772	-0.829622775319262	0.588034598658826	4.08493387305676	-0.12456998357145	0.43652116021046	0.501479279649424	0.616919513808468	0.542836473307591	0.647501602394126	none
PF00654.23	Voltage gated chloride channel	0.952146693606436	-0.0154991075680133	2.28453385674007	-2.14213510227444	3.68787794209388	0.463389397857723	0.284571811844642	0.184213595912008	0.293942765996077	0.0710982756857546	0.14669056204956	none
PF01522.24	Polysaccharide deacetylase	3.87687880157172	4.5372007957626	3.21728831721992	1.36122236374521	1.18598497398811	-1.0484005396049	0.0773333470453827	0.00189125066753145	0.00957907472911462	6.75780097227268e-05	0.000621044534932157	up
PF17767.4	Nicotinate phosphoribosyltransferase (NAPRTase) N-terminal domain	2.84289303560764	3.34697893778419	2.46804834465282	0.920494971820784	1.86984243332032	-0.36071106856278	0.253248920045957	0.171264499838166	0.275645316571676	0.0380678123633383	0.0913954208681496	up
PF04095.19	Nicotinate phosphoribosyltransferase (NAPRTase) family	2.87141265475853	3.32515653062515	2.49744313370718	0.860795799587849	1.75557656119207	-0.348559543294297	0.262666669503319	0.200646173815858	0.311873808593347	0.0425361143835254	0.0995317439655153	up
PF17956.4	Nicotinate phosphoribosyltransferase C-terminal domain	2.81533304296902	3.3514717378382	2.42034901396818	0.973812686957674	1.83024310720198	-0.399781410235439	0.229000003553004	0.125522566693739	0.223485095766848	0.0261474902340617	0.0684666467289654	up
PF00583.28	Acetyltransferase (GNAT) family	5.21294305784507	5.37243529994952	5.06685923092398	0.3042193835366	0.685151334395813	-0.418937796557405	0.314333335327432	0.112293950458026	0.214000503612746	0.140510538854344	0.241653531517082	none
PF02540.20	NAD synthase	4.28416540413757	4.58287986919695	4.06713134033117	0.623848687907332	1.361027303956	-0.381555997458053	0.240333336625603	0.0420079714767726	0.114024199318452	0.0323862828793816	0.0809840730060171	up
PF02687.24	FtsX-like permease family	8.77769338374957	8.75668798111085	8.83470224278926	-0.0228477006968717	0.695266900447545	0.0335370652706241	0.486000000129731	0.254975887230032	0.411121962464337	0.8766484105547	0.921067665250194	none
PF12704.10	MacB-like periplasmic core domain	5.57481946003889	5.68112611276987	5.4906824370607	-0.0147052652098143	0.968848454990739	0.0147410170026378	0.494501832773307	0.769782418001209	0.848478348642471	0.820279385743797	0.880545836197144	none
PF07685.17	CobB/CobQ-like glutamine amidotransferase domain	2.41535324741463	1.61596446480631	3.14527118716041	-1.54673582333775	2.39020084709927	0.565518959417921	0.196000004465578	0.0515401657861679	0.124269767371223	0.0088517245599294	0.0304510948944889	down
PF08245.15	Mur ligase middle domain	5.14906947312104	5.58371624116112	4.81611257671535	0.621332109064362	0.999000351903896	-0.55888877917181	0.275333335939834	0.0384473451336938	0.105872255447076	0.0490981577343197	0.117125566707153	none
PF08353.13	MurT ligase C-terminal	0.661549111443477	0.049982817744608	1.03134223522366	-0.952652692417073	3.67186952824984	0.211050700091811	0.376541154165564	0.414281741580288	0.537874236460758	0.309571342264091	0.431187791638585	none
PF03306.16	Alpha-acetolactate decarboxylase	-2.01611534108903	-1.50610976954982	-2.33912313197554	0.790114409376052	4.39421653238034	-0.146266279627581	0.425000000710429	0.481395940972991	0.592008344243391	0.470565205887513	0.577353846599246	none
PF00009.30	Elongation factor Tu GTP binding domain	6.93328771642397	7.17602556486319	6.79373632577057	0.377522710773447	0.528250979911446	-0.660950941720389	0.234255251677614	0.0265315417208472	0.0797147829013142	0.019465410290806	0.0573877068728835	up
PF03144.28	Elongation factor Tu domain 2	6.30317585783675	6.4412591215306	6.21604397620415	0.251073299976305	0.592759679171669	-0.380461405313257	0.323333335202489	0.141999719728191	0.261196039899512	0.12423301621601	0.226868404794816	none
PF14492.9	Elongation Factor G, domain III	5.61201267505654	5.83357212202433	5.41935326307582	0.402668385701914	0.697609430087925	-0.516874615336212	0.280000002526087	0.0476010504585897	0.119642800516248	0.0593782867039586	0.130836935564296	none
PF00679.27	Elongation factor G C-terminus	6.31654559290858	6.47151840810121	6.20397527043176	0.230348921081012	0.569933235582655	-0.358794383172592	0.339333334992283	0.200921994441886	0.333679059025808	0.203090643411666	0.32485336648035	none
PF06421.15	GTP-binding protein LepA C-terminus	3.73699455315273	3.72516216467107	3.74886506129237	-0.0792849398287077	1.11738785258367	0.0537284710484013	0.468333333627724	0.702469356292081	0.796381456653265	0.657202628321467	0.751575243259546	none
PF13328.9	HD domain	3.91059494553015	4.26143789325284	3.60759661337375	0.582329972449599	0.92681750189357	-0.503713267331498	0.256000002965467	0.0593634014638727	0.139384600014279	0.0529241142760025	0.114139294512006	none
PF04607.20	Region found in RelA / SpoT proteins	4.4314750544406	5.39189836735984	3.99597043117994	1.37166492226369	0.790003476387741	-1.67232011288762	0.0256667105722774	0.0014749304857448	0.00725068958358262	2.52690311871248e-06	4.6373375260874e-05	up
PF02824.24	TGS domain	4.48047344682199	5.01659854606473	4.15200490530348	0.848214602954059	0.698837293133987	-1.10501981444622	0.106000009624295	0.000499619215201602	0.0037428432846484	0.000487174018543071	0.00273709838978605	up
PF19296.2	RelA/SpoT, AH and RIS domains	3.54317817100314	4.23927291300764	3.03648522490822	1.1867863401725	1.06844526928805	-0.999940861160663	0.11429524373552	0.00415818432753474	0.0175573270442192	0.000614189053535696	0.0036032915139842	up
PF13291.9	ACT domain	3.94431056116161	4.44024546482732	3.51702847204394	0.864903007055492	0.910786355220377	-0.808506758067582	0.156614467859875	0.0152147890912649	0.0487677018222542	0.00346430902536008	0.0140372138131807	up
PF13460.9	NAD(P)H-binding	-0.93712652294932	-0.306274294859358	-1.36236065946415	0.826106041515754	3.91239091381865	-0.181586926300489	0.399000000974968	0.435686214468612	0.550376992979238	0.406090067077508	0.517673598071217	none
PF13520.9	Amino acid permease	3.16007762965489	2.8884428203448	3.41169457117358	-0.605248698432137	1.86157544250028	0.240876015746587	0.361666668053701	0.59941396646428	0.706363329475442	0.241272927168573	0.367670870763789	none
PF02424.18	ApbE family	2.40952568700832	2.87803513432565	1.97988863425992	0.998278671594078	2.28875514288065	-0.360717759129104	0.277000002577526	0.0298061389561244	0.0880560788284454	0.0628327718384879	0.133766639331404	none
PF04203.16	Sortase domain	4.87686444518799	4.81514020956137	4.91646428642788	-0.100203816514818	0.831355107248759	0.0997114003415338	0.442519160818906	0.744506400442549	0.829073533994917	0.639039766131972	0.737078001973098	none
PF00580.24	UvrD/REP helicase N-terminal domain	5.34604249458695	5.68038499648581	4.96744304533203	0.643263323153342	0.8904311809342	-0.663041878428163	0.2296666702037	0.0136531168291705	0.0491561226841023	0.0182261366251519	0.0555720795637472	up
PF13361.9	UvrD-like helicase C-terminal domain	5.72861113921374	5.74568519567347	5.70034320362479	0.0381350871205335	0.71822045889056	-0.0445270945988587	0.478000000204099	0.689520547741285	0.786487829809644	0.724534360558298	0.807502730861638	none
PF03352.16	Methyladenine glycosylase	2.13887389866307	2.522672157957	1.71440030058992	0.85806392955792	2.37697318925395	-0.296895193543512	0.310563147664792	0.0509251585077024	0.125237200484178	0.132496434489522	0.228832073274244	none
PF00890.27	FAD binding domain	2.75028701801056	1.69319460841313	4.36771014733996	-2.59413097515424	1.96612226188999	1.16696976092987	0.108630465864336	0.00952533095549037	0.0231227701330841	0.000348965320694193	0.00239373820423602	down
PF00056.26	lactate/malate dehydrogenase, NAD binding domain	1.96610355374896	1.37569136365204	2.53519177164679	-1.15017399668738	1.68288277157987	0.544750846995719	0.23733333669247	0.2286722884507	0.331460886118736	0.0308081029930379	0.0750096796273203	down
PF02866.21	lactate/malate dehydrogenase, alpha/beta C-terminal domain	1.81165064667155	1.07695899859267	2.49269059395881	-1.45708438030478	2.12294812265561	0.565786355028197	0.210596471871041	0.112029940268953	0.203491405361597	0.0141260296398938	0.041894573050503	down
PF02580.19	D-Tyr-tRNA(Tyr) deacylase	0.571434099533225	0.358685004652325	0.732758586229209	-0.304461392404145	3.85884525250695	0.0583090701759563	0.458666667052016	0.598847833569176	0.709334986414215	0.630558566824165	0.727643447270193	none
PF13580.9	SIS domain	-1.0260996278797	-1.16758063232842	-0.926146671878455	-0.169166390048056	4.11607917768361	0.0373018880476954	0.47566666689251	0.548362724668098	0.663285147315142	0.600306383395925	0.699996666397387	none
PF00367.23	phosphotransferase system, EIIB	4.08042559226134	6.0276815859862	3.12109903009798	2.92725489605565	1.38161535897606	-2.0998677153929	0.00433215515290657	3.66686223543935e-05	0.000333108054131928	4.6801353516417e-08	3.29217697391526e-06	up
PF01418.20	Helix-turn-helix domain, rpiR family	3.04939408360323	3.6949841501855	2.49011595200302	1.13983717527214	1.49606537610086	-0.669050964664134	0.193666671207556	0.0101756905672069	0.0389339922829467	0.00780988083170676	0.0269953662785077	up
PF13238.9	AAA domain	-0.0865313465013235	-0.226680534838987	0.00222044608416994	-0.340858416454006	3.45317193173993	0.0811812000869369	0.453666667099395	0.563925397453719	0.675187274248154	0.56850247348275	0.668811044073389	none
PF06736.14	Endosomal/lysosomal potassium channel TMEM175	-2.16939148007313	-1.95567278303642	-2.35782854348295	0.205680058248652	4.30158464105724	-0.0390846255774859	0.480333333515715	0.529438268066987	0.638312922455417	0.55799168949938	0.656502245477018	none
PF01183.23	Glycosyl hydrolases family 25	4.16100984315973	4.81094088452394	2.95995416818818	1.8401057471057	1.5941195981151	-1.00128064969723	0.0663112457938779	0.00170769793121256	0.00966747991903471	3.44926900343929e-05	0.000376293100595733	up
PF01643.20	Acyl-ACP thioesterase	1.27979560012742	2.15770046139341	0.328899278814364	1.79737218486021	3.0290756353151	-0.540791586869823	0.210666670694379	0.0413163117198818	0.0899722619726026	0.0144524867005479	0.042528967555724	up
PF00478.28	IMP dehydrogenase / GMP reductase domain	3.42839942161152	3.42454507855478	3.43258000106046	-0.00166575906971111	1.21042992933898	0.000614728474365973	0.499500166615755	0.564145287874303	0.682045945845035	0.717637683321439	0.801041691345705	none
PF00860.23	Permease family	3.90338727604455	4.26635012007652	3.51840320661198	0.695253048725047	1.20047107379248	-0.451144405615756	0.264000002811555	0.0488171953877919	0.124220972689524	0.0460738864113345	0.106036427982221	none
PF13419.9	Haloacid dehalogenase-like hydrolase	4.79545087931497	5.32637386074024	4.43406103946452	0.840716502764987	0.728473326910541	-1.08464430765483	0.117000008581601	0.000412459981038506	0.00337725010759006	0.000596786858161434	0.00359637878906247	up
