FeatureID	Name	rab.all	rab.win.FA	rab.win.FT	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH	diffexpr
PF00308.21	Bacterial dnaA  protein	2.17318142809667	2.14736495572834	2.21384455316874	0.0441727178994302	1.12738697228583	0.0235307458146781	0.48101265893116	0.59814421538214	0.937241298830598	0.687484848484848	0.992146308329533	none
PF08299.14	Bacterial dnaA protein helix-turn-helix	2.17982250901804	2.1442953985788	2.23327035487605	0.115231517807491	1.1797642230973	0.0620538883222206	0.458666668208064	0.620469671578525	0.940334537952158	0.682376623376623	0.991401339943691	none
PF01527.23	Transposase	3.27915585686921	3.34188440906927	3.19246411734635	-0.149131967568801	0.907392973430034	-0.159309229014819	0.430379749461449	0.605700756123292	0.941164154105525	0.671121212121212	0.990915509554944	none
PF01025.22	GrpE	1.15979041917263	1.2437929653312	1.02887927072586	-0.0814270186133301	1.62886566815218	-0.0390483471581101	0.478666667458231	0.584753614490214	0.938828436790769	0.65921645021645	0.990698758735218	none
PF00012.23	Hsp70 protein	5.05996475893558	5.15498313228409	4.92277644024513	-0.209517196171541	0.50759126189083	-0.381733885578894	0.310666674852809	0.387472332262869	0.922543352156969	0.376640692640693	0.980166021864736	none
PF06100.14	MCRA family	0.490178796691849	0.866736016932798	0.148560800935813	-0.716820144594562	3.51328416944832	-0.164426081328547	0.396402402404781	0.542513850226227	0.934660967446464	0.592792207792208	0.989490252778581	none
PF08220.15	DeoR-like helix-turn-helix domain	3.28489284576439	3.18293047875182	3.41650767289548	0.346607954133054	1.20716455342675	0.274973407055748	0.349766828226818	0.41358725055727	0.921257975793112	0.470917748917749	0.986217491130724	none
PF00455.25	DeoR C terminal sensor domain	2.84405242341133	2.76094452360934	2.93622340733725	0.287049726759014	1.0721114074693	0.257920857087967	0.392666670834013	0.453097457486446	0.926991753648417	0.555688311688312	0.987668431389207	none
PF00294.27	pfkB family carbohydrate kinase	4.71531951041059	5.00303232925842	4.59110404695724	-0.408512044073158	0.766103475583182	-0.498383140162488	0.29180547234046	0.254864393297905	0.913474368911954	0.307186147186147	0.979795878795052	none
PF00359.25	Phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 2	2.90331104623834	2.9202023848036	2.88243426189882	-0.0263124764097205	0.834596344840721	-0.0303218178750402	0.48500999389272	0.58463455984278	0.939755200272684	0.663333333333333	0.99088806013008	none
PF02302.20	PTS system, Lactose/Cellobiose specific IIB subunit	3.21647588672875	3.33701947016916	2.98187866888193	-0.296270166144878	0.916418650064797	-0.292888834392422	0.365333338711092	0.438434736055825	0.925049145439691	0.517662337662338	0.987536020638693	none
PF02378.21	Phosphotransferase system, EIIC	5.83975445533937	5.87037877057116	5.78715610159828	-0.0865606634698537	0.825793473409167	-0.0591096391012198	0.458000001566609	0.36067946425958	0.912501776009775	0.821978354978355	0.995406901114724	none
PF13396.9	Phospholipase_D-nuclease N-terminal	3.79474374881954	3.92673081125524	3.68606173604506	-0.214354004646442	0.819091442955071	-0.129373918404448	0.374417060254251	0.393558007490132	0.914937787439281	0.560372294372294	0.987931835404294	none
PF13091.9	PLD-like domain	4.90793899888463	4.96472012498923	4.87456744991185	-0.0507843652938957	0.817881589295739	-0.02200712419729	0.471333334398563	0.439426994430904	0.914796439611642	0.812904761904762	0.995181445885484	none
PF10298.12	WhiA N-terminal LAGLIDADG-like domain	1.89519118885581	1.6605016344732	2.11491733114559	0.332101909913662	1.57703868306752	0.156106425447096	0.39333333747232	0.625064419979276	0.943406958531056	0.585142857142857	0.989525762015913	none
PF14527.9	WhiA LAGLIDADG-like domain	1.90930258699648	1.66308359536451	2.17236357432165	0.374244647165307	1.53587710770234	0.168428249277405	0.387333337729382	0.620174220261456	0.943955149403366	0.546917748917749	0.987883874630717	none
PF02650.17	WhiA C-terminal HTH domain	1.89479315105501	1.65987077122817	2.14835820671785	0.368514951266457	1.59089376785585	0.178309840273244	0.382666671265601	0.633554702710015	0.945247976878516	0.575095238095238	0.989511955436945	none
PF01226.20	Formate/nitrite transporter	-0.56305495023881	-1.1875600005956	-0.213515278513869	0.999990595182521	3.10486018035026	0.277850452891851	0.353764163143399	0.382208969019828	0.923664941005386	0.476415584415584	0.983787733979079	none
PF03462.21	PCRF domain	3.20848548429981	3.31242251571638	3.07108252488352	-0.153112987485226	0.854109766433081	-0.160379247823463	0.424666669521598	0.664979363322677	0.947897866613963	0.639402597402597	0.991348916180913	none
PF00472.23	RF-1 domain	3.18292527780579	3.29979727610603	3.04852212684391	-0.204788037908084	0.806555215063731	-0.218191074363979	0.396666670664582	0.595317411866078	0.940764955447111	0.582298701298701	0.987940168911693	none
PF00268.24	Ribonucleotide reductase, small chain	-2.32936188846106	-1.29464822260632	-3.12561176618332	-1.65751195765046	4.62205215818148	-0.321977475240003	0.344000006400862	0.462772895189923	0.931824422643034	0.474341991341991	0.982957408146967	none
PF08343.13	Ribonucleotide reductase N-terminal	-1.56983980087656	-1.44204021824562	-1.65110473785887	-0.475736864336967	3.96624283214975	-0.0998973363081514	0.446666668664708	0.587248407734081	0.940269254951866	0.652606060606061	0.991446383682335	none
PF00317.24	Ribonucleotide reductase, all-alpha domain	-1.44891121064471	-1.41973002256455	-1.47134250895035	-0.320078867299633	4.25075575734159	-0.0691174219525048	0.46369087410161	0.602534966531639	0.940099977508132	0.6874329004329	0.99175404398114	none
PF02867.18	Ribonucleotide reductase, barrel domain	-1.43724546601698	-1.48074804130211	-1.38626301912148	-0.0787739135356702	4.38382207505355	-0.0166171988661408	0.49266666693833	0.575704143514608	0.937753631308522	0.67974025974026	0.991883396527121	none
PF07972.14	NrdI Flavodoxin like	-2.80086659757422	-2.43967601960763	-3.13879350876365	-0.508632646297188	4.46678671824677	-0.103910160027701	0.443037976818143	0.521362164304916	0.935326355513369	0.582077922077922	0.987616958304571	none
PF02518.29	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	8.39888349663375	8.47678560556878	8.33933308125512	-0.131137670823936	0.318103393728867	-0.381975301448544	0.322666674179608	0.297556938364283	0.912704368313434	0.395424242424242	0.983220878348799	none
PF00204.28	DNA gyrase B	4.27963618695622	4.42132018126117	4.19349675476658	-0.257750886723976	0.538471524844967	-0.380743026477705	0.296666675689746	0.284787773470178	0.915615435474146	0.361359307359307	0.977148437540375	none
PF01751.25	Toprim domain	5.86560692073881	5.84162788978814	5.89899930278379	0.055806148907239	0.447379066852125	0.116555242108567	0.449700201746251	0.686749969128056	0.949910550902377	0.71078354978355	0.992963292857044	none
PF00986.24	DNA gyrase B subunit, carboxyl terminus	4.27693002934021	4.42785785658934	4.17475384802816	-0.25331438060512	0.550186200113671	-0.385957421016302	0.30246503197544	0.302084415502393	0.916658580015262	0.385372294372294	0.979119277063861	none
PF00929.27	Exonuclease	4.58343438880119	4.61667119356334	4.55977955267172	-0.0925863854831661	0.591758547120471	-0.144710154628763	0.436000002409853	0.601622921918987	0.940262217011997	0.677774891774892	0.992386950499966	none
PF00521.23	DNA gyrase/topoisomerase IV, subunit A	4.60822678097748	4.70547796080648	4.53869164009272	-0.117891415590737	0.568994707321888	-0.174142741458051	0.411333336723907	0.721849205567903	0.954787724961782	0.625779220779221	0.989856252158975	none
PF03989.16	DNA gyrase C-terminal domain, beta-propeller	6.63974028218824	6.75981708606309	6.54366794904333	-0.116907919995265	0.716006903682017	-0.147672939181423	0.407728184745777	0.709709152743235	0.949812126375011	0.633489177489178	0.990596804127825	none
PF01544.21	CorA-like Mg2+ transporter protein	-0.928342458112901	-0.349508492573414	-2.34158079557285	-1.73250175116381	3.75032936383951	-0.38320995957406	0.318000007770269	0.335422637229836	0.921656411696285	0.385692640692641	0.979863901265154	none
PF13231.9	Dolichyl-phosphate-mannose-protein mannosyltransferase	4.13573388860646	4.13922828922575	4.13177069781535	-0.0325548980354018	0.844390075834797	-0.014111489192546	0.479680213944031	0.498942034063396	0.921494512305572	0.742307359307359	0.993349672754209	none
PF00535.29	Glycosyl transferase family 2	6.65329255332039	6.67754449314632	6.62797976960169	-0.100182585310162	0.763574211235362	-0.0951627758449306	0.435043306907536	0.532388580084488	0.9224883476911	0.772601731601732	0.993933679671686	none
PF00072.27	Response regulator receiver domain	8.45490549630432	8.54526065632325	8.3514637675756	-0.185476662786232	0.419263826151798	-0.402583768468678	0.317121926529746	0.278656759409729	0.911789374047712	0.336991341991342	0.981733267547935	none
PF00486.31	Transcriptional regulatory protein, C terminal	6.64887308316183	6.69866023007028	6.5684701888932	-0.137852609479669	0.305367318450635	-0.420087662098621	0.319120593973523	0.331192606986136	0.919188016848389	0.394220779220779	0.9796581380735	none
PF13522.9	Glutamine amidotransferase domain	3.5774719421536	3.74293955317705	3.48460601522015	-0.278221376143243	0.886131403025377	-0.249285664723973	0.359333338991004	0.582463440984943	0.938339415827089	0.507757575757576	0.98716432214819	none
PF01380.25	SIS domain	4.65061692273736	4.74764568758429	4.52592147095938	-0.197089869929796	0.988818538886242	-0.173266824600557	0.400000003858024	0.651642519129397	0.942713855213953	0.603519480519481	0.989538393198189	none
PF06114.16	IrrE N-terminal-like domain	4.22180501885964	4.25170592844092	4.10570235781724	-0.0870932196121084	0.958573429052092	-0.0785975057772703	0.468354431554951	0.769592715056993	0.960345165621638	0.792437229437229	0.995205129964401	none
PF01381.25	Helix-turn-helix	5.87785755352072	5.83465987801506	5.94883427341481	0.0915785255401609	0.414555419003626	0.198651228463002	0.409726852218993	0.648075081996624	0.945536720768258	0.65208658008658	0.991994450820026	none
