CycID	PhaseShift	PhaseShiftHeight	PeakIndex	PeakSPD	Period	p	N	Nindependent	Nyquist	BH.Q
PF13561.9	9.06756523853362	75.8627469815971	48	0.0719701697512703	20	0.999999999459314	12	8	0.3	1
PF08240.15	9.02269492074059	87.7930146649361	1	0.506111271775429	24	0.99938089369649	12	8	0.3	1
PF00107.29	9.01551952254968	87.4396495177835	1	0.507840389386492	24	0.999367786166136	12	8	0.3	1
PF12698.10	10.4223337669842	12.6826651268352	48	0.178640818924173	20	0.99999948698117	12	8	0.3	1
PF01264.24	9.09837678089477	8.26536442404836	48	0.117249555207589	20	0.999999977551041	12	8	0.3	1
PF03703.17	8.79263735260418	5.27756936025399	1	0.681112709481807	24	0.996456449076582	12	8	0.3	1
PF07905.14	9.06892492288033	6.19548178321763	48	1.69374149918049	20	0.80310115428861	12	8	0.3	1
PF17853.4	9.02506019277713	55.2190589305983	1	0.505307295417155	24	0.999386914382884	12	8	0.3	1
PF13556.9	9.01517162370429	44.2439864274958	1	0.521093819326671	24	0.999259857419918	12	8	0.3	1
PF13649.9	8.98160889682195	39.7557975678298	1	0.150762894442228	24	0.999999852855659	12	8	0.3	1
PF00092.31	8.89472849216384	6.80211304659541	1	0.949916596383667	24	0.98000282911457	12	8	0.3	1
PF00144.27	8.52449357249568	3.64582036819946	1	0.486595072152564	24	0.9995144335058	12	8	0.3	1
PF07732.18	5.46077047176012	0.927610457840862	38	1.33843676977936	20.7352941176471	0.912249677599294	12	8	0.3	1
PF00394.25	13.163823101684	0.0631314845331089	28	1.09590620457076	21.5267175572519	0.961402478315398	12	8	0.3	1
PF07731.17	5.46669391330759	0.915484354320736	37	1.34659801343418	20.8118081180812	0.910200699274455	12	8	0.3	1
PF00795.25	9.14179917541638	17.8735966691189	1	0.24340860083418	24	0.99999525303456	12	8	0.3	1
PF00672.28	9.0506609703603	368.03241272661	1	0.5093212185042	24	0.999356386865318	12	8	0.3	1
PF01966.25	9.02464255903869	451.530869577746	1	0.335970254080816	24	0.999956036562138	12	8	0.3	1
PF00587.28	9.08308730093851	131.663174204947	48	0.0812179523796779	20	0.999999998628862	12	8	0.3	1
PF04073.18	11.698406975644	11.0409027651575	1	0.371819202546495	24	0.999913557151418	12	8	0.3	1
PF03129.23	9.09358158853695	111.805603959528	48	0.106038303104791	20	0.999999989501618	12	8	0.3	1
PF01648.23	8.73900764598334	7.05919919319286	1	0.488152971693908	24	0.999504701309746	12	8	0.3	1
PF01134.25	8.96689967048908	9.29705595773325	1	0.637595711819726	24	0.997559949548848	12	8	0.3	1
PF03738.17	9.92467152999728	0.386198267078097	48	1.45970196689609	20	0.87935552511274	12	8	0.3	1
PF00005.30	8.79643418204538	1842.01882744556	1	0.446048080577905	24	0.999718846713529	12	8	0.3	1
PF12848.10	8.85615207341903	30.852974945473	48	0.444827863261492	20	0.999723695147031	12	8	0.3	1
PF16326.8	9.06710939019667	7.00158152060778	48	0.0575220431157475	20	0.99999999990467	12	8	0.3	1
PF01513.24	9.04123112999668	9.11215475862104	48	0.676939632075543	20	0.996576096411292	12	8	0.3	1
PF20143.2	9.0173607733924	9.057208094176	25	0.927848872263351	21.7760617760618	0.982146398447137	12	8	0.3	1
PF12419.11	9.21836513524042	2.37158726953239	48	0.887289368254979	20	0.985665749120899	12	8	0.3	1
PF00176.26	8.52376230035099	10.4271337576405	23	1.95250859525471	21.9455252918288	0.706078124149767	12	8	0.3	1
PF00271.34	8.88749906153339	93.5179318053788	48	0.460993825393478	20	0.999653707559666	12	8	0.3	1
PF10646.12	9.13994140397202	25.2371156747787	1	0.355101297598812	24	0.999936294167556	12	8	0.3	1
PF00977.24	9.05163263906666	27.6301473511287	1	0.217551391879778	24	0.999997864899751	12	8	0.3	1
PF01205.22	8.94686478077807	8.79917844899728	48	0.650126255808838	20	0.997273726085984	12	8	0.3	1
PF09186.14	9.0405516547005	4.83576445500869	1	0.72695928655054	24	0.994925505271055	12	8	0.3	1
PF03806.16	16.9018750917393	0.169379219740065	48	0.384699891818904	20	0.999891836104707	12	8	0.3	1
PF01471.21	8.97361776254458	22.6241730035485	1	0.344124647071691	24	0.999948352784488	12	8	0.3	1
PF07486.15	9.01939525498785	44.2891569324237	1	0.521855927546871	24	0.999253235594774	12	8	0.3	1
PF02463.22	9.08625339050471	39.4181483889357	1	0.105798998612288	24	0.999999989679968	12	8	0.3	1
PF13673.10	8.61867113340594	32.8377860280805	1	0.838666136613921	24	0.989209731776004	12	8	0.3	1
PF07670.17	8.38984582333748	16.1739872265263	1	0.737600543981985	24	0.994509241043494	12	8	0.3	1
PF00015.24	9.01751861197882	604.063116397503	1	0.49153266543478	24	0.999483054161033	12	8	0.3	1
PF03807.20	8.85929659341381	8.42762450223345	1	0.456804102913566	24	0.999673076844639	12	8	0.3	1
PF14748.9	8.6353660497234	8.41737297644642	1	0.455441777939886	24	0.999679184047739	12	8	0.3	1
PF11023.11	1.00007368029384	0.0188440673347122	1	1.51855424421244	24	0.861617145077573	12	8	0.3	1
PF08455.13	8.71035136179692	6.84172423227474	24	1.78974273576255	21.8604651162791	0.768182101572804	12	8	0.3	1
PF02746.19	16.5267703083411	1.29677977532842	48	0.340438199404107	20	0.999951952991093	12	8	0.3	1
PF13378.9	2.33226338205761	2.46870671259646	48	1.10495801331707	20	0.959983294001241	12	8	0.3	1
PF09339.13	13.1478790803485	3.98416328863931	1	0.646646758635201	24	0.997355640337973	12	8	0.3	1
PF01614.21	13.1839328988759	3.6186781755125	1	0.635934358180729	24	0.997596103037715	12	8	0.3	1
PF10750.12	20.9999263197062	0	NA	NA	NA	1	12	8	NA	1
PF01546.31	8.65050580038726	64.9568891398541	48	0.302109392310821	20	0.999978635205804	12	8	0.3	1
PF07687.17	8.58220922058436	53.4212373324824	48	0.552639698041578	20	0.998944145978376	12	8	0.3	1
PF04211.16	20.9999263197062	0	NA	NA	NA	1	12	8	NA	1
PF13190.9	12.8157058451433	0.370689986092805	1	1.10698761782716	24	0.959660688675346	12	8	0.3	1
PF01912.21	20.9999263197062	0	NA	NA	NA	1	12	8	NA	1
PF03833.16	8.99998276820503	0.0044999999998768	1	0.559782608695652	24	0.99885985953346	12	8	0.3	1
PF10672.12	9.07461355916253	11.2580387801742	1	0.0590281437562023	24	0.999999999883471	12	8	0.3	1
PF01368.23	9.07405124352019	48.7378564730721	1	0.0235310762141702	24	0.999999999999914	12	8	0.3	1
PF02833.17	19.5782860247709	7.64553180443028	1	1.22990324497194	24	0.937094132638534	12	8	0.3	1
PF04851.18	8.55777201922189	55.3265681852963	48	0.695861075829742	20	0.996008247991982	12	8	0.3	1
PF18195.4	9.0000020633067	0.0219999999999854	48	1.23055432316666	20	0.936958705710895	12	8	0.3	1
PF00710.23	9.29010022859603	4.68767582755199	1	2.42927368773043	24	0.521838412028787	12	8	0.3	1
PF17763.4	9.29010022859603	4.68767582755199	1	2.42927368773043	24	0.521838412028787	12	8	0.3	1
PF01844.26	7.30518957466174	3.30484852982268	28	2.7183173384472	21.5267175572519	0.420800429871105	12	8	0.3	1
PF17957.4	5.48992293123807	0.0352178139224872	33	1.16536566320221	21.123595505618	0.949687742231	12	8	0.3	1
PF13750.9	5.181097004649	0.0826934334647948	48	1.9964677643453	20	0.688930701981962	12	8	0.3	1
PF19077.3	12.8792668161836	0.0105186996788043	48	1.47172438069053	20	0.875820814680145	12	8	0.3	1
PF05124.15	20.9999263197062	0	NA	NA	NA	1	12	8	NA	1
PF01987.20	9.07374997387793	11.3564109737246	29	3.0758150362642	21.4448669201521	0.31477468921906	12	8	0.3	1
PF01751.25	9.0044634783678	59.4721051214084	48	0.176052347304264	20	0.99999953890963	12	8	0.3	1
PF01131.23	8.94382393425427	27.657493622985	48	0.352266823380344	20	0.999939609392426	12	8	0.3	1
PF01396.22	9.11993668922282	18.4662981005492	9	0.821864366779394	23.2098765432099	0.990274431521793	12	8	0.3	1
PF02778.17	20.9999263197062	0	NA	NA	NA	1	12	8	NA	1
PF01974.20	20.9999263197062	0	NA	NA	NA	1	12	8	NA	1
PF04509.15	9.18544045912067	186.677081580259	1	0.615383569091304	24	0.998010305320231	12	8	0.3	1
PF03358.18	9.08421564058021	25.8936053036677	48	0.326069304771892	20	0.999964073335723	12	8	0.3	1
PF00596.24	8.89285406072915	60.9779166400637	1	0.455855647736634	24	0.999677338469486	12	8	0.3	1
PF00004.32	9.74766659727003	124.044082708252	1	0.568235497708345	24	0.998753423515051	12	8	0.3	1
PF16193.8	8.85584813351453	8.06534865634813	48	0.801528447934596	20	0.991459860756285	12	8	0.3	1
PF12002.11	8.86401319621993	8.06468835902581	48	0.781748903442278	20	0.992509248449593	12	8	0.3	1
PF00872.21	5.51739327871518	36.8793302319694	1	0.275228704832061	24	0.999988769793978	12	8	0.3	1
PF00266.22	9.06167182272263	65.794978764312	1	0.259675478902014	24	0.999992516560905	12	8	0.3	1
PF13395.9	8.89837399559021	1.71446262204283	1	0.575529377739856	24	0.998655495006987	12	8	0.3	1
PF03990.17	8.43974983839436	2.52765631492912	48	1.69584148687563	20	0.802355651469653	12	8	0.3	1
PF07501.15	9.17759027236112	23.0386624178152	1	0.639731541210932	24	0.99751286258604	12	8	0.3	1
PF06737.17	20.9999263197062	0.93425306837058	1	1.78428026721114	24	0.77021083549943	12	8	0.3	1
PF00501.31	9.03616492340469	48.0853259682504	1	0.305911744422108	24	0.999976725363539	12	8	0.3	1
PF13193.9	8.6592005238431	11.2519458474533	48	1.17986161940448	20	0.947002564931654	12	8	0.3	1
PF00550.28	8.96976763069085	136.954813179856	1	0.213045498557544	24	0.99999816240788	12	8	0.3	1
PF00668.23	12.5228001940854	5.27958200734129	1	0.715368096881091	24	0.995351796839246	12	8	0.3	1
PF13434.9	8.78810905455955	0.0160522016646324	48	1.54896164312274	20	0.852040256174332	12	8	0.3	1
PF01032.21	9.00270853784536	10.5770084622391	48	0.307683952227494	20	0.999975787981385	12	8	0.3	1
PF13276.9	5.7141737221238	39.1378379455523	48	1.63127541039084	20	0.824841336764778	12	8	0.3	1
PF00665.29	5.50501660176756	78.60764253974	48	1.65442727486938	20	0.816885570998701	12	8	0.3	1
PF13333.9	5.47111454871011	35.374650312576	48	2.13738160269418	20	0.63365253435337	12	8	0.3	1
PF06808.15	9.37840140289882	18.7163299307709	1	1.15832297021924	24	0.950962266554359	12	8	0.3	1
PF00378.23	9.07360540090179	135.30058960797	1	0.141204424841338	24	0.999999909556954	12	8	0.3	1
PF07690.19	5.77931684547653	47.7182108699043	48	2.75797421443402	20	0.40794968903284	12	8	0.3	1
PF01925.22	8.62349148434146	4.99547612177479	1	1.3030840343112	24	0.920837805115724	12	8	0.3	1
PF01557.21	5.58835994217521	0.367056853704392	48	0.325621475225907	20	0.999964405929437	12	8	0.3	1
PF01566.21	5.72999615132694	3.44177571513669	40	2.90114634061082	20.5839416058394	0.363789455505992	12	8	0.3	1
PF13091.9	8.96792675382285	46.9692636513266	1	0.392266327176693	24	0.999877126362862	12	8	0.3	1
PF11907.11	4.1015983315091	0.1285614814399	48	0.76976792293155	20	0.993097374030212	12	8	0.3	1
PF02591.18	8.93602278276608	15.1021929496979	1	0.852046682095879	24	0.988304502040719	12	8	0.3	1
PF03033.23	9.05839953398744	10.4884441244206	1	0.27149409023082	24	0.999989787938235	12	8	0.3	1
PF04101.19	8.86521711215391	15.05857119452	1	0.180493084884667	24	0.999999446839995	12	8	0.3	1
PF00310.24	8.08726456343265	2.44272977124079	48	2.43915789599057	20	0.518191378699362	12	8	0.3	1
PF04898.17	9.45760259787852	1.09259768135977	1	1.85796738492359	24	0.742496395783212	12	8	0.3	1
PF01645.20	8.92640930014606	10.6313808969629	1	0.605471640887358	24	0.998189295904528	12	8	0.3	1
PF01493.22	8.92359956796529	6.13806396710391	1	0.521112599507284	24	0.99925969480132	12	8	0.3	1
PF01565.26	9.06269030538133	35.5725305080507	1	0.338936687027926	24	0.999953358799235	12	8	0.3	1
PF04030.17	11.7899327953326	0.0377231320608356	48	1.97176603535281	20	0.698578293299992	12	8	0.3	1
PF12250.11	8.63981891259263	0.0100873076931604	1	1.12887828162291	24	0.9560784707699	12	8	0.3	1
PF12249.11	8.63981891259263	0.0100873076931604	1	1.12887828162291	24	0.9560784707699	12	8	0.3	1
PF12555.11	20.9999263197062	0	NA	NA	NA	1	12	8	NA	1
PF16715.8	5.72141522339207	0	1	1	24	0.974508269234033	12	8	0.3	1
PF12705.10	9.26183864963451	8.38706668089672	48	0.0894186935097027	20	0.999999997134187	12	8	0.3	1
