CycID	PhaseShift	PhaseShiftHeight	PeakIndex	PeakSPD	Period	p	N	Nindependent	Nyquist	BH.Q
PF13561.9	1.00005495329861	1.67759235973001	1	4.03086125552833	24	0.133548285647871	12	8	0.3	1
PF08240.15	12.8957815523311	1.37949095643704	1	2.06809156288209	24	0.6608480646121	12	8	0.3	1
PF00107.29	12.8993799237886	1.37714273981047	1	2.06540967658528	24	0.661901132556383	12	8	0.3	1
PF12698.10	15.3676108938147	0.340402614000746	1	0.996679942911265	24	0.974900300906175	12	8	0.3	1
PF01264.24	9.06216958327276	0.112715887119286	1	0.728349571457697	24	0.994872493443523	12	8	0.3	1
PF03703.17	13.1263307316937	0.0640399407215771	1	1.89829736197542	24	0.727056484226863	12	8	0.3	1
PF07905.14	1.00007818599647	0.116353962218424	1	3.62947394321482	24	0.193545094620173	12	8	0.3	1
PF17853.4	20.9999263197062	0.847693842603805	1	3.76081200565474	24	0.171648683829378	12	8	0.3	1
PF13556.9	20.9999263197062	0.712268387677213	1	3.96259745813159	24	0.142362682992872	12	8	0.3	1
PF13649.9	1.00007368029384	1.23986628583139	1	4.39330275130048	24	0.0947054031622856	12	8	0.3	1
PF00092.31	6.62772311942303	0.109078405889996	1	4.22838724611697	24	0.110828550563841	12	8	0.3	1
PF00144.27	8.88395310255098	0.0728381359630377	1	1.05754524721173	24	0.967064068922005	12	8	0.3	1
PF07732.18	9.00289947861035	0.0525163900014198	48	1.08459316338431	20	0.963131307795017	12	8	0.3	1
PF00394.25	8.99999927074411	0.00198330716469703	48	0.76472556583515	20	0.993334527563631	12	8	0.3	1
PF07731.17	9.0029240125556	0.0521032015928347	48	1.09493934775094	20	0.961552176836609	12	8	0.3	1
PF00795.25	2.96410866024289	0.291814588669961	1	3.37517729425289	24	0.243072555768447	12	8	0.3	1
PF00672.28	20.9999263197062	5.25094403358446	1	2.94630009215744	24	0.350603247928535	12	8	0.3	1
PF01966.25	20.9999263197062	6.39759282854761	10	3.36888574299531	23.1147540983607	0.24442533339113	12	8	0.3	1
PF00587.28	8.23824362182048	2.10554423895018	1	2.75829359271951	24	0.407847265513558	12	8	0.3	1
PF04073.18	7.0999335728216	0.290265196080369	1	3.63057087488168	24	0.193352309338231	12	8	0.3	1
PF03129.23	8.32734148853223	1.79610112250077	1	2.66467285132709	24	0.438596667460535	12	8	0.3	1
PF01648.23	8.45945284226045	0.167844098772655	48	2.24086382977132	20	0.593299029422646	12	8	0.3	1
PF01134.25	9.07265881070024	0.193299655878663	48	1.72980027927705	20	0.790179328968196	12	8	0.3	1
PF03738.17	5.48362793110911	0.00627998040261831	1	0.190087978300668	24	0.99999919341554	12	8	0.3	1
PF00005.30	12.4070251887654	26.6808883163914	1	3.40196713501214	24	0.237383619646582	12	8	0.3	1
PF12848.10	8.80223534785239	0.69271766181786	48	1.53995836820003	20	0.854903844493119	12	8	0.3	1
PF16326.8	8.94827616077763	0.12210601358528	48	1.94331715598534	20	0.709649945140432	12	8	0.3	1
PF01513.24	7.59077391748081	0.174225733263606	1	4.17419466976355	24	0.116671013529642	12	8	0.3	1
PF20143.2	7.59852212317064	0.170099643004057	1	4.17916775188476	24	0.116123012367028	12	8	0.3	1
PF12419.11	1.00007368029384	0.0627532363009083	1	3.31573446684228	24	0.256110731983114	12	8	0.3	1
PF00176.26	8.71612383867084	0.445503373361783	48	1.68751533479607	20	0.805306140794259	12	8	0.3	1
PF00271.34	8.04406241965357	2.5565355423857	43	3.98058213996488	20.3610108303249	0.139989534350995	12	8	0.3	1
PF10646.12	20.9999263197062	0.416960441985601	5	2.62485507305921	23.5983263598326	0.452104569805701	12	8	0.3	1
PF00977.24	8.18054807161816	0.448461830055047	48	0.884025777771565	20	0.98592606549099	12	8	0.3	1
PF01205.22	5.97630308170023	0.077370498468231	1	0.13527783147658	24	0.999999934315907	12	8	0.3	1
PF09186.14	5.55397230835511	0.0652504707452092	1	0.55688636328899	24	0.998894646145005	12	8	0.3	1
PF03806.16	9.01273957946506	0.0322573848219952	48	1.01694140122775	20	0.972444947775394	12	8	0.3	1
PF01471.21	1.00007368029384	0.287370672506891	1	4.02548598194333	24	0.134223521835207	12	8	0.3	1
