CycID	BH.Q	ADJ.P	PER	LAG	AMP
PF05043.16	1	1	20	4	0.0582679808629245
PF06166.15	0.224842641583382	0.00173133450911229	24	6	0.0250084600339381
PF05045.15	1	0.312045855379189	24	12	0.00753830769306647
PF09028.13	1	1	0	0	0
PF06605.14	1	1	24	22	0.00265929023237258
PF02498.20	0.411037068814847	0.0156143445032334	24	2	0.0142114487190026
PF17191.7	1	0.312045855379189	24	4	0.0439523244484113
PF19833.2	1	0.207574955908289	24	4	0.0474792696732588
PF06418.17	1	0.207574955908289	20	6	0.0569659439590947
PF00117.31	1	0.898239271017049	20	10	0.0638698090957443
PF06426.17	1	0.170690770135215	20	2	0.00183342332893499
PF00132.27	1	0.13380658436214	24	20	0.649279276406806
PF02462.18	1	1	0	0	0
PF14450.9	1	0.898239271017049	24	2	0.0173992596278409
PF02491.23	1	0.207574955908289	20	14	0.00756633117695143
PF01098.22	0.624455219899379	0.0498794826572604	20	0	0.0386984458744922
PF13145.9	1	0.207574955908289	24	8	0.0899599401068357
PF00109.29	1	0.13380658436214	24	8	0.0265512457542628
PF02801.25	1	0.13380658436214	24	8	0.0267071965763518
PF04060.16	0.493769726610546	0.0285920047031158	24	0	0.213890128995622
PF14697.9	0.493769726610546	0.0285920047031158	24	20	0.0886658733478397
PF01266.27	1	0.455602586713698	24	2	0.189648335632807
PF07219.16	1	1	0	0	0
PF00133.25	1	0.207574955908289	20	6	0.135982616522027
PF08264.16	1	0.13380658436214	20	6	0.161231308384677
PF06827.17	0.317366540758354	0.00804820693709583	20	6	0.0248265582795416
PF12564.11	1	1	0	0	0
PF01555.21	1	0.455602586713698	24	2	0.0350759226156378
PF02384.19	1	0.647739564961787	24	0	0.0608955493988801
PF06472.18	1	1	0	0	0
PF00308.21	1	0.312045855379189	24	2	0.0382720256149793
PF08299.14	1	0.312045855379189	24	2	0.0357454715611088
PF07242.14	1	1	0	0	0
PF01527.23	1	1	20	4	0.302543109616113
PF02557.20	1	0.207574955908289	24	6	0.0327386196459794
PF03444.18	1	1	20	10	0.0160711597583886
PF01628.24	1	1	24	6	0.0459494989686289
PF01025.22	1	0.312045855379189	20	8	0.092765678701265
PF06100.14	1	0.207574955908289	20	6	0.0181332729326459
PF08220.15	1	0.312045855379189	24	4	0.184469877045469
PF00455.25	1	0.455602586713698	24	6	0.166114479013205
PF00294.27	1	0.13380658436214	24	6	0.440425229896559
PF13396.9	0.195503485344755	0.000702527924750147	24	20	0.0874073159972106
PF03668.18	1	0.312045855379189	24	16	0.0527339894075192
PF01933.21	1	1	24	6	0.0067468314515868
PF10298.12	1	1	20	16	0.046013085462829
PF14527.9	1	1	20	16	0.0460434556056134
PF02650.17	1	1	20	16	0.0460434556056134
PF01226.20	1	0.312045855379189	24	6	0.0248843734602264
PF04167.16	1	0.13380658436214	24	18	0.0223973936317088
PF00149.31	0.808668058141859	0.0832745443856555	24	4	0.220314326009173
PF03462.21	1	1	20	18	0.116604760773499
PF00472.23	1	1	20	18	0.152539506059594
PF18075.4	1	0.898239271017049	24	14	0.0292594996723352
PF02687.24	0.257671957671958	0.00388888888888889	24	4	2.18553274980604
PF00268.24	0.624455219899379	0.0498794826572604	24	10	0.00256256850339801
PF08343.13	1	0.312045855379189	24	12	0.00114484701170703
PF00317.24	1	0.647739564961787	24	12	0.014235610045493
