Feature	Intercept_mean	C(condition, Treatment('FA'))[T.FT]_mean	C(condition, Treatment('FA'))[T.NA]_mean	Intercept_std	C(condition, Treatment('FA'))[T.FT]_std	C(condition, Treatment('FA'))[T.NA]_std	Intercept_hdi	C(condition, Treatment('FA'))[T.FT]_hdi	C(condition, Treatment('FA'))[T.NA]_hdi
UBA7805_sp002168195	-8.0130058983	-1.775274276935002	1.1258191022099986	3.5893723744857904	4.287315157108661	3.21505058086465	(-14.7893, -0.619033)	(-10.6782, 5.431)	(-4.73375, 7.68017)
NBD-18_sp003507735	-7.460275259214991	-1.7082123128199995	0.9810592830399988	3.7725803771031012	4.6738164041277575	3.5621524727718015	(-14.1941, 0.298358)	(-11.2209, 6.64695)	(-5.9722, 7.74803)
Dubosiella_newyorkensis	-1.794233584599999	0.7591397879456496	-0.49700301248349926	0.7656941579890686	1.0684313735280417	1.010559723086741	(-3.09875, -0.269918)	(-1.29272, 2.75436)	(-2.44408, 1.43876)
Adlercreutzia_caecimuris	-4.876843847450012	1.4975859934350007	-1.4087765248250002	1.7719852025055403	2.4339129179569965	2.2956414135751158	(-7.9151, -1.44294)	(-3.15707, 6.09882)	(-5.92797, 2.97276)
CAG-56_sp004793585	-5.451094540340006	-1.0689883866500003	1.6722555209850019	4.121386296999339	4.822586508393238	3.952884735848605	(-13.0689, 1.92725)	(-9.85449, 8.33776)	(-6.31577, 8.59324)
Evtepia_gabavorous	-5.095846247599996	-3.3190037996700013	-4.590542266824997	2.0808101735359186	3.980655782198367	4.051203923599673	(-9.07245, -1.23208)	(-11.5795, 4.14247)	(-11.7849, 4.67233)
Kineothrix_sp000403275	-2.295659956238	-2.5835714519649984	-4.3269220028200035	1.9255629392073599	4.670313651755552	4.687474856420553	(-5.40573, 1.88517)	(-11.2647, 6.41738)	(-12.0866, 5.47993)
Lactobacillus_gasseri	-6.409863118950006	-1.773922523439997	2.2635188650615525	3.5564759544506948	4.4118208132229935	3.4689373204009817	(-12.2423, 1.10331)	(-10.3979, 5.89718)	(-4.5411, 8.89886)
Vibrio_mediterranei	-7.1972937133900015	-1.5221880418619984	0.9500109532650007	3.7952362402102393	4.43988960030929	3.4987003858941863	(-13.9629, 0.243309)	(-9.94459, 6.66554)	(-6.10704, 7.68278)
Acidithiobacillus_ferrooxidans	-7.289938492099993	2.9823271754350027	-2.9271962365000075	3.7492899951332195	3.5609637657231077	4.214185824944097	(-14.2761, 0.0772695)	(-4.37654, 9.499)	(-9.93217, 5.35492)
Paramuribaculum_intestinale	-1.6110695228699983	-3.137856200280005	-4.426789972499995	1.9691871038805837	4.681661307864544	4.779834411167753	(-4.998, 2.14831)	(-12.2842, 5.32109)	(-12.5651, 4.94473)
UBA7477_sp001940995	-7.084183733499994	1.9865664936699992	2.559255695765001	2.265419778532189	2.4656657666779163	2.328957056569446	(-11.3962, -3.05454)	(-2.7294, 6.46182)	(-1.67476, 6.95535)
Lawsonibacter_sp000492175	-3.742809134999997	-0.34000463714600054	-0.43539754389000035	0.42152934581604373	0.658382109315946	0.4857653721599864	(-4.53536, -2.97762)	(-1.52849, 0.952672)	(-1.37467, 0.465474)
Bacillus_glycinifermentans	-8.0130058983	-1.775274276935002	1.1258191022099986	3.5893723744857904	4.287315157108661	3.21505058086465	(-14.7893, -0.619033)	(-10.6782, 5.431)	(-4.73375, 7.68017)
Eubacterium_J_plexicaudatum	-8.405485604999981	-2.595582530859994	6.207867419499999	1.8463315811475287	3.409203231959665	1.8549738818706323	(-12.0479, -5.13443)	(-9.45621, 3.44038)	(3.12117, 10.0261)
Ventrimonas_sp003611875	-5.449477050000007	-0.7093555196549998	1.4973435743849994	0.7699145315724971	1.4089338678282213	0.843371657532058	(-7.00624, -4.15585)	(-3.36355, 1.99098)	(0.0335843, 3.17043)
Limosilactobacillus_reuteri	-6.636188198300002	1.849505549964998	1.5725011229150003	2.7104003409850006	2.8352654159976622	2.700646872879108	(-11.4841, -1.28032)	(-3.34431, 7.47793)	(-3.07942, 7.18043)
Traorella_massiliensis	-8.0130058983	-1.775274276935002	1.1258191022099986	3.5893723744857904	4.287315157108661	3.21505058086465	(-14.7893, -0.619033)	(-10.6782, 5.431)	(-4.73375, 7.68017)
1XD42-69_sp009911505	-1.521749583305	0.13395404323650018	-0.1448589819470003	0.47123019082635653	0.6545775293465759	0.6094958099231826	(-2.40041, -0.6899)	(-1.06309, 1.37319)	(-1.20636, 1.02647)
Microbacterium_sp001427525	-7.1972937133900015	-1.5221880418619984	0.9500109532650007	3.7952362402102393	4.43988960030929	3.4987003858941863	(-13.9629, 0.243309)	(-9.94459, 6.66554)	(-6.10704, 7.68278)
Bacteroides_thetaiotaomicron	-7.1972937133900015	-1.5221880418619984	0.9500109532650007	3.7952362402102393	4.43988960030929	3.4987003858941863	(-13.9629, 0.243309)	(-9.94459, 6.66554)	(-6.10704, 7.68278)
Choladousia_sp003612585	-5.361327255035003	3.0667925968200005	-2.116148961799996	4.0741350328290915	3.9036239107689576	4.967629267350387	(-12.8981, 2.37397)	(-4.1118, 10.4818)	(-10.9739, 7.46553)
Enterococcus_B_faecium	-8.914363300000003	4.429769623250002	-3.7592986838529967	2.3579103682518228	2.3948459812376486	3.5133281748018392	(-13.4853, -4.53101)	(0.0483871, 9.07958)	(-10.4682, 2.79327)
Acinetobacter_tandoii	-6.208566385000002	-3.4535492813199946	-5.17110845548501	1.3511990144920585	3.545210699231155	3.622310196545015	(-8.88649, -3.8567)	(-10.3665, 3.009)	(-12.5331, 1.43667)
Acetatifactor_sp011959105	-3.7327613612499992	-0.3387881265275005	-0.14910304811000016	1.2075687038522132	1.8936322711599063	1.587179695770977	(-5.72494, -1.4003)	(-3.77301, 3.06831)	(-3.22492, 2.86228)
14-2_sp000403845	-3.7053494745499953	1.3609290833560006	1.426937584584	0.6271193071280049	0.8422016810537263	0.7273923924026495	(-4.81194, -2.61574)	(-0.0673136, 2.971)	(0.152669, 2.75486)
Muribaculum_gordoncarteri	-7.289938492099993	2.9823271754350027	-2.9271962365000075	3.7492899951332195	3.5609637657231077	4.214185824944097	(-14.2761, 0.0772695)	(-4.37654, 9.499)	(-9.93217, 5.35492)
CAG-317_sp011960265	-2.470946444740002	-0.6942442547199978	-7.770267180649994	1.0327290813714691	1.716980522019677	2.8911006799311254	(-4.2376, -0.557317)	(-3.58347, 2.57608)	(-14.1573, -3.01513)
COE1_sp000403215	-4.079408276499999	2.2436823662550025	0.5579873272849987	1.3050963927773704	1.6624288513032157	1.4684649400356837	(-6.40698, -1.44531)	(-0.741226, 5.6362)	(-2.49709, 3.21429)
Acutalibacter_muris	-7.760437839999989	2.453695935850001	3.329355144320002	1.8298773556704642	2.040488940815899	1.858732916820994	(-11.5578, -4.84862)	(-1.12585, 6.44516)	(0.325463, 7.09091)
Lactobacillus_hominis	-4.732589960100003	-2.7373811454529893	0.6550427555884998	2.2345319045351437	4.278752554227331	2.680831995693672	(-8.52885, -0.664016)	(-11.5737, 5.19473)	(-4.62792, 5.71324)
QWKK01_sp009911695	-7.725255049600011	-2.2295940400100007	1.9191882754135026	3.1459747863621725	4.278392605905419	3.020109745953982	(-13.7311, -1.42757)	(-10.5339, 5.47059)	(-3.57258, 8.06477)
Alginatibacterium_sediminis	-7.455330067049993	-1.071378315419997	-1.5525948221305026	5.199057757822963	4.641427478881	4.782997448651725	(-15.947, 3.21208)	(-9.8259, 7.38893)	(-10.4438, 7.93054)
1XD8-76_sp003611955	-6.371191826515006	-1.4977111981075018	1.1398447573949986	3.9703661740266925	4.576442066963949	3.6326023737371	(-13.3681, 1.51667)	(-11.0923, 6.45548)	(-5.87973, 7.65849)
Acutalibacter_sp009936055	-3.874346529749997	2.645106208715003	1.3013348171235006	3.240703021550441	3.559127394386126	3.3600200076874946	(-9.62755, 2.23963)	(-3.71286, 9.51223)	(-5.52028, 7.0511)
14-2_sp000403255	-4.216291775000008	-1.0963827314349963	-2.359061978500004	0.4957666157995104	1.000333077293176	0.6485531505542557	(-5.1459, -3.35417)	(-3.13144, 0.739327)	(-3.56959, -1.14207)
CAG-194_sp000432915	-5.225721629644993	-0.9726479099850015	1.7029546222559997	3.9086969017503694	4.7562587246792365	3.710687571724456	(-12.7097, 1.69576)	(-9.85855, 7.67523)	(-5.87389, 8.25621)
CAG-273_sp003507395	-8.858988223449995	-1.6076594112400004	0.6897512949499999	3.2461809056684148	3.995343874230315	2.8329519412271136	(-15.1423, -2.16175)	(-9.36882, 5.07998)	(-3.95742, 6.71758)
Clostridium_Q_sp009911305	-2.8315110338949965	-1.5007270758150013	-1.2538385793199998	0.7474960809689629	1.3392567076087776	0.9684228012903419	(-4.24146, -1.43144)	(-4.04265, 0.946544)	(-3.01187, 0.651897)
CAG-95_sp009917455	-8.419619359999997	-2.7830036059449914	5.504640864999995	1.8965599688614336	3.762402750428406	1.907730658387474	(-12.0433, -5.36753)	(-10.1205, 3.68672)	(2.33932, 9.01268)
Chryseobacterium_sp000333355	-8.0130058983	-1.775274276935002	1.1258191022099986	3.5893723744857904	4.287315157108661	3.21505058086465	(-14.7893, -0.619033)	(-10.6782, 5.431)	(-4.73375, 7.68017)
Pradoshia_sp001183965	-8.0130058983	-1.775274276935002	1.1258191022099986	3.5893723744857904	4.287315157108661	3.21505058086465	(-14.7893, -0.619033)	(-10.6782, 5.431)	(-4.73375, 7.68017)
Vagococcus_D_fessus	-7.167942845989992	-1.5801779829350011	1.2843137751874976	4.030531752705934	4.4894579151834915	3.4492723853278346	(-14.1069, 1.01744)	(-10.1383, 6.51841)	(-4.83729, 8.44004)
CAG-603_sp900066105	-8.0130058983	-1.775274276935002	1.1258191022099986	3.5893723744857904	4.287315157108661	3.21505058086465	(-14.7893, -0.619033)	(-10.6782, 5.431)	(-4.73375, 7.68017)
UMGS872_sp900546275	-7.455330067049993	-1.071378315419997	-1.5525948221305026	5.199057757822963	4.641427478881	4.782997448651725	(-15.947, 3.21208)	(-9.8259, 7.38893)	(-10.4438, 7.93054)
Enterococcus_A_avium	-8.499271501000004	4.555739952649997	-3.7380320125455095	2.712726049881099	2.7016152086635503	3.646532707077925	(-13.7188, -3.8916)	(-0.524577, 9.8555)	(-10.5141, 3.0135)
Adlercreutzia_mucosicola	-7.366536099049992	-1.1630661781234983	0.9721919320650004	3.553826179097017	4.372734417614702	3.2695182319646907	(-14.011, -0.198514)	(-9.77565, 6.9612)	(-5.26001, 7.31713)
Enterousia_sp902776515	-5.213223523340002	-2.7057567714299955	-3.9650714830069993	2.542291803595229	4.167763855322983	4.089022108640152	(-9.20609, 0.291006)	(-10.5861, 5.19939)	(-12.5533, 3.34337)
1XD42-69_sp003612565	-8.540691225	-2.862167215135	5.848858035000009	1.863845469050171	3.7446135224435513	1.8806522443274816	(-12.2397, -5.42029)	(-10.0237, 3.44508)	(2.62788, 9.55955)
14-2_sp000403315	-7.460927594999995	2.090495783545	5.69290772830001	1.701536610100577	1.9193100734515234	1.7481484660016813	(-10.6177, -4.3064)	(-1.17455, 5.93199)	(2.5428, 9.11256)
