CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
36157	36244	2.015	0.000	0.8096	0.4908	1
36157	39624	0.000	0.000	0.8292	0.4383	1
36161	37781	-1.960	0.000	0.9303	0.6214	1
36168	36914	-0.000	0.000	0.8875	0.7403	1
36168	37674	0.000	0.000	0.7407	0.3779	1
36168	40517	2.016	0.000	0.7491	0.5607	1
36196	37190	0.000	0.000	0.7860	0.4424	1
36217	38724	0.000	0.000	0.7166	0.3780	1
36236	36575	0.002	0.000	0.9475	0.8842	1
36244	36901	0.000	0.000	0.8433	0.8704	1
36244	37201	-4.021	0.000	0.7562	0.3909	1
36244	39624	-2.015	0.000	0.7872	0.5627	1
36247	36392	6.011	0.000	0.8554	0.8198	1
36247	36628	-1.969	0.000	0.8094	0.6589	1
36247	37897	0.995	0.000	0.7165	0.6432	1
36263	36931	0.001	0.000	0.9127	0.8505	1
36263	46391	-9.061	0.000	0.7455	0.6653	1
36264	36303	-0.983	0.000	0.9008	0.6122	1
36264	36921	-0.985	0.000	0.8686	0.5920	1
36264	41416	-2.015	0.000	0.8945	0.7649	1
36264	44500	-9.026	0.000	0.7166	0.6206	1
36265	36912	-0.001	0.000	0.8193	0.6002	1
36266	36317	2.017	0.000	0.7521	0.4781	1
36285	36923	-0.001	0.000	0.9056	0.6672	1
36286	36957	0.000	0.000	0.8824	0.5754	1
36303	36921	-0.002	0.000	0.9562	0.9248	1
36303	37399	3.994	0.000	0.8042	0.8800	1
36303	37985	3.994	0.000	0.7492	0.8254	1
36303	42643	2.972	0.000	0.7071	0.5415	1
36303	43015	-5.031	0.000	0.7228	0.5573	1
36303	43693	-7.047	0.000	0.7443	0.6981	1
36303	44464	1.942	0.000	0.8306	0.8229	1
36311	36918	0.000	0.000	0.9491	0.8717	1
36311	37397	3.995	0.000	0.7643	0.7252	1
36311	37984	3.994	0.000	0.7632	0.7505	1
36311	41446	-2.014	0.000	0.9081	0.7972	1
36311	43674	-7.046	0.000	0.7010	0.5451	1
36311	46391	8.949	0.000	0.7081	0.5735	1
36312	37096	-0.000	0.000	0.9759	0.8838	1
36315	36935	-0.000	0.000	0.9649	0.9082	1
36315	37989	3.011	0.000	0.7209	0.8180	1
36325	36342	-2.015	0.000	0.7811	0.6625	1
36325	36410	6.011	0.000	0.7894	0.7622	1
36325	37817	1.980	0.000	0.7124	0.6318	1
36325	38253	7.970	0.000	0.7398	0.5909	1
36326	36626	0.036	0.000	0.9019	0.8029	1
36326	38151	4.961	0.000	0.7489	0.5794	1
36326	40017	0.036	0.000	0.8661	0.7825	1
36338	37095	0.000	0.000	0.9225	0.6530	1
36338	37780	-2.013	0.000	0.8371	0.7497	1
36342	36410	8.027	0.000	0.8607	0.7263	1
36342	37817	3.996	0.000	0.7153	0.7769	1
36372	40566	0.000	0.000	0.8870	0.5840	1
36372	42930	0.000	0.000	0.8901	0.7336	1
36372	45141	-2.016	0.000	0.7436	0.5009	1
36373	40301	-0.000	0.000	0.9107	0.6543	1
36373	44831	0.001	0.000	0.8683	0.5095	1
36392	36628	-7.980	0.000	0.8325	0.6766	1
36392	41348	5.003	0.000	0.7552	0.6524	1
36393	36542	-0.106	0.000	0.8441	0.8743	1
36401	40356	-0.001	0.000	0.8802	0.7029	1
36410	37817	-4.031	0.000	0.7142	0.7069	1
36410	43010	7.932	0.000	0.7896	0.7741	1
36419	44585	2.017	0.000	0.7427	0.3677	1
36465	36769	-0.000	0.000	0.9399	0.5641	1
36465	36773	-2.006	0.000	0.8265	0.4677	1
36465	36884	-2.962	0.000	0.7692	0.3004	1
36480	36685	1.980	0.000	0.8988	0.8150	1
36480	36713	2.963	0.000	0.7367	0.7914	1
36480	37190	0.062	0.000	0.7759	0.6049	1
36480	38063	3.994	0.000	0.7851	0.5461	1
36480	38100	0.984	0.000	0.7081	0.5084	1
36480	38796	1.979	0.000	0.8443	0.8343	1
36480	39209	-1.962	0.000	0.7781	0.4099	1
36480	39320	3.995	0.000	0.8950	0.7836	1
36480	39601	-9.035	0.000	0.7121	0.5871	1
36480	40864	1.979	0.000	0.9312	0.8112	1
36481	36857	-0.001	0.000	0.9320	0.7522	1
36481	37058	2.016	0.000	0.8624	0.7299	1
36514	36687	1.978	0.000	0.8849	0.7983	1
36514	38287	1.979	0.000	0.7824	0.5598	1
36514	39426	3.995	0.000	0.8595	0.7844	1
36514	40073	1.979	0.000	0.9188	0.8186	1
36514	40254	10.006	0.000	0.8208	0.7481	1
36517	40268	1.979	0.000	0.8333	0.6292	1
36517	40495	3.994	0.000	0.8433	0.7746	1
36532	36681	1.979	0.000	0.8109	0.6923	1
36532	38380	1.979	0.000	0.7673	0.7304	1
36532	39398	3.996	0.000	0.7696	0.4703	1
36532	40227	1.980	0.000	0.7556	0.4254	1
36532	40620	-2.015	0.000	0.8568	0.6320	1
36540	36831	-0.001	0.000	0.8913	0.7241	1
36591	42018	-2.052	0.000	0.7193	0.6550	1
36623	40181	-0.002	0.000	0.9133	0.7312	1
36623	43816	-2.016	0.000	0.8652	0.7268	1
36626	38151	4.925	0.000	0.8062	0.6655	1
36626	40017	-0.000	0.000	0.9357	0.8859	1
36675	41314	3.049	0.000	0.8700	0.7103	1
36680	40495	2.017	0.000	0.7760	0.4859	1
36681	38380	0.000	0.000	0.7135	0.7593	1
36681	39398	2.017	0.000	0.8423	0.5883	1
36681	40227	0.001	0.000	0.8611	0.5568	1
36685	36713	0.984	0.000	0.7088	0.7170	1
36685	38063	2.015	0.000	0.7509	0.5877	1
36685	38796	-0.001	0.000	0.7435	0.7800	1
36685	39209	-3.941	0.000	0.7653	0.4528	1
36685	39320	2.016	0.000	0.8761	0.6693	1
36685	40864	-0.001	0.000	0.9297	0.7325	1
36687	39426	2.017	0.000	0.8790	0.7855	1
36687	40073	0.000	0.000	0.9556	0.9244	1
36687	40254	8.028	0.000	0.8278	0.7894	1
36691	39730	2.023	0.000	0.8005	0.5869	1
36691	40066	0.003	0.000	0.7926	0.3819	1
36694	40069	0.002	0.000	0.8532	0.5894	1
36713	38796	-0.984	0.000	0.8907	0.8095	1
36713	39320	1.032	0.000	0.7438	0.6693	1
36713	40864	-0.984	0.000	0.7131	0.7016	1
36728	38315	-0.985	0.000	0.9337	0.7339	1
36746	36790	1.003	0.000	0.8658	0.4483	1
36747	40491	-6.935	0.000	0.7031	0.6321	1
36748	36884	1.068	0.000	0.7106	0.4348	1
36769	36773	-2.006	0.000	0.8380	0.6265	1
36769	36884	-2.962	0.000	0.7838	0.5536	1
36773	36815	-1.002	0.000	0.7952	0.3579	1
36818	37330	-7.056	0.000	0.8437	0.4121	1
36818	40999	-7.020	0.000	0.8574	0.4110	1
36822	40995	-7.021	0.000	0.7964	0.3670	1
36836	36873	-1.003	0.000	0.8221	0.6432	1
36836	37394	-4.022	0.000	0.8444	0.5376	1
36836	37395	-5.025	0.000	0.7874	0.5696	1
36836	37456	0.000	0.000	0.8260	0.7009	1
36836	37561	-2.016	0.000	0.9325	0.7367	1
36840	39322	0.000	0.000	0.9491	0.8120	1
36846	41616	-2.017	0.000	0.7527	0.2897	1
36852	36889	3.009	0.000	0.8155	0.6687	1
36852	37201	1.003	0.000	0.8466	0.5313	1
36852	37202	0.001	0.000	0.9515	0.6621	1
36857	37058	2.017	0.000	0.8334	0.6061	1
36866	37702	-0.000	0.000	0.8515	0.6370	1
36866	37782	0.984	0.000	0.7121	0.3504	1
36866	37904	2.016	0.000	0.8111	0.5092	1
36866	41678	3.995	0.000	0.9004	0.8703	1
36873	37394	-3.020	0.000	0.8084	0.4745	1
36873	37395	-4.022	0.000	0.8180	0.5870	1
36873	37456	1.003	0.000	0.9500	0.9263	1
36873	37561	-1.014	0.000	0.7845	0.5115	1
36889	37201	-2.006	0.000	0.7862	0.5055	1
36889	37202	-3.008	0.000	0.7793	0.4679	1
36901	37201	-4.022	0.000	0.7001	0.3928	1
36901	39624	-2.016	0.000	0.7622	0.5542	1
36902	37974	2.014	0.000	0.9299	0.8639	1
36914	37674	0.000	0.000	0.8079	0.4994	1
36914	40517	2.016	0.000	0.7061	0.6223	1
36917	39886	-0.983	0.000	0.7604	0.6344	1
36918	37397	3.995	0.000	0.7612	0.6644	1
36918	37984	3.994	0.000	0.8035	0.7262	1
36918	41446	-2.014	0.000	0.8874	0.7054	1
36918	43674	-7.046	0.000	0.7005	0.5062	1
36918	46391	8.949	0.000	0.7033	0.5299	1
36921	37399	3.996	0.000	0.7877	0.8412	1
36921	37985	3.996	0.000	0.7869	0.8637	1
36921	40268	-6.024	0.000	0.7392	0.7499	1
36921	42643	2.974	0.000	0.7210	0.5465	1
36921	43015	-5.029	0.000	0.7137	0.5499	1
36921	43693	-7.045	0.000	0.7245	0.6755	1
36921	44464	1.944	0.000	0.8198	0.8195	1
36927	38100	2.016	0.000	0.7578	0.5591	1
36927	40254	-5.988	0.000	0.8641	0.8439	1
36931	46391	-9.062	0.000	0.7181	0.6209	1
36944	40642	-0.984	0.000	0.7872	0.4665	1
36973	37897	0.001	0.000	0.8280	0.8269	1
36973	38261	2.016	0.000	0.8084	0.7661	1
36974	37820	-0.000	0.000	0.7669	0.4762	1
36974	43632	-0.984	0.000	0.7883	0.5687	1
36976	37755	-0.000	0.000	0.8398	0.6796	1
36977	37735	-0.001	0.000	0.9290	0.5808	1
36990	37932	0.000	0.000	0.8011	0.3557	1
36990	39601	2.017	0.000	0.7435	0.7301	1
36990	41263	-0.985	0.000	0.7280	0.7410	1
36990	42301	1.031	0.000	0.7702	0.6103	1
37064	38930	2.016	0.000	0.7871	0.6853	1
37073	37721	-0.001	0.000	0.9047	0.5734	1
37075	37722	-0.000	0.000	0.7980	0.6578	1
37077	37824	0.001	0.000	0.8920	0.7317	1
37094	38350	-2.014	0.000	0.8337	0.7208	1
37095	37780	-2.013	0.000	0.8266	0.5526	1
37110	37304	3.012	0.000	0.7385	0.6353	1
37165	46417	1.944	0.000	0.7407	0.6827	1
37201	37202	-1.002	0.000	0.8152	0.3506	1
37201	39624	2.006	0.000	0.7265	0.2817	1
37312	38005	-0.002	0.000	0.9817	0.9268	1
37329	40995	3.045	0.000	0.8698	0.4697	1
37330	40999	0.036	0.000	0.9535	0.8747	1
37389	39661	-9.982	0.000	0.7450	0.5809	1
37394	37395	-1.003	0.000	0.9072	0.6691	1
37394	37456	4.022	0.000	0.7871	0.4566	1
37394	37561	2.006	0.000	0.8633	0.5990	1
37395	37456	5.025	0.000	0.7941	0.5460	1
37395	37561	3.009	0.000	0.8039	0.6053	1
37397	37984	-0.001	0.000	0.9378	0.8930	1
37397	42247	-2.015	0.000	0.8266	0.5997	1
37397	46391	4.954	0.000	0.7001	0.6158	1
37399	37985	-0.000	0.000	0.9433	0.8761	1
37399	40268	-10.020	0.000	0.7241	0.7229	1
37399	42632	-2.013	0.000	0.8781	0.6480	1
37399	43015	-9.025	0.000	0.7099	0.5331	1
37400	37989	-0.984	0.000	0.7669	0.4059	1
37400	42248	-2.014	0.000	0.8075	0.5131	1
37404	38198	-0.000	0.000	0.9661	0.9050	1
37418	37651	0.063	0.000	0.7497	0.5047	1
37456	37561	-2.017	0.000	0.8064	0.5674	1
37470	37747	0.019	0.000	0.7082	0.3726	1
37518	37895	6.011	0.000	0.7019	0.5592	1
37518	41396	-5.989	0.000	0.7269	0.5538	1
37518	41503	4.979	0.000	0.7289	0.5668	1
37518	42552	-8.005	0.000	0.7568	0.6186	1
37543	42555	-8.004	0.000	0.7370	0.5661	1
37543	46160	4.979	0.000	0.7038	0.6893	1
37567	37905	-2.016	0.000	0.8358	0.7929	1
37567	38359	0.000	0.000	0.9674	0.9194	1
37567	39107	3.012	0.000	0.7910	0.8043	1
37567	39123	2.016	0.000	0.7589	0.7116	1
37567	41253	3.011	0.000	0.7909	0.7200	1
37567	41797	2.016	0.000	0.8173	0.7977	1
37567	42548	0.995	0.000	0.7147	0.7543	1
37584	38561	1.032	0.000	0.7084	0.7597	1
37599	40356	-0.983	0.000	0.7506	0.5212	1
37620	41621	10.005	0.000	0.8035	0.3677	1
37620	44481	0.985	0.000	0.9496	0.8455	1
37674	40517	2.016	0.000	0.7622	0.5351	1
37674	42553	0.984	0.000	0.9111	0.7746	1
37702	37782	0.984	0.000	0.7661	0.4914	1
37702	37904	2.016	0.000	0.8266	0.6611	1
37702	41396	8.027	0.000	0.7686	0.6777	1
37702	41678	3.995	0.000	0.8072	0.6215	1
37702	42552	6.011	0.000	0.7831	0.7406	1
37702	43701	8.027	0.000	0.7053	0.6354	1
37722	38529	0.036	0.000	0.8589	0.5615	1
37723	41256	-8.005	0.000	0.7366	0.6246	1
37757	38253	-0.034	0.000	0.7343	0.3268	1
37782	37904	1.031	0.000	0.8406	0.6832	1
37782	42552	5.027	0.000	0.7027	0.4888	1
37817	38215	-2.016	0.000	0.8759	0.6971	1
37817	41263	-2.017	0.000	0.9065	0.8216	1
37820	43632	-0.984	0.000	0.8700	0.7478	1
37834	38317	9.023	0.000	0.7555	0.5568	1
37861	41246	-2.016	0.000	0.8220	0.5586	1
37861	44912	-4.031	0.000	0.8417	0.8095	1
37878	38522	0.036	0.000	0.7511	0.4843	1
37882	37905	-4.031	0.000	0.7314	0.4079	1
37882	38359	-2.016	0.000	0.7157	0.4443	1
37895	38282	2.016	0.000	0.7279	0.5136	1
37895	38855	-0.000	0.000	0.8520	0.6466	1
37895	41109	4.032	0.000	0.8008	0.6578	1
37895	41503	-1.032	0.000	0.8096	0.7760	1
37895	42361	-0.000	0.000	0.9184	0.7139	1
37895	42435	0.984	0.000	0.8198	0.8043	1
37895	42555	3.995	0.000	0.8585	0.6430	1
37895	43526	2.016	0.000	0.8739	0.8021	1
37895	44313	-1.031	0.000	0.7878	0.7475	1
37895	44354	6.011	0.000	0.7015	0.5195	1
37895	46080	3.995	0.000	0.8996	0.8585	1
37897	38261	2.015	0.000	0.8387	0.7542	1
37898	41044	2.016	0.000	0.7657	0.4858	1
37898	42390	0.000	0.000	0.8281	0.5928	1
37898	42436	8.026	0.000	0.7045	0.4936	1
37898	43485	2.016	0.000	0.7985	0.5871	1
37898	45211	0.984	0.000	0.8027	0.4659	1
37904	39512	3.995	0.000	0.7723	0.4468	1
37904	40570	4.031	0.000	0.7142	0.6749	1
37904	41367	-0.000	0.000	0.7190	0.4617	1
37904	41396	6.011	0.000	0.8236	0.8217	1
37904	41678	1.979	0.000	0.7321	0.4802	1
37904	42552	3.995	0.000	0.9598	0.8516	1
37904	43701	6.011	0.000	0.7191	0.5311	1
37904	45267	4.980	0.000	0.8404	0.7192	1
37904	45698	6.011	0.000	0.7388	0.7952	1
37905	38359	2.016	0.000	0.8539	0.7744	1
37905	41253	5.027	0.000	0.7206	0.6186	1
37905	41797	4.032	0.000	0.7583	0.7462	1
37905	42548	3.011	0.000	0.9791	0.9127	1
37906	42436	-9.984	0.000	0.7112	0.5798	1
37906	42539	-0.000	0.000	0.8928	0.7630	1
37984	42247	-2.015	0.000	0.8027	0.5502	1
37984	46391	4.955	0.000	0.7036	0.6014	1
37985	40268	-10.020	0.000	0.7413	0.8241	1
37985	42632	-2.013	0.000	0.8779	0.6852	1
37989	42855	-1.019	0.000	0.7320	0.7475	1
37989	45413	1.943	0.000	0.7982	0.7688	1
37993	41912	-1.022	0.000	0.7802	0.8004	1
38000	38643	9.985	0.000	0.7473	0.7007	1
38063	39209	-5.956	0.000	0.7279	0.5778	1
38063	40864	-2.015	0.000	0.7272	0.4567	1
38083	38186	-0.053	0.000	0.9523	0.8754	1
38083	38329	-1.002	0.000	0.7576	0.6587	1
38092	41183	-1.020	0.000	0.7794	0.3760	1
38100	40254	-8.004	0.000	0.7858	0.5465	1
38114	40274	-1.962	0.000	0.7671	0.5092	1
38140	42469	3.047	0.000	0.8964	0.9143	1
38151	40017	-4.925	0.000	0.8132	0.6719	1
38157	38247	2.048	0.000	0.7727	0.6330	1
38170	38183	1.005	0.000	0.8781	0.6996	1
38174	38235	-0.122	0.000	0.9570	0.7852	1
38178	41199	0.022	0.000	0.8924	0.5720	1
38215	41263	-0.001	0.000	0.9326	0.7768	1
38215	42301	2.015	0.000	0.7919	0.8155	1
38247	40908	-1.031	0.000	0.7131	0.6803	1
38252	42235	2.963	0.000	0.7052	0.6373	1
38253	41616	0.034	0.000	0.7233	0.5598	1
38279	41240	0.000	0.000	0.9842	0.9440	1
38279	44866	-2.016	0.000	0.9035	0.7773	1
38282	41109	2.016	0.000	0.8115	0.6703	1
38282	41705	0.984	0.000	0.7314	0.5937	1
38282	42555	1.980	0.000	0.7476	0.6948	1
38282	43526	0.000	0.000	0.7024	0.4158	1
38282	44252	-2.016	0.000	0.7538	0.6530	1
38282	44354	3.996	0.000	0.7426	0.7636	1
38287	39426	2.016	0.000	0.7424	0.5708	1
38287	40073	-0.000	0.000	0.7366	0.5238	1
38287	40254	8.027	0.000	0.7177	0.5454	1
38315	40236	0.001	0.000	0.9504	0.7520	1
38317	38935	5.988	0.000	0.7751	0.5795	1
38343	39466	0.002	0.000	0.9578	0.8243	1
38344	38462	3.010	0.000	0.7182	0.7155	1
38353	38629	-8.970	0.000	0.7734	0.5534	1
38353	43019	6.041	0.000	0.7144	0.6688	1
38355	40892	-0.002	0.000	0.9430	0.8924	1
38359	39107	3.011	0.000	0.7943	0.8120	1
38359	39123	2.016	0.000	0.7658	0.7444	1
38359	41253	3.011	0.000	0.8119	0.7638	1
38359	41797	2.016	0.000	0.8364	0.8563	1
38359	42548	0.995	0.000	0.7249	0.7151	1
38363	41342	0.000	0.000	0.9704	0.8454	1
38363	42229	2.017	0.000	0.7221	0.5732	1
38392	40068	-0.001	0.000	0.9627	0.7559	1
38403	38580	5.989	0.000	0.8017	0.6768	1
38413	38618	-2.018	0.000	0.7302	0.6942	1
38413	41733	-2.016	0.000	0.7528	0.7311	1
38420	42033	-1.981	0.000	0.7187	0.6682	1
38434	39341	-2.016	0.000	0.7988	0.4505	1
38434	40513	-4.030	0.000	0.8105	0.5246	1
38474	39060	7.967	0.000	0.7783	0.6542	1
38509	44259	0.003	0.000	0.7057	0.4137	1
38509	46270	0.003	0.000	0.8911	0.8306	1
38522	38899	-2.016	0.000	0.7722	0.7277	1
38524	40057	-4.030	0.000	0.8654	0.7577	1
38524	40119	-0.000	0.000	0.8460	0.5185	1
38524	40723	-2.014	0.000	0.8563	0.6369	1
38550	38929	2.015	0.000	0.7624	0.8212	1
38550	39795	0.000	0.000	0.9039	0.7473	1
38550	40642	-2.015	0.000	0.8914	0.6834	1
38556	46863	-2.014	0.000	0.7507	0.5451	1
38558	38602	0.094	0.000	0.9567	0.8834	1
38561	40310	3.994	0.000	0.7739	0.8471	1
38588	40356	-2.016	0.000	0.7149	0.5459	1
38594	40300	-2.016	0.000	0.8422	0.7346	1
38618	41733	0.001	0.000	0.9184	0.7013	1
38618	42345	2.014	0.000	0.7306	0.7380	1
38618	44916	-1.028	0.000	0.7659	0.6696	1
38621	42905	0.000	0.000	0.7993	0.3686	1
38629	41471	-2.998	0.000	0.7753	0.6653	1
38659	42522	5.015	0.000	0.8503	0.7486	1
38660	39241	3.009	0.000	0.8406	0.6834	1
38660	40577	0.995	0.000	0.7227	0.4433	1
38752	41545	0.003	0.000	0.9111	0.6253	1
38752	42182	2.016	0.000	0.7244	0.5978	1
38755	42067	0.000	0.000	0.9827	0.8807	1
38755	49557	-0.024	0.000	0.9775	0.7703	1
38755	49561	1.971	0.000	0.8778	0.8145	1
38755	49679	2.963	0.000	0.8690	0.6455	1
38755	49705	0.000	0.000	0.9755	0.7412	1
38755	49709	1.995	0.000	0.8925	0.8642	1
38755	49736	0.997	0.000	0.7965	0.6912	1
38756	49338	0.001	0.000	0.9735	0.9501	1
38796	39209	-3.941	0.000	0.7155	0.4229	1
38796	39320	2.016	0.000	0.7851	0.7046	1
38796	40864	-0.000	0.000	0.7825	0.7256	1
38819	40750	2.016	0.000	0.7153	0.5945	1
38819	42456	0.000	0.000	0.7484	0.6627	1
38855	41109	4.032	0.000	0.7219	0.6314	1
38855	42361	0.000	0.000	0.8468	0.8099	1
38855	42435	0.984	0.000	0.7293	0.4974	1
38855	42555	3.995	0.000	0.7507	0.7476	1
38855	43526	2.016	0.000	0.7792	0.5086	1
38855	44252	0.000	0.000	0.8009	0.6053	1
38855	46080	3.995	0.000	0.7261	0.6310	1
38881	44912	-6.080	0.000	0.8017	0.6561	1
38899	41390	2.016	0.000	0.7403	0.5432	1
38929	39795	-2.015	0.000	0.7480	0.7694	1
38968	43816	-2.981	0.000	0.8183	0.7780	1
38968	45201	-2.052	0.000	0.7501	0.7597	1
38994	39296	-7.039	0.000	0.7621	0.4765	1
38994	40620	5.957	0.000	0.8263	0.6080	1
38994	43646	9.951	0.000	0.8214	0.6609	1
38994	44866	-6.079	0.000	0.8235	0.6030	1
38996	39296	9.988	0.000	0.7438	0.7785	1
38996	44059	7.936	0.000	0.8676	0.7987	1
38996	45201	-6.080	0.000	0.8415	0.7405	1
39023	39704	2.014	0.000	0.7604	0.7259	1
39024	42210	0.984	0.000	0.8027	0.7649	1
39066	40102	0.932	0.000	0.7157	0.6896	1
39107	41253	-0.000	0.000	0.7448	0.7231	1
39107	42548	-2.016	0.000	0.7218	0.7689	1
39122	41959	-0.002	0.000	0.9180	0.7550	1
39123	41797	0.000	0.000	0.9417	0.8813	1
39187	40050	-2.013	0.000	0.8619	0.7777	1
39205	41911	-0.001	0.000	0.8523	0.6451	1
39209	39320	5.957	0.000	0.7561	0.3529	1
39209	40864	3.941	0.000	0.7584	0.3472	1
39209	42301	-8.059	0.000	0.7401	0.3730	1
39222	39421	9.056	0.000	0.7153	0.5610	1
39227	41897	3.045	0.000	0.7660	0.3744	1
39240	40575	0.998	0.000	0.7197	0.5813	1
39241	40577	-2.014	0.000	0.7683	0.5565	1
39274	43674	0.000	0.000	0.7102	0.4474	1
39274	44471	-1.979	0.000	0.7493	0.6679	1
39274	45966	-2.015	0.000	0.7064	0.5062	1
39296	44866	0.959	0.000	0.8442	0.7371	1
39320	40864	-2.017	0.000	0.9271	0.9080	1
39325	40441	-0.032	0.000	0.7121	0.6579	1
39341	40513	-2.014	0.000	0.9336	0.7520	1
39361	43448	-2.052	0.000	0.7804	0.5115	1
39398	40227	-2.016	0.000	0.9020	0.8545	1
39398	43646	-2.017	0.000	0.8988	0.6825	1
39404	39607	0.046	0.000	0.7609	0.5874	1
39426	40073	-2.016	0.000	0.8787	0.7699	1
39426	40254	6.011	0.000	0.8333	0.8159	1
39447	45152	-5.027	0.000	0.7165	0.4785	1
39466	40236	-2.015	0.000	0.9347	0.7344	1
39512	41678	-2.016	0.000	0.7873	0.7076	1
39512	42552	0.000	0.000	0.7839	0.5029	1
39512	45267	0.985	0.000	0.7661	0.5256	1
39541	39730	-2.009	0.000	0.8874	0.5437	1
39543	41044	0.000	0.000	0.7389	0.4256	1
39592	42428	-2.014	0.000	0.8433	0.5670	1
39601	42301	-0.986	0.000	0.7656	0.5603	1
39720	41332	-0.001	0.000	0.8166	0.7706	1
39730	40066	-2.021	0.000	0.8039	0.4937	1
39762	39803	-0.001	0.000	0.7461	0.3087	1
39795	40642	-2.015	0.000	0.8484	0.7812	1
39795	40816	-1.004	0.000	0.7151	0.3190	1
39818	41386	2.015	0.000	0.7069	0.5770	1
39818	42361	-3.995	0.000	0.7075	0.4305	1
39818	42555	0.000	0.000	0.7372	0.4573	1
39818	44354	2.016	0.000	0.7704	0.5412	1
39818	46080	-0.000	0.000	0.7546	0.3746	1
39862	41537	-0.001	0.000	0.7606	0.7894	1
39883	41471	-3.904	0.000	0.7111	0.7415	1
39883	44883	-9.000	0.000	0.7086	0.6196	1
39888	39984	1.001	0.000	0.7103	0.5942	1
39890	41854	0.001	0.000	0.8399	0.6973	1
39979	42479	4.989	0.000	0.7262	0.4535	1
39987	40038	0.054	0.000	0.9768	0.9495	1
40029	41508	-2.012	0.000	0.9106	0.6971	1
40056	42345	3.012	0.000	0.7069	0.7023	1
40056	42783	-1.038	0.000	0.7479	0.6720	1
40056	42995	-2.012	0.000	0.7918	0.6832	1
40057	40119	4.029	0.000	0.9456	0.6276	1
40057	40723	2.015	0.000	0.9747	0.7921	1
40073	40254	8.028	0.000	0.8412	0.7733	1
40119	40723	-2.014	0.000	0.9764	0.7837	1
40178	40765	-2.016	0.000	0.9539	0.8578	1
40181	43816	-2.015	0.000	0.9139	0.8154	1
40245	40621	1.996	0.000	0.7341	0.6523	1
40268	40495	2.016	0.000	0.8002	0.5566	1
40268	42855	-9.010	0.000	0.7158	0.7548	1
40301	44831	0.001	0.000	0.9485	0.7755	1
40304	45033	-2.017	0.000	0.8877	0.7411	1
40382	47120	2.016	0.000	0.7226	0.4143	1
40418	45035	-2.015	0.000	0.7858	0.6294	1
40441	42908	0.001	0.000	0.9478	0.9078	1
40461	41848	-2.015	0.000	0.9705	0.8418	1
40505	43255	3.012	0.000	0.8838	0.7154	1
40517	41731	0.984	0.000	0.7617	0.4674	1
40545	43879	1.928	0.000	0.8971	0.7840	1
40548	41390	2.016	0.000	0.7452	0.7328	1
40566	42930	0.000	0.000	0.9113	0.7136	1
40570	41396	1.979	0.000	0.7176	0.6566	1
40570	44939	3.995	0.000	0.7750	0.6972	1
40579	40580	-1.002	0.000	0.7227	0.3718	1
40592	40699	-1.003	0.000	0.8228	0.7501	1
40592	47978	0.985	0.000	0.8683	0.5406	1
40606	46863	2.017	0.000	0.7644	0.3920	1
40620	43646	3.994	0.000	0.8393	0.7960	1
40632	43009	0.001	0.000	0.9774	0.9363	1
40632	43564	8.060	0.000	0.7153	0.6947	1
40699	40700	-2.006	0.000	0.7109	0.4177	1
40699	47978	1.988	0.000	0.7218	0.4257	1
40806	45767	-0.036	0.000	0.7190	0.3898	1
40898	42506	-0.005	0.000	0.7406	0.4632	1
40907	44974	0.001	0.000	0.7823	0.6576	1
40907	46861	0.001	0.000	0.7636	0.5501	1
40985	45169	-2.052	0.000	0.7158	0.6580	1
41004	43052	3.046	0.000	0.8904	0.6605	1
41044	42390	-2.016	0.000	0.7938	0.6665	1
41044	43485	0.000	0.000	0.7933	0.7092	1
41047	41067	-0.000	0.000	0.7962	0.6905	1
41049	41069	-0.004	0.000	0.7257	0.6368	1
41104	43699	-0.000	0.000	0.7396	0.4012	1
41109	42361	-4.032	0.000	0.7615	0.7095	1
41109	42555	-0.036	0.000	0.7352	0.6843	1
41109	43526	-2.016	0.000	0.7925	0.5500	1
41109	44354	1.980	0.000	0.7294	0.6290	1
41125	43257	-0.001	0.000	0.9367	0.7885	1
41161	43503	0.001	0.000	0.7003	0.6113	1
41175	44616	-0.986	0.000	0.7157	0.6973	1
41183	44341	0.035	0.000	0.7067	0.4728	1
41195	41200	-2.015	0.000	0.7445	0.6528	1
41240	44866	-2.016	0.000	0.9082	0.8192	1
41246	44912	-2.015	0.000	0.8210	0.5608	1
41253	41618	-4.032	0.000	0.7732	0.7321	1
41253	42548	-2.016	0.000	0.8632	0.7667	1
41263	42301	2.015	0.000	0.8187	0.7385	1
41333	44616	3.045	0.000	0.7911	0.7633	1
41342	42229	2.016	0.000	0.7332	0.5036	1
41367	42552	3.995	0.000	0.7475	0.5249	1
41386	44354	0.001	0.000	0.7291	0.3915	1
41391	44914	-2.016	0.000	0.9045	0.7023	1
41396	41678	-4.031	0.000	0.7095	0.4541	1
41396	42552	-2.016	0.000	0.9045	0.8387	1
41396	43701	0.000	0.000	0.8240	0.5855	1
41396	44939	2.016	0.000	0.8070	0.6349	1
41396	45698	0.000	0.000	0.8798	0.8621	1
41403	43120	3.012	0.000	0.7129	0.7472	1
41403	44176	-3.037	0.000	0.8571	0.6077	1
41416	42632	3.013	0.000	0.7201	0.8002	1
41446	43674	-5.033	0.000	0.7185	0.6722	1
