cluster index	parent mass	RTMean
4788	178.0724323990329	0.8301998
2898	178.0896882951236	0.63428587
5841	178.08980813026574	1.0700471
48885	178.1086170360261	10.521349
49156	178.10861895119717	10.631778
48223	178.10863213593612	10.132207
48640	178.10863013652158	10.39393
47808	178.10864348492706	9.922065
48535	178.10864317232856	10.2709055
2016	178.11859911117884	0.5531766
7557	178.14441942602835	1.4234447
48839	179.092596637375	10.509219
49229	179.09260425304834	10.629562
48298	179.0926190860238	10.089256
15978	179.1068321559324	2.0156708
19426	179.10684224035293	2.2679086
4432	179.1180671726164	0.82794935
22218	179.11913357324227	2.6237488
30933	179.1432025242261	5.188624
22669	179.14321951709366	2.6788983
49679	180.02193432169892	10.782348
17069	180.0657274262683	2.1015973
12589	180.06573288867463	1.7626698
2910	180.0866882911777	0.62661266
954	180.08721853428477	0.42529544
4062	180.08786422855275	0.7587025
13049	180.1020720823329	1.8003361
10904	180.1021081329687	1.6567817
5820	180.11328241362796	1.0794971
9567	180.13849772825822	1.584593
2022	180.14944581221712	0.59487563
19154	180.15961809310863	2.2680154
181	180.98987976489963	0.10928299
49709	180.98991826691432	10.785985
49561	181.01449630140047	10.771569
2007	181.05280206587844	0.5222486
10145	181.06101464188416	1.6203446
3549	181.0971763723817	0.6812676
10412	181.0973329952708	1.6363248
634	181.108218905094	0.40370822
22936	181.1224549400472	2.7205017
15741	181.12247418828	2.002456
4150	181.13365011293132	0.7407789
5269	181.1448375642563	0.9612779
33100	181.15884380860572	6.186703
23349	181.1701244593968	2.8010528
49736	181.98804246465107	10.789347
49560	182.0228599041732	10.771104
2470	182.029946105765	0.6028746
3044	182.05504648636213	0.6284064
1555	182.0579027906178	0.47362518
7539	182.08051008320209	1.468958
6361	182.08103771708232	1.1895628
1639	182.0812112048721	0.4861307
2776	182.08125400433985	0.6234915
2974	182.0932193353311	0.636972
2559	182.1029093395368	0.6034473
21095	182.11780975030345	2.4711537
1126	182.9852864330539	0.41978833
185	182.9852951960349	0.09992917
49705	182.9853048457725	10.785782
42067	182.98532159323292	8.816903
38755	182.985322397893	8.620903
49557	183.0093257167542	10.769343
2793	183.08460505751955	0.619983
8113	183.1016111670054	1.5035715
3393	183.11296273786857	0.73696655
5327	183.1129827614168	0.9697683
6280	183.1130546552914	1.1966608
8757	183.1132206749691	1.5508274
23336	183.14947290201496	2.7985744
8673	183.14949195322689	1.5211512
49558	184.01813855763908	10.771231
14875	184.0371439919793	1.9437342
2694	184.0604234635105	0.6101768
3877	184.060589044963	0.751642
1278	184.06400667721368	0.4675486
5592	184.0970078040286	1.0267203
15194	184.09707614666337	1.9623718
2590	184.10807283947443	0.5968842
1235	184.1444996301801	0.41053256
2644	184.1447435938209	0.60704756
49592	184.98547658332532	10.777178
586	185.0234797647513	0.40992624
4064	185.02355148235372	0.7946974
851	185.0687193401592	0.42083618
3166	185.0921898602901	0.65917313
25779	185.11733666707124	3.2497005
26761	185.11738555555408	3.4595826
19672	185.1174165485834	2.292828
22984	185.1174448576509	2.7330816
2575	185.12858795520685	0.60224736
10103	185.12881484461548	1.6254916
7692	185.12883229452908	1.4624872
2646	185.14802134159245	0.60704756
7304	185.1538774804254	1.3767436
939	185.9598810141461	0.43669716
49652	185.9827266471832	10.7794075
589	185.9834508838552	0.38701272
1211	186.0543762480765	0.45911124
2154	186.07624015892344	0.5665353
3263	186.07626224257623	0.67880845
1732	186.11263233929213	0.5352516
6279	186.11275598950004	1.2004162
15769	186.11278627981235	1.9901657
18864	186.11283885525955	2.198906
1895	186.16029336704284	0.47857785
49589	186.9809402127702	10.777084
30506	187.08683289277	4.967626
10513	187.08735447382145	1.6635765
2226	187.1079126982584	0.48769373
22192	187.1080076522312	2.6237638
8197	187.14441826204856	1.4974045
4044	188.055615692488	0.7671361
4753	188.0685236613588	0.8759688
26136	188.0707574090754	3.3417792
8975	188.07086944668083	1.5435913
11794	188.0743338407707	1.7230242
4677	188.09190404133807	0.86784595
2145	188.09190124791047	0.51859725
5448	188.09196175225065	1.0029261
7073	188.0920210576448	1.4398587
15342	188.0920012967069	1.9493032
2129	188.10297898561905	0.56457794
3766	188.12833577395511	0.73332787
15105	188.12838690009272	1.964679
17874	188.1284198923148	2.1340659
832	188.17586976979268	0.43242538
2242	188.17594605868325	0.5407804
49585	188.9785536463872	10.776522
7666	189.02742167664312	1.4579653
1213	189.04692452057984	0.45650336
14267	189.06960053859007	1.9005631
2113	189.0870657946436	0.56386435
21442	189.10250780160823	2.522039
48852	189.11350885745503	10.529758
48062	189.1135244152836	10.079135
49290	189.1135160760005	10.668935
47833	189.1135405729914	9.864062
2077	189.1234804752262	0.54214585
4154	189.12349556917948	0.80425453
3237	189.1234963656337	0.6860717
5073	189.12353216282463	0.922999
5629	189.12355613977093	1.0365744
12423	189.1237145932748	1.773405
844	189.15983410644407	0.42083725
20971	190.0501047920136	2.4640446
12151	190.0501976994788	1.712699
2705	190.07110916733336	0.6161129
11606	190.08991506254307	1.7325633
1796	190.10754984213224	0.510476
4568	190.10755872914052	0.85450935
5720	190.107604574716	1.0448116
15178	190.1076238339123	1.9122566
18534	190.1076298279807	2.219305
7378	190.10766009453792	1.4346087
11434	190.1076667022092	1.7087262
2141	190.11863094877387	0.5668666
28301	190.12632192279787	3.9745483
3242	190.13724472740327	0.6852401
1852	190.137449259798	0.46856734
3121	190.14392209198	0.6515437
11865	190.1440304316572	1.7565463
2872	190.15518248329613	0.6293377
1267	190.15524073954745	0.4638697
19448	190.1593798191081	2.298237
929	191.0768180241964	0.41898808
22929	191.1068657314585	2.7385445
12891	191.1069003797697	1.8304045
19663	191.11821621042367	2.321881
5996	191.11841590004812	1.1608928
2902	191.1212131812858	0.63552266
3562	191.13921392762825	0.7204483
5017	191.1392475271812	0.9088911
27033	191.14324974275107	3.5568283
27333	191.1643956960156	3.63628
951	192.02425363754355	0.4375828
5721	192.0260167700684	1.1037841
570	192.06201032684007	0.39741114
14751	192.0657920042518	1.9367456
9582	192.06929157304887	1.5852245
7291	192.0693026213866	1.4088135
8108	192.0868454547173	1.4506404
22831	192.1231983572192	2.7224197
48850	192.1243681516128	10.49062
7068	192.1604087459782	1.362053
5339	192.1604197528827	0.99028856
2267	193.0343609315	0.57338876
6447	193.09712082973684	1.2522314
27976	193.12261032299017	3.8455968
21096	193.1226246808801	2.4438941
34053	193.12264434929503	6.7599487
7071	193.13390565997045	1.4024221
1119	193.15491287686183	0.4552435
23190	193.1590545486103	2.8342452
686	193.9738219990473	0.4052901
2177	194.04830868091952	0.5680994
18117	194.0814929632081	2.161113
14291	194.08151019105367	1.8916875
4315	194.1033678261544	0.80916214
49522	194.11769407991605	10.762907
1349	194.1177358753893	0.47144547
12523	194.11789759343367	1.7721488
6702	195.0766858058322	1.2814907
21023	195.1003640364204	2.4340863
22512	195.101782349572	2.6617136
5199	195.11329789325228	0.95141715
6188	195.11331690012665	1.15765
4748	195.1228096565078	0.8825083
5609	195.12288398782405	1.0264455
48667	195.13522031682143	10.412755
15417	195.1379929052325	1.9611814
26972	195.1380717478584	3.5310776
8058	195.160734540682	1.4856695
10330	195.6065973787635	1.6297449
49803	195.9936135441181	10.800667
1127	195.9936600332177	0.37830132
49752	196.0168839443896	10.791776
39140	196.016979659	8.635424
7055	196.0608675911849	1.3589615
3222	196.0970778489931	0.6836261
5794	196.09717340151	1.0794072
8634	196.1181263647852	1.5104545
2379	196.1424242632679	0.58377904
2906	196.18090739283016	0.64850545
547	197.0407872721408	0.38919225
7839	197.06957671686044	1.4643888
2758	197.0921539981934	0.6220839
825	197.1009880818641	0.42007998
21617	197.1166227504852	2.5440812
18305	197.1167588230208	2.1872983
19515	197.11677611902903	2.302754
5821	197.12850310172485	0.964616
6066	197.12859154740133	1.1262531
9171	197.12860285759865	1.4636979
3590	197.1396866300578	0.7307841
30924	197.1538760645144	5.186171
22634	197.15389879620304	2.672088
3013	198.0761900231951	0.56861055
4906	198.0760851880398	0.8960766
1075	198.08680779177385	0.45760307
3649	198.09493390936453	0.73081887
12386	198.11262853618643	1.7678765
2937	198.1236096192285	0.6553238
21118	198.14915162851068	2.5553546
1734	198.15981377941395	0.47202614
3036	198.1601970032405	0.6772715
16844	198.18556866407744	2.0775714
528	198.9396037303934	0.38976887
2452	199.1078358517057	0.5915463
20833	199.1078726699769	2.4390743
4552	199.10789337534052	0.8469882
5496	199.1079364489985	1.0314672
15229	199.12338046126564	1.9361265
5255	199.1441824260115	0.94217616
4100	199.1442335272324	0.776501
33101	199.1695612571078	6.2070556
23101	199.169574238845	2.7647386
812	199.19173184026369	0.43605813
101	199.9880598967588	0.069588386
5623	200.03546048967132	1.0293019
4713	200.0547311369354	0.92789584
2209	200.0919005353253	0.5717814
8691	200.09192737669304	1.5217186
5498	200.09194399120827	1.0140413
48913	200.0929685898594	10.529374
49276	200.09297739612936	10.667949
48106	200.09299627153868	10.126694
47006	200.09300692421405	9.530147
47444	200.0930142515193	9.690269
23064	200.12836275559644	2.763663
12316	200.12838470875457	1.8820993
18468	200.12841775526687	2.1838703
23343	200.17537119411327	2.8006248
785	200.17577141278824	0.41926485
588	200.9726371612426	0.39624423
49765	200.9958399155159	10.791832
38738	200.99586138237007	8.616754
192	200.99625619672167	0.09370213
3882	201.07362530424908	0.7560821
2618	201.08708493527888	0.60891443
25462	201.12359323964372	3.2121232
1113	201.20725838768908	0.4555611
942	201.9337957572916	0.43526888
12617	202.04778265055063	1.7790164
4135	202.0708290323308	0.7702672
8379	202.0708481082206	1.4735228
5050	202.0708482154496	0.90526134
5579	202.1075574423639	1.0245512
10995	202.10762817342533	1.6685535
7398	202.10766930325363	1.4365506
49231	202.1086000449087	10.61404
48887	202.10860378219195	10.454595
48003	202.10861817185275	10.054482
48406	202.1086240838408	10.224158
47919	202.10863332520088	9.919242
2562	202.1184442223829	0.5862172
3307	202.1343966900729	0.6958282
22975	202.14398630446388	2.714193
19540	202.14405876257777	2.2992468
1238	202.15466536994387	0.4422546
9510	202.154762108824	1.5841521
419	202.1914075140624	0.38570526
9065	203.0485299420485	1.5509135
1055	203.05271654961587	0.43754956
21877	203.08151994181537	2.577513
3215	203.0817166303715	0.70572287
2842	203.1026970263032	0.6860716
19206	203.11039056294445	2.2739627
1239	203.11268407327304	0.50567466
21470	203.11826268189404	2.56103
28215	203.12815171138507	3.9389856
14653	203.12817022457605	1.9107666
15320	203.13918224837548	1.9803197
3164	203.13921228064856	0.67296743
4844	203.13925118971227	0.8923204
6781	203.1392664488284	1.2924839
5583	203.1392905297556	1.0322313
7081	203.14892436195657	1.3070661
1049	203.15039492025656	0.4416091
708	203.223091145818	0.4071733
1712	204.0437429546465	0.47645324
2836	204.0631351575304	0.624676
6449	204.0692809633623	1.2378564
2614	204.0868181903915	0.5882816
4074	204.08682066981385	0.77123046
1518	204.0868537208832	0.47487563
2351	204.0968997806245	0.5334551
9458	204.1022963456489	1.5862501
4801	204.123215206218	0.84461087
1450	204.12326332097703	0.5068911
24159	204.1232828739308	2.9456682
6300	204.1233009635376	1.1995131
8688	204.12330436107803	1.6477152
23366	204.12331477159856	2.778608
15056	204.12332659872112	1.8693775
2563	204.1338505622235	0.5855373
1718	204.13387498103148	0.46869177
12181	204.15973910823377	1.7458401
5412	204.1708014037297	0.9659893
4201	204.1708570628462	0.7364732
710	204.95709600023767	0.40445524
49593	205.0171433277252	10.775821
4046	205.08217977979385	0.76837283
8973	205.09743180922257	1.5432687
12424	205.09773978101444	1.7233977
11366	205.1072933019616	1.6905823
2493	205.1182460477602	0.5910386
5766	205.1548043778364	1.0576861
7794	205.1549594604014	1.4894944
10404	206.0402243721782	1.6310037
4528	206.0449375021869	0.84404343
10870	206.04512443901044	1.659209
21072	206.08140737491456	2.460687
19878	206.0815045360372	2.3430793
2736	206.1024451200171	0.6091342
4778	206.10251765168425	0.9454544
14985	206.1177559579811	1.9386183
21445	206.1289134578808	2.519955
5631	206.1388481495417	1.0358102
49546	207.0174775280548	10.765442
823	207.0506019735021	0.4165208
22972	207.0998869511241	2.743709
15962	207.1016438492773	2.0167308
11007	207.101748454216	1.6906211
2286	207.1130264935716	0.57272863
2805	207.149281526416	0.62418306
11559	207.149442206598	1.7060484
11906	207.65753365853453	1.7329634
49741	208.0394051653564	10.789091
620	208.0394330992703	0.4206221
6655	208.0606307203377	1.2756097
7405	208.0607176629292	1.4259158
12114	208.0607184495613	1.7486814
15293	208.09705144130865	1.9820014
18135	208.09709430066687	2.1786222
10495	208.16269256652177	1.638669
27338	208.19088489186672	3.6357253
49536	209.0128123234346	10.763516
16565	209.117154235094	2.0328386
22942	209.11730945194847	2.7470078
8348	209.1285186937944	1.4098487
9139	209.13885107259665	1.5903636
27041	209.1538106590805	3.5503619
34126	209.15383200408337	6.788992
32087	209.15385709546592	5.68173
49579	209.94606791583536	10.77557
4730	210.05051032533973	0.8740855
2232	210.0608068120924	0.57343733
15309	210.0732751419692	2.012812
3262	210.0760933354929	0.68194586
17259	210.0762969056656	2.104346
20495	210.07636994594696	2.4083853
2039	210.0765150964021	0.5557468
2101	210.08717754137024	0.5634321
15102	210.1114264720086	1.9605125
23357	210.11263209102697	2.8009784
2458	210.11263354264537	0.5358581
4262	210.1126938933804	0.7951029
8052	210.11274615411168	1.5113865
11163	210.11276597612405	1.6437626
13985	210.134310456968	1.8768135
8074	210.1855807682073	1.5117646
3098	210.19637373029587	0.6669579
9314	211.0579487311853	1.5522878
21446	211.08426053845545	2.519955
11918	211.09477928112807	1.7519722
5068	211.10683921028257	0.952496
18319	211.1076077875736	2.2150693
3831	211.10766948907727	0.7337864
7364	211.10775999105672	1.4096413
14303	211.1077637765932	1.8881073
14223	211.1322676621116	1.8865925
15805	211.1325311916912	2.0040293
34073	211.13281629633585	6.759768
27981	211.13289806681493	3.818095
21098	211.13294572048235	2.4432304
17378	211.1330400692165	2.1145852
5599	211.14422986360125	1.0016819
10228	211.144244506626	1.6062114
8408	211.1442497586281	1.4849535
6917	211.1549625713794	1.3271219
30195	211.169453828036	4.797932
28312	211.16947349292977	3.9710457
23802	211.1694895157489	2.887577
692	211.1918829349399	0.40274027
29447	211.58053723034536	4.50808
1032	212.0668517634597	0.4699802
4732	212.0911019408444	0.8295591
7384	212.09123389105747	1.4432191
5727	212.09141761739244	1.0614812
3089	212.091848117102	0.6111505
10176	212.0919197548276	1.6141617
7687	212.10282726314563	1.4526247
1548	212.10301909653745	0.47876066
25344	212.12807199373609	3.189861
4749	212.1491504608436	0.8761851
5613	212.149276543231	1.0273253
27598	212.16460573866868	3.7317817
10415	212.17541005733543	1.632092
576	213.0183457026825	0.40099087
846	213.07461391545985	0.43961135
21171	213.1122833592965	2.4655914
2497	213.1234088338576	0.59221905
26979	213.14861146441515	3.5335884
22291	213.1487220036838	2.6360314
13998	213.14887610823592	1.9432303
17357	213.1594160429387	2.112396
7149	213.16000562449173	1.3777492
8627	213.1709972130934	1.5202085
33057	213.1850754003982	6.167757
636	213.20738233821572	0.40602472
14803	214.04760539041567	1.9417757
1037	214.058928241053	0.44609824
8152	214.0702327067424	1.4334104
2392	214.0710622194366	0.58216614
7292	214.10713940624868	1.4293159
5331	214.1071650572459	0.98266435
10501	214.1072841920943	1.6613483
13719	214.10735985671928	1.850084
20454	214.14386819287336	2.400988
17266	214.14387983053612	2.122605
15985	214.15328271321903	1.9855151
30925	214.18026300770137	5.1857452
510	214.91735415236764	0.390937
2221	215.0161698484829	0.56342703
4199	215.04859197871392	0.79487914
632	215.08763483159404	0.39746323
10484	215.09216089100195	1.6265963
7483	215.0927667903169	1.42155
1419	215.1027599408858	0.46937722
4916	215.10276076717545	0.89986926
19405	215.12808774209344	2.270502
17895	215.1281192635056	2.0383086
14850	215.1389877598276	1.9374838
2547	215.13918143048184	0.6867395
3591	215.1492842849581	0.70270765
866	215.2226485441412	0.41768032
2929	216.05434865515377	0.64499676
18085	216.06304009052528	2.1794536
14355	216.0632050686136	1.9028563
4566	216.08632397744245	0.864653
14958	216.12325580887384	1.9371309
20209	216.1232715328243	2.3420067
12125	216.12328380126897	1.7563221
3990	216.1498106841705	0.7648152
21353	216.15961379181044	2.5436852
11954	216.1596194511371	1.8000746
10801	216.1596663663744	1.697225
6435	216.1701611792886	1.1770003
5281	216.17081335957883	0.96463376
33102	216.19605439399865	6.1971927
6424	217.0643153773688	1.2304171
1281	217.0683474163677	0.4651507
12221	217.09748045079647	1.7587315
14883	217.0975780902241	1.8918718
2278	217.11823214812063	0.5598275
3588	217.1183090669122	0.7248054
4433	217.1183516441133	0.827385
2057	217.12949973242144	0.52010566
2939	217.1547442882801	0.6441942
3928	217.15485085495044	0.7611082
4933	217.1548771011012	0.8987009
7872	217.1549259023301	1.5689085
5168	217.1745396294219	0.963875
1114	217.20237952618308	0.43594354
7052	218.04283853853104	1.3586323
836	218.04296969374195	0.41124636
8263	218.05606874851347	1.4984103
2709	218.10241406673208	0.6017521
6613	218.1025311604339	1.2658098
2623	218.1134834957821	0.604236
10056	218.12885551698028	1.6086581
12062	218.1388886665932	1.8055239
9779	218.13891664902656	1.6326393
18466	218.1389306753545	2.2225175
649	218.1497215762047	0.40708035
1241	218.1862433806168	0.39718476
4982	218.18643735979697	0.9145882
2082	218.1866023798263	0.5620312
24639	218.1903533192214	3.0372274
21721	218.21169379811963	2.413904
488	218.98357352769213	0.38782766
950	219.026554931506	0.43752688
818	219.08282752153724	0.41734958
19565	219.09196080236	2.3171117
5051	219.09780681615464	0.9028582
19796	219.11294604815745	2.3133717
9714	219.1132824651277	1.5911946
2714	219.1338605819925	0.6161426
1547	219.13392213732976	0.4757332
4454	219.1340163931432	0.8949124
3594	219.13398813454185	0.7330148
19643	219.13415220116212	2.326066
48214	219.135026679316	10.110524
48502	219.135039861385	10.237892
1489	219.17034710420089	0.4698003
12274	219.17085682063657	1.7712544
34076	219.17459125853296	6.7729254
4945	219.1898852507013	0.9026423
17914	220.06408612354653	2.1678283
8695	220.07147942754585	1.5693891
8380	220.0817701699404	1.5074351
23458	220.09701267600585	2.8147137
4308	220.11810510756692	0.8031427
5582	220.1181112658267	1.0325463
3055	220.11812492072207	0.66996276
2495	220.12897347651383	0.58829606
6552	220.133482217038	1.257475
19197	220.1368590483104	2.2734416
4890	220.13762307812075	0.89207256
15603	220.1443976758515	1.9934288
