CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
37905	41797	27	0.7583	4.032
39123	41797	27	0.9417	0.000
30625	31689	27	0.7846	-0.000
30625	31991	27	0.8035	-0.000
30625	37905	27	0.8485	0.984
30625	42548	27	0.8385	3.995
31689	31991	27	0.8923	0.000
31991	37905	27	0.8193	0.984
31991	42548	27	0.8146	3.995
37567	39107	27	0.791	3.012
39107	41253	27	0.7448	-0.000
39107	42548	27	0.7218	-2.016
37567	37905	27	0.8358	-2.016
37567	39123	27	0.7589	2.016
37567	41253	27	0.7909	3.011
37905	42548	27	0.9791	3.011
31689	37905	27	0.7403	0.984
41253	41618	27	0.7732	-4.032
41253	42548	27	0.8632	-2.016
41618	42548	27	0.8208	2.016
31689	42548	27	0.7634	3.995
708	1239	28	0.7884	0.110
636	708	28	0.9223	9.984
636	1062	28	0.866	-9.984
1062	1063	28	0.7524	-2.016
1062	9591	28	0.7018	-4.979
1062	11760	28	0.8259	-4.922
2092	3574	29	0.707	3.000
20088	22786	29	0.7784	-2.016
8807	15824	29	0.7009	7.980
14711	15824	29	0.9041	-0.001
2172	15824	29	0.7679	4.007
3440	15824	29	0.7253	4.043
3574	15824	29	0.7262	4.007
16899	20088	29	0.7221	-0.096
17315	20088	29	0.8065	0.000
20088	24902	29	0.7004	0.000
17031	19392	29	0.7571	2.016
19392	20192	29	0.8976	0.038
19392	20920	29	0.9821	0.000
14865	19392	29	0.7674	2.016
16390	19392	29	0.7671	3.995
20192	20920	29	0.8969	-0.038
14925	20192	29	0.7532	0.000
16390	20192	29	0.7315	4.033
17031	20920	29	0.7346	2.016
17031	23084	29	0.8113	0.000
14865	17031	29	0.9718	0.000
1779	2172	29	0.9026	0.036
1779	3440	29	0.8198	-0.000
1779	3517	29	0.7435	2.052
1779	3574	29	0.97	0.036
14865	16390	29	0.7078	-1.979
16390	17315	29	0.7238	-2.016
16390	20920	29	0.7444	3.995
16899	17315	29	0.83	-0.096
11188	16899	29	0.7265	0.096
3517	12280	29	0.7509	-7.068
2172	4602	29	0.7668	-8.951
3574	4602	29	0.7094	-8.951
11188	17315	29	0.8003	0.000
14865	20920	29	0.7396	2.016
3517	3574	29	0.7447	-2.016
2172	14925	29	0.7661	-8.987
2172	3440	29	0.9679	-0.036
3440	3574	29	0.8308	0.036
14865	23084	29	0.7945	0.000
2172	14711	29	0.7541	4.007
3574	14711	29	0.7218	4.007
2172	3574	29	0.9017	0.000
25125	26553	30	0.9035	-0.000
14276	14288	31	0.8078	1.003
46673	46855	32	0.8657	2.016
46855	47071	32	0.9012	-2.014
46673	47071	32	0.8795	0.001
3237	14291	33	0.7807	-4.958
32993	36970	34	0.7442	5.991
38355	40892	35	0.943	-0.002
28312	30195	36	0.8506	0.000
23802	28312	36	0.766	0.000
30195	33057	36	0.706	-2.016
23802	30195	36	0.7899	0.000
23802	33057	36	0.786	-2.016
35242	47120	37	0.7714	3.995
40382	47120	37	0.7226	2.016
28637	31838	38	0.7633	-0.985
30201	31838	38	0.8141	-2.016
31166	31838	38	0.8714	0.000
31838	40255	38	0.8257	-4.065
31838	41616	38	0.8728	7.934
31166	38253	38	0.7742	7.900
33085	38253	38	0.8885	-1.019
28637	31166	38	0.7402	-0.985
36846	41616	38	0.7527	-2.017
31166	41616	38	0.8992	7.934
31166	40255	38	0.8451	-4.065
29348	30201	38	0.7879	-0.000
13726	13807	39	0.7453	1.005
39205	41911	40	0.8523	-0.001
39862	41537	41	0.7606	-0.001
1518	1718	42	0.8827	-0.047
1712	1718	42	0.8791	-0.090
1518	1712	42	0.9057	0.043
21115	22935	43	0.7713	2.016
21115	27094	43	0.7909	3.011
21115	28129	43	0.9601	3.011
21115	34062	43	0.9576	3.995
27094	28129	43	0.8727	-0.000
28129	34062	43	0.946	0.984
24719	28129	43	0.7095	-8.027
27088	28126	43	0.7358	-0.000
27993	28126	43	0.9291	3.011
28126	34050	43	0.946	-0.000
21090	28126	43	0.9165	3.995
24719	28126	43	0.7411	9.984
14639	21090	43	0.7214	6.026
21090	22945	43	0.7295	2.016
21090	24719	43	0.7182	-5.989
21090	27088	43	0.8113	3.995
21090	27993	43	0.9638	0.984
21090	34050	43	0.9315	3.995
15363	21090	43	0.7371	2.016
2009	21090	43	0.7298	2.974
20520	21164	43	0.7364	-2.016
21164	24719	43	0.7202	5.027
18754	19408	43	0.7112	-2.016
15363	18754	43	0.7166	1.020
27088	34050	43	0.7239	-0.000
27993	34050	43	0.9315	3.011
24719	34050	43	0.7518	9.984
22935	29503	43	0.9336	3.011
23009	29503	43	0.9027	2.954
2009	22945	43	0.7128	4.990
13986	19408	43	0.7501	-3.995
21190	22945	43	0.7311	8.004
15971	21190	43	0.7091	-10.020
17734	20895	43	0.8009	-2.016
20520	20895	43	0.7226	3.995
27094	34062	43	0.8024	0.984
22945	29510	43	0.9242	3.995
22935	23009	43	0.9694	0.057
15525	22935	43	0.7014	-2.016
14499	15525	43	0.7118	2.016
8133	19408	43	0.7262	-0.127
3579	5765	44	0.8688	-0.984
3579	11705	44	0.9506	0.000
33374	35952	45	0.8087	-0.001
35952	36222	45	0.8687	0.001
32621	35952	45	0.7001	-2.016
32788	33374	45	0.9444	0.001
32621	33374	45	0.7165	-2.015
25769	27385	46	0.916	-0.000
47416	48281	47	0.9797	1.980
172	1122	48	0.9185	-4.979
172	49739	48	0.8874	0.000
1122	49739	48	0.8535	4.979
34850	37745	49	0.9413	0.003
48086	48702	50	0.9953	0.000
48702	48869	50	0.9964	0.000
48086	48869	50	0.9894	0.000
32153	33922	51	0.8515	-5.989
16861	19077	52	0.7399	0.000
11617	19077	52	0.7273	3.959
13727	19077	52	0.731	0.000
15976	19077	52	0.7305	0.036
11617	13727	52	0.7182	3.959
13727	14958	52	0.7945	10.021
13727	15976	52	0.8615	-0.036
13727	16861	52	0.9595	0.000
11954	12125	52	0.9378	0.036
11954	14958	52	0.7031	0.036
11617	16861	52	0.737	3.959
12125	14958	52	0.7063	0.000
14958	16861	52	0.8016	-10.020
15976	16861	52	0.9193	0.036
47316	47946	53	0.845	-0.000
5820	10412	54	0.8015	-0.984
1211	10412	54	0.8213	4.957
38594	40300	55	0.8422	-2.016
32161	37404	56	0.8723	1.980
37404	38198	56	0.9661	-0.000
4629	6038	57	0.8106	-0.984
4629	9338	57	0.805	0.958
9236	9338	57	0.831	1.978
6038	9236	57	0.7353	-0.035
6038	9158	57	0.7632	-5.989
6038	9338	57	0.8675	1.942
8642	9158	57	0.8157	10.024
4926	8642	57	0.8459	-1.999
4926	9158	57	0.8393	8.026
2177	8379	58	0.8765	-8.023
5050	8379	58	0.9963	0.000
2077	5496	58	0.7798	-9.984
5496	21470	58	0.9089	-4.010
1213	2705	58	0.78	-1.024
2077	2705	58	0.9182	-0.948
2113	2705	58	0.8496	-0.984
2177	2705	58	0.8482	3.977
1796	2145	58	0.7996	2.016
2141	2145	58	0.8628	2.027
2177	5050	58	0.8712	-8.023
844	1213	58	0.7625	0.113
1213	2077	58	0.838	-0.077
1213	2113	58	0.9618	-0.040
1796	2141	58	0.759	-0.011
2077	2113	58	0.9177	0.036
2077	2141	58	0.7455	-0.995
2077	2177	58	0.808	-4.925
2077	2242	58	0.7916	0.948
2113	2177	58	0.7488	-4.961
2141	3121	58	0.759	-0.025
5073	5629	60	0.9281	-0.000
5073	10145	60	0.7287	8.062
2706	10145	60	0.7347	-5.953
5629	10145	60	0.7245	8.063
9649	10796	61	0.9302	-1.003
10796	11922	61	0.8757	3.019
9649	11922	61	0.9032	2.015
39987	40038	62	0.9768	0.054
2743	20277	63	0.7056	-3.052
35525	36119	64	0.9884	0.000
36034	36119	64	0.9454	2.016
36119	36419	64	0.9377	-2.016
36119	44960	64	0.7443	2.016
35525	36034	64	0.9383	-2.016
35525	36419	64	0.9158	-2.016
35525	44960	64	0.7459	2.016
36034	44585	64	0.737	2.017
36419	44585	64	0.7427	2.017
44585	44960	64	0.9289	2.015
36034	36419	64	0.9706	0.000
35269	36372	65	0.7966	-2.017
35269	40566	65	0.9014	-2.017
35269	42930	65	0.8557	-2.016
36372	42930	65	0.8901	0.000
40566	42930	65	0.9113	0.000
36372	40566	65	0.887	0.000
36372	45141	65	0.7436	-2.016
24411	30727	66	0.8653	-0.001
35199	35496	67	0.8317	2.016
34890	35199	67	0.8676	-0.000
5888	6248	68	0.945	0.036
6248	6733	68	0.9186	-0.036
5071	5978	68	0.7948	-9.984
5907	5978	68	0.7242	3.995
5888	6733	68	0.8624	-0.000
1559	7186	68	0.7726	1.942
1559	9240	68	0.8309	1.942
1559	9969	68	0.7024	0.939
1559	14235	68	0.8054	1.943
9240	9969	68	0.8364	-1.004
9240	14235	68	0.9664	0.000
4189	9240	68	0.7219	1.979
5071	9240	68	0.8033	1.979
5649	9240	68	0.8533	1.979
5888	9240	68	0.7555	-2.016
7186	9240	68	0.9427	0.000
5071	5649	68	0.9495	0.000
5071	7186	68	0.8402	1.979
5071	14235	68	0.8415	1.979
4590	4668	68	0.8888	-0.108
4668	5907	68	0.7946	-0.984
5333	5907	68	0.9281	-0.000
4668	5333	68	0.819	-0.984
5649	7186	68	0.8766	1.979
5888	7186	68	0.7499	-2.016
7186	9969	68	0.7773	-1.004
7186	14235	68	0.9768	0.000
5649	14235	68	0.8766	1.979
5888	14235	68	0.7605	-2.015
4189	14235	68	0.7084	1.979
9969	14235	68	0.8121	1.004
24278	26582	69	0.7707	-2.015
10803	16097	70	0.7462	1.980
41943	43188	71	0.9079	2.012
36393	36542	72	0.8441	-0.106
6718	8525	73	0.8209	-2.016
25764	26777	74	0.9354	0.000
35232	40816	75	0.7159	-1.003
31174	38550	75	0.9626	0.001
31174	38929	75	0.7442	2.016
31174	39795	75	0.8999	0.001
31174	40642	75	0.8956	-2.014
38550	38929	75	0.7624	2.015
38929	39795	75	0.748	-2.015
29518	38929	75	0.7847	0.984
33158	38929	75	0.7579	0.984
39795	40816	75	0.7151	-1.004
36944	40642	75	0.7872	-0.984
38550	40642	75	0.8914	-2.015
39795	40642	75	0.8484	-2.015
32929	33158	75	0.7419	0.000
38550	39795	75	0.9039	0.000
29518	33158	75	0.893	0.000
42113	43564	76	0.7167	-2.909
42113	46096	76	0.7157	-2.907
43009	46096	76	0.7048	8.062
43564	46096	76	0.9203	0.002
40632	43009	76	0.9774	0.001
43009	43564	76	0.7089	8.060
40632	43564	76	0.7153	8.060
1037	7384	77	0.7289	1.968
1037	8152	77	0.8273	-0.011
1037	14803	77	0.7265	0.011
8152	14803	77	0.773	0.023
38588	40356	78	0.7149	-2.016
35233	40356	78	0.7894	-2.016
36401	40356	78	0.8802	-0.001
37599	40356	78	0.7506	-0.983
31151	40356	78	0.8004	-2.016
32306	40356	78	0.7578	-2.016
40304	45033	78	0.8877	-2.017
35233	36401	78	0.7306	-2.015
35233	40304	78	0.7922	3.995
31151	35233	78	0.88	-0.000
32306	35233	78	0.7173	0.000
31151	32306	78	0.7769	-0.001
31151	36401	78	0.794	-2.015
32306	36401	78	0.7758	-2.014
14394	22269	79	0.7267	-7.087
1241	2082	80	0.8709	-0.000
35105	39217	81	0.7969	3.048
29568	33006	82	0.7264	-6.974
32063	33006	82	0.7156	9.020
33006	38403	82	0.8601	0.038
33006	38530	82	0.7055	3.051
33006	38580	82	0.7407	6.027
38403	38580	82	0.8017	5.989
36818	40999	82	0.8574	-7.020
37330	40999	82	0.9535	0.036
36818	37330	82	0.8437	-7.056
32063	36818	82	0.7076	-6.937
29568	35097	82	0.9103	0.037
3834	5154	83	0.9172	9.995
4079	5154	83	0.8626	10.020
5154	5365	83	0.9734	-0.036
5154	7540	83	0.8266	-9.037
3834	7540	83	0.8591	0.958
5365	7540	83	0.7958	-9.001
3350	4079	83	0.8997	-1.009
3834	4079	83	0.9562	-0.025
4079	5365	83	0.8237	9.984
4079	5864	83	0.8895	2.040
3350	3834	83	0.9438	-0.984
3834	5365	83	0.8758	9.959
3834	5864	83	0.9512	2.015
4860	6960	84	0.748	-0.000
5415	6960	84	0.7768	-0.000
4521	4860	84	0.7749	0.984
4860	5349	84	0.8827	-0.984
4860	5415	84	0.9511	-0.000
4860	5982	84	0.825	-0.984
4860	9264	84	0.7198	-0.984
5415	9264	84	0.7077	-0.984
5349	5415	84	0.8289	0.984
5349	5982	84	0.95	-0.000
4521	5415	84	0.7412	0.983
5415	5982	84	0.818	-0.984
32607	37247	85	0.9668	-0.001
14758	17360	86	0.8823	0.000
3722	4475	86	0.953	0.000
4475	14758	86	0.7274	9.960
4475	15533	86	0.8256	-10.010
3722	14758	86	0.7129	9.960
3722	15533	86	0.8209	-10.010
5824	5887	87	0.9869	-0.016
36263	36931	88	0.9127	0.001
36263	46391	88	0.7455	-9.061
32146	36263	88	0.8333	-2.016
32466	36263	88	0.9334	-0.000
32146	36931	88	0.8444	-2.015
32466	36931	88	0.883	0.001
32466	41415	88	0.7336	-2.015
32146	32462	88	0.7353	3.973
32146	32466	88	0.8529	-2.016
32466	46391	88	0.7392	-9.062
38157	38247	89	0.7727	2.048
31729	38157	89	0.8119	-4.992
33194	38157	89	0.9028	10.007
38247	40908	89	0.7131	-1.031
3719	4435	90	0.8306	-0.037
3719	12150	90	0.7806	1.942
8880	10891	90	0.7009	-0.000
10891	12150	90	0.7422	-2.018
10891	12372	90	0.784	-0.012
4435	12150	90	0.7042	1.979
31295	32945	91	0.7563	2.016
30649	32945	91	0.8023	-2.015
6894	6902	92	0.9477	1.004
13866	14604	93	0.8514	-0.984
14604	16739	93	0.7068	1.943
13866	16739	93	0.7299	0.959
2870	5890	94	0.757	-0.000
36264	36303	95	0.9008	-0.983
36303	36921	95	0.9562	-0.002
36303	37399	95	0.8042	3.994
36303	44464	95	0.8306	1.942
32181	36303	95	0.8765	-2.015
32467	36303	95	0.9649	0.000
33405	37399	95	0.817	0.001
33405	37985	95	0.8049	0.001
33405	42632	95	0.8392	-2.012
33066	33405	95	0.7717	-2.017
36921	44464	95	0.8198	1.944
32467	44464	95	0.7783	1.942
27837	32181	95	0.8135	0.000
32181	32467	95	0.8767	-2.016
32181	36921	95	0.8867	-2.017
32467	36264	95	0.8813	0.984
32467	36921	95	0.9522	-0.001
32467	37399	95	0.8023	3.995
32467	37985	95	0.7618	3.994
32467	43693	95	0.7621	-7.047
36264	41416	95	0.8945	-2.015
36921	37399	95	0.7877	3.996
37399	37985	95	0.9433	-0.000
37399	42632	95	0.8781	-2.013
36921	37985	95	0.7869	3.996
37985	42632	95	0.8779	-2.013
33066	37985	95	0.7791	-2.016
33066	42632	95	0.802	-4.029
43015	43693	95	0.854	-2.016
36264	36921	95	0.8686	-0.985
8345	9405	96	0.9897	0.036
40029	41508	97	0.9106	-2.012
30446	31587	98	0.8686	-0.983
31587	35702	98	0.8212	-1.997
31587	35998	98	0.8168	-1.998
30446	33846	98	0.8544	1.943
30446	35702	98	0.8256	-2.981
30446	35998	98	0.8967	-2.981
35702	35998	98	0.8547	-0.000
33846	35998	98	0.8509	-4.924
8764	12305	99	0.7916	1.978
13040	13614	99	0.922	-0.119
12305	13614	99	0.8083	1.980
36675	41314	100	0.87	3.049
27147	27656	101	0.9547	-0.000
43920	44117	102	0.7717	0.000
624	1964	103	0.937	4.980
624	19667	103	0.8439	4.885
624	49743	103	0.9289	4.980
1964	19667	103	0.8535	-0.094
1964	49743	103	0.9789	0.000
19667	49743	103	0.8446	0.094
32784	32816	104	0.7311	2.006
32784	32785	104	0.8674	-1.004
46105	46668	105	0.7067	-5.027
34194	39841	106	0.7656	3.047
39222	39421	106	0.7153	9.056
34194	39222	106	0.8153	0.039
33645	35909	107	0.8367	0.000
41004	43052	109	0.8904	3.046
17216	20843	110	0.7112	0.982
20802	20843	110	0.9631	2.014
17216	20802	110	0.7179	-1.032
35837	36217	111	0.7818	-0.001
36217	38724	111	0.7166	0.000
35837	38724	111	0.8035	-0.001
46450	48044	112	0.9964	0.000
47139	48044	112	0.9852	0.000
47450	48044	112	0.9724	0.000
47888	48044	112	0.9907	0.000
48044	48473	112	0.9755	0.000
48044	48746	112	0.9819	0.000
48044	48910	112	0.9797	0.000
48044	49246	112	0.9798	0.000
46450	48746	112	0.9763	0.000
47139	48746	112	0.9835	0.000
47450	48746	112	0.9707	0.000
47888	48746	112	0.9895	0.000
48473	48746	112	0.9841	0.000
48746	48910	112	0.9722	0.000
48746	49246	112	0.9768	0.000
46450	47450	112	0.969	0.000
47139	47450	112	0.9856	0.000
47450	47888	112	0.9718	0.000
47450	48473	112	0.9834	0.000
47450	48910	112	0.9766	0.000
47450	49246	112	0.9768	0.000
46450	47888	112	0.9861	0.000
47139	47888	112	0.9838	0.000
47888	48473	112	0.9807	0.000
47888	48910	112	0.9738	0.000
47888	49246	112	0.9718	0.000
46450	47139	112	0.9811	0.000
47139	48473	112	0.9872	0.000
47139	48910	112	0.9824	0.000
47139	49246	112	0.9899	0.000
46450	48473	112	0.9722	0.000
46450	48910	112	0.9775	0.000
46450	49246	112	0.9783	0.000
48473	49246	112	0.9802	0.000
48910	49246	112	0.9926	0.000
48473	48910	112	0.9781	0.000
2122	2477	113	0.7723	-0.983
2477	3406	113	0.8592	1.942
2477	4384	113	0.8722	1.941
2477	7959	113	0.8286	1.977
3406	9344	113	0.7549	-0.949
4384	9344	113	0.7471	-0.948
2122	4384	113	0.766	0.959
3406	4384	113	0.9576	-0.000
4384	7959	113	0.8899	0.036
2122	3406	113	0.7402	0.959
2122	7959	113	0.7264	0.994
3406	7959	113	0.8824	0.036
11908	42981	114	0.7205	1.918
45834	47897	115	0.823	0.002
15998	17459	116	0.8774	-2.015
8531	11024	117	0.9412	0.000
37723	41256	118	0.7366	-8.005
46924	48892	119	0.8091	-0.000
47425	48892	119	0.8525	-0.000
48100	48892	119	0.9221	-0.000
46924	47425	119	0.9066	-0.000
47425	48100	119	0.959	0.000
46924	47720	119	0.7548	-1.980
46924	48100	119	0.8826	-0.000
47720	48269	119	0.8138	0.000
30655	34440	120	0.8614	-0.001
30655	34950	120	0.8574	-0.000
34440	34950	120	0.927	0.001
34696	37204	121	0.8881	-2.014
4614	4623	122	0.9561	7.969
18626	18627	123	0.7713	-1.005
34134	34732	124	0.8031	-0.001
34134	38968	124	0.8147	-2.016
30291	34134	124	0.9091	0.001
34732	38968	124	0.9032	-2.015
38968	43816	124	0.8183	-2.981
34732	35451	124	0.8089	-0.983
34732	36138	124	0.8091	-0.984
35451	36138	124	0.8235	-0.000
35451	36623	124	0.8222	-1.997
35451	40181	124	0.8376	-1.999
36623	40181	124	0.9133	-0.002
36623	43816	124	0.8652	-2.016
40181	43816	124	0.9139	-2.015
8975	26136	125	0.8771	0.000
3766	4677	125	0.7507	0.036
3766	14751	125	0.8506	-3.938
4677	4788	125	0.7035	10.020
12423	15342	125	0.7917	1.032
14751	15342	125	0.7149	3.974
12423	18534	125	0.9132	-0.984
8975	14751	125	0.7561	-3.995
33146	38246	126	0.7048	-0.036
1349	7081	127	0.7536	-9.031
12434	19648	128	0.763	-0.985
25374	38761	128	0.774	6.958
11031	12200	128	0.7319	-0.973
12200	15987	128	0.755	-6.974
12200	31185	128	0.7554	3.058
12200	38761	128	0.7673	-5.979
9422	9468	128	0.8671	8.004
28727	31185	128	0.7838	1.979
31185	38761	128	0.7882	-9.037
21041	31185	128	0.8088	1.979
21328	31185	128	0.8279	-4.020
11493	20043	128	0.735	-2.906
11493	24543	128	0.749	-2.906
21328	24543	128	0.8387	9.996
5551	24543	128	0.7918	8.031
9468	11031	128	0.819	3.995
11031	14453	128	0.7704	0.022
11031	15987	128	0.8761	-7.947
11031	21041	128	0.7029	0.106
11031	38761	128	0.7478	-6.952
21041	28727	128	0.9193	0.000
21041	38761	128	0.7451	-7.057
18521	24543	128	0.7361	7.043
12434	24543	128	0.7002	2.063
15987	38761	128	0.8149	0.995
20043	24543	128	0.9394	0.000
14453	38761	128	0.7008	-6.973
18338	19533	129	0.9497	-9.984
18338	19401	129	0.841	4.031
34679	35376	130	0.9131	0.002
16254	18088	131	0.8781	-0.001
38752	41545	132	0.9111	0.003
41545	42182	132	0.7751	2.012
38752	42182	132	0.7244	2.016
38994	39296	133	0.7621	-7.039
38994	40620	133	0.8263	5.957
38994	43646	133	0.8214	9.951
38994	44866	133	0.8235	-6.079
29612	38994	133	0.8643	-2.015
34453	38279	133	0.8032	0.960
38279	41240	133	0.9842	0.000
38279	44866	133	0.9035	-2.016
29612	38279	133	0.7988	-6.079
35317	40495	133	0.8228	-10.019
35660	36532	133	0.7919	0.000
36532	36681	133	0.8109	1.979
36532	38380	133	0.7673	1.979
36532	39398	133	0.7696	3.996
36532	40620	133	0.8568	-2.015
29612	36532	133	0.78	5.957
31920	36532	133	0.8646	0.000
37861	41246	133	0.822	-2.016
37861	44912	133	0.8417	-4.031
34689	35364	133	0.9272	0.002
34689	37193	133	0.8365	1.981
34689	39398	133	0.8664	-10.019
34689	39422	133	0.9097	-2.014
30760	34689	133	0.9337	-0.001
30789	34689	133	0.8094	-2.017
30760	30789	133	0.8422	2.016
30760	35364	133	0.9039	0.000
30760	37193	133	0.861	1.980
30760	39398	133	0.8466	-10.021
30760	39422	133	0.8797	-2.015
30790	33093	133	0.7872	-2.016
33093	38252	133	0.8816	-1.019
34671	40495	133	0.7715	-10.020
30761	30790	133	0.8776	2.015
30761	34169	133	0.7832	3.994
30761	34670	133	0.9645	-0.000
30761	35361	133	0.9399	-0.000
30761	37165	133	0.8683	1.979
34453	41240	133	0.8036	0.960
41240	44866	133	0.9082	-2.016
29612	41240	133	0.8014	-6.078
35364	36517	133	0.764	3.996
35364	37193	133	0.8262	1.979
35364	39398	133	0.8253	-10.021
35364	39422	133	0.8949	-2.016
30789	35364	133	0.833	-2.015
34670	35660	133	0.7688	3.995
35361	35660	133	0.7604	3.995
35660	36681	133	0.8103	1.979
35660	39398	133	0.8645	3.996
35660	40227	133	0.9191	1.980
35660	40620	133	0.8961	-2.015
29612	35660	133	0.7751	5.956
31920	35660	133	0.882	-0.000
30789	39422	133	0.7787	-4.031
38881	44912	133	0.8017	-6.080
41246	44912	133	0.821	-2.015
36681	39398	133	0.8423	2.017
39398	40227	133	0.902	-2.016
39398	43646	133	0.8988	-2.017
29612	39398	133	0.788	9.952
31920	39398	133	0.8192	3.996
35624	36680	133	0.7883	1.977
36680	40495	133	0.776	2.017
30790	34670	133	0.8748	-2.016
30790	35361	133	0.8943	-2.016
36517	40268	133	0.8333	1.979
40268	40495	133	0.8002	2.016
36681	40227	133	0.8611	0.001
29612	40227	133	0.7989	7.936
31920	40227	133	0.8484	1.980
34941	43646	133	0.8028	-4.033
40620	43646	133	0.8393	3.994
34453	39296	133	0.8168	-2.016
39296	44866	133	0.8442	0.959
35624	36517	133	0.8574	0.000
35624	40495	133	0.773	3.994
29608	35624	133	0.8205	5.958
34957	40495	133	0.8262	-2.016
36517	40495	133	0.8433	3.994
29608	40495	133	0.7753	9.953
35901	36681	133	0.8023	-2.016
29612	31920	133	0.8525	5.957
31920	36681	133	0.8897	1.979
31920	38380	133	0.7882	1.979
31920	40620	133	0.9026	-2.015
29612	36681	133	0.8691	7.935
29608	36517	133	0.7715	5.958
29608	38881	133	0.7903	-2.015
34670	35361	133	0.9663	-0.000
34670	37165	133	0.9029	1.979
35361	37165	133	0.8675	1.979
1268	2432	134	0.9916	0.000
28720	30029	135	0.7152	-0.000
7405	12114	136	0.9327	0.000
23366	24159	136	0.9262	0.000
15320	23366	136	0.7769	-0.984
12114	15320	136	0.7104	4.921
9510	15320	136	0.7438	-0.984
18397	20892	137	0.7843	-2.016
40178	40765	138	0.9539	-2.016
39890	41854	139	0.8399	0.001
26928	31945	140	0.9458	-0.000
27708	31945	140	0.7933	-0.039
28084	31945	140	0.8508	-0.001
31427	31945	140	0.9344	-2.015
31577	31945	140	0.8265	2.005
31585	31945	140	0.9219	-0.001
31945	32247	140	0.8596	-0.000
31577	37862	140	0.7749	3.986
31585	37862	140	0.7022	1.980
23869	37862	140	0.7327	-0.995
34096	34706	140	0.9588	0.001
34706	36143	140	0.8981	-0.985
34706	40234	140	0.8788	-2.983
28084	34706	140	0.7366	6.060
30343	34706	140	0.9605	-0.001
30965	34706	140	0.8586	9.000
31543	34706	140	0.8249	9.001
31577	34706	140	0.7166	8.067
32247	34706	140	0.7407	6.062
23869	34706	140	0.7459	3.087
37073	37721	140	0.9047	-0.001
27200	30965	140	0.9633	0.000
30965	31543	140	0.9514	-0.001
28084	30343	140	0.7541	6.061
30343	31543	140	0.8147	-9.002
30343	31577	140	0.7131	-8.068
30343	32247	140	0.7478	-6.063
30343	34096	140	0.9419	-0.002
26928	27708	140	0.7584	0.038
27708	28084	140	0.7669	-0.037
27708	31427	140	0.7533	1.977
27708	31577	140	0.8065	-2.044
27708	31585	140	0.8094	-0.038
27708	32247	140	0.7828	-0.039
23869	28084	140	0.7522	-2.974
23869	31577	140	0.7769	-4.981
23869	31585	140	0.7469	-2.975
23869	32247	140	0.7473	-2.976
23869	37721	140	0.8014	2.066
26928	31585	140	0.8924	0.000
28084	31585	140	0.9179	-0.001
31427	31585	140	0.8801	-2.015
31577	31585	140	0.8813	2.006
31585	32247	140	0.915	-0.001
31585	36919	140	0.7151	1.979
35452	36143	140	0.9703	-0.000
26928	28084	140	0.8328	0.001
28084	31427	140	0.8112	2.014
28084	31577	140	0.8625	-2.007
28084	32247	140	0.9684	-0.002
31427	31577	140	0.8177	-4.021
31577	32247	140	0.8528	2.005
26928	32247	140	0.8311	-0.001
31427	32247	140	0.8178	-2.016
31543	36143	140	0.8548	8.016
30213	37721	140	0.7512	0.959
27200	31543	140	0.9315	-0.001
35226	38561	141	0.7613	0.000
37584	38561	141	0.7084	1.032
38561	40310	141	0.7739	3.994
35226	37584	141	0.7226	-1.032
39404	39607	142	0.7609	0.046
3794	3905	143	0.9408	0.036
26882	27984	144	0.7318	-2.016
27984	34064	144	0.8751	0.000
21092	27984	144	0.9863	0.000
21092	26882	144	0.714	2.016
21092	34064	144	0.8588	0.000
19542	22734	145	0.9689	0.000
41620	44881	146	0.7416	-0.987
44616	44881	146	0.8619	-0.038
34462	41333	146	0.7253	0.960
41333	44616	146	0.7911	3.045
30152	34135	146	0.8787	-0.001
41175	44616	146	0.7157	-0.986
30152	34462	146	0.7553	-0.001
29502	30666	147	0.7316	2.017
29502	31107	147	0.7688	1.995
29502	31153	147	0.7306	-2.015
29502	32626	147	0.7857	2.017
29502	32861	147	0.8271	0.000
29502	33159	147	0.9467	0.000
29502	34815	147	0.7217	0.000
29502	35253	147	0.7578	-2.015
29502	44365	147	0.7942	3.995
33576	34184	147	0.8182	2.016
34184	34815	147	0.8134	-0.000
34184	35253	147	0.743	-2.016
30163	34184	147	0.8167	-0.001
31153	34184	147	0.8197	2.016
32626	34184	147	0.7584	-2.016
33576	34815	147	0.7379	2.016
33576	35253	147	0.7681	0.000
30163	33576	147	0.7322	-2.017
31153	33576	147	0.8749	-0.000
32432	33576	147	0.7433	-0.984
30666	32861	147	0.7597	-2.017
31153	32861	147	0.7551	2.016
32626	32861	147	0.7967	-2.016
32861	33159	147	0.8592	0.000
32861	35253	147	0.8113	-2.016
32861	44365	147	0.7176	3.995
31107	33159	147	0.7206	-1.994
30163	34815	147	0.8486	-0.001
31153	34815	147	0.7649	2.016
32626	34815	147	0.7319	-2.016
30666	33159	147	0.7205	-2.017
31153	33159	147	0.7115	2.016
32626	33159	147	0.8078	-2.016
33159	35253	147	0.7432	-2.016
33159	44365	147	0.8006	3.995
30666	32626	147	0.7825	-0.000
35253	43729	147	0.823	3.996
31153	35253	147	0.8534	-0.000
32432	35253	147	0.7403	-0.984
43729	44365	147	0.7144	2.015
31153	32432	147	0.8013	0.984
30434	31620	148	0.7835	-0.983
30434	32997	148	0.7813	9.021
