FeatureID	BSH_strain	t0hvt24h	t0hvt48h	t24hvt48h
44871	EcAZ-1-cat	NA	NA	NA
44922	EcAZ-1-cat	NA	NA	NA
44812	EcAZ-1-cat	NA	NA	NA
45876	EcAZ-1-cat	0.345299461620748	0.345299461620748	1
45912	EcAZ-1-cat	NA	NA	NA
45939	EcAZ-1-cat	NA	NA	NA
45966	EcAZ-1-cat	NA	NA	NA
46576	EcAZ-1-cat	NA	NA	NA
46560	EcAZ-1-cat	NA	NA	NA
46679	EcAZ-1-cat	NA	NA	NA
46989	EcAZ-1-cat	NA	NA	NA
47201	EcAZ-1-cat	NA	NA	NA
48395	EcAZ-1-cat	NA	NA	NA
49085	EcAZ-1-cat	NA	NA	NA
49865	EcAZ-1-cat	0.632472382764291	1	0.632472382764291
49584	EcAZ-1-cat	0.590976382516113	0.590976382516113	0.797590135588068
49829	EcAZ-1-cat	NA	NA	NA
50685	EcAZ-1-cat	NA	NA	NA
51134	EcAZ-1-cat	NA	NA	NA
50529	EcAZ-1-cat	0.632472382764291	1	0.632472382764291
53441	EcAZ-1-cat	0.557129221738998	0.557129221738998	0.911098164111662
53468	EcAZ-1-cat	1	0.345299461620748	0.345299461620748
51760	EcAZ-1-cat	NA	NA	NA
54171	EcAZ-1-cat	NA	NA	NA
54438	EcAZ-1-cat	NA	NA	NA
54422	EcAZ-1-cat	NA	NA	NA
54673	EcAZ-1-cat	NA	NA	NA
55673	EcAZ-1-cat	0.563862737416443	0.563862737416443	0.563862737416443
55757	EcAZ-1-cat	NA	NA	NA
56239	EcAZ-1-cat	NA	NA	NA
107_i	EcAZ-1-cat	NA	NA	NA
11_i	EcAZ-1-cat	0.555009041941356	0.555009041941356	0.555009041941356
110_i	EcAZ-1-cat	0.345299461620748	0.345299461620748	1
119_i	EcAZ-1-cat	NA	NA	NA
127_i	EcAZ-1-cat	0.501065657114549	0.501065657114549	0.501065657114549
129_i	EcAZ-1-cat	0.233293327828964	0.233293327828964	0.534483418159101
138_i	EcAZ-1-cat	0.319064939082291	0.319064939082291	0.652022193024692
144_i	EcAZ-1-cat	NA	NA	NA
147_i	EcAZ-1-cat	0.889144805573444	0.734051566708707	0.734051566708707
148_i	EcAZ-1-cat	NA	NA	NA
157_i	EcAZ-1-cat	NA	NA	NA
158_i	EcAZ-1-cat	0.93870498338347	0.93870498338347	0.93870498338347
171_i	EcAZ-1-cat	NA	NA	NA
175_i	EcAZ-1-cat	NA	NA	NA
178_i	EcAZ-1-cat	0.808545858281088	0.808545858281088	0.919419585389034
184_i	EcAZ-1-cat	NA	NA	NA
185_i	EcAZ-1-cat	NA	NA	NA
190_i	EcAZ-1-cat	NA	NA	NA
201_i	EcAZ-1-cat	NA	NA	NA
205_i	EcAZ-1-cat	0.932877819826993	0.520617752974691	0.520617752974691
210_i	EcAZ-1-cat	NA	NA	NA
214_i	EcAZ-1-cat	0.820499428654778	0.820499428654778	0.820499428654778
216_i	EcAZ-1-cat	NA	NA	NA
217_i	EcAZ-1-cat	0.942666341210116	0.942666341210116	0.942666341210116
218_i	EcAZ-1-cat	NA	NA	NA
219_i	EcAZ-1-cat	0.478522654867274	0.478522654867274	0.478522654867274
220_i	EcAZ-1-cat	0.657976350226269	0.657976350226269	0.657976350226269
223_i	EcAZ-1-cat	0.962485219491659	0.599639999457323	0.599639999457323
224_i	EcAZ-1-cat	0.00865044009999063	0.00865044009999063	0.44855868839405
228_i	EcAZ-1-cat	0.632472382764292	1	0.632472382764292
229_i	EcAZ-1-cat	NA	NA	NA
23_i	EcAZ-1-cat	0.333134112873769	1	0.333134112873769
232_i	EcAZ-1-cat	NA	NA	NA
234_i	EcAZ-1-cat	NA	NA	NA
236_i	EcAZ-1-cat	NA	NA	NA
238_i	EcAZ-1-cat	0.921159777990472	0.921159777990472	0.921159777990472
239_i	EcAZ-1-cat	0.870487682052042	0.942623179144536	0.870487682052042
240_i	EcAZ-1-cat	NA	NA	NA
41_i	EcAZ-1-cat	NA	NA	NA
59_i	EcAZ-1-cat	NA	NA	NA
62_i	EcAZ-1-cat	NA	NA	NA
68_i	EcAZ-1-cat	0.348327270322742	0.348327270322742	0.999990037406779
7_i	EcAZ-1-cat	NA	NA	NA
70_i	EcAZ-1-cat	NA	NA	NA
85_i	EcAZ-1-cat	NA	NA	NA
88_i	EcAZ-1-cat	NA	NA	NA
89_i	EcAZ-1-cat	NA	NA	NA
99_i	EcAZ-1-cat	0.294014914060155	0.294014914060155	0.848793414006871
5464	Ep-BSH101	NA	NA	NA
33999	Ep-BSH101	NA	NA	NA
33793	Ep-BSH101	NA	NA	NA
34879	Ep-BSH101	0.957544108159431	0.957544108159431	0.957544108159431
35194	Ep-BSH101	NA	NA	NA
34801	Ep-BSH101	NA	NA	NA
36411	Ep-BSH101	0.496621120782456	0.171394683426336	0.171394683426336
36098	Ep-BSH101	0.753865965889433	0.753865965889433	0.753865965889433
37356	Ep-BSH101	0.890550630596898	0.217518862167683	0.217518862167683
38983	Ep-BSH101	NA	NA	NA
39149	Ep-BSH101	0.813128303843201	0.813128303843201	0.882026426857014
39443	Ep-BSH101	0.751257602702336	0.751257602702336	0.751257602702336
40087	Ep-BSH101	0.776374946406862	0.672252013983133	0.672252013983133
39742	Ep-BSH101	0.849080800226954	0.573248751536494	0.573248751536494
42314	Ep-BSH101	NA	NA	NA
43005	Ep-BSH101	NA	NA	NA
43731	Ep-BSH101	NA	NA	NA
43985	Ep-BSH101	NA	NA	NA
44290	Ep-BSH101	NA	NA	NA
43992	Ep-BSH101	NA	NA	NA
44778	Ep-BSH101	NA	NA	NA
44876	Ep-BSH101	NA	NA	NA
44874	Ep-BSH101	NA	NA	NA
44873	Ep-BSH101	NA	NA	NA
44871	Ep-BSH101	NA	NA	NA
44922	Ep-BSH101	NA	NA	NA
44812	Ep-BSH101	NA	NA	NA
45876	Ep-BSH101	NA	NA	NA
45912	Ep-BSH101	0.632472382764292	1	0.632472382764292
45939	Ep-BSH101	NA	NA	NA
45966	Ep-BSH101	NA	NA	NA
46576	Ep-BSH101	NA	NA	NA
