FeatureID	BSH_strain	t0hvt24h	t0hvt48h	t24hvt48h
138_i	EcAZ-1-cat	0.13479354254431	0.256144936086184	0.256144936086184
144_i	EcAZ-1-cat	NA	NA	NA
147_i	EcAZ-1-cat	0.576613871003932	0.576613871003932	0.622298266979974
148_i	EcAZ-1-cat	NA	NA	NA
157_i	EcAZ-1-cat	NA	NA	NA
158_i	EcAZ-1-cat	0.0607036869052806	0.0607036869052806	0.664904974354638
171_i	EcAZ-1-cat	NA	NA	NA
175_i	EcAZ-1-cat	0.915875728544087	0.915875728544087	0.915875728544087
178_i	EcAZ-1-cat	0.632472382764291	1	0.632472382764291
184_i	EcAZ-1-cat	0.324927755771053	0.454750988351066	0.454750988351066
185_i	EcAZ-1-cat	NA	NA	NA
190_i	EcAZ-1-cat	NA	NA	NA
201_i	EcAZ-1-cat	NA	NA	NA
205_i	EcAZ-1-cat	0.0981773586340799	0.117769025613213	0.562140220464291
210_i	EcAZ-1-cat	NA	NA	NA
214_i	EcAZ-1-cat	0.632472382764291	1	0.632472382764291
216_i	EcAZ-1-cat	NA	NA	NA
217_i	EcAZ-1-cat	0.795263627269294	0.795263627269294	0.795263627269294
218_i	EcAZ-1-cat	NA	NA	NA
219_i	EcAZ-1-cat	0.565951896678647	0.51138882927239	0.434710343162011
220_i	EcAZ-1-cat	0.597392848412269	0.612610379605259	0.59136004513911
223_i	EcAZ-1-cat	NA	NA	NA
224_i	EcAZ-1-cat	NA	NA	NA
228_i	EcAZ-1-cat	0.580626811596206	0.580626811596206	0.857633848548844
229_i	EcAZ-1-cat	0.632472382764291	1	0.632472382764291
23_i	EcAZ-1-cat	0.632472382764291	1	0.632472382764291
232_i	EcAZ-1-cat	0.632472382764291	1	0.632472382764291
234_i	EcAZ-1-cat	NA	NA	NA
236_i	EcAZ-1-cat	0.632472382764292	1	0.632472382764292
238_i	EcAZ-1-cat	NA	NA	NA
239_i	EcAZ-1-cat	0.959736784891148	0.959736784891148	0.959736784891148
240_i	EcAZ-1-cat	NA	NA	NA
41_i	EcAZ-1-cat	0.121720537990292	0.216110259979268	0.374647347999847
59_i	EcAZ-1-cat	NA	NA	NA
62_i	EcAZ-1-cat	NA	NA	NA
68_i	EcAZ-1-cat	0.404050191332659	0.404050191332659	0.795767665464195
7_i	EcAZ-1-cat	NA	NA	NA
70_i	EcAZ-1-cat	NA	NA	NA
85_i	EcAZ-1-cat	NA	NA	NA
88_i	EcAZ-1-cat	NA	NA	NA
89_i	EcAZ-1-cat	NA	NA	NA
99_i	EcAZ-1-cat	0.59587578997691	0.420594348361889	0.420594348361889
5464	Ep-BSH101	NA	NA	NA
33999	Ep-BSH101	NA	NA	NA
33793	Ep-BSH101	NA	NA	NA
34879	Ep-BSH101	0.223970902948138	1	0.223970902948138
35194	Ep-BSH101	NA	NA	NA
34801	Ep-BSH101	1	0.345299461620748	0.345299461620748
36411	Ep-BSH101	0.928890871824403	0.928890871824403	0.928890871824403
36098	Ep-BSH101	0.646901544346849	0.646901544346849	0.646901544346849
37356	Ep-BSH101	0.398058335713374	0.911088039701784	0.398058335713374
38983	Ep-BSH101	1	0.345299461620748	0.345299461620748
39149	Ep-BSH101	0.504209919263481	0.995484685536104	0.504209919263481
39443	Ep-BSH101	0.345299461620748	0.345299461620748	1
40087	Ep-BSH101	0.846738847045327	0.846738847045327	0.846738847045327
39742	Ep-BSH101	0.42817400714552	0.395813866115937	0.42817400714552
42314	Ep-BSH101	NA	NA	NA
43005	Ep-BSH101	NA	NA	NA
43731	Ep-BSH101	NA	NA	NA
43985	Ep-BSH101	NA	NA	NA
44290	Ep-BSH101	NA	NA	NA
43992	Ep-BSH101	NA	NA	NA
44778	Ep-BSH101	NA	NA	NA
44876	Ep-BSH101	NA	NA	NA
44874	Ep-BSH101	0.632472382764291	1	0.632472382764291
44873	Ep-BSH101	NA	NA	NA
44871	Ep-BSH101	NA	NA	NA
44922	Ep-BSH101	NA	NA	NA
44812	Ep-BSH101	NA	NA	NA
45876	Ep-BSH101	NA	NA	NA
45912	Ep-BSH101	NA	NA	NA
45939	Ep-BSH101	NA	NA	NA
45966	Ep-BSH101	NA	NA	NA
46576	Ep-BSH101	NA	NA	NA
46560	Ep-BSH101	NA	NA	NA
46679	Ep-BSH101	NA	NA	NA
