FeatureID	BSH_strain	t0hvt24h	t0hvt48h	t24hvt48h
50529	Dny-BSH1	1.10909698303249e-05	1.10909698303249e-05	0.320783497950771
53441	Dny-BSH1	0.222224196634961	1	0.222224196634961
53468	Dny-BSH1	NA	NA	NA
51760	Dny-BSH1	NA	NA	NA
54171	Dny-BSH1	NA	NA	NA
54438	Dny-BSH1	NA	NA	NA
54422	Dny-BSH1	NA	NA	NA
54673	Dny-BSH1	NA	NA	NA
55673	Dny-BSH1	0.0196640605762207	0.0196640605762207	0.747206196399455
55757	Dny-BSH1	NA	NA	NA
56239	Dny-BSH1	NA	NA	NA
107_i	Dny-BSH1	0.632472382764292	1	0.632472382764292
11_i	Dny-BSH1	0.0139415568362337	0.0139415568362337	0.714226714469529
110_i	Dny-BSH1	NA	NA	NA
119_i	Dny-BSH1	NA	NA	NA
127_i	Dny-BSH1	0.526732316054888	0.526732316054888	0.80636852546432
129_i	Dny-BSH1	0.000131362617078515	0.000131362617078515	0.193155546204625
138_i	Dny-BSH1	NA	NA	NA
144_i	Dny-BSH1	NA	NA	NA
147_i	Dny-BSH1	0.345299461620748	0.345299461620748	1
148_i	Dny-BSH1	NA	NA	NA
157_i	Dny-BSH1	0.000836163632762201	0.00146486822765173	0.0679182427570582
158_i	Dny-BSH1	1	0.345299461620748	0.345299461620748
171_i	Dny-BSH1	0.0372391199359161	0.0766594838571732	0.261762278831935
175_i	Dny-BSH1	NA	NA	NA
178_i	Dny-BSH1	0.345299461620748	0.345299461620748	1
184_i	Dny-BSH1	0.632472382764292	1	0.632472382764292
185_i	Dny-BSH1	0.00571828945493154	1.82128280121715e-05	1.82128280121715e-05
190_i	Dny-BSH1	NA	NA	NA
201_i	Dny-BSH1	NA	NA	NA
205_i	Dny-BSH1	0.865135369174175	0.762592102173513	0.762592102173513
210_i	Dny-BSH1	NA	NA	NA
214_i	Dny-BSH1	NA	NA	NA
216_i	Dny-BSH1	0.506940236099845	0.989151820446059	0.506940236099845
217_i	Dny-BSH1	0.857145352453868	0.857145352453868	0.857145352453868
218_i	Dny-BSH1	NA	NA	NA
219_i	Dny-BSH1	0.985315266881375	0.985315266881375	0.985315266881375
