CycID	PhaseShift	PhaseShiftHeight	PeakIndex	PeakSPD	Period	p	N	Nindependent	Nyquist	BH.Q
PF08455.13	8.66085764423176	0.157469968971378	53	1.82901730951095	20.9336609336609	0.927596869716501	18	15	0.45	1
PF00176.26	6.45438542561618	1.98597420673077	16	2.17299995932844	23.027027027027	0.83680213547924	18	15	0.45	1
PF00271.34	6.05341672900103	6.17295111781003	61	3.7571898254404	20.5301204819277	0.298400571179078	18	15	0.45	1
PF01565.26	17.6917697624743	0.462244951614915	72	3.76078508024789	20	0.297497078872628	18	15	0.45	1
PF04030.17	8.09507597087955	0.0092387585284859	72	1.7966706643568	20	0.934134011796201	18	15	0.45	1
PF08447.15	9.14978457309257	0.704547493803433	1	0.474579362481342	24	0.999999543071446	18	15	0.45	1
PF00015.24	12.9033136169275	4.98627121924236	1	1.85151476246662	24	0.922835057662917	18	15	0.45	1
PF08448.13	8.65679551105185	0.453497670282073	72	1.18070321829924	20	0.995922360704184	18	15	0.45	1
PF00512.28	5.55897294060761	19.7081659862665	48	3.71398643223368	21.1940298507463	0.309427168187116	18	15	0.45	1
PF02518.29	5.52275197134024	27.1358644485752	51	3.76840973956995	21.037037037037	0.295588146362102	18	15	0.45	1
PF01025.22	5.19512566075891	0.756320341881401	37	1.60972753016319	21.7902813299233	0.964777401509082	18	15	0.45	1
PF00012.23	18.7104977314937	7.89848936900205	4	4.03163901066678	23.7988826815642	0.235526819661793	18	15	0.45	1
PF06100.14	7.44745217519894	0.424466304899896	64	1.03923480625191	20.3827751196172	0.998566961502419	18	15	0.45	1
PF00359.25	6.12983610972528	0.290384478086653	72	3.08927114625361	20	0.502950981287467	18	15	0.45	1
PF02302.20	1.00007368029384	1.30083881572582	72	0.659998908147601	20	0.999981752467076	18	15	0.45	1
PF02378.21	8.99349664626951	3.43734707887554	72	0.470278429244099	20	0.999999589369195	18	15	0.45	1
PF04167.16	9.87128888795477	0.229435825924912	72	0.298034652886354	20	0.999999998529948	18	15	0.45	1
PF00521.23	5.96005353214715	1.19132717528411	56	2.72051908870341	20.780487804878	0.63998960252995	18	15	0.45	1
PF03989.16	6.01978547427985	4.72867356222248	42	3.21045259689602	21.5151515151515	0.46077243662087	18	15	0.45	1
PF01544.21	8.07783267222428	0.339862075976738	1	0.463495709116887	24	0.999999653908268	18	15	0.45	1
PF00471.23	16.8649835925709	3.83579375861741	54	2.86106730790012	20.8823529411765	0.586723591962955	18	15	0.45	1
PF00122.23	6.34579666859075	1.77435618045922	72	1.10215056569058	20	0.997655093617116	18	15	0.45	1
PF00702.29	5.48862385388403	1.98894221753303	72	1.39067495867272	20	0.986341481815521	18	15	0.45	1
PF10543.12	5.07982680282411	0.172170545145949	58	2.39311684542242	20.6796116504854	0.762322178064553	18	15	0.45	1
PF10552.12	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF00692.22	6.28524763116242	0.77884505443827	33	0.896782393632899	22.015503875969	0.999614391559017	18	15	0.45	1
